source,target,YearMonth,year,month,distance,total_departure_delay_minutes,avg_departure_delay_minutes,count_delayed_departure_services,total_delay_minutes,avg_delay_minutes,count_delayed_services,total_services,ratio_departure_delayed,ratio_arrival_delayed,count_platform_changes,last_active_volume,months_since_last_service,decayed_edge_weight,is_new_or_stale_route,src_degree,src_w_deg_inbound,src_w_deg_outbound,src_w_deg_total,src_avg_distance_total,src_avg_distance_in,src_avg_distance_out,tgt_degree,tgt_avg_distance_total,tgt_avg_distance_in,tgt_avg_distance_out,tgt_w_deg_inbound,tgt_w_deg_outbound,tgt_w_deg_total,common_neighbors,jaccard_coefficient,preferential_attachment,adamic_adar_index,resource_allocation_index,src_avg_temperature_2m,src_avg_rain,src_avg_snowfall,src_avg_snow_depth,src_avg_wind_speed_10m,src_avg_wind_gusts_10m,src_avg_soil_temperature,tgt_avg_temperature_2m,tgt_avg_rain,tgt_avg_snowfall,tgt_avg_snow_depth,tgt_avg_wind_speed_10m,tgt_avg_wind_gusts_10m,tgt_avg_soil_temperature,total_holidays,holiday_density_ratio,weekend_days,working_days,global_median,target_binary,raw_intercity,raw_intercity_direct,raw_international,raw_exceptions,ratio_intercity,ratio_intercity_direct,ratio_international,ratio_operational_exceptions,ratio_sprinter,season_ordinal,month_sin,month_cos,LogisticRegression_TWCW_pred,LogisticRegression_TWCW_proba
PMW,ZDK,2024-01,2024,1,10,520.0,0.51,235,1924.0,1.87,265,1027,0.2288,0.258,0,1025,1,1025.0,0,4,2036.0,2036.0,4072.0,11.0,5.5,5.5,4,13.0,6.5,6.5,2036.0,2002.0,4038.0,0,0.0,16,0.0,0.0,4.035838760400531,0.08669354837708255,0.0021639785038367393,0.0,22.07626597927783,37.07564414893427,3.0537151129595856,3.9488952346096036,0.08669354894789316,0.005080645253020589,0.0,19.396668416518036,33.946934637843924,2.839755399222736,1,0.0323,8.0,22.0,0.2629,0,0.032132424,0.0,0.0,0.0,0.032,0.0,0.0,0.0,0.968,1,0.49999999999999994,0.8660254037844387,1.0,0.5013998978517445
BLL,SPTZ,2024-01,2024,1,2,1173.0,1.02,408,3422.0,2.97,459,1154,0.3536,0.3977,1,1223,1,1223.0,0,4,2448.0,2448.0,4896.0,5.0,2.5,2.5,4,4.0,2.0,2.0,2448.0,2448.0,4896.0,0,0.0,16,0.0,0.0,4.49963448930692,0.09260752761075573,0.007620967644196685,0.0,22.694373001975396,40.57645042352779,4.098021542943854,4.486634390303484,0.09260752761075573,0.007620967644196685,0.0,22.694373001975396,40.57645042352779,4.085021486821314,1,0.0323,8.0,22.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,0.0,0.47081961136853884
HKS,HNK,2024-01,2024,1,9,300.0,0.21,115,15915.0,11.02,579,1444,0.0796,0.401,25,1446,1,1446.0,0,4,2816.0,2816.0,5632.0,13.0,6.5,6.5,4,10.0,5.0,5.0,2816.0,3495.0,6311.0,0,0.0,16,0.0,0.0,4.271793058873104,0.08696236592587284,0.0016935483842927923,0.00033602149786567814,23.943614844993878,41.429998950932614,3.928580717153607,4.209887073004759,0.09771505422810073,0.003951612920049698,0.0,20.548092046091632,35.79919250037081,3.85518278273183,1,0.0323,8.0,22.0,0.2629,1,0.9847645,0.0,0.0,0.0,0.985,0.0,0.0,0.0,0.015,1,0.49999999999999994,0.8660254037844387,1.0,0.7434741852067674
ASB,ASHD,2024-01,2024,1,1,2210.0,1.45,576,7461.0,4.89,720,1525,0.3777,0.4721,4,1605,1,1605.0,0,16,8575.59,8294.0,16869.59,27.5,14.375,13.125,4,5.0,2.5,2.5,3361.0,3361.0,6722.0,0,0.0,64,0.0,0.0,3.7169301406610558,0.09247311911675879,0.004139784993904252,0.0,19.63019658833422,34.01661194011729,2.877682793670164,3.68627967827663,0.09180107608597765,0.0056451613043424905,0.00017473117889015266,19.08350794081406,32.91870880126953,2.8903119244227207,1,0.0323,8.0,22.0,0.2629,1,0.0,0.0,0.0,0.0013114754,0.0,0.0,0.0,0.001,0.999,1,0.49999999999999994,0.8660254037844387,0.0,0.34705726510598045
RH,VP,2024-01,2024,1,4,498.0,0.5,139,1655.0,1.67,166,993,0.14,0.1672,0,1015,1,1015.0,0,4,2031.0,2031.0,4062.0,10.0,5.0,5.0,4,7.0,3.5,3.5,2030.0,2031.0,4061.0,0,0.0,16,0.0,0.0,3.17101348856444,0.09193548403920666,0.0014112903486176204,0.002231182745828103,18.17246506964007,33.90919269861713,3.4758521681300976,3.22291120882797,0.09610215142890009,0.0030107527210186886,0.002231182745828103,18.21268786922578,34.02338611502801,3.453690792959664,1,0.0323,8.0,22.0,0.2629,0,0.054380666,0.0,0.0,0.0,0.054,0.0,0.0,0.0,0.946,1,0.49999999999999994,0.8660254037844387,1.0,0.6528220216009201
DTCP,SDM,2024-01,2024,1,9,2606.0,1.36,1185,4674.0,2.44,1229,1913,0.6194,0.6424,3,1904,1,1904.0,0,4,4247.0,4045.0,8292.0,10.0,5.0,5.0,6,15.333333333333334,7.666666666666667,7.666666666666667,9447.0,9301.0,18748.0,1,0.25,24,0.6213349345596119,0.2,4.193048479085568,0.10080645218371384,0.0030107527210186886,0.0,18.7400451562097,33.697741098301385,3.955212407560158,3.980881718958738,0.08387096811045883,0.002822580657178356,0.0,18.714111432753583,34.11870878101677,3.8768494947342784,1,0.0323,8.0,22.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,1.0,0.557057543665067
PMW,PMR,2024-01,2024,1,1,817.0,0.8,237,2447.0,2.41,276,1015,0.2335,0.2719,0,1011,1,1011.0,0,4,2036.0,2036.0,4072.0,11.0,5.5,5.5,8,20.5,10.25,10.25,2092.0,2092.0,4184.0,0,0.0,32,0.0,0.0,4.035838760400531,0.08669354837708255,0.0021639785038367393,0.0,22.07626597927783,37.07564414893427,3.0537151129595856,4.009838740907169,0.08669354837708255,0.0021639785038367393,0.0,22.07626597927783,37.07564414893427,3.0277151000555804,1,0.0323,8.0,22.0,0.2629,1,0.05221675,0.0,0.0,0.0,0.052,0.0,0.0,0.0,0.948,1,0.49999999999999994,0.8660254037844387,1.0,0.5612926986101151
HKS,BKG,2024-01,2024,1,4,1259.0,0.9,285,17151.0,12.23,743,1402,0.2033,0.53,35,1370,1,1370.0,0,4,2816.0,2816.0,5632.0,13.0,6.5,6.5,4,5.0,2.5,2.5,2815.0,2816.0,5631.0,0,0.0,16,0.0,0.0,4.271793058873104,0.08696236592587284,0.0016935483842927923,0.00033602149786567814,23.943614844993878,41.429998950932614,3.928580717153607,4.265293059339847,0.08696236592587284,0.0016935483842927923,0.00033602149786567814,23.943614844993878,41.429998950932614,3.9220806577653495,1,0.0323,8.0,22.0,0.2629,1,0.9771755,0.0,0.0,0.0007132668,0.977,0.0,0.0,0.001,0.022,1,0.49999999999999994,0.8660254037844387,1.0,0.7500323050838388
ZBM,GDM,2024-01,2024,1,9,1701.0,1.48,633,4485.0,3.9,692,1151,0.55,0.6012,1,1161,1,1161.0,0,6,3419.0,1166.75,4585.75,38.0,19.0,19.0,6,18.0,9.0,9.0,6456.0,6460.0,12916.0,0,0.0,36,0.0,0.0,3.4708521802363896,0.08212365652684883,0.006397849509632716,0.0017607526488161536,18.222007303468644,32.277095967082566,3.5285806942991513,3.521782243509166,0.0826612907732206,0.005645161264285606,0.0017473117889015264,18.41470335375878,34.12596673734726,3.632736543118353,1,0.0323,8.0,22.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,1.0,0.5308061070364631
ASB,ASD,2024-01,2024,1,10,143.0,2.23,46,545.0,8.52,52,64,0.7188,0.8125,3,87,1,87.0,0,16,8575.59,8294.0,16869.59,27.5,14.375,13.125,22,37.45,19.2,18.25,12740.27,22105.16,34845.43,5,0.2777777777777778,352,2.242267606976445,0.5415204678362573,3.7169301406610558,0.09247311911675879,0.004139784993904252,0.0,19.63019658833422,34.01661194011729,2.877682793670164,3.8271746891801075,0.08938172116114568,0.006962365540926174,0.0,18.942104511804157,33.40887008046591,2.7498897453920255,1,0.0323,8.0,22.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.49999999999999994,0.8660254037844387,1.0,0.8661768863383541
ASB,WD,2024-01,2024,1,36,50.0,0.75,17,127.0,1.9,31,67,0.2537,0.4627,3,0,12,0.0,1,16,8575.59,8294.0,16869.59,27.5,14.375,13.125,14,34.285714285714285,17.142857142857142,17.142857142857142,9511.5,9853.34,19364.84,1,0.06666666666666667,224,0.3396232718951086,0.05263157894736842,3.7169301406610558,0.09247311911675879,0.004139784993904252,0.0,19.63019658833422,34.01661194011729,2.877682793670164,3.667518868917219,0.08669354911813493,0.006868279639190884,0.0016666666294137638,19.06403665645148,33.3624184868669,3.6609328216572683,1,0.0323,8.0,22.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.49999999999999994,0.8660254037844387,0.0,0.4350328490387738
ASB,ASDZ,2024-01,2024,1,6,1668.0,1.09,621,14114.0,9.19,960,1535,0.4046,0.6254,17,1931,1,1931.0,0,16,8575.59,8294.0,16869.59,27.5,14.375,13.125,12,26.333333333333332,13.166666666666666,13.166666666666666,13352.0,11067.25,24419.25,3,0.25,192,1.344533708530089,0.3222222222222222,3.7169301406610558,0.09247311911675879,0.004139784993904252,0.0,19.63019658833422,34.01661194011729,2.877682793670164,4.012314472407583,0.09099462491169732,0.00611559144391488,0.0,19.258847246527353,35.33419259517424,3.6768306135300106,1,0.0323,8.0,22.0,0.2629,1,0.99869704,0.0,0.0,0.0013029316,0.999,0.0,0.0,0.001,0.0,1,0.49999999999999994,0.8660254037844387,1.0,0.53859674455072
BRD,ZWD,2024-01,2024,1,7,1688.0,0.88,476,4270.0,2.22,528,1925,0.2473,0.2743,35,2062,1,2062.0,0,4,3996.0,3996.0,7992.0,11.0,5.5,5.5,4,9.0,4.5,4.5,3997.0,2382.0,6379.0,0,0.0,16,0.0,0.0,3.8087823322363277,0.07634408605755658,0.0013172043066832326,0.0,19.118761129276727,33.81290235314318,3.7712150900824977,3.847782266161014,0.07634408605755658,0.0013172043066832326,0.00012096773923164414,19.118761129276727,33.81290235314318,3.8102150595576694,1,0.0323,8.0,22.0,0.2629,1,0.0,0.0,0.0,0.003116883,0.0,0.0,0.0,0.003,0.997,1,0.49999999999999994,0.8660254037844387,1.0,0.7894088444634453
NKK,HD,2024-01,2024,1,16,72.0,2.4,14,72.0,2.4,14,30,0.4667,0.4667,0,35,1,35.0,0,6,2348.0,2348.0,4696.0,17.0,7.666666666666667,9.333333333333334,6,29.0,10.666666666666666,18.333333333333332,2353.0,2347.0,4700.0,0,0.0,36,0.0,0.0,3.445852184603091,0.09126344111858196,0.006303763387584558,0.0018817203880477978,18.27908812703625,32.59064429870216,3.3560000599602295,3.4465859923161246,0.09543010837809053,0.0037634408962662503,0.0017473117889015264,18.63419742389552,33.857418493558,3.404045689415427,1,0.0323,8.0,22.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.49999999999999994,0.8660254037844387,0.0,0.3591777373361316
NKK,AVAT,2024-01,2024,1,5,2015.0,1.8,815,3392.0,3.02,838,1122,0.7264,0.7469,1,1148,1,1148.0,0,6,2348.0,2348.0,4696.0,17.0,7.666666666666667,9.333333333333334,4,8.0,4.0,4.0,2313.0,3331.0,5644.0,0,0.0,24,0.0,0.0,3.445852184603091,0.09126344111858196,0.006303763387584558,0.0018817203880477978,18.27908812703625,32.59064429870216,3.3560000599602295,3.4523521443748826,0.09126344111858196,0.006303763387584558,0.0018279569483892891,18.27908812703625,32.59064429870216,3.362500001731459,1,0.0323,8.0,22.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,0.0,0.3527641041540958
AMF,ZL,2024-01,2024,1,66,1152.0,0.99,307,9215.0,7.94,447,1160,0.2647,0.3853,58,1434,1,1434.0,0,15,12306.0,11847.0,24153.0,46.10714285714286,23.857142857142858,22.25,14,85.42857142857143,47.285714285714285,38.142857142857146,6148.5,10400.0,16548.5,0,0.0,210,0.0,0.0,3.519145186514824,0.08306451683603627,0.006962365580983059,0.0018279569483892891,18.494562417909663,34.376128144802585,3.4926666896139342,3.425806447963721,0.10080645219372805,0.005174731224855428,0.0017204300690722722,19.757889633697847,34.96499910918615,3.4853494669541076,1,0.0323,8.0,22.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.49999999999999994,0.8660254037844387,1.0,0.905306057763275
BD,TB,2024-01,2024,1,21,7225.0,2.61,1419,19194.0,6.94,1560,2766,0.513,0.564,608,3104,1,3104.0,0,12,7644.0,8723.0,16367.0,42.333333333333336,21.166666666666668,21.166666666666668,9,30.8,17.8,13.0,9666.0,6678.0,16344.0,0,0.0,108,0.0,0.0,3.6167930283944214,0.07419354860140111,0.006115591353786889,0.0013440859914627126,18.53666709667893,33.73306362282845,3.700462381230287,3.4484139942584098,0.07876344158324183,0.007809139688008575,0.0013978494311212212,18.121215117874964,34.0316119777259,3.5189113087691766,1,0.0323,8.0,22.0,0.2629,1,0.65762836,0.34237164,0.0,0.0,0.658,0.342,0.0,0.0,0.0,1,0.49999999999999994,0.8660254037844387,0.0,0.4805959741944386
AMF,NKK,2024-01,2024,1,11,64.0,2.13,9,50.0,1.67,4,30,0.3,0.1333,3,35,1,35.0,0,15,12306.0,11847.0,24153.0,46.10714285714286,23.857142857142858,22.25,6,17.0,7.666666666666667,9.333333333333334,2348.0,2348.0,4696.0,0,0.0,90,0.0,0.0,3.519145186514824,0.08306451683603627,0.006962365580983059,0.0018279569483892891,18.494562417909663,34.376128144802585,3.4926666896139342,3.445852184603091,0.09126344111858196,0.006303763387584558,0.0018817203880477978,18.27908812703625,32.59064429870216,3.3560000599602295,1,0.0323,8.0,22.0,0.2629,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.49999999999999994,0.8660254037844387,0.0,0.39727298864373983
AMF,AMFS,2024-01,2024,1,3,1926.0,1.03,578,5237.0,2.79,516,1876,0.3081,0.2751,129,2097,1,2097.0,0,15,12306.0,11847.0,24153.0,46.10714285714286,23.857142857142858,22.25,4,6.0,3.0,3.0,4263.0,4448.0,8711.0,0,0.0,60,0.0,0.0,3.519145186514824,0.08306451683603627,0.006962365580983059,0.0018279569483892891,18.494562417909663,34.376128144802585,3.4926666896139342,3.439352208948744,0.09126344111858196,0.006303763387584558,0.0018279569483892891,18.27908812703625,32.59064429870216,3.3495000341646772,1,0.0323,8.0,22.0,0.2629,1,0.0,0.0,0.0,0.00053304905,0.0,0.0,0.0,0.001,0.999,1,0.49999999999999994,0.8660254037844387,1.0,0.5358556311456247
AKM,HR,2024-01,2024,1,11,970.0,0.97,312,4249.0,4.26,395,997,0.3129,0.3962,2,991,1,991.0,0,4,1915.0,1924.0,3839.0,16.0,8.0,8.0,7,34.083333333333336,18.75,15.333333333333334,4232.0,3072.0,7304.0,0,0.0,28,0.0,0.0,3.7222043579764743,0.09287634427829455,0.0037634408962662503,0.0016532257694991366,21.463220686681808,36.716128087171946,3.533225873154738,3.54874200137302,0.09798387099578175,0.0032930107867365243,0.00224462360574273,21.10140804850286,36.40354743119209,3.27044900403338,1,0.0323,8.0,22.0,0.2629,1,0.07321966,0.0,0.0,0.001003009,0.073,0.0,0.0,0.001,0.926,1,0.49999999999999994,0.8660254037844387,0.0,0.4918794829672169
VH,HIL,2024-01,2024,1,10,259.0,0.22,100,1579.0,1.37,134,1155,0.0866,0.116,0,1337,1,1337.0,0,4,2687.0,2272.0,4959.0,18.0,9.0,9.0,4,17.0,8.5,8.5,2687.0,2687.0,5374.0,0,0.0,16,0.0,0.0,4.429252734225023,0.09448924850952882,0.004327956997659257,0.0,21.347878975893863,37.95628927728181,4.133285013325413,5.199309078365644,0.09193548466008837,0.003857526948214859,0.0,28.40242210991921,39.057095810290306,6.472427254082055,1,0.0323,8.0,22.0,0.2629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,1.0,0.6527275348561611
HRL,STD,2024-01,2024,1,19,361.0,0.36,108,12780.0,12.81,420,998,0.1082,0.4208,2,980,1,980.0,0,1,0.0,980.0,980.0,19.0,0.0,19.0,4,46.66666666666667,21.666666666666668,25.0,4808.0,2402.0,7210.0,0,0.0,4,0.0,0.0,2.8092365019544157,0.07016129053688498,0.01684139768082288,0.018427419456182627,18.429570845618684,35.48757965398091,2.995258029900812,3.0720052864622844,0.0728494627501375,0.012231182697559557,0.015228494711380491,16.852230359389576,33.364353916337414,3.267301021819754,1,0.0323,8.0,22.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.49999999999999994,0.8660254037844387,1.0,0.5739861688254998
VSS,MDB,2024-01,2024,1,5,1400.0,1.2,638,7389.0,6.31,776,1171,0.5448,0.6627,2,1736,1,1736.0,0,3,3464.0,1736.0,5200.0,8.0,3.0,5.0,7,17.833333333333336,8.5,9.333333333333334,4362.0,3922.0,8284.0,1,0.2,21,1.4426950408889634,0.5,4.630798404262731,0.0993279576581973,0.002822580667192577,0.0,22.51351043229462,41.13774080430308,4.600825307052082,4.643798396714853,0.0993279576581973,0.002822580667192577,0.0,22.51351043229462,41.13774080430308,4.613825235272988,1,0.0323,8.0,22.0,0.2629,1,0.7685739,0.0,0.0,0.0,0.769,0.0,0.0,0.0,0.231,1,0.49999999999999994,0.8660254037844387,1.0,0.8540810627725217
LLZM,ZTMO,2024-01,2024,1,2,1975.0,0.8,694,4921.0,2.0,767,2459,0.2822,0.3119,0,2081,1,2081.0,0,4,3485.0,3485.0,6970.0,15.0,7.5,7.5,4,3.0,1.5,1.5,3485.0,3486.0,6971.0,0,0.0,16,0.0,0.0,4.09255094449186,0.0891129034220852,0.005268817256775594,0.0,18.973754077749227,33.65903143664842,3.951489133805397,4.073051071455402,0.0891129034220852,0.005268817256775594,0.0,18.973754077749227,33.65903143664842,3.9319892406904247,1,0.0323,8.0,22.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,1.0,0.5493608239384886
KZ,ZZS,2024-01,2024,1,1,2692.0,1.8,839,7463.0,5.0,942,1492,0.5623,0.6314,1,1764,1,1764.0,0,4,3376.0,3376.0,6752.0,3.0,1.5,1.5,4,4.0,2.0,2.0,3376.0,3376.0,6752.0,0,0.0,16,0.0,0.0,3.955395203842331,0.08669354894789316,0.005080645253020589,0.0,19.396668416518036,33.946934637843924,2.846255438036776,3.9618951648984466,0.08669354894789316,0.005080645253020589,0.0,19.396668416518036,33.946934637843924,2.852755372732958,1,0.0323,8.0,22.0,0.2629,1,0.01608579,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.984,1,0.49999999999999994,0.8660254037844387,1.0,0.5250770184357507
AC,BKL,2024-01,2024,1,12,2361.0,1.55,578,7467.0,4.9,690,1525,0.379,0.4525,15,1591,1,1591.0,0,4,3361.0,3347.0,6708.0,16.0,8.0,8.0,6,24.0,12.0,12.0,3293.0,4481.0,7774.0,0,0.0,24,0.0,0.0,3.6927796373724617,0.09180107608597765,0.0056451613043424905,0.00017473117889015266,19.08350794081406,32.91870880126953,2.8968118624461274,3.6199677306007074,0.08467741983552132,0.005551075312479209,0.001061827933255543,19.077058515561525,32.74016046459957,2.793085999391292,1,0.0323,8.0,22.0,0.2629,1,0.0,0.0,0.0,0.0013114754,0.0,0.0,0.0,0.001,0.999,1,0.49999999999999994,0.8660254037844387,0.0,0.46395162179483096
AHPR,VP,2024-01,2024,1,3,596.0,0.6,171,1756.0,1.76,198,1000,0.171,0.198,0,1015,1,1015.0,0,4,2030.0,2030.0,4060.0,5.0,2.5,2.5,4,7.0,3.5,3.5,2030.0,2031.0,4061.0,0,0.0,16,0.0,0.0,3.242411265930822,0.09610215142890009,0.0030107527210186886,0.0028225805820716967,18.21268786922578,34.02338611502801,3.473190869109565,3.22291120882797,0.09610215142890009,0.0030107527210186886,0.002231182745828103,18.21268786922578,34.02338611502801,3.453690792959664,1,0.0323,8.0,22.0,0.2629,0,0.062,0.0,0.0,0.0,0.062,0.0,0.0,0.0,0.938,1,0.49999999999999994,0.8660254037844387,1.0,0.5810448857775465
AMR,AMRN,2024-01,2024,1,1,2738.0,1.24,540,9932.0,4.49,789,2212,0.2441,0.3567,140,2379,1,2379.0,0,6,4647.0,5593.0,10240.0,12.0,6.0,6.0,4,7.0,3.5,3.5,4716.0,4665.0,9381.0,0,0.0,24,0.0,0.0,4.623155981562631,0.10376344062387943,0.007244623746843108,0.0,24.391501140209936,41.486611809781806,4.180548415609425,4.623155981562631,0.10376344062387943,0.007244623746843108,0.0,24.391501140209936,41.486611809781806,4.180548415609425,1,0.0323,8.0,22.0,0.2629,1,0.5348101,0.0,0.0,0.0,0.535,0.0,0.0,0.0,0.465,1,0.49999999999999994,0.8660254037844387,0.0,0.41573708985817925
AMR,CAS,2024-01,2024,1,12,265.0,0.54,108,5066.0,10.23,169,495,0.2182,0.3414,19,746,1,746.0,0,6,4647.0,5593.0,10240.0,12.0,6.0,6.0,10,22.6,12.6,10.0,6458.67,5828.67,12287.34,1,0.125,60,0.9102392266268373,0.3333333333333333,4.623155981562631,0.10376344062387943,0.007244623746843108,0.0,24.391501140209936,41.486611809781806,4.180548415609425,4.572043021239581,0.09556451626121998,0.006491935561581325,0.0,23.706434238021092,40.421127988446145,4.160080645949409,1,0.0323,8.0,22.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.49999999999999994,0.8660254037844387,0.0,0.2913961489296245
MDB,ARN,2024-01,2024,1,4,944.0,0.81,272,6954.0,5.93,434,1172,0.2321,0.3703,5,1736,1,1736.0,0,7,4362.0,3922.0,8284.0,17.833333333333336,8.5,9.333333333333334,4,19.0,9.5,9.5,3457.0,3458.0,6915.0,1,0.2,28,0.7213475204444817,0.25,4.643798396714853,0.0993279576581973,0.002822580667192577,0.0,22.51351043229462,41.13774080430308,4.613825235272988,4.3014113084533285,0.08750000081315476,0.0011290322828997848,0.0,19.80379093975149,35.206934450775066,4.139852146878438,1,0.0323,8.0,22.0,0.2629,1,0.76877135,0.0,0.0,0.0,0.769,0.0,0.0,0.0,0.231,1,0.49999999999999994,0.8660254037844387,1.0,0.7640464409182095
WT,MZ,2024-01,2024,1,7,625.0,0.68,213,2430.0,2.65,75,916,0.2325,0.0819,1,932,1,932.0,0,5,4547.0,5132.0,9679.0,45.66666666666667,26.0,19.666666666666668,3,18.5,8.5,10.0,1858.0,932.0,2790.0,0,0.0,15,0.0,0.0,3.0401559054791445,0.07432795702529851,0.006868279639190884,0.01002688153136161,16.635460233496083,31.894353963995492,3.193180131690917,3.105155888799658,0.07432795702529851,0.006868279639190884,0.007446236422746092,16.635460233496083,31.894353963995492,3.258180074541459,1,0.0323,8.0,22.0,0.2629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,1.0,0.6367472318007695
RTA,CPS,2024-01,2024,1,1,957.0,0.79,303,5059.0,4.18,465,1211,0.2502,0.384,1,1426,1,1426.0,0,7,6169.0,4621.0,10790.0,14.166666666666668,7.5,6.666666666666667,4,5.0,2.5,2.5,2644.0,2644.0,5288.0,0,0.0,28,0.0,0.0,3.9704489682811084,0.08131720495199965,0.004233871005795976,0.0,19.442827911146225,34.72016040740475,3.8726667194021367,3.9574490530736823,0.08131720495199965,0.004233871005795976,0.0,19.442827911146225,34.72016040740475,3.859666766368494,1,0.0323,8.0,22.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,1.0,0.7137382060546463
HON,RSN,2024-01,2024,1,7,1026.0,1.06,328,2477.0,2.55,360,971,0.3378,0.3708,1,1081,1,1081.0,0,4,2192.0,2193.0,4385.0,22.0,11.0,11.0,5,21.166666666666664,7.5,13.666666666666666,2193.0,2303.5,4496.5,0,0.0,20,0.0,0.0,3.124978540520314,0.10846774259041395,0.0036693547241469864,0.0017473117889015264,17.85289161812554,33.52741850415865,3.139830657886842,3.1918789295064065,0.10026881828783982,0.004704300995155048,0.0017473117889015264,18.48914554362656,34.38919261706773,3.2162068975333287,1,0.0323,8.0,22.0,0.2629,1,0.0030895984,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.997,1,0.49999999999999994,0.8660254037844387,0.0,0.3956413611807169
HT,VG,2024-01,2024,1,4,508.0,0.55,148,2909.0,3.13,99,930,0.1591,0.1065,82,1013,1,1013.0,0,14,11287.75,13244.0,24531.75,39.714285714285715,19.857142857142858,19.857142857142858,4,12.0,6.0,6.0,2002.0,1087.0,3089.0,0,0.0,56,0.0,0.0,3.464957064678592,0.08682795784245896,0.006680107515265224,0.0013709677112919668,18.203224191101647,33.09628944948155,3.7224167145648472,3.4502876522945822,0.07190860257113493,0.004327956977630815,0.0013709677112919668,18.218904419291405,33.22257975416799,3.571322621675008,1,0.0323,8.0,22.0,0.2629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,0.0,0.3141589013146008
RAI,DVD,2024-01,2024,1,3,1952.0,1.1,691,6401.0,3.61,792,1772,0.39,0.447,0,1882,1,1882.0,0,4,4038.0,3959.0,7997.0,4.0,2.0,2.0,16,20.07936507936508,11.222222222222221,8.857142857142858,10458.83,10339.0,20797.83,1,0.1,64,0.5581106265512472,0.16666666666666666,4.005814516656502,0.09099462491169732,0.00611559144391488,0.0,19.258847246527353,35.33419259517424,3.6703306773367026,3.7299300739741934,0.09247311911675879,0.004139784993904252,0.0,19.63019658833422,34.01661194011729,2.890682762083147,1,0.0323,8.0,22.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,0.0,0.4950204619933438
ALM,ALMP,2024-01,2024,1,2,1587.0,1.03,495,4600.0,2.99,558,1538,0.3218,0.3628,61,1854,1,1854.0,0,16,8027.4400000000005,8593.0,16620.440000000002,31.396825396825395,15.11111111111111,16.285714285714285,4,6.0,3.0,3.0,3807.0,3807.0,7614.0,1,0.09090909090909091,64,0.7213475204444817,0.25,3.933755411155602,0.08884408642407707,0.0033870967685855845,0.0,20.91069567123408,36.282579628370144,2.906134478875526,3.9088709646315185,0.09959677472630496,0.0022580645057142423,0.0008333333147068819,21.510415494361872,38.545160226924445,3.690322581373195,1,0.0323,8.0,22.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,0.0,0.49845975932207814
HTO,HT,2024-01,2024,1,1,2736.0,2.47,764,8744.0,7.89,876,1108,0.6895,0.7906,16,1053,1,1053.0,0,4,2205.0,2137.0,4342.0,7.0,3.5,3.5,14,39.714285714285715,19.857142857142858,19.857142857142858,11287.75,13244.0,24531.75,0,0.0,56,0.0,0.0,3.4519569635271066,0.08682795784245896,0.006680107515265224,0.0013709677112919668,18.203224191101647,33.09628944948155,3.7094166512621105,3.464957064678592,0.08682795784245896,0.006680107515265224,0.0013709677112919668,18.203224191101647,33.09628944948155,3.7224167145648472,1,0.0323,8.0,22.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,1.0,0.5593307601333626
