source,target,YearMonth,year,month,distance,total_departure_delay_minutes,avg_departure_delay_minutes,count_delayed_departure_services,total_delay_minutes,avg_delay_minutes,count_delayed_services,total_services,ratio_departure_delayed,ratio_arrival_delayed,count_platform_changes,total_services_lag1,months_since_last_service,decayed_edge_weight,is_new_or_stale_route,src_degree,src_w_deg_inbound,src_w_deg_outbound,src_w_deg_total,src_avg_distance_total,src_avg_distance_in,src_avg_distance_out,tgt_degree,tgt_avg_distance_total,tgt_avg_distance_in,tgt_avg_distance_out,tgt_w_deg_inbound,tgt_w_deg_outbound,tgt_w_deg_total,common_neighbors,jaccard_coefficient,preferential_attachment,adamic_adar_index,resource_allocation_index,src_avg_temperature_2m,src_avg_rain,src_avg_snowfall,src_avg_snow_depth,src_avg_wind_speed_10m,src_avg_wind_gusts_10m,src_avg_soil_temperature,tgt_avg_temperature_2m,tgt_avg_rain,tgt_avg_snowfall,tgt_avg_snow_depth,tgt_avg_wind_speed_10m,tgt_avg_wind_gusts_10m,tgt_avg_soil_temperature,total_holidays,holiday_density_ratio,weekend_days,working_days,global_median,target_binary,raw_intercity,raw_intercity_direct,raw_international,raw_exceptions,ratio_intercity,ratio_intercity_direct,ratio_international,ratio_operational_exceptions,ratio_sprinter,season_ordinal,month_sin,month_cos,simultaneous_pred,simultaneous_null
NMD,NMGO,2024-01-01,2024,1,2,3996.0,2.27,1292,9766.0,5.55,1388,1761,0.7337,0.7882,1,1691,1,1691.0,0,4,3395.0,2788.0,6183.0,6.0,3.0,3.0,4,5.0,2.5,2.5,3395.0,2668.0,6063.0,0.0,0.0,16.0,0.0,0.0,3.3120000608495728,0.08467742033623239,0.006774193396972072,0.0029166666014740863,18.204988177585346,33.62999914602567,3.5789355302219508,3.2795000798169083,0.08467742033623239,0.006774193396972072,0.0029166666014740863,18.204988177585346,33.62999914602567,3.546435573013119,1,0.0323,8.0,22.0,0.263,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,0.0,0.0
RM,STD,2024-01-01,2024,1,25,3458.0,1.55,733,24482.0,11.01,1291,2224,0.3296,0.5805,64,2025,1,2025.0,0,4,4039.0,4039.0,8078.0,49.0,24.5,24.5,4,46.66666666666667,21.666666666666668,25.0,4039.0,2014.0,6053.0,0.0,0.0,16.0,0.0,0.0,2.9719380979045664,0.0852150545125046,0.00837365592960068,0.01020161269022332,16.501267148842736,30.95177328009759,3.156817163776366,3.0720052864622844,0.0728494627501375,0.012231182697559557,0.015228494711380491,16.852230359389576,33.364353916337414,3.267301021819754,1,0.0323,8.0,22.0,0.263,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.49999999999999994,0.8660254037844387,0.0,0.0
RTST,RTZ,2024-01-01,2024,1,1,48.0,2.18,12,168.0,7.64,16,22,0.5455,0.7273,5,29,1,29.0,0,6,71.0,85.0,156.0,4.666666666666667,2.3333333333333335,2.3333333333333335,6,4.666666666666667,2.3333333333333335,2.3333333333333335,3526.0,3526.0,7052.0,2.0,0.5,36.0,1.631586747071319,0.5833333333333333,4.0198818472018765,0.08387096811045883,0.002822580657178356,0.0,18.714111432753583,34.11870878101677,3.9158495713941632,3.980881718958738,0.08387096811045883,0.002822580657178356,0.0,18.714111432753583,34.11870878101677,3.8768494947342784,1,0.0323,8.0,22.0,0.263,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,1.0,1.0
O,RVS,2024-01-01,2024,1,8,1596.0,1.4,458,6755.0,5.91,572,1143,0.4007,0.5004,18,1084,1,1084.0,0,8,4490.0,4514.0,9004.0,26.0,13.0,13.0,4,15.0,7.5,7.5,2180.0,2180.0,4360.0,0.0,0.0,32.0,0.0,0.0,3.3758253045229902,0.08077957016485994,0.005739247286191551,0.002110215006596459,18.719984260618045,33.91596685942783,3.575153275750958,3.401825163310634,0.08077957016485994,0.005739247286191551,0.002137096726425713,18.719984260618045,33.91596685942783,3.601153130397721,1,0.0323,8.0,22.0,0.263,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,0.0,0.0
HN,ASS,2024-01-01,2024,1,39,213.0,0.16,78,15616.0,11.81,571,1322,0.059,0.4319,40,1120,1,1120.0,0,11,3687.0,4096.0,7783.0,42.16666666666667,22.0,20.166666666666668,17,28.51388888888889,13.625,14.88888888888889,21638.0,16571.67,38209.67,2.0,0.15384615384615385,187.0,1.279458146995729,0.41666666666666663,4.209887073004759,0.09771505422810073,0.003951612920049698,0.0,20.548092046091632,35.79919250037081,3.85518278273183,3.833674811407603,0.08938172116114568,0.006962365540926174,0.0,18.942104511804157,33.40887008046591,2.7563898463993866,1,0.0323,8.0,22.0,0.263,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.49999999999999994,0.8660254037844387,0.0,0.0
O,HT,2024-01-01,2024,1,19,2909.0,2.48,622,8755.0,7.45,754,1175,0.5294,0.6417,39,1157,1,1157.0,0,8,4490.0,4514.0,9004.0,26.0,13.0,13.0,14,39.714285714285715,19.857142857142858,19.857142857142858,10068.33,12079.0,22147.33,0.0,0.0,112.0,0.0,0.0,3.3758253045229902,0.08077957016485994,0.005739247286191551,0.002110215006596459,18.719984260618045,33.91596685942783,3.575153275750958,3.464957064678592,0.08682795784245896,0.006680107515265224,0.0013709677112919668,18.203224191101647,33.09628944948155,3.7224167145648472,1,0.0323,8.0,22.0,0.263,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.49999999999999994,0.8660254037844387,0.0,0.0
HN,ZD,2024-01-01,2024,1,33,1.0,0.2,1,150.0,30.0,5,5,0.2,1.0,0,81,1,81.0,0,11,3687.0,4096.0,7783.0,42.16666666666667,22.0,20.166666666666668,11,25.866666666666667,12.2,13.666666666666666,8072.0,7932.0,16004.0,1.0,0.09090909090909091,121.0,0.45511961331341866,0.1111111111111111,4.209887073004759,0.09771505422810073,0.003951612920049698,0.0,20.548092046091632,35.79919250037081,3.85518278273183,3.892174805189052,0.08938172116114568,0.006962365540926174,0.0,18.942104511804157,33.40887008046591,2.8148898057669642,1,0.0323,8.0,22.0,0.263,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.49999999999999994,0.8660254037844387,1.0,0.0
HN,PMO,2024-01-01,2024,1,18,308.0,0.3,92,1540.0,1.5,74,1028,0.0895,0.072,30,933,1,933.0,0,11,3687.0,4096.0,7783.0,42.16666666666667,22.0,20.166666666666668,4,19.0,9.5,9.5,1859.0,1544.0,3403.0,1.0,0.14285714285714285,44.0,0.7213475204444817,0.25,4.209887073004759,0.09771505422810073,0.003951612920049698,0.0,20.548092046091632,35.79919250037081,3.85518278273183,4.035838760400531,0.08669354837708255,0.0021639785038367393,0.0,22.07626597927783,37.07564414893427,3.0537151129595856,1,0.0323,8.0,22.0,0.263,0,0.03307393,0.0,0.0,0.0,0.033,0.0,0.0,0.0,0.967,1,0.49999999999999994,0.8660254037844387,0.0,0.0
ASD,WP,2024-01-01,2024,1,14,6.0,0.4,5,0.0,0.0,0,15,0.3333,0.0,1,6,1,6.0,0,22,10612.78,19113.33,29726.11,37.45,19.2,18.25,13,26.69047619047619,13.833333333333334,12.857142857142858,6848.4400000000005,6993.44,13841.880000000001,3.0,0.15789473684210525,286.0,1.229037367111779,0.2637426900584795,3.8271746891801075,0.08938172116114568,0.006962365540926174,0.0,18.942104511804157,33.40887008046591,2.7498897453920255,3.788430226070466,0.09247311911675879,0.004139784993904252,0.00017473117889015266,19.63019658833422,34.01661194011729,2.94918289181516,1,0.0323,8.0,22.0,0.263,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.49999999999999994,0.8660254037844387,0.0,1.0
HN,HNK,2024-01-01,2024,1,1,983.0,0.7,196,17276.0,12.33,778,1401,0.1399,0.5553,27,1240,1,1240.0,0,11,3687.0,4096.0,7783.0,42.16666666666667,22.0,20.166666666666668,4,10.0,5.0,5.0,2537.0,3116.0,5653.0,0.0,0.0,44.0,0.0,0.0,4.209887073004759,0.09771505422810073,0.003951612920049698,0.0,20.548092046091632,35.79919250037081,3.85518278273183,4.209887073004759,0.09771505422810073,0.003951612920049698,0.0,20.548092046091632,35.79919250037081,3.85518278273183,1,0.0323,8.0,22.0,0.263,1,0.97787297,0.0,0.0,0.0,0.978,0.0,0.0,0.0,0.022,1,0.49999999999999994,0.8660254037844387,0.0,0.0
ASD,DVD,2024-01-01,2024,1,8,99.0,1.48,44,60.0,0.9,1,67,0.6567,0.0149,14,8,6,1.33,0,22,10612.78,19113.33,29726.11,37.45,19.2,18.25,16,20.07936507936508,11.222222222222221,8.857142857142858,8195.33,8181.0,16376.33,5.0,0.2777777777777778,352.0,2.268046340626014,0.5554093567251461,3.8271746891801075,0.08938172116114568,0.006962365540926174,0.0,18.942104511804157,33.40887008046591,2.7498897453920255,3.7299300739741934,0.09247311911675879,0.004139784993904252,0.0,19.63019658833422,34.01661194011729,2.890682762083147,1,0.0323,8.0,22.0,0.263,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.49999999999999994,0.8660254037844387,0.0,1.0
ASD,ASB,2024-01-01,2024,1,10,96.0,1.32,25,288.0,3.95,16,73,0.3425,0.2192,12,66,1,66.0,0,22,10612.78,19113.33,29726.11,37.45,19.2,18.25,16,27.5,14.375,13.125,7750.59,7360.0,15110.59,5.0,0.2777777777777778,352.0,2.242267606976445,0.5415204678362573,3.8271746891801075,0.08938172116114568,0.006962365540926174,0.0,18.942104511804157,33.40887008046591,2.7498897453920255,3.7169301406610558,0.09247311911675879,0.004139784993904252,0.0,19.63019658833422,34.01661194011729,2.877682793670164,1,0.0323,8.0,22.0,0.263,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.49999999999999994,0.8660254037844387,0.0,1.0
KBD,RB,2024-02-01,2024,2,3,1634.0,1.42,610,8088.0,7.05,763,1147,0.5318,0.6652,3,1172,1,1172.0,0,4,2324.0,2322.0,4646.0,10.0,5.0,5.0,4,19.0,9.5,9.5,2324.0,2324.0,4648.0,0.0,0.0,16.0,0.0,0.0,8.179529012619764,0.18548850641296855,0.001609195398445102,0.0,19.90323837803698,34.2393094630077,7.7403766632765185,8.15272989175443,0.20100574685667438,0.0005028735653593622,0.0,18.635787611035095,35.427412744226125,7.836566092296579,0,0.0,8.0,21.0,0.263,1,0.72362685,0.0,0.0,0.0008718396,0.724,0.0,0.0,0.001,0.275,1,0.8660254037844386,0.5000000000000001,1.0,1.0
HT,VG,2024-02-01,2024,2,4,514.0,0.56,158,1525.0,1.65,55,926,0.1706,0.0594,53,930,1,930.0,0,13,11021.0,13086.0,24107.0,40.85714285714286,21.0,19.857142857142858,4,12.0,6.0,6.0,1874.0,962.0,2836.0,0.0,0.0,52.0,0.0,0.0,7.932258889849844,0.18275862130411397,0.0002011494261437449,0.0,18.33120644914693,33.59586120953505,7.569615160939337,7.940267166251252,0.1811781620992155,0.0,0.0,18.398539633586488,33.85499902223719,7.523816063143741,0,0.0,8.0,21.0,0.263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001,0.0,1.0
ALM,DVD,2024-02-01,2024,2,25,15.0,0.16,6,611.0,6.5,26,94,0.0638,0.2766,0,58,1,58.0,0,18,5726.139999999999,6613.38,12339.52,43.075,21.7,21.375,15,20.482142857142858,11.625,8.857142857142858,7929.0,7864.0,15793.0,1.0,0.058823529411764705,270.0,0.5581106265512472,0.16666666666666666,7.79256603087502,0.1833333340098803,0.002614942614802684,1.4367815770808308e-05,20.71273012921728,36.31137834677751,7.492781589771139,7.7242987892247905,0.185775863006711,0.0012068965782721837,0.0,19.652092345144556,34.550688718242206,7.351884994013556,0,0.0,8.0,21.0,0.263,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.8660254037844386,0.5000000000000001,1.0,1.0
HT,O,2024-02-01,2024,2,19,830.0,0.77,305,4891.0,4.52,399,1083,0.2816,0.3684,56,1181,1,1181.0,0,13,11021.0,13086.0,24107.0,40.85714285714286,21.0,19.857142857142858,8,26.0,13.0,13.0,4650.0,4682.0,9332.0,0.0,0.0,104.0,0.0,0.0,7.932258889849844,0.18275862130411397,0.0002011494261437449,0.0,18.33120644914693,33.59586120953505,7.569615160939337,7.821445320615138,0.18333333454512316,0.0,0.0,18.586057848971464,33.99465421835581,7.466632191477151,0,0.0,8.0,21.0,0.263,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.8660254037844386,0.5000000000000001,1.0,0.0
RTA,RTN,2024-02-01,2024,2,5,1697.0,1.45,349,6713.0,5.73,487,1172,0.2978,0.4155,0,1210,1,1210.0,0,7,6467.0,4421.0,10888.0,14.166666666666668,7.5,6.666666666666667,3,10.0,5.0,5.0,2421.0,1211.0,3632.0,1.0,0.2,21.0,0.43429448190325176,0.1,8.008155118117386,0.17241379418463884,0.0025143677625676683,0.0,20.040493045045043,36.05689569519854,7.723744238587631,8.009741300353031,0.1737068971704649,0.0024137930280860812,0.0,19.48743032107408,35.72896461925287,7.679281567019978,0,0.0,8.0,21.0,0.263,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001,1.0,0.0
ZLW,ZVB,2024-02-01,2024,2,8,615.0,0.69,238,3058.0,3.42,303,895,0.2659,0.3385,53,963,1,963.0,0,11,4158.53,4172.0,8330.529999999999,30.0,16.0,14.0,4,16.0,8.0,8.0,1869.0,1856.0,3725.0,0.0,0.0,44.0,0.0,0.0,8.035457089885899,0.18448275937859354,0.0002011494261437449,0.0,19.38358372723919,34.861550732590686,7.590557687584011,8.048603644337634,0.1869252888357331,0.0023132183471287803,0.0,19.30770479433838,35.56241279634936,7.68093124751387,0,0.0,8.0,21.0,0.263,1,0.017877094,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.982,1,0.8660254037844386,0.5000000000000001,1.0,0.0
HT,HTO,2024-02-01,2024,2,1,903.0,0.84,195,6272.0,5.81,493,1079,0.1807,0.4569,41,1143,1,1143.0,0,13,11021.0,13086.0,24107.0,40.85714285714286,21.0,19.857142857142858,4,7.0,3.5,3.5,2326.0,2251.0,4577.0,0.0,0.0,52.0,0.0,0.0,7.932258889849844,0.18275862130411397,0.0002011494261437449,0.0,18.33120644914693,33.59586120953505,7.569615160939337,7.9192585996726805,0.18275862130411397,0.0002011494261437449,0.0,18.33120644914693,33.59586120953505,7.556614919297997,0,0.0,8.0,21.0,0.263,1,0.0,0.0,0.0,0.00092678407,0.0,0.0,0.0,0.001,0.999,1,0.8660254037844386,0.5000000000000001,0.0,1.0
ZLW,DDR,2024-02-01,2024,2,15,49.0,2.33,16,206.0,9.81,18,21,0.7619,0.8571,0,13,1,13.0,0,11,4158.53,4172.0,8330.529999999999,30.0,16.0,14.0,13,35.35714285714286,17.857142857142858,17.5,2610.0,7363.0,9973.0,2.0,0.18181818181818182,143.0,2.0640299754485754,0.7,8.035457089885899,0.18448275937859354,0.0002011494261437449,0.0,19.38358372723919,34.861550732590686,7.590557687584011,8.03671291367761,0.17787356423107029,0.00010057471307187245,0.0,19.651632561423312,35.57172318573656,7.648638158694081,0,0.0,8.0,21.0,0.263,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.8660254037844386,0.5000000000000001,1.0,0.0
AC,BKL,2024-01-01,2024,1,12,2361.0,1.55,578,7467.0,4.9,690,1525,0.379,0.4525,15,1527,1,1527.0,0,4,3044.0,3043.0,6087.0,16.0,8.0,8.0,6,24.0,12.0,12.0,3043.0,4137.0,7180.0,0.0,0.0,24.0,0.0,0.0,3.6927796373724617,0.09180107608597765,0.0056451613043424905,0.00017473117889015266,19.08350794081406,32.91870880126953,2.8968118624461274,3.6199677306007074,0.08467741983552132,0.005551075312479209,0.001061827933255543,19.077058515561525,32.74016046459957,2.793085999391292,1,0.0323,8.0,22.0,0.263,1,0.0,0.0,0.0,0.0013114754,0.0,0.0,0.0,0.001,0.999,1,0.49999999999999994,0.8660254037844387,1.0,0.0
KZ,ZD,2024-01-01,2024,1,2,1521.0,1.02,419,6595.0,4.44,544,1487,0.2818,0.3658,0,1455,1,1455.0,0,4,2945.0,2945.0,5890.0,3.0,1.5,1.5,11,25.866666666666667,12.2,13.666666666666666,8072.0,7932.0,16004.0,0.0,0.0,44.0,0.0,0.0,3.955395203842331,0.08669354894789316,0.005080645253020589,0.0,19.396668416518036,33.946934637843924,2.846255438036776,3.892174805189052,0.08938172116114568,0.006962365540926174,0.0,18.942104511804157,33.40887008046591,2.8148898057669642,1,0.0323,8.0,22.0,0.263,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,1.0,0.0
GERP,HRN,2024-01-01,2024,1,4,647.0,0.48,231,5527.0,4.08,336,1355,0.1705,0.248,25,1223,1,1223.0,0,3,2428.0,1223.0,3651.0,7.0,3.0,4.0,4,26.0,13.0,13.0,2429.0,2292.0,4721.0,0.0,0.0,12.0,0.0,0.0,3.375642514046562,0.09462365608221741,0.005645161324370933,0.0037096773364370867,20.363238953774975,37.12306345278217,3.2267849512989084,3.3561425147157524,0.09462365608221741,0.005645161324370933,0.0037096773364370867,20.363238953774975,37.12306345278217,3.2072850054690756,1,0.0323,8.0,22.0,0.263,0,0.051660515,0.0,0.0,0.0,0.052,0.0,0.0,0.0,0.948,1,0.49999999999999994,0.8660254037844387,0.0,0.0
WH,OST,2024-02-01,2024,2,7,390.0,0.5,192,4395.0,5.61,309,784,0.2449,0.3941,0,1204,1,1204.0,0,3,2412.0,1204.0,3616.0,17.5,10.5,7.0,4,17.0,8.5,8.5,2412.0,2412.0,4824.0,0.0,0.0,12.0,0.0,0.0,7.469683910040292,0.17586206966989684,0.0012068965461576122,0.00015804597347889138,17.99866174692395,32.62293016225442,7.014080470320822,7.501333517244556,0.18060344909371315,0.00030172413921561735,0.0,17.75104136550906,32.77241292801396,7.052554800421342,0,0.0,8.0,21.0,0.263,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.8660254037844386,0.5000000000000001,1.0,0.0
SWK,MP,2024-02-01,2024,2,14,1496.0,0.81,695,6602.0,3.56,805,1852,0.3753,0.4347,7,2107,1,2107.0,0,6,4180.0,4181.0,8361.0,34.0,17.0,17.0,7,48.66666666666667,20.666666666666668,28.0,6465.0,5350.0,11815.0,0.0,0.0,42.0,0.0,0.0,7.361928390745802,0.16781609287035876,0.0028160920623561433,0.00010057471039565815,19.29913490419758,34.17206803717833,6.924140991835759,7.407471268394984,0.19841954163436232,0.006336206891413392,0.0,18.81899313748568,34.64172324915042,7.058764358875395,0,0.0,8.0,21.0,0.263,1,0.55291575,0.0,0.0,0.0,0.553,0.0,0.0,0.0,0.447,1,0.8660254037844386,0.5000000000000001,1.0,0.0
LAA,GV,2024-02-01,2024,2,2,3539.0,1.35,1055,17665.0,6.73,1350,2626,0.4018,0.5141,2,2758,1,2758.0,0,7,8545.0,6644.0,15189.0,11.333333333333332,5.0,6.333333333333333,11,19.53333333333333,8.333333333333334,11.2,9990.0,7695.0,17685.0,2.0,0.2222222222222222,77.0,1.0556294164628637,0.30000000000000004,7.9770519219462,0.19123563177926445,0.002614942518458969,0.0,21.263657430122638,38.63741283101597,7.754278936605344,7.957551967534611,0.19123563177926445,0.002614942518458969,0.0,21.263657430122638,38.63741283101597,7.734778938964865,0,0.0,8.0,21.0,0.263,1,0.9996192,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.8660254037844386,0.5000000000000001,1.0,0.0
BV,HK,2024-02-01,2024,2,3,768.0,0.7,259,2991.0,2.73,310,1096,0.2363,0.2828,26,1154,1,1154.0,0,4,2346.0,2346.0,4692.0,8.0,4.0,4.0,4,6.0,3.0,3.0,2346.0,2346.0,4692.0,0.0,0.0,16.0,0.0,0.0,7.689798846583942,0.20014367976236616,0.0005028735653593622,0.0,22.140228504207972,38.44344732268103,7.384913795124525,7.69629889409775,0.20014367976236616,0.0005028735653593622,0.0,22.140228504207972,38.44344732268103,7.391413785774132,0,0.0,8.0,21.0,0.263,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001,1.0,1.0
BKL,WD,2024-02-01,2024,2,19,1109.0,1.08,301,6129.0,5.99,430,1024,0.2939,0.4199,26,1165,1,1165.0,0,8,3023.2,4127.6,7150.8,26.5,13.25,13.25,12,28.0,14.0,14.0,9624.0,9583.0,19207.0,0.0,0.0,96.0,0.0,0.0,7.807908034187624,0.1692528746936513,0.0006034482891360918,0.0,19.61013099242901,34.11413699457015,7.452089055858809,7.876948507524085,0.16824712770209574,0.000905172417646852,0.0,19.3549097337942,34.25637831153541,7.4895203182067,0,0.0,8.0,21.0,0.263,1,0.0,0.0,0.0,0.0009765625,0.0,0.0,0.0,0.001,0.999,1,0.8660254037844386,0.5000000000000001,1.0,0.0
BL,ASN,2024-02-01,2024,2,16,1365.0,1.29,448,3014.0,2.84,488,1061,0.4222,0.4599,2,1143,1,1143.0,0,4,2281.0,2281.0,4562.0,30.0,15.0,15.0,9,76.0,37.333333333333336,38.666666666666664,4536.0,3583.0,8119.0,1.0,0.14285714285714285,36.0,0.7213475204444817,0.25,7.177301929257382,0.16250000111544613,0.005531609069084984,0.0002011494207913163,19.03433694159505,34.176205994754,6.772129477526264,7.115804608996915,0.18060344839789744,0.005129310377370352,0.0002155172365621246,18.61681886137217,34.15448182273185,6.63548850910417,0,0.0,8.0,21.0,0.263,1,0.08294062,0.0,0.0,0.00094250706,0.083,0.0,0.0,0.001,0.916,1,0.8660254037844386,0.5000000000000001,0.0,0.0
TL,TPSW,2024-02-01,2024,2,2,1306.0,1.24,361,1620.0,1.54,54,1052,0.3432,0.0513,0,1121,1,1121.0,0,1,0.0,1121.0,1121.0,2.0,0.0,2.0,3,16.0,6.0,10.0,3326.0,1121.0,4447.0,0.0,0.0,3.0,0.0,0.0,7.8484226854453825,0.1810344834544364,0.0017097701543364032,0.0,18.43750853185681,34.135861084721554,7.464730106208516,7.902910853768217,0.18649425405752043,0.001005747152128439,0.0,18.759194320645825,34.36810261901768,7.528341954124385,0,0.0,8.0,21.0,0.263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001,0.0,1.0
AHPR,AHP,2024-01-01,2024,1,2,898.0,0.9,365,2039.0,2.05,387,993,0.3676,0.3897,0,952,1,952.0,0,4,1910.0,1910.0,3820.0,5.0,2.5,2.5,4,3.0,1.5,1.5,1910.0,1880.0,3790.0,0.0,0.0,16.0,0.0,0.0,3.242411265930822,0.09610215142890009,0.0030107527210186886,0.0028225805820716967,18.21268786922578,34.02338611502801,3.473190869109565,3.1904112375191143,0.09610215142890009,0.0030107527210186886,0.0028225805820716967,18.21268786922578,34.02338611502801,3.421190840868099,1,0.0323,8.0,22.0,0.263,1,0.054380666,0.0,0.0,0.0,0.054,0.0,0.0,0.0,0.946,1,0.49999999999999994,0.8660254037844387,0.0,1.0
WV,HR,2024-01-01,2024,1,11,1598.0,1.72,378,4618.0,4.97,453,929,0.4069,0.4876,2,892,1,892.0,0,4,1855.0,1853.0,3708.0,24.0,12.0,12.0,7,34.083333333333336,18.75,15.333333333333334,4032.0,2948.0,6980.0,1.0,0.2,28.0,0.9102392266268373,0.3333333333333333,3.515341465403977,0.09905914063014651,0.003293010826793409,0.0024731182242913913,20.508164924158844,35.467257142066956,3.218634487427671,3.54874200137302,0.09798387099578175,0.0032930107867365243,0.00224462360574273,21.10140804850286,36.40354743119209,3.27044900403338,1,0.0323,8.0,22.0,0.263,1,0.04951561,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.95,1,0.49999999999999994,0.8660254037844387,1.0,1.0
RS,OW,2024-01-01,2024,1,11,972.0,0.85,211,6248.0,5.47,351,1143,0.1846,0.3071,0,1084,1,1084.0,0,4,2205.0,2205.0,4410.0,17.0,8.5,8.5,4,12.0,6.0,6.0,2205.0,2205.0,4410.0,0.0,0.0,16.0,0.0,0.0,3.443634432517693,0.08427419376269144,0.006774193477085842,0.0018279569483892891,18.185909268997047,33.61983766927514,3.725825328051904,3.388825238547138,0.08077957016485994,0.005739247286191551,0.002110215006596459,18.719984260618045,33.91596685942783,3.5881531772338935,1,0.0323,8.0,22.0,0.263,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,1.0,1.0
MDB,VSS,2024-01-01,2024,1,5,5506.0,4.78,1004,11113.0,9.65,1110,1152,0.8715,0.9635,17,1728,1,1728.0,0,7,3974.0,3718.0,7692.0,17.833333333333336,8.5,9.333333333333334,3,8.0,3.0,5.0,3464.0,1736.0,5200.0,1.0,0.2,21.0,1.4426950408889634,0.5,4.643798396714853,0.0993279576581973,0.002822580667192577,0.0,22.51351043229462,41.13774080430308,4.613825235272988,4.630798404262731,0.0993279576581973,0.002822580667192577,0.0,22.51351043229462,41.13774080430308,4.600825307052082,1,0.0323,8.0,22.0,0.263,1,0.7491319,0.0,0.0,0.0,0.749,0.0,0.0,0.0,0.251,1,0.49999999999999994,0.8660254037844387,0.0,0.0
KZ,ZZS,2024-01-01,2024,1,1,2692.0,1.8,839,7463.0,5.0,942,1492,0.5623,0.6314,1,1490,1,1490.0,0,4,2945.0,2945.0,5890.0,3.0,1.5,1.5,4,4.0,2.0,2.0,2945.0,2945.0,5890.0,0.0,0.0,16.0,0.0,0.0,3.955395203842331,0.08669354894789316,0.005080645253020589,0.0,19.396668416518036,33.946934637843924,2.846255438036776,3.9618951648984466,0.08669354894789316,0.005080645253020589,0.0,19.396668416518036,33.946934637843924,2.852755372732958,1,0.0323,8.0,22.0,0.263,1,0.01608579,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.984,1,0.49999999999999994,0.8660254037844387,1.0,0.0
WT,RM,2024-01-01,2024,1,24,3718.0,1.67,750,24713.0,11.11,1327,2224,0.3372,0.5967,13,2025,1,2025.0,0,5,4039.0,4440.0,8479.0,45.66666666666667,26.0,19.666666666666668,4,49.0,24.5,24.5,4039.0,4039.0,8078.0,0.0,0.0,20.0,0.0,0.0,3.0401559054791445,0.07432795702529851,0.006868279639190884,0.01002688153136161,16.635460233496083,31.894353963995492,3.193180131690917,2.9719380979045664,0.0852150545125046,0.00837365592960068,0.01020161269022332,16.501267148842736,30.95177328009759,3.156817163776366,1,0.0323,8.0,22.0,0.263,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.49999999999999994,0.8660254037844387,1.0,0.0
DR,BMN,2024-01-01,2024,1,6,585.0,0.59,160,1759.0,1.76,203,1000,0.16,0.203,4,958,1,958.0,0,8,4206.0,4166.0,8372.0,20.5,10.25,10.25,4,13.0,6.5,6.5,1911.0,980.0,2891.0,1.0,0.2,32.0,0.9102392266268373,0.3333333333333333,3.185696124537317,0.08978494708376225,0.0011290322728855636,0.002123655866511086,18.400306002747627,32.86209588537934,3.4078063546800084,3.224696225501717,0.08978494708376225,0.0011290322728855636,0.0021639784462549674,18.400306002747627,32.86209588537934,3.4468064155750056,1,0.0323,8.0,22.0,0.263,0,0.062,0.0,0.0,0.0,0.062,0.0,0.0,0.0,0.938,1,0.49999999999999994,0.8660254037844387,0.0,0.0
