source,target,YearMonth,year,month,distance,total_departure_delay_minutes,avg_departure_delay_minutes,count_delayed_departure_services,total_delay_minutes,avg_delay_minutes,count_delayed_services,total_services,ratio_departure_delayed,ratio_arrival_delayed,count_platform_changes,last_active_volume,months_since_last_service,decayed_edge_weight,is_new_or_stale_route,src_degree,src_w_deg_inbound,src_w_deg_outbound,src_w_deg_total,src_avg_distance_total,src_avg_distance_in,src_avg_distance_out,tgt_degree,tgt_avg_distance_total,tgt_avg_distance_in,tgt_avg_distance_out,tgt_w_deg_inbound,tgt_w_deg_outbound,tgt_w_deg_total,common_neighbors,jaccard_coefficient,preferential_attachment,adamic_adar_index,resource_allocation_index,src_avg_temperature_2m,src_avg_rain,src_avg_snowfall,src_avg_snow_depth,src_avg_wind_speed_10m,src_avg_wind_gusts_10m,src_avg_soil_temperature,tgt_avg_temperature_2m,tgt_avg_rain,tgt_avg_snowfall,tgt_avg_snow_depth,tgt_avg_wind_speed_10m,tgt_avg_wind_gusts_10m,tgt_avg_soil_temperature,total_holidays,holiday_density_ratio,weekend_days,working_days,global_median,target_binary,raw_intercity,raw_intercity_direct,raw_international,raw_exceptions,ratio_intercity,ratio_intercity_direct,ratio_international,ratio_operational_exceptions,ratio_sprinter,season_ordinal,month_sin,month_cos,simultaneous_pred,simultaneous_null
BSMZ,NDB,2021-06-01,2021,6,1,1311.0,0.68,475,3294.0,1.71,603,1931,0.246,0.3123,0,2226,1,2226.0,0,4,4467.0,4467.0,8934.0,5.0,2.5,2.5,8,19.0,9.5,9.5,6636.0,6587.0,13223.0,0,0.0,32,0.0,0.0,17.8091941886478,0.10319444526814753,0.0,0.0,11.245079818450742,23.713999340931576,18.467666464381747,17.83519483672248,0.10319444526814753,0.0,0.0,11.245079818450742,23.713999340931576,18.49366721312205,0,0.0,8.0,22.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.2246467991473532e-16,-1.0,0.0,0.0
BSMZ,NDB,2021-07-01,2021,7,1,1403.0,0.66,553,4320.0,2.03,712,2129,0.2597,0.3344,1,2226,1,2226.0,0,4,4467.0,4467.0,8934.0,5.0,2.5,2.5,10,25.2,12.6,12.6,6636.0,6587.0,13223.0,0,0.0,40,0.0,0.0,17.771725553338246,0.13212365635059853,0.0,0.0,12.975025120882258,27.02128954744467,18.324615354179056,17.7977262748185,0.13212365635059853,0.0,0.0,12.975025120882258,27.02128954744467,18.350616169232193,0,0.0,9.0,22.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,-0.4999999999999997,-0.8660254037844388,0.0,0.0
GVMW,GV,2019-09-01,2019,9,1,1826.0,0.99,826,4918.0,2.66,753,1846,0.4475,0.4079,0,1904,1,1904.0,0,4,3798.0,3791.0,7589.0,3.0,1.5,1.5,16,36.01587301587301,18.444444444444443,17.571428571428573,11483.5,7723.8,19207.3,0,0.0,64,0.0,0.0,15.42048611243566,0.1576388898305595,0.0,0.0,17.187019499722453,33.51349909636709,15.607916667726304,15.381486552291447,0.1576388898305595,0.0,0.0,17.187019499722453,33.51349909636709,15.568917110231187,0,0.0,9.0,21.0,0.2629,1,0.0,0.0,0.0,0.0010834236,0.0,0.0,0.0,0.001,0.999,4,-1.0,-1.8369701987210297e-16,0.0,0.0
GVMW,GV,2024-09-01,2024,9,1,1556.0,0.84,372,7017.0,3.8,495,1847,0.2014,0.268,22,2141,1,2141.0,0,4,4255.0,4254.0,8509.0,3.0,1.5,1.5,12,22.485714285714288,11.285714285714286,11.2,11851.5,9332.0,21183.5,0,0.0,48,0.0,0.0,16.19819445874956,0.18152777928238115,0.0,0.0,15.612621873120467,29.59599918557538,16.5569444709354,16.159194897943074,0.18152777928238115,0.0,0.0,15.612621873120467,29.59599918557538,16.51794491344028,0,0.0,9.0,21.0,0.2629,1,0.001082837,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.999,4,-1.0,-1.8369701987210297e-16,0.0,0.0
HRN,GERP,2021-11-01,2021,11,4,888.0,0.66,286,2633.0,1.95,230,1353,0.2114,0.17,2,1356,1,1356.0,0,4,2708.0,2504.0,5212.0,26.0,13.0,13.0,3,7.0,3.0,4.0,2707.0,1351.0,4058.0,0,0.0,12,0.0,0.0,7.523958282338248,0.049583333823829887,0.0008749999933772617,0.0,14.287783148553636,25.41249929269155,7.576249958243635,7.543458559281296,0.049583333823829887,0.0008749999933772617,0.0,14.287783148553636,25.41249929269155,7.59575022906065,0,0.0,8.0,22.0,0.2629,0,0.0864745,0.0,0.0,0.0007390983,0.086,0.0,0.0,0.001,0.913,4,-0.5000000000000004,0.8660254037844384,0.0,0.0
HRN,GERP,2023-11-01,2023,11,4,2118.0,2.06,512,3646.0,3.55,540,1026,0.499,0.5263,8,1607,1,1607.0,0,4,3231.0,2718.0,5949.0,26.0,13.0,13.0,3,7.0,3.0,4.0,3231.0,1624.0,4855.0,0,0.0,12,0.0,0.0,7.052222136475352,0.18027777827034394,0.0052499999188714555,9.722222004913622e-05,18.9139607547058,35.0054990708828,7.2117360261579355,7.071722451638844,0.18027777827034394,0.0052499999188714555,9.722222004913622e-05,18.9139607547058,35.0054990708828,7.2312363494601515,0,0.0,8.0,22.0,0.2629,1,0.088693954,0.0,0.0,0.0,0.089,0.0,0.0,0.0,0.911,4,-0.5000000000000004,0.8660254037844384,0.0,0.0
LW,HR,2022-02-01,2022,2,29,108.0,0.12,60,4710.0,5.36,107,879,0.0683,0.1217,2,1068,1,1068.0,0,2,0.0,2052.0,2052.0,21.0,0.0,21.0,7,34.083333333333336,18.75,15.333333333333334,4141.0,3025.0,7166.0,0,0.0,14,0.0,0.0,6.164800778014718,0.20059523896668993,0.003958333316924316,0.0,25.947406833370525,46.36285600633848,5.7586251857380075,6.1153750753978136,0.200446430017196,0.005208333377682027,0.0,26.106489728604043,45.87535591636385,5.805404916228283,0,0.0,8.0,20.0,0.2629,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.8660254037844386,0.5000000000000001,0.0,0.0
LW,HR,2023-03-01,2023,3,29,287.0,0.26,138,5910.0,5.38,185,1099,0.1256,0.1683,17,1430,1,1430.0,0,2,0.0,2409.0,2409.0,21.0,0.0,21.0,7,34.083333333333336,18.75,15.333333333333334,4746.0,3356.0,8102.0,0,0.0,14,0.0,0.0,6.228414015265365,0.11049798226252218,0.01808882897787428,0.0018842529861474583,18.742205371125067,33.7692588431357,6.135614571829664,6.190067943609238,0.12166891104640742,0.02053835790499062,0.0045222072319339454,19.029910247306645,33.73679586535027,6.1642940733807405,0,0.0,8.0,23.0,0.2629,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1.0,6.123233995736766e-17,0.0,0.0
LW,HR,2024-02-01,2024,2,29,210.0,0.21,98,3810.0,3.86,124,987,0.0993,0.1256,18,1133,1,1133.0,0,3,0.0,2129.75,2129.75,20.0,0.0,20.0,7,34.083333333333336,18.75,15.333333333333334,4238.0,3072.0,7310.0,1,0.16666666666666666,21,0.9102392266268373,0.3333333333333333,7.201189849292859,0.1742816105506372,0.005330459717875239,0.0001724137892496997,18.96358328817905,34.22017154337346,6.806362270966344,7.286028693076865,0.1885057475910276,0.0056321837821568565,0.0002011494207913163,20.16087631076232,35.23344726946162,6.908298871640501,0,0.0,8.0,21.0,0.2629,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.8660254037844386,0.5000000000000001,0.0,0.0
LW,HR,2024-11-01,2024,11,29,270.0,0.26,115,4140.0,4.01,132,1032,0.1114,0.1279,12,1108,1,1108.0,0,2,0.0,2104.0,2104.0,21.0,0.0,21.0,7,34.083333333333336,18.75,15.333333333333334,4596.0,3069.0,7665.0,0,0.0,14,0.0,0.0,7.066750168852094,0.11208333425844709,0.02790277749300003,0.0,15.442786688109239,28.43849922782845,6.990569630182452,6.89620833757023,0.10416666771181755,0.018569444192366467,6.944444289224016e-05,15.742674516596727,28.831499226391315,6.788361125025484,0,0.0,9.0,21.0,0.2629,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,-0.5000000000000004,0.8660254037844384,0.0,0.0
RM,WT,2022-11-01,2022,11,24,1505.0,0.78,745,6771.0,3.53,470,1920,0.388,0.2448,26,2342,1,2342.0,0,4,4661.0,4642.0,9303.0,49.0,24.5,24.5,5,45.66666666666667,26.0,19.666666666666668,4663.0,5185.0,9848.0,0,0.0,20,0.0,0.0,9.1516802802268,0.1308333339376582,0.0,0.0,14.1323707173268,26.784999232821995,9.217235831750763,8.927541553208398,0.13805555621575977,0.0,0.0,14.567756129221785,27.821499250332515,8.857263813085027,0,0.0,8.0,22.0,0.2629,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,-0.5000000000000004,0.8660254037844384,0.0,0.0
RM,WT,2023-09-01,2023,9,24,1922.0,1.0,846,8184.0,4.27,668,1916,0.4415,0.3486,12,2273,1,2273.0,0,4,4808.0,4679.0,9487.0,49.0,24.5,24.5,5,45.66666666666667,26.0,19.666666666666668,4547.0,5132.0,9679.0,0,0.0,20,0.0,0.0,18.64334744479921,0.0719444446472658,0.0,0.0,10.165244067957003,20.1899993956089,18.581333610746597,18.36636078953743,0.07111111104281412,0.0,0.0,10.178755945215622,20.465499419636195,18.409485797087353,0,0.0,9.0,21.0,0.2629,1,0.9994781,0.0,0.0,0.0005219207,0.999,0.0,0.0,0.001,0.0,4,-1.0,-1.8369701987210297e-16,0.0,0.0
RM,WT,2024-08-01,2024,8,24,1873.0,0.95,750,11557.0,5.89,671,1962,0.3823,0.342,20,2230,1,2230.0,0,4,4454.0,4454.0,8908.0,49.0,24.5,24.5,5,45.66666666666667,26.0,19.666666666666668,4461.0,5012.0,9473.0,0,0.0,20,0.0,0.0,20.092301427677114,0.09260752718014423,0.0,0.0,10.637976060991967,21.579676841535875,20.408430540433493,19.849295391831348,0.06948924758621762,0.0,0.0,10.782164101038248,22.181612276261852,20.26072011968141,0,0.0,9.0,22.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.8660254037844384,-0.5000000000000004,0.0,0.0
RSD,BGN,2020-09-01,2020,9,13,727.0,0.66,295,3406.0,3.09,311,1101,0.2679,0.2825,32,1295,1,1295.0,0,7,2478.0,5745.0,8223.0,44.5,25.5,19.0,6,44.0,22.0,22.0,2599.0,2659.0,5258.0,0,0.0,42,0.0,0.0,15.993097482787238,0.09472222299211555,0.0,0.0,13.343634699905913,26.00249928103553,16.153722457091014,16.10915297269821,0.0938888894704481,0.0,0.0,13.353906957598197,26.749499298466578,16.254639132817587,0,0.0,8.0,22.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,-1.0,-1.8369701987210297e-16,0.0,0.0
RSD,BGN,2021-06-01,2021,6,13,644.0,0.53,249,6552.0,5.37,405,1219,0.2043,0.3322,74,1357,1,1357.0,0,6,2545.0,4874.0,7419.0,43.25,25.5,17.75,6,44.0,22.0,22.0,2732.0,2771.0,5503.0,0,0.0,36,0.0,0.0,17.998097483317057,0.14708333394179743,0.0,0.0,11.066311843444904,23.295999275975756,18.952611378828685,18.1085976296001,0.14472222237123383,0.0,0.0,11.192892902551426,24.25899934967359,19.105125510692595,0,0.0,8.0,22.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1.2246467991473532e-16,-1.0,0.0,0.0
RSD,BGN,2021-07-01,2021,7,13,724.0,0.59,250,5200.0,4.26,388,1221,0.2048,0.3178,56,1357,1,1357.0,0,7,3052.0,4874.0,7926.0,39.08333333333333,21.333333333333332,17.75,6,44.0,22.0,22.0,2732.0,2771.0,5503.0,0,0.0,42,0.0,0.0,17.60273684993867,0.13521505486700805,0.0,0.0,12.935805488057355,26.26645089862167,18.07182280607121,17.654715503415755,0.14139784901573133,0.0,0.0,12.904571744302908,27.015967036126764,18.13468873629006,0,0.0,9.0,22.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.4999999999999997,-0.8660254037844388,0.0,0.0
TBR,GZ,2019-02-01,2019,2,6,899.0,0.87,238,2958.0,2.86,238,1033,0.2304,0.2304,4,1141,1,1141.0,0,4,2296.0,2296.0,4592.0,10.0,5.0,5.0,4,16.0,8.0,8.0,2296.0,2296.0,4592.0,0,0.0,16,0.0,0.0,6.0242887135051815,0.08452381001829747,0.004583333308498065,0.0041666665735344095,14.256750674474807,27.480534961535817,5.527488111252231,5.977008926255318,0.07946428595598609,0.005000000109984761,0.003824404676422654,14.293460897569146,27.71678489588556,5.496279764210894,0,0.0,8.0,20.0,0.2629,0,0.027105518,0.0,0.0,0.0009680542,0.027,0.0,0.0,0.001,0.972,1,0.8660254037844386,0.5000000000000001,0.0,0.0
TBR,GZ,2020-02-01,2020,2,6,884.0,0.76,254,6992.0,6.03,387,1160,0.219,0.3336,0,1218,1,1218.0,0,4,2445.0,2443.0,4888.0,10.0,5.0,5.0,4,16.0,8.0,8.0,2439.0,2443.0,4882.0,0,0.0,16,0.0,0.0,6.960770130328749,0.18764367962962594,0.004022988469350612,0.0003879310258118243,23.827895917897596,47.19879179165281,6.519606334210812,6.96853448476257,0.18160919655628247,0.004727011503673148,0.00041666665735344094,24.009693769802308,47.661205712406115,6.528304586636609,0,0.0,9.0,20.0,0.2629,1,0.02586207,0.0,0.0,0.00086206896,0.026,0.0,0.0,0.001,0.973,1,0.8660254037844386,0.5000000000000001,0.0,0.0
TBR,GZ,2022-08-01,2022,8,6,702.0,0.6,242,10199.0,8.67,391,1176,0.2058,0.3325,9,1221,1,1221.0,0,4,2449.0,2449.0,4898.0,10.0,5.0,5.0,4,16.0,8.0,8.0,2449.0,2448.0,4897.0,0,0.0,16,0.0,0.0,20.83628143930948,0.05282258049094228,0.0,0.0,10.801596675108197,22.33064450628014,21.966120144372347,20.79616932715139,0.041263441214718484,0.0,0.0,10.869124442338943,22.635967185420373,21.975336000483523,0,0.0,8.0,23.0,0.2629,1,0.038265307,0.0,0.0,0.0,0.038,0.0,0.0,0.0,0.962,3,-0.8660254037844384,-0.5000000000000004,0.0,0.0
AC,UT,2019-10-01,2019,10,24,0.0,0.0,0,120.0,30.0,4,4,0.0,1.0,0,0,12,0.0,1,5,3588.0,3587.0,7175.0,21.333333333333336,8.0,13.333333333333334,30,52.39285714285714,28.142857142857142,24.25,20841.0,29755.0,50596.0,0,0.0,150,0.0,0.0,11.713510409097543,0.17503355853509583,0.0,0.0,16.877550098239976,31.108348060454297,11.484450057048926,11.759131095393393,0.15006711572008646,0.0,0.0,15.963112977207107,31.04746224704205,11.749533748626709,0,0.0,8.0,23.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,-0.8660254037844386,0.5000000000000001,0.0,0.0
ASS,PMR,2023-02-01,2023,2,20,35.0,2.19,11,95.0,5.94,12,16,0.6875,0.75,0,11,1,11.0,0,16,27358.0,21732.0,49090.0,27.25,13.625,13.625,8,20.5,10.25,10.25,2492.0,2492.0,4984.0,1,0.09090909090909091,128,0.5581106265512472,0.16666666666666666,5.5962084397851,0.051785714724766355,0.0014583333173678035,0.0,14.677211231773807,26.84839212468692,5.594199529760296,5.77248514284535,0.040773810064863594,0.001041666648927189,0.0,17.215022396562354,30.01285633515744,5.8046280253412466,0,0.0,8.0,20.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.8660254037844386,0.5000000000000001,0.0,0.0
ZVB,ODB,2019-08-01,2019,8,8,1802.0,1.91,883,1942.0,2.06,221,945,0.9344,0.2339,10,947,1,947.0,0,4,1832.0,1831.0,3663.0,16.0,8.0,8.0,3,15.5,7.5,8.0,1832.0,885.0,2717.0,0,0.0,12,0.0,0.0,18.904961837235316,0.07795698954773847,0.0,0.0,13.469206099548648,27.100160572477566,19.226332741398966,18.86739465113609,0.07862903324947242,0.0,0.0,13.378192020279746,27.80951546436997,19.236480624445022,0,0.0,9.0,22.0,0.2629,0,0.02962963,0.0,0.0,0.0010582011,0.03,0.0,0.0,0.001,0.969,3,-0.8660254037844384,-0.5000000000000004,0.0,0.0
ZVB,ODB,2021-02-01,2021,2,8,1387.0,1.6,737,5709.0,6.58,205,867,0.8501,0.2364,3,983,1,983.0,0,4,1907.0,1907.0,3814.0,16.0,8.0,8.0,4,27.0,7.5,19.5,1908.0,924.54,2832.54,0,0.0,16,0.0,0.0,4.302449561500301,0.05937499990908518,0.019583333283662796,0.03758928482143563,15.43777904748207,29.26339199855214,4.986378087770261,4.312270981570085,0.055803572171412054,0.01916666667065805,0.03565476137390804,15.605967044741625,30.574284806137992,5.180276913274567,0,0.0,8.0,20.0,0.2629,0,0.03229527,0.0,0.0,0.0,0.032,0.0,0.0,0.0,0.968,1,0.8660254037844386,0.5000000000000001,0.0,0.0
ZVB,ODB,2022-09-01,2022,9,8,694.0,0.75,323,3495.0,3.75,138,931,0.3469,0.1482,0,972,1,972.0,0,4,1904.0,1904.0,3808.0,16.0,8.0,8.0,3,15.5,7.5,8.0,1905.0,932.0,2837.0,0,0.0,12,0.0,0.0,15.159319318003124,0.13694444546062085,0.0,0.0,11.500770944149957,22.72099935511748,15.722583134969076,15.105152642726898,0.14833333390868372,0.0,0.0,11.600990393095547,23.542499317063225,15.610152602858014,0,0.0,8.0,22.0,0.2629,0,0.031149302,0.0,0.0,0.0,0.031,0.0,0.0,0.0,0.969,4,-1.0,-1.8369701987210297e-16,0.0,0.0
DDZD,ZLW,2019-08-01,2019,8,14,1574.0,0.74,845,4212.0,1.99,241,2115,0.3995,0.1139,3,2117,1,2117.0,0,3,4185.0,2117.0,6302.0,21.5,7.5,14.0,6,21.333333333333332,10.666666666666666,10.666666666666666,4185.0,4185.0,8370.0,0,0.0,18,0.0,0.0,18.87844596370574,0.08803763525981095,0.0,0.0,14.414463736677682,28.69016061546982,19.11433308867998,18.941386581749043,0.08024193599860194,0.0,0.0,13.944617839109513,27.85306373206518,19.340983274162458,0,0.0,9.0,22.0,0.2629,0,0.013238771,0.0,0.0,0.00047281323,0.013,0.0,0.0,0.0,0.987,3,-0.8660254037844384,-0.5000000000000004,0.0,0.0
DDZD,ZLW,2021-02-01,2021,2,14,1172.0,0.58,537,16179.0,8.03,480,2014,0.2666,0.2383,0,2177,1,2177.0,0,3,4302.0,2177.0,6479.0,21.5,7.5,14.0,14,40.42857142857143,20.571428571428573,19.857142857142858,4354.33,4364.35,8718.68,1,0.1111111111111111,42,0.43429448190325176,0.1,4.2693928506535785,0.05803571496203187,0.0194791665500296,0.04162202346959107,16.296651484178646,30.655713526265963,4.969392866439496,4.28206264568005,0.055952381930269655,0.019895833096511308,0.04025297528520847,15.774291835193123,29.66517778805324,5.163982282736383,0,0.0,8.0,20.0,0.2629,0,0.013902681,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.986,1,0.8660254037844386,0.5000000000000001,0.0,0.0
DDZD,ZLW,2022-09-01,2022,9,14,1259.0,0.6,718,11409.0,5.41,385,2107,0.3408,0.1827,3,2195,1,2195.0,0,3,4368.0,2195.0,6563.0,21.5,7.5,14.0,7,25.166666666666664,14.5,10.666666666666666,4380.75,4383.0,8763.75,0,0.0,21,0.0,0.0,15.17322199145953,0.12805555567352309,0.0,0.0,12.071430403408076,23.434999312294853,15.547180304262373,15.172235944535997,0.13597222336878378,0.0,0.0,11.781535327020618,22.95149928861194,15.663902570141687,0,0.0,8.0,22.0,0.2629,0,0.013763645,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.986,4,-1.0,-1.8369701987210297e-16,0.0,0.0
EKZ,BKF,2019-09-01,2019,9,3,127.0,0.1,43,4560.0,3.51,137,1299,0.0331,0.1055,15,1299,1,1299.0,0,1,0.0,1299.0,1299.0,3.0,0.0,3.0,3,3.0,2.0,1.0,2531.0,1299.0,3830.0,0,0.0,3,0.0,0.0,15.453069302770826,0.13611111214591398,0.0,0.0,18.756022793716856,35.46049904127916,15.561610905329387,15.46606918838289,0.13611111214591398,0.0,0.0,18.756022793716856,35.46049904127916,15.574610839949713,0,0.0,9.0,21.0,0.2629,0,0.9599692,0.0,0.0,0.017705929,0.96,0.0,0.0,0.018,0.022,4,-1.0,-1.8369701987210297e-16,0.0,0.0
EKZ,BKF,2024-09-01,2024,9,3,152.0,0.12,65,4440.0,3.63,137,1223,0.0531,0.112,23,1444,1,1444.0,0,1,0.0,1444.0,1444.0,3.0,0.0,3.0,3,3.0,2.0,1.0,2846.0,1444.0,4290.0,0,0.0,3,0.0,0.0,16.32174973620309,0.13763888947044808,0.0,0.0,17.87464916739199,32.596999094221324,16.539735828505624,16.334749765528574,0.13763888947044808,0.0,0.0,17.87464916739199,32.596999094221324,16.552735871738857,0,0.0,9.0,21.0,0.2629,0,0.9828291,0.0,0.0,0.0,0.983,0.0,0.0,0.0,0.017,4,-1.0,-1.8369701987210297e-16,0.0,0.0
EML,HD,2019-07-01,2019,7,4,823.0,0.78,326,2171.0,2.06,348,1052,0.3099,0.3308,1,1100,1,1100.0,0,4,2226.0,2226.0,4452.0,9.0,4.5,4.5,9,36.5,16.0,20.5,2257.0,2253.0,4510.0,0,0.0,36,0.0,0.0,19.15409082238392,0.07849462405447999,0.0,0.0,11.990250436529037,25.752096055335898,20.286953641522317,19.16278241911242,0.07432795734575359,0.0,0.0,12.047576810723992,25.25806390277801,20.529852410798433,0,0.0,8.0,23.0,0.2629,1,0.00095057033,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.999,3,-0.4999999999999997,-0.8660254037844388,0.0,0.0
EML,HD,2022-02-01,2022,2,4,529.0,0.53,226,4496.0,4.49,301,1001,0.2258,0.3007,0,1118,1,1118.0,0,4,2279.0,2251.0,4530.0,9.0,4.5,4.5,7,28.416666666666664,10.666666666666666,17.75,2308.0,2394.0,4702.0,0,0.0,28,0.0,0.0,6.204422642803928,0.19345238149565244,0.004687500064305607,0.0,23.26420468730586,43.89589173453195,5.862160736517537,6.3091963435678435,0.1830357149842062,0.0029166666679971273,0.0,23.103198021650314,42.94714163172813,5.902499990110907,0,0.0,8.0,20.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001,0.0,0.0
EML,HD,2023-03-01,2023,3,4,732.0,0.66,286,1665.0,1.51,307,1104,0.2591,0.2781,0,1115,1,1115.0,0,4,2258.0,2257.0,4515.0,9.0,4.5,4.5,6,29.0,10.666666666666666,18.333333333333332,2291.0,2287.0,4578.0,0,0.0,24,0.0,0.0,6.359378225339293,0.14481830492635756,0.015639300110924133,0.003055181627539093,17.177809464337848,32.904386773244205,6.256282659931908,6.442927170650154,0.13633916636334775,0.011493943501288927,0.003055181627539093,17.02302887269658,32.09135852495402,6.359414399457371,0,0.0,8.0,23.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,6.123233995736766e-17,0.0,0.0
EML,HD,2024-02-01,2024,2,4,841.0,0.81,321,1327.0,1.28,333,1034,0.3104,0.3221,0,1165,1,1165.0,0,4,2318.0,2313.0,4631.0,9.0,4.5,4.5,6,29.0,10.666666666666666,18.333333333333332,2353.0,2347.0,4700.0,0,0.0,24,0.0,0.0,7.564002898061412,0.19267241478009128,0.007844827544672051,0.0,18.331629160149344,34.614826704065,7.138356349420273,7.663275649492768,0.18376436967659612,0.005431034345308255,0.0,18.169869412036462,33.52551630447651,7.179798691779718,0,0.0,8.0,21.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001,0.0,0.0
EML,HD,2024-11-01,2024,11,4,1564.0,1.6,410,5869.0,6.02,513,975,0.4205,0.5262,0,1529,1,1529.0,0,4,3082.0,2894.0,5976.0,9.0,4.5,4.5,9,40.1,19.6,20.5,3659.0,3693.0,7352.0,0,0.0,36,0.0,0.0,6.671347211197847,0.08888888976847133,0.018083332551436293,0.0,13.376082688694199,26.735999267631108,6.84225001823571,6.79222210171736,0.09305555639374587,0.016236110642138455,0.0,13.25492915800876,26.39799927737978,6.944235981835259,0,0.0,9.0,21.0,0.2629,1,0.004102564,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.996,4,-0.5000000000000004,0.8660254037844384,0.0,0.0
HDR,HDRZ,2019-03-01,2019,3,1,171.0,0.14,56,2430.0,2.05,80,1185,0.0473,0.0675,18,1191,1,1191.0,0,1,0.0,1191.0,1191.0,1.0,0.0,1.0,3,17.0,6.0,11.0,2413.0,1190.0,3603.0,0,0.0,3,0.0,0.0,7.419301597459159,0.12678331225950015,0.0006594885526723849,0.0,27.807643951028385,37.78255617570428,6.952881606398488,7.4458434281727826,0.13378196598743847,0.0,0.0,25.72863912871195,47.6420983761188,7.649073573333258,0,0.0,10.0,21.0,0.2629,0,0.97383964,0.0,0.0,0.0,0.974,0.0,0.0,0.0,0.026,2,1.0,6.123233995736766e-17,0.0,0.0
HDR,HDRZ,2019-10-01,2019,10,1,298.0,0.23,85,7650.0,5.92,241,1293,0.0657,0.1864,32,1192,1,1192.0,0,1,0.0,1192.0,1192.0,1.0,0.0,1.0,3,17.0,6.0,11.0,2528.0,1192.0,3720.0,0,0.0,3,0.0,0.0,12.780691702413879,0.21409396084163013,0.0,0.0,24.770525995996973,35.08767688546405,14.403443276322127,12.311842462680485,0.2022818802587138,0.0,0.0,22.00406746672304,40.989743929101316,11.892312287964277,0,0.0,8.0,23.0,0.2629,0,0.97602475,0.0,0.0,0.0,0.976,0.0,0.0,0.0,0.024,4,-0.8660254037844386,0.5000000000000001,0.0,0.0
HTNC,CL,2020-03-01,2020,3,9,701.0,0.3,280,4753.0,2.05,476,2321,0.1206,0.2051,2,2315,1,2315.0,0,4,4627.0,4835.0,9462.0,10.0,5.0,5.0,4,17.0,8.5,8.5,4627.0,4614.0,9241.0,0,0.0,16,0.0,0.0,6.548253701230157,0.08506056594174771,0.0,0.0,18.486569215279086,34.810981563090635,6.902089548945266,6.5507436183859085,0.10161507462588806,0.0,0.0,18.526527956067955,33.93012017420772,6.819586165820927,0,0.0,9.0,22.0,0.2629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,6.123233995736766e-17,0.0,0.0
HTNC,CL,2021-03-01,2021,3,9,887.0,0.38,385,4499.0,1.92,600,2338,0.1647,0.2566,16,2321,1,2321.0,0,4,4640.0,4838.0,9478.0,10.0,5.0,5.0,4,17.0,8.5,8.5,4640.0,4637.0,9277.0,0,0.0,16,0.0,0.0,6.207002094253637,0.0751009428946359,9.421265181429774e-05,0.0,15.464143237547791,29.6018833706549,6.244956358364742,6.216759828146181,0.06608344614505768,0.0008479138663286797,0.0,15.75804941378243,29.093135138058567,6.246975197244942,0,0.0,8.0,23.0,0.2629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,6.123233995736766e-17,0.0,0.0
RM,WT,2020-03-01,2020,3,24,613.0,0.25,320,38648.0,15.82,1322,2443,0.131,0.5411,5,2087,1,2087.0,0,4,4141.0,4154.0,8295.0,49.0,24.5,24.5,5,45.66666666666667,26.0,19.666666666666668,4155.0,4903.0,9058.0,0,0.0,20,0.0,0.0,6.917979661560796,0.10699865508769435,9.421265181429774e-05,0.0,16.437707891374384,32.64226027998276,7.27369970452256,6.722724738349062,0.10551817037295524,0.00018842530362859548,0.0,16.339778595946196,32.916015278442714,6.908189101222386,0,0.0,9.0,22.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1.0,6.123233995736766e-17,0.0,0.0
