source,target,YearMonth,year,month,distance,total_departure_delay_minutes,avg_departure_delay_minutes,count_delayed_departure_services,total_delay_minutes,avg_delay_minutes,count_delayed_services,total_services,ratio_departure_delayed,ratio_arrival_delayed,count_platform_changes,last_active_volume,months_since_last_service,decayed_edge_weight,is_new_or_stale_route,src_degree,src_w_deg_inbound,src_w_deg_outbound,src_w_deg_total,src_avg_distance_total,src_avg_distance_in,src_avg_distance_out,tgt_degree,tgt_avg_distance_total,tgt_avg_distance_in,tgt_avg_distance_out,tgt_w_deg_inbound,tgt_w_deg_outbound,tgt_w_deg_total,common_neighbors,jaccard_coefficient,preferential_attachment,adamic_adar_index,resource_allocation_index,src_avg_temperature_2m,src_avg_rain,src_avg_snowfall,src_avg_snow_depth,src_avg_wind_speed_10m,src_avg_wind_gusts_10m,src_avg_soil_temperature,tgt_avg_temperature_2m,tgt_avg_rain,tgt_avg_snowfall,tgt_avg_snow_depth,tgt_avg_wind_speed_10m,tgt_avg_wind_gusts_10m,tgt_avg_soil_temperature,total_holidays,holiday_density_ratio,weekend_days,working_days,global_median,target_binary,raw_intercity,raw_intercity_direct,raw_international,raw_exceptions,ratio_intercity,ratio_intercity_direct,ratio_international,ratio_operational_exceptions,ratio_sprinter,season_ordinal,month_sin,month_cos,RandomForestClassifier_OPS_pred,RandomForestClassifier_OPS_proba
PMW,ZDK,2019-05,2019,5,10,1199.0,1.02,587,4906.0,4.18,473,1175,0.4996,0.4026,0,1173,1,1173.0,0,4,2342.0,2342.0,4684.0,11.0,5.5,5.5,4,13.0,6.5,6.5,2342.0,2342.0,4684.0,0.0,0.0,16.0,0.0,0.0,11.505932610842489,33.0000002682209,0.0,0.0,16.043677221062364,62.639996,12.922397632752695,11.218787889967683,29.600000128149986,0.0,0.0,13.939131496734516,58.679996,12.594795935256506,1,0.0323,8.0,22.0,0.263,1,0.026382979,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.974,2,0.49999999999999994,-0.8660254037844387,0.0,0.45
WDN,RSN,2019-05,2019,5,8,384.0,0.39,167,3089.0,3.16,125,977,0.1709,0.1279,2,975,1,975.0,0,4,1907.0,1152.0,3059.0,13.0,6.5,6.5,4,15.0,7.5,7.5,1907.0,1907.0,3814.0,0.0,0.0,16.0,0.0,0.0,11.744661482912237,50.0000005364418,0.0,0.0,12.881370329568464,53.28,12.700575458747084,11.775279529472833,49.70000050961971,0.0,0.0,12.9801342585074,54.719997,12.740467712443362,1,0.0323,8.0,22.0,0.263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.49999999999999994,-0.8660254037844387,0.0,0.26
ZDK,ZD,2019-05,2019,5,3,1355.0,1.15,661,4851.0,4.13,458,1175,0.5626,0.3898,0,1173,1,1173.0,0,4,2342.0,2342.0,4684.0,13.0,6.5,6.5,9,19.2,12.2,7.0,9641.75,9489.0,19130.75,0.0,0.0,36.0,0.0,0.0,11.218787889967683,29.600000128149986,0.0,0.0,13.939131496734516,58.679996,12.594795935256506,11.27759164251307,28.900000423192978,0.0,0.0,13.535810962800056,59.039997,12.667981421434751,1,0.0323,8.0,22.0,0.263,1,0.026382979,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.974,2,0.49999999999999994,-0.8660254037844387,1.0,0.5363401109057301
MP,SWK,2019-05,2019,5,14,1166.0,0.71,364,5095.0,3.12,306,1634,0.2228,0.1873,12,1861,1,1861.0,0,7,4385.0,4172.0,8557.0,48.66666666666667,28.0,20.666666666666668,7,40.25,23.25,17.0,3871.0,3043.0,6914.0,1.0,0.14285714285714285,49.0,0.45511961331341866,0.1111111111111111,11.530376363185145,38.400000147521496,0.14000000059604645,0.0,13.479171831120727,55.8,12.319018811948839,11.497416873132028,37.700000025331974,0.0,0.0,14.31955512677149,57.96,12.691771709149883,1,0.0323,8.0,22.0,0.263,0,0.6101591,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.39,2,0.49999999999999994,-0.8660254037844387,0.0,0.11
CAS,AMR,2019-05,2019,5,12,258.0,1.47,59,970.0,5.51,60,176,0.3352,0.3409,0,193,1,193.0,0,10,6458.0,5905.0,12363.0,20.0,10.0,10.0,6,12.0,6.0,6.0,4615.0,5548.0,10163.0,1.0,0.14285714285714285,60.0,1.4426950408889634,0.5,11.01256719455924,23.900000266730785,0.0,0.0,16.07866628243718,63.72,12.403763442911128,10.949298735908283,26.800000198185444,0.0,0.0,16.225922450903923,62.639996,12.293855123622443,1,0.0323,8.0,22.0,0.263,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.49999999999999994,-0.8660254037844387,1.0,0.79
CAS,BV,2019-05,2019,5,10,57.0,0.41,19,1284.0,9.3,35,138,0.1377,0.2536,0,132,1,132.0,0,10,6458.0,5905.0,12363.0,20.0,10.0,10.0,7,13.75,7.75,6.0,2617.0,2485.0,5102.0,0.0,0.0,70.0,0.0,0.0,11.01256719455924,23.900000266730785,0.0,0.0,16.07866628243718,63.72,12.403763442911128,11.07815858273096,24.300000205636024,0.0,0.0,15.732403545610365,64.079994,12.429166666923031,1,0.0323,8.0,22.0,0.263,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.49999999999999994,-0.8660254037844387,1.0,0.79
RLB,BRD,2019-05,2019,5,4,2386.0,1.24,1353,6577.0,3.41,582,1926,0.7025,0.3022,91,1936,1,1936.0,0,6,3832.0,3837.0,7669.0,6.0,3.0,3.0,4,11.0,5.5,5.5,3832.0,3832.0,7664.0,0.0,0.0,24.0,0.0,0.0,11.628408765280119,45.900000400841236,0.0,0.0,13.503241605856406,59.76,12.728812052357581,11.582908961721646,45.900000400841236,0.0,0.0,13.503241605856406,59.76,12.68331225008093,1,0.0323,8.0,22.0,0.263,1,0.0020768433,0.0,0.0,0.004672897,0.002,0.0,0.0,0.005,0.993,2,0.49999999999999994,-0.8660254037844387,0.0,0.33
TBU,TBR,2019-05,2019,5,4,760.0,0.66,231,3840.0,3.35,242,1147,0.2014,0.211,2,1141,1,1141.0,0,4,2296.0,3349.0,5645.0,5.0,2.5,2.5,4,10.0,5.0,5.0,2296.0,2296.0,4592.0,0.0,0.0,16.0,0.0,0.0,11.875978726533152,54.70000056177378,0.0,0.0,12.463213142207874,57.239998,13.0044733164131,11.91497836862841,54.70000056177378,0.0,0.0,12.463213142207874,57.239998,13.043472916208287,1,0.0323,8.0,22.0,0.263,0,0.027898867,0.0,0.0,0.0008718396,0.028,0.0,0.0,0.001,0.971,2,0.49999999999999994,-0.8660254037844387,0.0,0.03
HLM,HAD,2019-05,2019,5,4,1377.0,0.44,505,11545.0,3.66,506,3156,0.16,0.1603,133,3372,1,3372.0,0,12,8920.0,10438.0,19358.0,11.833333333333332,5.5,6.333333333333333,6,24.0,12.0,12.0,6731.0,5549.0,12280.0,0.0,0.0,72.0,0.0,0.0,11.144419564354804,28.600000366568565,0.0,0.0,15.31859299460406,63.36,12.44495718004883,11.288613186087659,27.300000086426735,0.0,0.0,14.770434625486853,63.72,12.467242226805737,1,0.0323,8.0,22.0,0.263,0,0.61470217,0.0,0.0,0.025348542,0.615,0.0,0.0,0.025,0.36,2,0.49999999999999994,-0.8660254037844387,0.0,0.26
DVNK,VST,2019-05,2019,5,2,1360.0,0.67,600,7047.0,3.47,430,2029,0.2957,0.2119,37,1993,1,1993.0,0,4,3937.0,3825.0,7762.0,5.0,2.5,2.5,4,8.0,4.0,4.0,3937.0,3937.0,7874.0,0.0,0.0,16.0,0.0,0.0,11.336126607592387,38.70000035315752,0.0,0.0,14.61837291052585,63.72,12.783169620139624,11.336126607592387,38.70000035315752,0.0,0.0,14.61837291052585,63.72,12.783169620139624,1,0.0323,8.0,22.0,0.263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.49999999999999994,-0.8660254037844387,0.0,0.22
WP,DMN,2019-05,2019,5,7,625.0,0.26,216,7947.0,3.32,398,2395,0.0902,0.1662,10,2391,1,2391.0,0,8,8807.0,8881.0,17688.0,18.0,9.0,9.0,4,9.0,4.5,4.5,4736.0,4723.0,9459.0,0.0,0.0,32.0,0.0,0.0,11.456978563980389,38.60000041872263,0.0,0.0,14.303904799363947,59.039997,12.861010788589395,11.463478718073137,38.60000041872263,0.0,0.0,14.303904799363947,59.039997,12.86751099042995,1,0.0323,8.0,22.0,0.263,0,0.0,0.0,0.0,0.00041753653,0.0,0.0,0.0,0.0,1.0,2,0.49999999999999994,-0.8660254037844387,1.0,0.575977279853801
TBU,TB,2019-05,2019,5,1,1732.0,0.88,821,6710.0,3.4,507,1974,0.4159,0.2568,0,2208,1,2208.0,0,4,2296.0,3349.0,5645.0,5.0,2.5,2.5,10,35.6,17.8,17.8,8829.0,6497.0,15326.0,0.0,0.0,40.0,0.0,0.0,11.875978726533152,54.70000056177378,0.0,0.0,12.463213142207874,57.239998,13.0044733164131,11.85647849017574,54.70000056177378,0.0,0.0,12.463213142207874,57.239998,12.984973106973914,1,0.0323,8.0,22.0,0.263,0,0.0020263426,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.998,2,0.49999999999999994,-0.8660254037844387,0.0,0.4
DVNK,LEDN,2019-05,2019,5,3,1306.0,0.66,595,7368.0,3.75,470,1966,0.3026,0.2391,29,1832,1,1832.0,0,4,3937.0,3825.0,7762.0,5.0,2.5,2.5,20,36.6,19.0,17.6,12027.0,12919.0,24946.0,0.0,0.0,80.0,0.0,0.0,11.336126607592387,38.70000035315752,0.0,0.0,14.61837291052585,63.72,12.783169620139624,11.281612827252316,32.600000366568565,0.0,0.0,15.26828361422785,67.32,12.813400504409627,1,0.0323,8.0,22.0,0.263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.49999999999999994,-0.8660254037844387,0.0,0.25
CL,HTNC,2019-05,2019,5,9,2352.0,1.02,1256,7429.0,3.24,466,2296,0.547,0.203,0,2296,1,2296.0,0,4,4597.0,4584.0,9181.0,17.0,8.5,8.5,4,10.0,5.0,5.0,4597.0,4798.0,9395.0,0.0,0.0,16.0,0.0,0.0,11.684301053644509,43.0000004991889,0.0,0.0,13.387449426596524,55.079998,12.681680061483895,11.590819863862889,44.60000028461218,0.0,0.0,13.172279894832641,54.36,12.563534887888098,1,0.0323,8.0,22.0,0.263,0,0.0,0.0,0.0,0.00043554007,0.0,0.0,0.0,0.0,1.0,2,0.49999999999999994,-0.8660254037844387,0.0,0.46724935716406685
WP,AMPO,2019-05,2019,5,13,902.0,0.43,298,7378.0,3.52,346,2096,0.1422,0.1651,19,2292,1,2292.0,0,8,8807.0,8881.0,17688.0,18.0,9.0,9.0,9,23.4,13.4,10.0,6604.0,6532.0,13136.0,1.0,0.125,72.0,0.7213475204444817,0.25,11.456978563980389,38.60000041872263,0.0,0.0,14.303904799363947,59.039997,12.861010788589395,11.698647727568945,44.000000298023224,0.0,0.0,14.986080095011701,60.120003,13.588096532129473,1,0.0323,8.0,22.0,0.263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.49999999999999994,-0.8660254037844387,1.0,0.66
WP,DMNZ,2019-05,2019,5,7,410.0,0.21,146,6319.0,3.3,284,1913,0.0763,0.1485,2,2135,1,2135.0,0,8,8807.0,8881.0,17688.0,18.0,9.0,9.0,5,8.833333333333332,4.333333333333333,4.5,4196.0,4158.0,8354.0,0.0,0.0,40.0,0.0,0.0,11.456978563980389,38.60000041872263,0.0,0.0,14.303904799363947,59.039997,12.861010788589395,11.463478718073137,38.60000041872263,0.0,0.0,14.303904799363947,59.039997,12.86751099042995,1,0.0323,8.0,22.0,0.263,0,0.100365914,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.9,2,0.49999999999999994,-0.8660254037844387,0.0,0.08
HLM,BV,2019-05,2019,5,13,50.0,0.36,5,1440.0,10.36,24,139,0.036,0.1727,2,132,1,132.0,0,12,8920.0,10438.0,19358.0,11.833333333333332,5.5,6.333333333333333,7,13.75,7.75,6.0,2617.0,2485.0,5102.0,0.0,0.0,84.0,0.0,0.0,11.144419564354804,28.600000366568565,0.0,0.0,15.31859299460406,63.36,12.44495718004883,11.07815858273096,24.300000205636024,0.0,0.0,15.732403545610365,64.079994,12.429166666923031,1,0.0323,8.0,22.0,0.263,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.49999999999999994,-0.8660254037844387,1.0,0.8
BSMZ,NDB,2019-05,2019,5,1,1162.0,0.54,462,7679.0,3.56,807,2157,0.2142,0.3741,1,2135,1,2135.0,0,4,4198.0,4198.0,8396.0,5.0,2.5,2.5,8,19.0,9.5,9.5,6125.0,6123.0,12248.0,0.0,0.0,32.0,0.0,0.0,11.549346633495823,46.20000039041042,0.0,0.0,13.766408522443104,57.96,12.610368085163897,11.575346705093178,46.20000039041042,0.0,0.0,13.766408522443104,57.96,12.63636823174774,1,0.0323,8.0,22.0,0.263,1,0.0,0.0,0.0,0.00046360685,0.0,0.0,0.0,0.0,1.0,2,0.49999999999999994,-0.8660254037844387,0.0,0.02
DB,UT,2019-05,2019,5,12,1169.0,1.04,509,3446.0,3.06,187,1125,0.4524,0.1662,0,1168,1,1168.0,0,10,5359.0,5327.0,10686.0,30.0,15.0,15.0,28,49.6875,26.0,23.6875,20794.0,29253.0,50047.0,1.0,0.05,280.0,0.9102392266268373,0.3333333333333333,11.677306116588655,49.000000692903996,0.0,0.0,13.256749978949946,56.88,12.643905533257351,11.537564721799665,45.500000327825546,0.0,0.0,13.001143042438773,56.16,12.560212562161107,1,0.0323,8.0,22.0,0.263,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.49999999999999994,-0.8660254037844387,0.0,0.22
HRT,DN,2019-05,2019,5,18,858.0,0.78,458,3342.0,3.03,215,1102,0.4156,0.1951,4,1093,1,1093.0,0,4,2182.0,2182.0,4364.0,28.0,14.0,14.0,5,25.166666666666664,13.5,11.666666666666666,2181.0,3149.0,5330.0,0.0,0.0,20.0,0.0,0.0,11.881451620530056,51.800000697374344,0.07000000029802322,0.0,11.721952775072667,50.399998,12.706653210424609,11.891994464461522,55.500000573694706,0.42000001668930054,0.0,11.709010469176436,52.56,12.764104675862097,1,0.0323,8.0,22.0,0.263,0,0.9990926,0.0,0.0,0.000907441,0.999,0.0,0.0,0.001,0.0,2,0.49999999999999994,-0.8660254037844387,0.0,0.04
RSD,BGN,2019-05,2019,5,13,772.0,0.66,168,4522.0,3.88,399,1165,0.1442,0.3425,30,1165,1,1165.0,0,6,2176.0,4322.0,6498.0,43.25,25.5,17.75,6,44.0,22.0,22.0,2341.0,2288.0,4629.0,0.0,0.0,36.0,0.0,0.0,11.827736737907573,51.40000057965517,0.0,0.0,13.104807321823412,60.479996,13.023637296051108,11.92541391234244,57.20000059902668,0.0,0.0,13.136520144880139,63.0,13.081798374011953,1,0.0323,8.0,22.0,0.263,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.49999999999999994,-0.8660254037844387,0.0,0.23
ALMM,AMPO,2019-05,2019,5,2,984.0,0.29,333,10674.0,3.17,400,3372,0.0988,0.1186,2,3340,1,3340.0,0,4,6598.0,5628.0,12226.0,3.0,1.5,1.5,9,23.4,13.4,10.0,6604.0,6532.0,13136.0,1.0,0.16666666666666666,36.0,0.45511961331341866,0.1111111111111111,11.685647612938316,44.000000298023224,0.0,0.0,14.986080095011701,60.120003,13.575096623231007,11.698647727568945,44.000000298023224,0.0,0.0,14.986080095011701,60.120003,13.588096532129473,1,0.0323,8.0,22.0,0.263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.49999999999999994,-0.8660254037844387,0.0,0.12
DRH,BV,2019-05,2019,5,5,969.0,0.84,533,3582.0,3.12,274,1149,0.4639,0.2385,0,1146,1,1146.0,0,4,2353.0,2353.0,4706.0,6.0,3.0,3.0,7,13.75,7.75,6.0,2617.0,2485.0,5102.0,0.0,0.0,28.0,0.0,0.0,11.163919410397929,28.600000366568565,0.0,0.0,15.31859299460406,63.36,12.464457101078443,11.07815858273096,24.300000205636024,0.0,0.0,15.732403545610365,64.079994,12.429166666923031,1,0.0323,8.0,22.0,0.263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.49999999999999994,-0.8660254037844387,0.0,0.23861131785344547
HRT,BR,2019-05,2019,5,10,1082.0,1.08,423,4122.0,4.12,510,1000,0.423,0.51,0,1089,1,1089.0,0,4,2182.0,2182.0,4364.0,28.0,14.0,14.0,3,16.0,6.0,10.0,2182.0,1094.0,3276.0,0.0,0.0,12.0,0.0,0.0,11.881451620530056,51.800000697374344,0.07000000029802322,0.0,11.721952775072667,50.399998,12.706653210424609,11.972921744790128,62.30000028014183,0.0,0.0,11.642782677645965,54.719997,12.779843738643072,1,0.0323,8.0,22.0,0.263,1,0.999,0.0,0.0,0.001,0.999,0.0,0.0,0.001,0.0,2,0.49999999999999994,-0.8660254037844387,0.0,0.08
RSD,ODB,2019-05,2019,5,7,185.0,0.21,76,2070.0,2.34,36,884,0.086,0.0407,26,885,1,885.0,0,6,2176.0,4322.0,6498.0,43.25,25.5,17.75,3,15.5,7.5,8.0,1828.0,885.0,2713.0,0.0,0.0,18.0,0.0,0.0,11.827736737907573,51.40000057965517,0.0,0.0,13.104807321823412,60.479996,13.023637296051108,11.761750083777212,46.70000051707029,0.0,0.0,12.595939585278112,60.479996,12.74541937856264,1,0.0323,8.0,22.0,0.263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.49999999999999994,-0.8660254037844387,0.0,0.2
DB,BNK,2019-05,2019,5,4,759.0,0.53,424,4341.0,3.02,407,1438,0.2949,0.283,0,1466,1,1466.0,0,10,5359.0,5327.0,10686.0,30.0,15.0,15.0,4,11.0,5.5,5.5,2925.0,2925.0,5850.0,0.0,0.0,40.0,0.0,0.0,11.677306116588655,49.000000692903996,0.0,0.0,13.256749978949946,56.88,12.643905533257351,11.576564372226755,45.500000327825546,0.0,0.0,13.001143042438773,56.16,12.599212157469923,1,0.0323,8.0,22.0,0.263,1,0.0,0.0,0.0,0.0006954103,0.0,0.0,0.0,0.001,0.999,2,0.49999999999999994,-0.8660254037844387,0.0,0.04
RSD,DDR,2019-05,2019,5,38,244.0,0.21,93,3612.0,3.15,198,1148,0.081,0.1725,35,1147,1,1147.0,0,6,2176.0,4322.0,6498.0,43.25,25.5,17.75,12,43.75,26.75,17.0,2516.0,7392.0,9908.0,0.0,0.0,72.0,0.0,0.0,11.827736737907573,51.40000057965517,0.0,0.0,13.104807321823412,60.479996,13.023637296051108,11.682497556491565,51.00000016391277,0.0,0.0,13.287891152725425,60.120003,12.630884682619444,1,0.0323,8.0,22.0,0.263,0,0.99912894,0.0,0.0,0.00087108015,0.999,0.0,0.0,0.001,0.0,2,0.49999999999999994,-0.8660254037844387,0.0,0.43
LW,GW,2019-05,2019,5,13,123.0,0.16,59,570.0,0.76,16,750,0.0787,0.0213,8,948,1,948.0,0,2,0.0,1940.0,1940.0,21.0,0.0,21.0,3,14.0,9.0,5.0,1872.0,948.0,2820.0,0.0,0.0,6.0,0.0,0.0,10.96141411332033,32.70000019669533,0.0,0.0,14.818674718420352,62.279995,12.054424812075911,11.06385221596687,28.80000000447035,0.0,0.0,14.889683491280001,61.920002,12.079981301420478,1,0.0323,8.0,22.0,0.263,0,0.124,0.0,0.0,0.0,0.124,0.0,0.0,0.0,0.876,2,0.49999999999999994,-0.8660254037844387,0.0,0.01
PMO,HN,2019-05,2019,5,18,1101.0,0.99,462,4369.0,3.93,385,1112,0.4155,0.3462,1,1115,1,1115.0,0,4,2342.0,2288.0,4630.0,19.0,9.5,9.5,8,39.733333333333334,19.333333333333332,20.4,4698.0,4631.75,9329.75,0.0,0.0,32.0,0.0,0.0,11.505932610842489,33.0000002682209,0.0,0.0,16.043677221062364,62.639996,12.922397632752695,11.141473197488375,26.900000162422657,0.0,0.0,14.687818118721568,60.120003,12.387911417791921,1,0.0323,8.0,22.0,0.263,1,0.021582734,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.978,2,0.49999999999999994,-0.8660254037844387,0.0,0.18
ALMB,ALM,2019-05,2019,5,6,279.0,0.36,83,3642.0,4.65,171,784,0.1059,0.2181,0,776,1,776.0,0,7,6259.0,4367.0,10626.0,11.5,7.5,4.0,16,29.19047619047619,16.333333333333332,12.857142857142858,8844.0,9294.0,18138.0,2.0,0.18181818181818182,112.0,2.0640299754485754,0.7,11.649787728824924,44.30000061541796,0.0,0.0,15.772479587344714,64.079994,12.943336032411104,11.485569749468116,34.60000039637089,0.0,0.0,14.951423099604986,59.76,13.016483662589904,1,0.0323,8.0,22.0,0.263,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.49999999999999994,-0.8660254037844387,0.0,0.40251620410188943
HFD,NVP,2019-05,2019,5,5,2671.0,1.25,1053,8040.0,3.78,615,2129,0.4946,0.2889,9,1859,1,1859.0,0,6,3605.0,7368.0,10973.0,22.666666666666668,11.333333333333334,11.333333333333334,4,16.0,8.0,8.0,3608.0,3609.0,7217.0,0.0,0.0,24.0,0.0,0.0,11.360887091006003,26.600000388920307,0.0,0.0,14.097362725484755,62.639996,12.517607540212651,11.36738724894421,26.600000388920307,0.0,0.0,14.097362725484755,62.639996,12.524107748462308,1,0.0323,8.0,22.0,0.263,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.49999999999999994,-0.8660254037844387,0.0,0.1
LW,HR,2019-05,2019,5,29,116.0,0.15,60,1470.0,1.9,49,774,0.0775,0.0633,6,992,1,992.0,0,2,0.0,1940.0,1940.0,21.0,0.0,21.0,7,34.083333333333336,18.75,15.333333333333334,3868.0,2866.0,6734.0,0.0,0.0,14.0,0.0,0.0,10.96141411332033,32.70000019669533,0.0,0.0,14.818674718420352,62.279995,12.054424812075911,11.268567048413779,36.3999999910593,0.0,0.0,14.806010597495623,61.920002,12.293096616063067,1,0.0323,8.0,22.0,0.263,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.49999999999999994,-0.8660254037844387,0.0,0.03
EML,HD,2019-05,2019,5,4,660.0,0.6,255,3797.0,3.45,312,1100,0.2318,0.2836,0,1097,1,1097.0,0,4,2222.0,2222.0,4444.0,9.0,4.5,4.5,6,29.0,10.666666666666666,18.333333333333332,2253.0,2248.0,4501.0,0.0,0.0,24.0,0.0,0.0,11.618943392909983,47.1000003144145,0.0,0.0,13.349703593720351,57.96,12.81081162921844,11.676424554278773,43.700000777840614,0.0,0.0,13.269471821445292,56.519997,13.055255234882395,1,0.0323,8.0,22.0,0.263,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.49999999999999994,-0.8660254037844387,0.0,0.24565074135090612
UT,ASB,2019-05,2019,5,29,832.0,0.45,269,7472.0,4.04,398,1848,0.1456,0.2154,39,2215,1,2215.0,0,28,20794.0,29253.0,50047.0,49.6875,26.0,23.6875,16,30.11111111111111,19.0,11.11111111111111,7997.0,7766.0,15763.0,3.0,0.13043478260869565,448.0,1.49210452677388,0.40192307692307694,11.537564721799665,45.500000327825546,0.0,0.0,13.001143042438773,56.16,12.560212562161107,11.385478777590619,38.60000041872263,0.0,0.0,14.303904799363947,59.039997,12.789511115320268,1,0.0323,8.0,22.0,0.263,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.49999999999999994,-0.8660254037844387,0.0,0.2
PMO,PMR,2019-05,2019,5,1,1351.0,1.15,722,4431.0,3.77,180,1175,0.6145,0.1532,0,1173,1,1173.0,0,4,2342.0,2288.0,4630.0,19.0,9.5,9.5,4,2.0,1.0,1.0,2342.0,2342.0,4684.0,0.0,0.0,16.0,0.0,0.0,11.505932610842489,33.0000002682209,0.0,0.0,16.043677221062364,62.639996,12.922397632752695,11.479932703318134,33.0000002682209,0.0,0.0,16.043677221062364,62.639996,12.89639780726484,1,0.0323,8.0,22.0,0.263,0,0.026382979,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.974,2,0.49999999999999994,-0.8660254037844387,1.0,0.66
NM,NMGO,2019-05,2019,5,3,555.0,0.3,192,5356.0,2.91,214,1843,0.1042,0.1161,15,1847,1,1847.0,0,11,5293.0,7937.0,13230.0,20.4,10.4,10.0,4,5.0,2.5,2.5,3660.0,3395.0,7055.0,1.0,0.14285714285714285,44.0,0.7213475204444817,0.25,11.836913821197324,49.50000040233135,0.0,0.0,12.069971839266438,54.719997,12.637518609082827,11.79905665369444,54.80000051110983,0.21000000834465027,0.0,12.339971449426425,60.839996,12.579769030053129,1,0.0323,8.0,22.0,0.263,0,0.0,0.0,0.0,0.0005425936,0.0,0.0,0.0,0.001,0.999,2,0.49999999999999994,-0.8660254037844387,0.0,0.4
UT,ASD,2019-05,2019,5,39,19.0,0.26,11,180.0,2.5,5,72,0.1528,0.0694,0,74,1,74.0,0,28,20794.0,29253.0,50047.0,49.6875,26.0,23.6875,21,48.56730769230769,19.875,28.692307692307693,9451.0,23665.75,33116.75,2.0,0.07407407407407407,588.0,1.0556294164628637,0.30000000000000004,11.537564721799665,45.500000327825546,0.0,0.0,13.001143042438773,56.16,12.560212562161107,11.212591426346892,28.900000423192978,0.0,0.0,13.535810962800056,59.039997,12.602981282177792,1,0.0323,8.0,22.0,0.263,0,0.9861111,0.0,0.0,0.013888889,0.986,0.0,0.0,0.014,0.0,2,0.49999999999999994,-0.8660254037844387,0.0,0.33
NM,O,2019-05,2019,5,24,401.0,0.37,137,3396.0,3.15,193,1079,0.127,0.1789,37,1087,1,1087.0,0,11,5293.0,7937.0,13230.0,20.4,10.4,10.0,10,28.4,14.2,14.2,4266.0,4438.0,8704.0,1.0,0.1,110.0,0.7213475204444817,0.25,11.836913821197324,49.50000040233135,0.0,0.0,12.069971839266438,54.719997,12.637518609082827,11.844575115429457,48.400000385940075,0.0,0.0,12.784075094487077,56.88,12.87696753137855,1,0.0323,8.0,22.0,0.263,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.49999999999999994,-0.8660254037844387,0.0,0.023938002296211253
RTB,RTZ,2019-05,2019,5,3,748.0,0.39,258,6186.0,3.22,327,1921,0.1343,0.1702,11,1931,1,1931.0,0,8,8132.0,7096.0,15228.0,13.5,6.75,6.75,7,8.083333333333334,5.75,2.3333333333333335,3832.0,3828.0,7660.0,2.0,0.3333333333333333,56.0,1.013230239864666,0.2777777777777778,11.47404587557239,45.400000274181366,0.0,0.0,13.480981903611331,62.279995,12.875322774533302,11.48054547591876,45.400000274181366,0.0,0.0,13.480981903611331,62.279995,12.881822326490957,1,0.0323,8.0,22.0,0.263,0,0.0031233733,0.0,0.0,0.00052056223,0.003,0.0,0.0,0.001,0.996,2,0.49999999999999994,-0.8660254037844387,0.0,0.19
UT,KLP,2019-05,2019,5,34,304.0,0.31,91,3795.0,3.88,157,978,0.093,0.1605,13,973,1,973.0,0,28,20794.0,29253.0,50047.0,49.6875,26.0,23.6875,6,42.0,21.0,21.0,2353.0,2325.0,4678.0,1.0,0.05555555555555555,168.0,0.6213349345596119,0.2,11.537564721799665,45.500000327825546,0.0,0.0,13.001143042438773,56.16,12.560212562161107,11.738290366626554,50.60000070184469,0.0,0.0,12.981803530326454,59.399998,12.830897878575069,1,0.0323,8.0,22.0,0.263,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.49999999999999994,-0.8660254037844387,0.0,0.33
