source,target,YearMonth,year,month,distance,total_departure_delay_minutes,avg_departure_delay_minutes,count_delayed_departure_services,total_delay_minutes,avg_delay_minutes,count_delayed_services,total_services,ratio_departure_delayed,ratio_arrival_delayed,count_platform_changes,last_active_volume,months_since_last_service,decayed_edge_weight,is_new_or_stale_route,src_degree,src_w_deg_inbound,src_w_deg_outbound,src_w_deg_total,src_avg_distance_total,src_avg_distance_in,src_avg_distance_out,tgt_degree,tgt_avg_distance_total,tgt_avg_distance_in,tgt_avg_distance_out,tgt_w_deg_inbound,tgt_w_deg_outbound,tgt_w_deg_total,common_neighbors,jaccard_coefficient,preferential_attachment,adamic_adar_index,resource_allocation_index,src_avg_temperature_2m,src_avg_rain,src_avg_snowfall,src_avg_snow_depth,src_avg_wind_speed_10m,src_avg_wind_gusts_10m,src_avg_soil_temperature,tgt_avg_temperature_2m,tgt_avg_rain,tgt_avg_snowfall,tgt_avg_snow_depth,tgt_avg_wind_speed_10m,tgt_avg_wind_gusts_10m,tgt_avg_soil_temperature,total_holidays,holiday_density_ratio,weekend_days,working_days,global_median,target_binary,target_absolute,target_threshold_month_relative,target_relative,raw_intercity,raw_intercity_direct,raw_international,raw_exceptions,ratio_intercity,ratio_intercity_direct,ratio_international,ratio_operational_exceptions,ratio_sprinter,season_ordinal,month_sin,month_cos,XGBClassifier_WTH_pred,XGBClassifier_WTH_proba
HDE,NS,2023-04,2023,4,9,970.0,0.85,364,1893.0,1.66,366,1141,0.319,0.3208,86,1142,1,1142.0,0,4,2255.0,2259.0,4514.0,18.0,9.0,9.0,6,40.0,20.0,20.0,2257.0,2259.21,4516.21,0,0.0,24,0.0,0.0,8.269472236170744,99.40000100433826,0.0,0.0,14.858298756347763,57.6,8.82259725448158,8.31349989686989,95.10000051558018,0.0,0.0,14.875464021828439,59.76,8.88412489046653,4,0.1333,10.0,17.0,0.2629,1,1,0.2339,1,0.05696757,0.0,0.0,0.0,0.057,0.0,0.0,0.0,0.943,2,0.8660254037844387,-0.4999999999999998,0.0,0.39190736413002014
ZD,CAS,2023-04,2023,4,17,1378.0,0.93,553,6050.0,4.08,667,1483,0.3729,0.4498,36,1997,1,1997.0,0,10,10237.5,10354.0,20591.5,24.4,12.2,12.2,12,24.333333333333332,12.166666666666666,12.166666666666666,6928.13,6170.950000000001,13099.080000000002,0,0.0,120,0.0,0.0,8.322069702152577,98.2000000923872,0.0,0.0,15.048007084263695,60.120003,9.055264207058483,8.300416661597167,87.20000108331442,0.0,0.0,17.239504923257563,65.520004,8.928819443451033,4,0.1333,10.0,17.0,0.2629,1,1,0.2339,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.8660254037844387,-0.4999999999999998,1.0,0.5560422539710999
EHV,HT,2023-04,2023,4,32,1684.0,0.67,521,19443.0,7.77,1208,2503,0.2082,0.4826,259,3154,1,3154.0,0,13,10065.0,12529.0,22594.0,33.14285714285714,15.0,18.142857142857142,14,41.0,21.142857142857142,19.857142857142858,12982.25,14396.0,27378.25,1,0.07142857142857142,182,0.6213349345596119,0.2,8.699472343155907,98.0000002682209,0.3499999940395355,0.0,13.479783976740308,61.56,9.203569598992665,8.53644470433808,84.50000026077032,0.0,0.0,14.577233169972896,60.120003,9.122764209575124,4,0.1333,10.0,17.0,0.2629,1,1,0.2339,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.8660254037844387,-0.4999999999999998,1.0,0.8162829279899597
SHL,ASD,2023-04,2023,4,19,475.0,3.19,47,3335.0,22.38,120,149,0.3154,0.8054,59,731,1,731.0,0,17,22082.75,19301.17,41383.92,46.43055555555556,24.555555555555557,21.875,18,36.33333333333333,18.11111111111111,18.22222222222222,14895.88,23937.71,38833.59,4,0.25,306,1.6980344990031544,0.3833333333333333,8.369472470884729,93.000000461936,0.0,0.0,15.197483291559749,60.479996,9.062944751315646,8.257069378009893,98.2000000923872,0.0,0.0,15.048007084263695,60.120003,8.990263825158278,4,0.1333,10.0,17.0,0.2629,1,1,0.2339,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.8660254037844387,-0.4999999999999998,1.0,0.9939022064208984
ZD,ASS,2023-04,2023,4,6,3015.0,0.82,1353,23114.0,6.26,1798,3690,0.3667,0.4873,55,4897,1,4897.0,0,10,10237.5,10354.0,20591.5,24.4,12.2,12.2,16,27.25,13.625,13.625,27342.0,21727.0,49069.0,1,0.08333333333333333,160,0.5581106265512472,0.16666666666666666,8.322069702152577,98.2000000923872,0.0,0.0,15.048007084263695,60.120003,9.055264207058483,8.263569595152513,98.2000000923872,0.0,0.0,15.048007084263695,60.120003,8.996764061186049,4,0.1333,10.0,17.0,0.2629,1,1,0.2339,1,0.39430895,0.0,0.0,0.0,0.394,0.0,0.0,0.0,0.606,2,0.8660254037844387,-0.4999999999999998,1.0,0.955745279788971
EHV,TB,2023-04,2023,4,37,669.0,0.6,229,5880.0,5.29,156,1112,0.2059,0.1403,33,1249,1,1249.0,0,13,10065.0,12529.0,22594.0,33.14285714285714,15.0,18.142857142857142,9,30.8,17.8,13.0,9582.0,7174.0,16756.0,1,0.09090909090909091,117,0.48089834696298783,0.125,8.699472343155907,98.0000002682209,0.3499999940395355,0.0,13.479783976740308,61.56,9.203569598992665,8.475416587934726,80.79999978095293,0.0,0.0,14.300405609442128,63.0,8.990763772361808,4,0.1333,10.0,17.0,0.2629,0,0,0.2339,0,0.99910074,0.0,0.0,0.0008992806,0.999,0.0,0.0,0.001,0.0,2,0.8660254037844387,-0.4999999999999998,1.0,0.9116028547286987
SHL,ASS,2023-04,2023,4,15,54.0,0.62,14,1650.0,18.97,53,87,0.1609,0.6092,23,367,1,367.0,0,17,22082.75,19301.17,41383.92,46.43055555555556,24.555555555555557,21.875,16,27.25,13.625,13.625,27342.0,21727.0,49069.0,2,0.13333333333333333,272,1.8597274323132096,0.5909090909090909,8.369472470884729,93.000000461936,0.0,0.0,15.197483291559749,60.479996,9.062944751315646,8.263569595152513,98.2000000923872,0.0,0.0,15.048007084263695,60.120003,8.996764061186049,4,0.1333,10.0,17.0,0.2629,1,1,0.2339,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.8660254037844387,-0.4999999999999998,1.0,0.9940185546875
EHV,EHS,2023-04,2023,4,1,1077.0,0.63,357,4188.0,2.45,658,1707,0.2091,0.3855,45,2225,1,2225.0,0,13,10065.0,12529.0,22594.0,33.14285714285714,15.0,18.142857142857142,4,10.0,5.0,5.0,4487.0,4068.0,8555.0,0,0.0,52,0.0,0.0,8.699472343155907,98.0000002682209,0.3499999940395355,0.0,13.479783976740308,61.56,9.203569598992665,8.634472153118502,98.0000002682209,0.3499999940395355,0.0,13.479783976740308,61.56,9.13856934507688,4,0.1333,10.0,17.0,0.2629,1,1,0.2339,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.8660254037844387,-0.4999999999999998,1.0,0.9695853590965271
SHL,HFD,2023-04,2023,4,5,1899.0,0.92,666,35265.0,17.06,1464,2067,0.3222,0.7083,1180,2641,1,2641.0,0,17,22082.75,19301.17,41383.92,46.43055555555556,24.555555555555557,21.875,6,22.666666666666668,11.333333333333334,11.333333333333334,5166.0,8392.0,13558.0,1,0.09090909090909091,102,0.40242960438184466,0.08333333333333333,8.369472470884729,93.000000461936,0.0,0.0,15.197483291559749,60.479996,9.062944751315646,8.37222222553359,97.70000068098307,0.0,0.0,15.383865606453684,64.079994,8.86666667163372,4,0.1333,10.0,17.0,0.2629,1,1,0.2339,1,0.00048379294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.8660254037844387,-0.4999999999999998,1.0,0.9975444674491882
NML,EST,2023-04,2023,4,7,1214.0,0.9,361,3121.0,2.32,406,1346,0.2682,0.3016,0,1998,1,1998.0,0,4,3964.0,3516.0,7480.0,8.0,4.0,4.0,7,14.25,7.25,7.0,4072.0,3987.0,8059.0,1,0.2,28,0.6213349345596119,0.2,8.617847310622325,79.9000001847744,0.0,0.0,13.894737653930981,59.399998,9.108402907186084,8.55536093874317,82.0000003054738,0.0,0.0,14.115975823667315,58.679996,8.999527583519617,4,0.1333,10.0,17.0,0.2629,1,1,0.2339,1,0.017087666,0.0,0.0,0.0014858841,0.017,0.0,0.0,0.001,0.982,2,0.8660254037844387,-0.4999999999999998,0.0,0.023234819993376732
HR,WV,2023-04,2023,4,11,498.0,0.59,279,1087.0,1.29,288,842,0.3314,0.342,0,955,1,955.0,0,7,4711.0,3322.0,8033.0,34.083333333333336,18.75,15.333333333333334,4,24.0,12.0,12.0,1898.0,1898.0,3796.0,1,0.2,28,0.9102392266268373,0.3333333333333333,8.010236067945758,75.20000045746565,0.0,0.0,15.833652875075737,62.639996,8.697388818528918,7.980513848219481,80.90000004321337,0.14000000059604645,0.0,15.367885559631718,60.120003,8.513569388704168,4,0.1333,10.0,17.0,0.2629,1,1,0.2339,1,0.10926366,0.0,0.0,0.0,0.109,0.0,0.0,0.0,0.891,2,0.8660254037844387,-0.4999999999999998,1.0,0.9316696524620056
SPTZ,SPTN,2023-04,2023,4,2,791.0,0.7,298,1784.0,1.57,323,1138,0.2619,0.2838,0,1256,1,1256.0,0,4,2468.0,2468.0,4936.0,4.0,2.0,2.0,4,3.0,1.5,1.5,2468.0,2468.0,4936.0,0,0.0,16,0.0,0.0,8.324555546397136,91.00000038743019,0.0,0.0,16.462156024078528,66.96,8.883999971879852,8.318055484485296,91.00000038743019,0.0,0.0,16.462156024078528,66.96,8.877499874101744,4,0.1333,10.0,17.0,0.2629,1,1,0.2339,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.8660254037844387,-0.4999999999999998,0.0,0.0249019805341959
CL,GDM,2023-04,2023,4,8,2226.0,1.02,943,4095.0,1.87,980,2189,0.4308,0.4477,0,2329,1,2329.0,0,4,4654.0,4654.0,9308.0,17.0,8.5,8.5,7,21.25,9.0,12.25,4656.0,4821.25,9477.25,0,0.0,28,0.0,0.0,8.45201380621228,82.90000022947788,0.0,0.0,15.213094008631176,59.399998,8.978402642077869,8.458513876650896,82.90000022947788,0.0,0.0,15.213094008631176,59.399998,8.984902742505074,4,0.1333,10.0,17.0,0.2629,1,1,0.2339,1,0.0,0.0,0.0,0.0004568296,0.0,0.0,0.0,0.0,1.0,2,0.8660254037844387,-0.4999999999999998,0.0,0.11498688906431198
DVNK,LEDN,2023-04,2023,4,3,354.0,0.15,162,52549.0,21.93,1796,2396,0.0676,0.7496,11,2014,1,2014.0,0,4,4129.0,4126.0,8255.0,5.0,2.5,2.5,21,37.509090909090915,19.90909090909091,17.6,15293.130000000001,15567.0,30860.13,0,0.0,84,0.0,0.0,8.362694702995942,91.20000058412552,0.0,0.0,15.902925585375892,64.079994,8.98429197371006,8.308819371301475,102.10000067204237,0.0,0.0,16.356095968021286,67.32,8.8761109954781,4,0.1333,10.0,17.0,0.2629,1,1,0.2339,1,0.00041736226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.8660254037844387,-0.4999999999999998,1.0,0.9989432692527771
HRN,GERP,2023-04,2023,4,4,1167.0,1.1,363,2864.0,2.69,396,1064,0.3412,0.3722,5,1344,1,1344.0,0,4,2694.0,2443.0,5137.0,26.0,13.0,13.0,3,7.0,3.0,4.0,2691.0,1347.0,4038.0,0,0.0,12,0.0,0.0,7.971874958323315,80.00000010430813,0.07000000029802322,0.0,15.366747884286774,61.199997,8.543958268562953,7.991375205226036,80.00000010430813,0.07000000029802322,0.0,15.366747884286774,61.199997,8.563458601302571,4,0.1333,10.0,17.0,0.2629,1,1,0.2339,1,0.08364662,0.0,0.0,0.0,0.084,0.0,0.0,0.0,0.916,2,0.8660254037844387,-0.4999999999999998,1.0,0.9118771553039551
RSN,HON,2023-04,2023,4,7,770.0,0.87,538,1126.0,1.27,547,889,0.6052,0.6153,14,1031,1,1031.0,0,4,2038.0,2039.0,4077.0,15.0,7.5,7.5,4,22.0,11.0,11.0,2039.0,2038.0,4077.0,0,0.0,16,0.0,0.0,8.229847052988285,95.90000083297491,0.0,0.0,14.184995478557216,58.32,8.651652571227816,8.196416902526591,86.90000061690807,0.0,0.0,13.732512583004103,56.88,8.57919470353259,4,0.1333,10.0,17.0,0.2629,1,1,0.2339,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.8660254037844387,-0.4999999999999998,1.0,0.768498420715332
TBU,TBR,2023-04,2023,4,4,1000.0,1.11,256,4387.0,4.86,339,903,0.2835,0.3754,0,1220,1,1220.0,0,4,2449.0,3522.0,5971.0,5.0,2.5,2.5,4,10.0,5.0,5.0,2448.0,2448.0,4896.0,0,0.0,16,0.0,0.0,8.494916922133417,80.79999978095293,0.0,0.0,14.300405609442128,63.0,9.010264196495216,8.533916679899106,80.79999978095293,0.0,0.0,14.300405609442128,63.0,9.049263912273778,4,0.1333,10.0,17.0,0.2629,1,1,0.2339,1,0.03322259,0.0,0.0,0.0,0.033,0.0,0.0,0.0,0.967,2,0.8660254037844387,-0.4999999999999998,1.0,0.9286619424819946
HM,DN,2023-04,2023,4,9,2542.0,1.64,827,19912.0,12.85,1230,1549,0.5339,0.7941,12,1675,1,1675.0,0,8,4956.0,4710.0,9666.0,12.0,6.0,6.0,5,25.166666666666664,13.5,11.666666666666666,3025.0,3999.0,7024.0,1,0.16666666666666666,40,1.4426950408889634,0.5,8.606388967608412,88.40000075101852,0.0,0.0,13.814166405631436,57.96,9.087569573356046,8.667041659230987,90.00000046938658,0.0,0.0,13.76761938093437,61.920002,9.167666694687473,4,0.1333,10.0,17.0,0.2629,1,1,0.2339,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.8660254037844387,-0.4999999999999998,1.0,0.8760567903518677
HM,HMBH,2023-04,2023,4,1,1310.0,1.54,434,2117.0,2.48,454,852,0.5094,0.5329,3,957,1,957.0,0,8,4956.0,4710.0,9666.0,12.0,6.0,6.0,3,5.5,4.5,1.0,1932.0,975.0,2907.0,1,0.2,24,0.9102392266268373,0.3333333333333333,8.606388967608412,88.40000075101852,0.0,0.0,13.814166405631436,57.96,9.087569573356046,8.593388718506322,88.40000075101852,0.0,0.0,13.814166405631436,57.96,9.07456924137142,4,0.1333,10.0,17.0,0.2629,1,1,0.2339,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.8660254037844387,-0.4999999999999998,1.0,0.5333911776542664
HLM,ASD,2023-04,2023,4,19,25.0,0.46,9,33.0,0.61,2,54,0.1667,0.037,1,12,7,1.71,0,15,9069.35,10949.97,20019.32,20.11111111111111,8.0,12.11111111111111,18,36.33333333333333,18.11111111111111,18.22222222222222,14895.88,23937.71,38833.59,2,0.1111111111111111,270,0.8833279513448324,0.20833333333333331,8.305055743083358,91.00000038743019,0.0,0.0,16.462156024078528,66.96,8.864500187834103,8.257069378009893,98.2000000923872,0.0,0.0,15.048007084263695,60.120003,8.990263825158278,4,0.1333,10.0,17.0,0.2629,0,0,0.2339,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.8660254037844387,-0.4999999999999998,0.0,0.3025932312011719
WP,DMN,2023-04,2023,4,7,1102.0,0.44,339,18168.0,7.18,966,2529,0.134,0.382,24,3216,1,3216.0,0,12,10521.0,10488.17,21009.17,24.142857142857142,14.142857142857142,10.0,6,8.0,4.0,4.0,6345.33,6333.33,12678.66,0,0.0,72,0.0,0.0,8.392097433687498,91.00000061839819,0.0,0.0,15.829497650886575,59.039997,9.114805767271253,8.398597498858969,91.00000061839819,0.0,0.0,15.829497650886575,59.039997,9.121305867698457,4,0.1333,10.0,17.0,0.2629,1,1,0.2339,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.8660254037844387,-0.4999999999999998,0.0,0.24560990929603577
HLM,ASS,2023-04,2023,4,15,1880.0,1.06,613,40538.0,22.79,1325,1779,0.3446,0.7448,86,2230,1,2230.0,0,15,9069.35,10949.97,20019.32,20.11111111111111,8.0,12.11111111111111,16,27.25,13.625,13.625,27342.0,21727.0,49069.0,1,0.0625,240,0.4170323914242463,0.09090909090909091,8.305055743083358,91.00000038743019,0.0,0.0,16.462156024078528,66.96,8.864500187834103,8.263569595152513,98.2000000923872,0.0,0.0,15.048007084263695,60.120003,8.996764061186049,4,0.1333,10.0,17.0,0.2629,1,1,0.2339,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.8660254037844387,-0.4999999999999998,0.0,0.2683137357234955
LDL,APN,2023-04,2023,4,14,490.0,0.39,134,3932.0,3.1,216,1270,0.1055,0.1701,0,1490,1,1490.0,0,3,3047.0,1490.0,4537.0,21.5,7.5,14.0,4,22.0,11.0,11.0,2944.0,3023.0,5967.0,0,0.0,12,0.0,0.0,8.356194641816224,91.20000058412552,0.0,0.0,15.902925585375892,64.079994,8.97779187295172,8.359778042774026,91.90000102669,0.0,0.0,15.235853082272742,60.479996,8.894778070847194,4,0.1333,10.0,17.0,0.2629,0,0,0.2339,0,0.8614173,0.0,0.0,0.0,0.861,0.0,0.0,0.0,0.139,2,0.8660254037844387,-0.4999999999999998,1.0,0.9933091402053833
BDPB,BD,2023-04,2023,4,5,1663.0,1.89,487,4066.0,4.63,542,879,0.554,0.6166,2,1197,1,1197.0,0,4,2491.0,2449.0,4940.0,15.0,7.5,7.5,12,42.333333333333336,21.166666666666668,21.166666666666668,7492.0,8403.0,15895.0,0,0.0,48,0.0,0.0,8.563499955553562,78.00000015646219,0.0,0.0,14.46308119561937,63.72,9.002597135139837,8.519541676135526,72.7000005915761,0.0,0.0,14.499543818500307,63.0,8.989819457795885,4,0.1333,10.0,17.0,0.2629,1,1,0.2339,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.8660254037844387,-0.4999999999999998,1.0,0.9969182014465332
BL,HGV,2023-04,2023,4,14,442.0,0.42,217,1389.0,1.33,239,1043,0.2081,0.2291,4,1103,1,1103.0,0,4,2210.0,2208.0,4418.0,30.0,15.0,15.0,4,34.0,17.0,17.0,2208.0,2210.0,4418.0,0,0.0,16,0.0,0.0,8.015958539976014,91.90000053495169,0.21000000089406967,0.0,15.379391536282169,60.839996,8.67498638191157,8.063152729409437,92.20000057667494,0.21000000834465027,0.0,14.618133905529977,60.479996,8.52363881667455,4,0.1333,10.0,17.0,0.2629,0,1,0.2339,0,0.093000956,0.0,0.0,0.0,0.093,0.0,0.0,0.0,0.907,2,0.8660254037844387,-0.4999999999999998,1.0,0.968672513961792
ASDZ,SHL,2023-04,2023,4,11,3259.0,0.86,932,46564.0,12.26,1932,3799,0.2453,0.5086,57,4890,1,4890.0,0,10,16058.0,13140.0,29198.0,20.4,10.2,10.2,17,46.43055555555556,24.555555555555557,21.875,22082.75,19301.17,41383.92,1,0.07692307692307693,170,0.48089834696298783,0.125,8.356472186061243,93.000000461936,0.0,0.0,15.197483291559749,60.479996,9.049944410059187,8.369472470884729,93.000000461936,0.0,0.0,15.197483291559749,60.479996,9.062944751315646,4,0.1333,10.0,17.0,0.2629,1,1,0.2339,1,0.5551461,0.021321401,0.0,0.0,0.555,0.021,0.0,0.0,0.424,2,0.8660254037844387,-0.4999999999999998,1.0,0.7881556153297424
UTT,UTLR,2023-04,2023,4,2,453.0,0.3,234,3397.0,2.26,297,1501,0.1559,0.1979,3,1780,1,1780.0,0,4,3654.0,3624.0,7278.0,4.0,2.0,2.0,4,5.0,2.5,2.5,3624.0,3250.0,6874.0,0,0.0,16,0.0,0.0,8.40580554320477,90.80000052601099,0.0,0.0,15.119620060258441,58.679996,9.018930526077748,8.409236111921361,88.90000056475401,0.0,0.0,14.407095692886246,59.76,9.08381945490837,4,0.1333,10.0,17.0,0.2629,0,0,0.2339,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.8660254037844387,-0.4999999999999998,0.0,0.23312439024448395
LAA,LEDN,2023-04,2023,4,14,862.0,0.31,248,61458.0,22.41,2197,2742,0.0904,0.8012,580,2923,1,2923.0,0,7,10127.0,7587.0,17714.0,11.333333333333332,5.0,6.333333333333333,21,37.509090909090915,19.90909090909091,17.6,15293.130000000001,15567.0,30860.13,2,0.14285714285714285,147,1.179445561110859,0.3666666666666667,8.381472417769126,98.40000069141388,0.0,0.0,16.545717788736024,68.03999,9.028694659471512,8.308819371301475,102.10000067204237,0.0,0.0,16.356095968021286,67.32,8.8761109954781,4,0.1333,10.0,17.0,0.2629,1,1,0.2339,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.8660254037844387,-0.4999999999999998,1.0,0.9891706109046936
VG,BTL,2023-04,2023,4,8,983.0,1.08,464,1791.0,1.98,478,906,0.5121,0.5276,0,1198,1,1198.0,0,4,3444.0,2377.0,5821.0,12.0,6.0,6.0,6,18.0,9.0,9.0,4487.0,5080.0,9567.0,0,0.0,24,0.0,0.0,8.51669436286514,84.00000073760748,0.0,0.0,14.500517045044237,61.920002,9.062319347759088,8.546527780488962,96.90000067651272,0.07000000029802322,0.0,14.077757400439845,58.679996,9.020277777645322,4,0.1333,10.0,17.0,0.2629,1,1,0.2339,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.8660254037844387,-0.4999999999999998,1.0,0.9914860129356384
BDPB,ZLW,2023-04,2023,4,10,1252.0,1.35,300,4410.0,4.77,371,925,0.3243,0.4011,0,1252,1,1252.0,0,4,2491.0,2449.0,4940.0,15.0,7.5,7.5,6,21.333333333333332,10.666666666666666,10.666666666666666,4362.0,4420.0,8782.0,0,0.0,24,0.0,0.0,8.563499955553562,78.00000015646219,0.0,0.0,14.46308119561937,63.72,9.002597135139837,8.554180767335412,74.30000043660402,0.0,0.0,14.708586115638415,64.799995,9.024389110340012,4,0.1333,10.0,17.0,0.2629,1,1,0.2339,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.8660254037844387,-0.4999999999999998,1.0,0.9733551144599915
BV,DRH,2023-04,2023,4,5,388.0,0.34,159,1678.0,1.46,182,1148,0.1385,0.1585,11,1238,1,1238.0,0,7,2601.3999999999996,2547.8,5149.2,13.75,7.75,6.0,4,6.0,3.0,3.0,2494.0,2468.0,4962.0,0,0.0,28,0.0,0.0,8.321597228716644,93.80000058561563,0.0,0.0,16.873870824939676,66.96,8.924999995364082,8.324555546397136,91.00000038743019,0.0,0.0,16.462156024078528,66.96,8.883999971879852,4,0.1333,10.0,17.0,0.2629,0,0,0.2339,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.8660254037844387,-0.4999999999999998,1.0,0.683072566986084
ANA,SGN,2023-04,2023,4,9,1014.0,0.89,669,3934.0,3.44,366,1143,0.5853,0.3202,0,1280,1,1280.0,0,4,2587.0,2587.0,5174.0,20.0,10.0,10.0,4,23.0,11.5,11.5,2587.0,2670.0,5257.0,0,0.0,16,0.0,0.0,8.175861067842279,85.5000007301569,0.0,0.0,19.310099180042744,69.479996,8.845999924341838,8.121402977686376,86.50000081211329,0.0,0.0,15.654119498199886,60.479996,8.72904188103146,4,0.1333,10.0,17.0,0.2629,1,1,0.2339,1,0.9737533,0.0,0.0,0.0,0.974,0.0,0.0,0.0,0.026,2,0.8660254037844387,-0.4999999999999998,1.0,0.9930877089500427
LAA,GV,2023-04,2023,4,2,1155.0,0.38,371,66240.0,22.04,2395,3005,0.1235,0.797,9,2648,1,2648.0,0,7,10127.0,7587.0,17714.0,11.333333333333332,5.0,6.333333333333333,11,20.7,9.5,11.2,11504.0,8723.0,20227.0,2,0.25,77,1.0237645389414565,0.2833333333333333,8.381472417769126,98.40000069141388,0.0,0.0,16.545717788736024,68.03999,9.028694659471512,8.36197246606979,98.40000069141388,0.0,0.0,16.545717788736024,68.03999,9.009194739990765,4,0.1333,10.0,17.0,0.2629,1,1,0.2339,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.8660254037844387,-0.4999999999999998,1.0,0.9867138266563416
AML,HGL,2023-04,2023,4,14,1228.0,1.14,264,2662.0,2.47,248,1079,0.2447,0.2298,123,1204,1,1204.0,0,8,2994.0,3579.0,6573.0,30.0,15.0,15.0,7,15.416666666666668,7.75,7.666666666666667,2823.0,1630.0,4453.0,0,0.0,56,0.0,0.0,8.215902777492172,102.50000082701445,0.0,0.0,14.04403189950519,56.519997,8.626250016440947,8.310944220646181,87.1000002771616,0.0,0.0,13.728515689571699,57.239998,8.696152501470513,4,0.1333,10.0,17.0,0.2629,0,1,0.2339,0,0.9990732,0.0,0.0,0.00092678407,0.999,0.0,0.0,0.001,0.0,2,0.8660254037844387,-0.4999999999999998,0.0,0.009847168810665607
DV,APD,2023-04,2023,4,15,615.0,0.46,208,2368.0,1.76,195,1344,0.1548,0.1451,22,1481,1,1481.0,0,12,6586.0,7039.0,13625.0,29.666666666666668,14.833333333333334,14.833333333333334,5,49.33333333333333,29.0,20.333333333333332,2990.0,3546.0,6536.0,0,0.0,60,0.0,0.0,8.239583539543673,89.00000040233135,0.0,0.0,14.10585650106271,58.679996,8.691389130221474,8.179708161919068,90.40000054985285,0.0,0.0,14.483986846605937,57.6,8.734499816513724,4,0.1333,10.0,17.0,0.2629,0,0,0.2339,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.8660254037844387,-0.4999999999999998,0.0,0.38267046213150024
SWK,WV,2023-04,2023,4,13,597.0,0.73,195,1690.0,2.07,218,817,0.2387,0.2668,0,943,1,943.0,0,6,4714.0,4433.0,9147.0,34.0,17.0,17.0,4,24.0,12.0,12.0,1898.0,1898.0,3796.0,1,0.25,24,0.7213475204444817,0.25,8.106930793640721,86.3000002130866,0.0,0.0,15.267359927296638,60.479996,8.586166951557,7.980513848219481,80.90000004321337,0.14000000059604645,0.0,15.367885559631718,60.120003,8.513569388704168,4,0.1333,10.0,17.0,0.2629,1,1,0.2339,1,0.11015912,0.0,0.0,0.0012239902,0.11,0.0,0.0,0.001,0.889,2,0.8660254037844387,-0.4999999999999998,1.0,0.9587376117706299
AML,AMRI,2023-04,2023,4,2,22.0,0.15,9,44.0,0.31,21,144,0.0625,0.1458,2,194,1,194.0,0,8,2994.0,3579.0,6573.0,30.0,15.0,15.0,4,9.0,4.5,4.5,409.0,409.0,818.0,0,0.0,32,0.0,0.0,8.215902777492172,102.50000082701445,0.0,0.0,14.04403189950519,56.519997,8.626250016440947,8.209402712525076,102.50000082701445,0.0,0.0,14.04403189950519,56.519997,8.619749944160382,4,0.1333,10.0,17.0,0.2629,0,0,0.2339,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.8660254037844387,-0.4999999999999998,0.0,0.16825322806835175
DDR,RSD,2023-04,2023,4,38,1498.0,1.0,622,29968.0,19.95,1241,1502,0.4141,0.8262,30,1147,1,1147.0,0,11,3149.0,8116.0,11265.0,36.33333333333333,18.333333333333332,18.0,6,43.25,25.5,17.75,2411.0,5122.0,7533.0,0,0.0,66,0.0,0.0,8.563597475540721,79.0000003054738,0.0,0.0,15.079855775088072,65.520004,9.048944748772515,8.485736167016956,80.50000079721212,0.0,0.0,14.948389009055164,65.159996,8.908444531924195,4,0.1333,10.0,17.0,0.2629,1,1,0.2339,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.8660254037844387,-0.4999999999999998,1.0,0.9875122904777527
