source,target,YearMonth,year,month,distance,total_departure_delay_minutes,avg_departure_delay_minutes,count_delayed_departure_services,total_delay_minutes,avg_delay_minutes,count_delayed_services,total_services,monthly_true_total_services,monthly_pure_delay_count,monthly_cancellation_count,ratio_departure_delayed,ratio_arrival_delayed,count_platform_changes,last_active_volume,months_since_last_service,decayed_edge_weight,is_new_or_stale_route,src_degree,src_w_deg_inbound,src_w_deg_outbound,src_w_deg_total,src_avg_distance_total,src_avg_distance_in,src_avg_distance_out,tgt_degree,tgt_avg_distance_total,tgt_avg_distance_in,tgt_avg_distance_out,tgt_w_deg_inbound,tgt_w_deg_outbound,tgt_w_deg_total,common_neighbors,jaccard_coefficient,preferential_attachment,adamic_adar_index,resource_allocation_index,src_avg_temperature_2m,src_avg_rain,src_avg_snowfall,src_avg_snow_depth,src_avg_wind_speed_10m,src_avg_wind_gusts_10m,src_avg_soil_temperature,tgt_avg_temperature_2m,tgt_avg_rain,tgt_avg_snowfall,tgt_avg_snow_depth,tgt_avg_wind_speed_10m,tgt_avg_wind_gusts_10m,tgt_avg_soil_temperature,total_holidays,holiday_density_ratio,weekend_days,working_days,global_median,target_binary,target_absolute,target_threshold_month_relative,target_relative,raw_intercity,raw_intercity_direct,raw_international,raw_exceptions,ratio_intercity,ratio_intercity_direct,ratio_international,ratio_operational_exceptions,ratio_sprinter,season_ordinal,month_sin,month_cos,XGBClassifier_TW_pred,XGBClassifier_TW_proba
LAA,GV,2024-04,2024,4,2,2492.0,0.98,871,16426.0,6.43,1157,2555,2555.0,707.0,450.0,0.3409,0.4528,6,3005,1,3005.0,0,7,10927.0,8153.0,19080.0,11.333333333333332,5.0,6.333333333333333,10,15.083333333333334,8.333333333333334,6.75,12373.0,9716.0,22089.0,2,0.25,70,0.9924051084544989,0.26666666666666666,10.326611249562767,99.30000101029873,2.0299998968839645,0.0,20.659793063667085,81.72,10.728555726011594,10.307111429526573,99.30000101029873,2.0299998968839645,0.0,20.659793063667085,81.72,10.70905590057373,2,0.0667,8.0,21.0,0.2629,1,1,0.2338,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.8660254037844387,-0.4999999999999998,1.0,0.986821711063385
SWK,HR,2024-04,2024,4,24,1176.0,1.09,381,5006.0,4.65,480,1077,1077.0,353.0,127.0,0.3538,0.4457,0,1149,1,1149.0,0,6,4201.0,4256.0,8457.0,34.0,17.0,17.0,7,34.083333333333336,18.75,15.333333333333334,4238.0,3060.0,7298.0,1,0.16666666666666666,42,1.4426950408889634,0.5,10.08790300488472,108.40000096708536,2.4500000327825546,0.0,17.858318334735102,76.32,10.24061141014099,9.899680462872816,110.60000064224005,2.8000000566244125,0.0,18.770434874792894,75.6,10.142388786044386,2,0.0667,8.0,21.0,0.2629,1,1,0.2338,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.8660254037844387,-0.4999999999999998,1.0,0.9460001587867737
ASDZ,ASB,2024-04,2024,4,6,1371.0,0.55,468,14700.0,5.92,891,2485,2485.0,465.0,426.0,0.1883,0.3586,33,2546,1,2546.0,0,10,12893.0,11467.0,24360.0,20.4,10.2,10.2,14,17.916666666666664,8.666666666666666,9.25,8738.0,8196.1,16934.1,2,0.18181818181818182,140,0.9360179602764065,0.2361111111111111,10.144319398913325,99.00000059604645,1.6099999696016312,0.0,18.341985719733767,77.03999,10.539874937799242,10.178375248114268,97.8000003695488,0.6300000175833702,0.0,18.769380096263355,75.6,10.582819727063178,2,0.0667,8.0,21.0,0.2629,1,1,0.2338,1,0.9995976,0.0,0.0,0.00040241447,1.0,0.0,0.0,0.0,0.0,2,0.8660254037844387,-0.4999999999999998,1.0,0.9805132150650024
AML,WDN,2024-04,2024,4,5,286.0,0.3,120,489.0,0.52,60,939,939.0,48.0,12.0,0.1278,0.0639,11,1035,1,1035.0,0,8,2955.0,3676.0,6631.0,30.0,15.0,15.0,4,13.0,6.5,6.5,2044.0,1399.0,3443.0,0,0.0,32,0.0,0.0,10.373194435114662,113.00000075250864,5.249999940395355,0.0,15.686397382616997,81.0,10.412152784400517,10.36019462502251,113.00000075250864,5.249999940395355,0.0,15.686397382616997,81.0,10.399153049786886,2,0.0667,8.0,21.0,0.2629,0,0,0.2338,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.8660254037844387,-0.4999999999999998,0.0,0.0758911669254303
BRN,SD,2024-04,2024,4,4,82.0,0.09,35,420.0,0.48,12,871,871.0,0.0,12.0,0.0402,0.0138,0,954,1,954.0,0,5,2690.0,3441.0,6131.0,14.666666666666668,8.0,6.666666666666667,3,3.5,2.5,1.0,1884.0,954.0,2838.0,0,0.0,15,0.0,0.0,10.246124936950704,97.20000050961971,2.3100000098347664,0.0,17.04325930111938,74.520004,10.32987486521403,10.31112512273507,97.20000050961971,2.3100000098347664,0.0,17.04325930111938,74.520004,10.394875148932138,2,0.0667,8.0,21.0,0.2629,0,0,0.2338,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.8660254037844387,-0.4999999999999998,1.0,0.9690130352973938
ASN,BL,2024-04,2024,4,16,882.0,0.81,309,2718.0,2.51,346,1085,1085.0,288.0,58.0,0.2848,0.3189,20,1141,1,1141.0,0,9,4645.0,3886.76,8531.76,80.3,38.8,41.5,5,45.66666666666667,15.0,30.666666666666668,2281.0,2283.11,4564.110000000001,1,0.14285714285714285,45,0.4170323914242463,0.09090909090909091,9.925208335861356,98.10000025480986,0.2800000011920929,0.0,16.64386511627171,78.479996,10.054097218645943,10.012208516662941,102.70000045001507,1.890000008046627,0.0,17.053320963846314,72.72,10.229083604945076,2,0.0667,8.0,21.0,0.2629,1,1,0.2338,1,0.06359447,0.0,0.0,0.0,0.064,0.0,0.0,0.0,0.936,2,0.8660254037844387,-0.4999999999999998,1.0,0.5165807604789734
EST,AHZ,2024-04,2024,4,3,1482.0,0.87,512,12098.0,7.1,792,1705,1705.0,477.0,315.0,0.3003,0.4645,0,1692,1,1692.0,0,7,3476.0,3396.0,6872.0,14.25,7.25,7.0,4,11.0,5.5,5.5,3377.0,2744.0,6121.0,1,0.2,28,0.5138983423697507,0.14285714285714285,10.668902606268723,101.70000069588423,1.819999985396862,0.0,16.19185502462917,78.12,10.776610915859541,10.519430619312658,113.60000114887953,2.1699999272823334,0.0,16.47103204495377,82.799995,10.693389027317364,2,0.0667,8.0,21.0,0.2629,1,1,0.2338,1,0.03753666,0.0,0.0,0.0,0.038,0.0,0.0,0.0,0.962,2,0.8660254037844387,-0.4999999999999998,1.0,0.8221537470817566
ASA,ASD,2024-04,2024,4,6,3681.0,1.51,1215,14641.0,6.01,1456,2435,2435.0,1080.0,376.0,0.499,0.5979,2,3016,1,3016.0,0,10,10234.0,9710.0,19944.0,18.8,9.4,9.4,17,38.67142857142858,18.571428571428573,20.1,13058.0,21288.260000000002,34346.26,3,0.25,170,1.548222123668663,0.4305555555555556,10.230375296622515,97.8000003695488,0.6300000175833702,0.0,18.769380096263355,75.6,10.63481977350182,10.011930575770222,104.9000009521842,2.309999942779541,0.0,18.18952933119403,73.799995,10.434777748915884,2,0.0667,8.0,21.0,0.2629,1,1,0.2338,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.8660254037844387,-0.4999999999999998,1.0,0.7648009657859802
HMBH,HM,2024-04,2024,4,1,499.0,0.55,270,1887.0,2.07,305,910,910.0,260.0,45.0,0.2967,0.3352,0,930,1,930.0,0,4,1861.0,1040.0,2901.0,9.0,4.5,4.5,8,12.0,6.0,6.0,4703.0,4531.0,9234.0,1,0.2,32,0.9102392266268373,0.3333333333333333,10.714083261229097,105.0000002682209,1.1900000125169754,0.0,15.65764256881343,71.64,10.804569319552845,10.727083343329529,105.0000002682209,1.1900000125169754,0.0,15.65764256881343,71.64,10.817569509148598,2,0.0667,8.0,21.0,0.2629,1,1,0.2338,1,0.0043956046,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.996,2,0.8660254037844387,-0.4999999999999998,1.0,0.7315188050270081
EST,NML,2024-04,2024,4,7,1079.0,0.64,451,10991.0,6.52,721,1686,1686.0,416.0,305.0,0.2675,0.4276,1,1685,1,1685.0,0,7,3476.0,3396.0,6872.0,14.25,7.25,7.0,4,8.0,4.0,4.0,3376.0,2913.0,6289.0,1,0.2,28,0.6213349345596119,0.2,10.668902606268723,101.70000069588423,1.819999985396862,0.0,16.19185502462917,78.12,10.776610915859541,10.711736123098268,104.0000003054738,1.8899999409914017,0.0,15.87786608884732,82.079994,10.826180656088724,2,0.0667,8.0,21.0,0.2629,1,1,0.2338,1,0.021352313,0.0,0.0,0.0005931198,0.021,0.0,0.0,0.001,0.978,2,0.8660254037844387,-0.4999999999999998,1.0,0.927145779132843
HVSP,HOR,2024-04,2024,4,5,1011.0,0.82,474,2850.0,2.32,506,1226,1226.0,451.0,55.0,0.3866,0.4127,0,1280,1,1280.0,0,7,4748.0,3678.0,8426.0,15.916666666666668,9.25,6.666666666666667,4,14.0,7.0,7.0,2569.0,2569.0,5138.0,1,0.2,28,0.6213349345596119,0.2,10.392527666315436,91.10000057518482,1.9599999710917473,0.0,17.498472766743767,75.6,10.695305419299338,10.379527889399064,91.10000057518482,1.9599999710917473,0.0,17.498472766743767,75.6,10.682305699918006,2,0.0667,8.0,21.0,0.2629,1,1,0.2338,1,0.0008156607,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.999,2,0.8660254037844387,-0.4999999999999998,1.0,0.9220592379570007
ASA,DVD,2024-04,2024,4,2,1917.0,1.33,621,5626.0,3.9,701,1443,1443.0,578.0,123.0,0.4304,0.4858,1,1652,1,1652.0,0,10,10234.0,9710.0,19944.0,18.8,9.4,9.4,17,20.208333333333336,11.333333333333334,8.875,10325.56,10221.32,20546.879999999997,2,0.16666666666666666,170,0.8268746032241814,0.18055555555555555,10.230375296622515,97.8000003695488,0.6300000175833702,0.0,18.769380096263355,75.6,10.63481977350182,10.19137500917746,97.8000003695488,0.6300000175833702,0.0,18.769380096263355,75.6,10.595819438497225,2,0.0667,8.0,21.0,0.2629,1,1,0.2338,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.8660254037844387,-0.4999999999999998,1.0,0.9520928263664246
KRG,BZL,2024-04,2024,4,6,1337.0,1.29,450,4754.0,4.58,538,1037,1037.0,428.0,110.0,0.4339,0.5188,1,1712,1,1712.0,0,4,3457.0,3462.0,6919.0,13.0,6.5,6.5,4,11.0,5.5,5.5,3457.0,3456.0,6913.0,0,0.0,16,0.0,0.0,10.701694329910808,112.00000085681677,0.42000000178813934,0.0,20.77452128695117,85.32,10.895374839835696,10.688694565494854,112.00000085681677,0.42000000178813934,0.0,20.77452128695117,85.32,10.882375149594413,2,0.0667,8.0,21.0,0.2629,1,1,0.2338,1,0.6721311,0.0,0.0,0.00096432015,0.672,0.0,0.0,0.001,0.327,2,0.8660254037844387,-0.4999999999999998,0.0,0.45924556255340576
ASN,ZL,2024-04,2024,4,78,624.0,0.64,279,4254.0,4.34,371,981,981.0,252.0,119.0,0.2844,0.3782,9,1114,1,1114.0,0,9,4645.0,3886.76,8531.76,80.3,38.8,41.5,17,96.16666666666666,52.666666666666664,43.5,6997.11,10852.0,17849.11,2,0.14285714285714285,153,1.631586747071319,0.5833333333333333,9.925208335861356,98.10000025480986,0.2800000011920929,0.0,16.64386511627171,78.479996,10.054097218645943,10.322777777910233,96.90000071376562,2.5899999663233757,0.0,17.840646179434327,83.88,10.412083332075014,2,0.0667,8.0,21.0,0.2629,1,1,0.2338,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.8660254037844387,-0.4999999999999998,1.0,0.9849557280540466
HMBV,EHV,2024-04,2024,4,10,521.0,0.59,228,1830.0,2.07,258,885,885.0,213.0,45.0,0.2576,0.2915,0,911,1,911.0,0,4,1854.0,1835.0,3689.0,12.0,6.0,6.0,16,31.730158730158728,14.285714285714286,17.444444444444443,9791.5,11811.08,21602.58,0,0.0,64,0.0,0.0,10.712291662037993,117.10000105947256,1.6799999997019768,0.0,15.527470006876522,70.2,10.782777780294419,10.815236287584735,107.50000052899122,0.5600000098347664,0.0,15.38746026357015,73.079994,10.954472387830416,2,0.0667,8.0,21.0,0.2629,1,1,0.2338,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.8660254037844387,-0.4999999999999998,1.0,0.891995906829834
GS,MDB,2024-04,2024,4,19,677.0,2.03,198,2013.0,6.03,228,334,334.0,185.0,43.0,0.5928,0.6826,1,447,1,447.0,0,8,4352.0,4370.0,8722.0,38.0,19.0,19.0,7,17.833333333333336,8.5,9.333333333333334,4362.0,3922.0,8284.0,1,0.14285714285714285,56,1.4426950408889634,0.5,10.682194508777725,112.00000085681677,0.42000000178813934,0.0,20.77452128695117,85.32,10.875875024663078,10.642888999647564,107.20000025629997,3.0099999085068703,0.0,21.094939616322517,94.32,10.921916822592417,2,0.0667,8.0,21.0,0.2629,1,1,0.2338,1,0.997006,0.0,0.0,0.002994012,0.997,0.0,0.0,0.003,0.0,2,0.8660254037844387,-0.4999999999999998,1.0,0.783913791179657
VS,VSS,2024-04,2024,4,1,226.0,0.22,87,3030.0,2.91,92,1041,1041.0,0.0,92.0,0.0836,0.0884,49,1736,1,1736.0,0,2,0.0,2194.0,2194.0,3.5,0.0,3.5,3,8.0,3.0,5.0,3464.0,1736.0,5200.0,1,0.3333333333333333,6,0.7213475204444817,0.25,10.577499971285256,128.30000080913305,3.0799998939037323,0.0,17.811783860458267,80.28,10.753263787097401,10.629888753758536,107.20000025629997,3.0099999085068703,0.0,21.094939616322517,94.32,10.908916509813732,2,0.0667,8.0,21.0,0.2629,0,0,0.2338,0,0.6897214,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.31,2,0.8660254037844387,-0.4999999999999998,0.0,0.009067784063518047
TBR,TBU,2024-04,2024,4,4,604.0,0.61,208,4112.0,4.15,295,990,990.0,182.0,113.0,0.2101,0.298,0,1173,1,1173.0,0,4,2365.0,2348.0,4713.0,10.0,5.0,5.0,4,5.0,2.5,2.5,2365.0,3314.0,5679.0,0,0.0,16,0.0,0.0,10.71287489997016,112.30000087618828,3.2899999171495438,0.0,16.82625987695323,75.6,10.815652714835274,10.67387520008617,112.30000087618828,3.2899999171495438,0.0,16.82625987695323,75.6,10.776653044091331,2,0.0667,8.0,21.0,0.2629,1,1,0.2338,1,0.006060606,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.994,2,0.8660254037844387,-0.4999999999999998,1.0,0.7181204557418823
GS,BGN,2024-04,2024,4,37,93.0,0.28,38,1656.0,4.96,69,334,334.0,18.0,51.0,0.1138,0.2066,0,457,1,457.0,0,8,4352.0,4370.0,8722.0,38.0,19.0,19.0,6,44.0,22.0,22.0,4181.0,3739.0,7920.0,0,0.0,48,0.0,0.0,10.682194508777725,112.00000085681677,0.42000000178813934,0.0,20.77452128695117,85.32,10.875875024663078,10.63811099756923,111.50000040978193,1.119999997317791,0.0,16.861421664224732,81.0,10.791374854246776,2,0.0667,8.0,21.0,0.2629,0,1,0.2338,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.8660254037844387,-0.4999999999999998,0.0,0.40842506289482117
TBR,GZ,2024-04,2024,4,6,1226.0,1.21,274,5047.0,5.0,356,1010,1010.0,220.0,136.0,0.2713,0.3525,2,1175,1,1175.0,0,4,2365.0,2348.0,4713.0,10.0,5.0,5.0,4,16.0,8.0,8.0,2331.0,2321.0,4652.0,0,0.0,16,0.0,0.0,10.71287489997016,112.30000087618828,3.2899999171495438,0.0,16.82625987695323,75.6,10.815652714835274,10.632986093772988,113.60000014305115,1.1900000125169754,0.0,16.582902108629543,76.32,10.738055562641886,2,0.0667,8.0,21.0,0.2629,1,1,0.2338,1,0.036633663,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.963,2,0.8660254037844387,-0.4999999999999998,0.0,0.03998122364282608
UTG,CAS,2024-04,2024,4,4,854.0,0.71,417,2728.0,2.28,285,1197,1197.0,222.0,63.0,0.3484,0.2381,27,1355,1,1355.0,0,6,2785.0,4188.0,6973.0,8.0,4.0,4.0,8,20.0,10.0,10.0,6254.0,5652.0,11906.0,0,0.0,48,0.0,0.0,9.869513899915749,103.80000062286854,2.1700000539422035,0.0,22.315695202309225,84.96,10.167847212486796,9.869513899915749,103.80000062286854,2.1700000539422035,0.0,22.315695202309225,84.96,10.167847212486796,2,0.0667,8.0,21.0,0.2629,0,1,0.2338,1,0.01754386,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.982,2,0.8660254037844387,-0.4999999999999998,1.0,0.987051248550415
ZP,DR,2024-04,2024,4,13,698.0,0.56,249,11379.0,9.19,543,1238,1238.0,191.0,352.0,0.2011,0.4386,0,1214,1,1214.0,0,6,2661.0,3485.0,6146.0,24.0,12.0,12.0,8,20.5,10.25,10.25,4432.0,4388.0,8820.0,1,0.16666666666666666,48,1.4426950408889634,0.5,10.520722381294602,91.90000083297491,0.9800000190734863,0.0,16.844056180781788,83.520004,10.68252795504199,10.476444361503754,102.30000082403421,3.079999953508377,0.0,16.617181476288373,74.159996,10.6876942925983,2,0.0667,8.0,21.0,0.2629,1,1,0.2338,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.8660254037844387,-0.4999999999999998,1.0,0.9791371822357178
UTG,KMA,2024-04,2024,4,5,1222.0,0.81,419,4047.0,2.67,233,1514,1514.0,112.0,121.0,0.2768,0.1539,117,1608,1,1608.0,0,6,2785.0,4188.0,6973.0,8.0,4.0,4.0,4,7.0,3.5,3.5,3371.0,1872.0,5243.0,0,0.0,24,0.0,0.0,9.869513899915749,103.80000062286854,2.1700000539422035,0.0,22.315695202309225,84.96,10.167847212486796,9.955569166731504,99.00000086426735,1.9600000530481339,0.0,21.74562180100216,83.520004,10.290152446760072,2,0.0667,8.0,21.0,0.2629,0,0,0.2338,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.8660254037844387,-0.4999999999999998,0.0,0.2843500077724457
BMN,DR,2024-04,2024,4,6,260.0,0.26,83,6031.0,6.04,253,998,998.0,65.0,188.0,0.0832,0.2535,0,1014,1,1014.0,0,4,2064.0,1283.0,3347.0,13.0,6.5,6.5,8,20.5,10.25,10.25,4432.0,4388.0,8820.0,1,0.2,32,0.9102392266268373,0.3333333333333333,10.515444616104165,102.30000082403421,3.079999953508377,0.0,16.617181476288373,74.159996,10.726694626278347,10.476444361503754,102.30000082403421,3.079999953508377,0.0,16.617181476288373,74.159996,10.6876942925983,2,0.0667,8.0,21.0,0.2629,0,1,0.2338,1,0.05210421,0.0,0.0,0.0,0.052,0.0,0.0,0.0,0.948,2,0.8660254037844387,-0.4999999999999998,1.0,0.5845378637313843
BRD,RLB,2024-04,2024,4,4,860.0,0.43,352,9849.0,4.92,565,2003,2003.0,328.0,237.0,0.1757,0.2821,27,1934,1,1934.0,0,4,4090.0,4090.0,8180.0,11.0,5.5,5.5,7,6.75,3.0,3.75,4248.0,4194.0,8442.0,0,0.0,28,0.0,0.0,10.4911392044276,110.80000045895576,1.1199999898672104,0.0,18.14129836724864,79.56,10.725653119219674,10.53663901736339,110.80000045895576,1.1199999898672104,0.0,18.14129836724864,79.56,10.771152924829059,2,0.0667,8.0,21.0,0.2629,1,1,0.2338,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.8660254037844387,-0.4999999999999998,1.0,0.7966797351837158
BD,ETN,2024-04,2024,4,11,865.0,0.68,227,11350.0,8.93,613,1271,1271.0,282.0,331.0,0.1786,0.4823,25,1257,1,1257.0,0,12,7993.0,8826.0,16819.0,42.333333333333336,21.166666666666668,21.166666666666668,4,24.0,12.0,12.0,2495.0,1704.0,4199.0,0,0.0,48,0.0,0.0,10.650305470637978,108.00000035762787,1.3299999833106995,0.0,17.23793724460734,83.88,10.80954159465101,10.60698618004616,113.2000005170703,0.630000002682209,0.0,17.53396203253004,86.399994,10.760527815090285,2,0.0667,8.0,21.0,0.2629,1,1,0.2338,1,0.9126672,0.0,0.0,0.0,0.913,0.0,0.0,0.0,0.087,2,0.8660254037844387,-0.4999999999999998,1.0,0.8624771237373352
BD,GZ,2024-04,2024,4,10,729.0,0.74,272,4137.0,4.18,328,990,990.0,215.0,113.0,0.2747,0.3313,174,1156,1,1156.0,0,12,7993.0,8826.0,16819.0,42.333333333333336,21.166666666666668,21.166666666666668,4,16.0,8.0,8.0,2331.0,2321.0,4652.0,0,0.0,48,0.0,0.0,10.650305470637978,108.00000035762787,1.3299999833106995,0.0,17.23793724460734,83.88,10.80954159465101,10.632986093772988,113.60000014305115,1.1900000125169754,0.0,16.582902108629543,76.32,10.738055562641886,2,0.0667,8.0,21.0,0.2629,1,1,0.2338,1,0.006060606,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.994,2,0.8660254037844387,-0.4999999999999998,0.0,0.30737295746803284
AMF,HVS,2024-04,2024,4,16,1433.0,0.72,444,5338.0,2.67,359,2000,2000.0,227.0,132.0,0.222,0.1795,80,2039,1,2039.0,0,16,12282.4,11858.0,24140.4,49.125,26.875,22.25,14,21.916666666666664,12.75,9.166666666666666,10664.0,9100.0,19764.0,2,0.13333333333333333,224,1.256215482888031,0.38888888888888884,10.379055474822719,102.60000053048134,1.1199999824166298,0.0,17.415804783503216,75.96,10.54836106300354,10.386028000008729,91.10000057518482,1.9599999710917473,0.0,17.498472766743767,75.6,10.688805832134353,2,0.0667,8.0,21.0,0.2629,0,0,0.2338,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.8660254037844387,-0.4999999999999998,1.0,0.7933314442634583
GDM,CL,2024-04,2024,4,8,1726.0,0.79,518,5503.0,2.51,635,2192,2192.0,499.0,136.0,0.2363,0.2897,284,2339,1,2339.0,0,7,6854.0,6866.0,13720.0,22.25,9.0,13.25,4,17.0,8.5,8.5,6854.0,6854.0,13708.0,0,0.0,28,0.0,0.0,10.542472301175197,99.8000006377697,0.9800000190734863,0.0,17.08468738661872,84.6,10.640805588497056,10.535972190234396,99.8000006377697,0.9800000190734863,0.0,17.08468738661872,84.6,10.634305450320245,2,0.0667,8.0,21.0,0.2629,1,1,0.2338,1,0.0,0.0,0.0,0.00045620438,0.0,0.0,0.0,0.0,1.0,2,0.8660254037844387,-0.4999999999999998,1.0,0.9566044807434082
AMPO,NDB,2024-04,2024,4,22,273.0,0.25,132,1023.0,0.95,151,1077,1077.0,132.0,19.0,0.1226,0.1402,0,1112,1,1112.0,0,8,7141.0,7210.0,14351.0,20.0,10.0,10.0,8,19.0,9.5,9.5,6105.0,6128.0,12233.0,1,0.14285714285714285,64,0.5138983423697507,0.14285714285714285,10.420027731772926,94.90000078827143,1.469999983906746,0.0,19.043600444495677,79.56,10.693708265821138,10.41165264894565,95.60000070929527,1.0500000193715096,0.0,17.720841311415036,76.67999,10.68727761871285,2,0.0667,8.0,21.0,0.2629,0,0,0.2338,0,0.031569175,0.0,0.0,0.0,0.032,0.0,0.0,0.0,0.968,2,0.8660254037844387,-0.4999999999999998,1.0,0.8970860838890076
VP,RH,2024-04,2024,4,4,543.0,0.53,164,7027.0,6.9,346,1018,1018.0,142.0,204.0,0.1611,0.3399,0,1016,1,1016.0,0,4,2030.0,2031.0,4061.0,7.0,3.5,3.5,4,10.0,5.0,5.0,2031.0,2031.0,4062.0,0,0.0,16,0.0,0.0,10.531361040886905,105.60000108927488,1.1200000047683716,0.0,16.591092596948148,78.84,10.660944321089321,10.510444745793938,112.50000058859587,3.0099999606609344,0.0,16.307168866445622,73.079994,10.586278108093474,2,0.0667,8.0,21.0,0.2629,1,1,0.2338,1,0.06188605,0.0,0.0,0.0009823183,0.062,0.0,0.0,0.001,0.937,2,0.8660254037844387,-0.4999999999999998,1.0,0.9432880878448486
RB,BGN,2024-04,2024,4,16,984.0,0.95,472,3938.0,3.79,538,1038,1038.0,446.0,92.0,0.4547,0.5183,1,1750,1,1750.0,0,4,3462.0,3462.0,6924.0,19.0,9.5,9.5,6,44.0,22.0,22.0,4181.0,3739.0,7920.0,0,0.0,24,0.0,0.0,10.728541678273016,109.60000059753656,0.5599999949336052,0.0,17.4457777261734,82.439995,10.8721527742015,10.63811099756923,111.50000040978193,1.119999997317791,0.0,16.861421664224732,81.0,10.791374854246776,2,0.0667,8.0,21.0,0.2629,1,1,0.2338,1,0.6917148,0.0,0.0,0.0,0.692,0.0,0.0,0.0,0.308,2,0.8660254037844387,-0.4999999999999998,1.0,0.8604118824005127
AH,AHP,2024-04,2024,4,1,448.0,0.44,123,7215.0,7.09,375,1017,1017.0,171.0,204.0,0.1209,0.3687,109,1016,1,1016.0,0,13,7998.0,8305.0,16303.0,22.857142857142858,12.0,10.857142857142858,4,3.0,1.5,1.5,2031.0,1998.0,4029.0,0,0.0,52,0.0,0.0,10.420861384686496,105.60000108927488,1.1200000047683716,0.0,16.591092596948148,78.84,10.550444760256344,10.498860794223017,105.60000108927488,1.1200000047683716,0.0,16.591092596948148,78.84,10.628444099757406,2,0.0667,8.0,21.0,0.2629,1,1,0.2338,1,0.061946902,0.0,0.0,0.0,0.062,0.0,0.0,0.0,0.938,2,0.8660254037844387,-0.4999999999999998,1.0,0.6178892850875854
GDM,ZBM,2024-04,2024,4,9,3006.0,1.34,1045,8656.0,3.86,1633,2244,2244.0,1475.0,158.0,0.4657,0.7277,133,2310,1,2310.0,0,7,6854.0,6866.0,13720.0,22.25,9.0,13.25,3,20.0,11.0,9.0,3470.0,1160.0,4630.0,0,0.0,21,0.0,0.0,10.542472301175197,99.8000006377697,0.9800000190734863,0.0,17.08468738661872,84.6,10.640805588497056,10.635444349464443,116.2000006660819,1.1900000050663948,0.0,16.9192749808232,77.03999,10.755652644236882,2,0.0667,8.0,21.0,0.2629,1,1,0.2338,1,0.0004456328,0.0,0.0,0.0004456328,0.0,0.0,0.0,0.0,1.0,2,0.8660254037844387,-0.4999999999999998,0.0,0.2941831648349762
NS,HDE,2024-04,2024,4,9,828.0,0.87,237,2364.0,2.47,271,956,956.0,224.0,47.0,0.2479,0.2835,10,1164,1,1164.0,0,4,2315.0,2317.0,4632.0,21.0,10.5,10.5,5,31.0,9.0,22.0,2312.0,2340.4,4652.4,0,0.0,20,0.0,0.0,10.430375003814698,98.70000083744526,1.1200000047683716,0.0,17.950929697354635,81.72,10.630583259463311,10.33398604268829,104.60000047832727,2.099999986588955,0.0,17.908892537487876,79.2,10.495305504070387,2,0.0667,8.0,21.0,0.2629,1,1,0.2338,1,0.0010460251,0.0,0.0,0.0010460251,0.001,0.0,0.0,0.001,0.998,2,0.8660254037844387,-0.4999999999999998,1.0,0.7372031211853027
DT,GV,2024-04,2024,4,8,4824.0,1.37,1370,23458.0,6.67,1833,3517,3517.0,1237.0,596.0,0.3895,0.5212,6,3963,1,3963.0,0,10,12442.0,12343.0,24785.0,15.2,7.6,7.6,10,15.083333333333334,8.333333333333334,6.75,12373.0,9716.0,22089.0,1,0.1,100,0.45511961331341866,0.1111111111111111,10.365860964958038,107.40000121295452,1.469999998807907,0.0,18.779881116416718,77.4,10.667944315407011,10.307111429526573,99.30000101029873,2.0299998968839645,0.0,20.659793063667085,81.72,10.70905590057373,2,0.0667,8.0,21.0,0.2629,1,1,0.2338,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.8660254037844387,-0.4999999999999998,1.0,0.970802366733551
