source,target,service_date,arrival_hour,earliest_departure_hour,distance,total_services,src_degree,src_weighted_degree,src_avg_distance,tgt_degree,tgt_weighted_degree,tgt_avg_distance,common_neighbors,jaccard_coefficient,preferential_attachment,adamic_adar_index,resource_allocation_index,temperature_2m,rain,snowfall,snow_depth,wind_speed_10m,wind_gusts_10m,soil_temperature_0_to_7cm,is_holiday,target_binary,count_intercity,count_sprinter,count_other_trains,rolling_prev_5_avg_delay,hours_since_prev_service,delta_hours_since_last_service,delta_count_services_since_last_delay,delta_hours_since_last_delayed_service,total_last_services_count,total_last_delayed_services_count,ratio_last_delay,service_year,service_month,day_of_week,YearMonth,YearMonthDayHour,arrival_hour_sin,arrival_hour_cos,day_of_week_sin,day_of_week_cos,month_of_year_sin,month_of_year_cos,hourly_edges_size,count_class_1,count_class_0,simultaneous_pred,simultaneous_null
HT,EHV,2024-03-01,0,0,32,2,10,15,46.5,10,14,40.400000000000006,1,0.08333333333333333,100,0.6213349345596119,0.2,8.837000846862793,0.4000000059604645,0.0,0.0,19.164718627929688,32.39999771118164,7.486999988555908,False,1,2,0,0,5.456,1.0,1.0,1,1.0,3,2,0.6666667,2024,3,5,2024-03,2024-03-01 00:00:00,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,550,271,279,1.0,1.0
AKM,GW,2024-03-01,0,0,5,1,2,2,16.0,2,2,18.0,0,0.0,4,0.0,0.0,8.167499542236328,0.6000000238418579,0.0,0.0,20.721118927001953,35.279998779296875,7.267500400543213,False,0,1,0,0,8.7,1.0,1.0,1,1.0,2,2,1.0,2024,3,5,2024-03,2024-03-01 00:00:00,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,550,271,279,0.0,0.0
UT,HT,2024-03-01,0,0,48,2,22,47,36.36363636363637,10,15,46.5,0,0.0,220,0.0,0.0,8.554500579833984,0.5,0.0,0.0,19.201873779296875,33.839996337890625,7.3545002937316895,False,0,2,0,0,3.8600000000000003,1.0,1.0,1,1.0,2,1,0.5,2024,3,5,2024-03,2024-03-01 00:00:00,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,550,271,279,1.0,1.0
MDB,VSS,2024-03-01,0,0,5,3,2,5,9.0,2,6,6.0,0,0.0,4,0.0,0.0,9.456500053405762,0.0,0.0,0.0,24.1307430267334,46.07999801635742,8.356500625610352,False,1,3,0,0,1.9,1.0,1.0,3,3.0,2,1,0.5,2024,3,5,2024-03,2024-03-01 00:00:00,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,550,271,279,1.0,1.0
DB,UT,2024-03-01,0,0,12,1,8,9,23.0,22,47,36.36363636363637,0,0.0,176,0.0,0.0,8.538999557495117,0.699999988079071,0.0,0.0,19.41665267944336,34.91999816894531,7.439000129699707,False,1,1,0,0,1.7,1.0,1.0,1,1.0,2,1,0.5,2024,3,5,2024-03,2024-03-01 00:00:00,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,550,271,279,0.0,0.0
AMR,HLO,2024-03-01,0,0,5,2,4,10,6.0,4,10,12.0,0,0.0,16,0.0,0.0,8.237000465393066,0.0,0.0,0.0,23.44150161743164,38.15999984741211,7.486999988555908,False,1,0,2,0,1.6,1.0,1.0,5,5.0,4,2,0.5,2024,3,5,2024-03,2024-03-01 00:00:00,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,550,271,279,1.0,1.0
RS,HTO,2024-03-01,0,0,6,2,4,6,17.0,3,4,9.5,0,0.0,12,0.0,0.0,8.693499565124512,0.6000000238418579,0.0,0.0,17.935081481933594,31.319997787475586,7.493500232696533,False,1,0,2,0,14.8,1.0,1.0,1,1.0,1,1,1.0,2024,3,5,2024-03,2024-03-01 00:00:00,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,550,271,279,1.0,1.0
DVD,ASB,2024-03-01,0,0,2,2,8,15,4.5,7,14,19.666666666666664,1,0.14285714285714285,56,0.6213349345596119,0.2,8.321999549865723,0.30000001192092896,0.0,0.0,21.03152084350586,36.36000061035156,7.322000026702881,False,1,0,2,0,4.965999999999999,1.0,1.0,2,2.0,2,2,1.0,2024,3,5,2024-03,2024-03-01 00:00:00,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,550,271,279,1.0,1.0
BV,DRH,2024-03-01,0,0,5,1,4,4,8.0,4,5,6.0,0,0.0,16,0.0,0.0,8.25,0.10000000149011612,0.0,0.0,22.453149795532227,37.07999801635742,7.5,False,1,0,1,0,5.0,1.0,1.0,1,1.0,2,1,0.5,2024,3,5,2024-03,2024-03-01 00:00:00,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,550,271,279,0.0,0.0
ALMB,ALMP,2024-03-01,0,0,4,1,4,6,6.0,4,6,6.0,0,0.0,16,0.0,0.0,8.430500030517578,0.6000000238418579,0.0,0.0,23.31955337524414,40.31999969482422,7.480500221252441,False,0,0,1,0,0.25,1.0,1.0,4,4.0,2,1,0.5,2024,3,5,2024-03,2024-03-01 00:00:00,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,550,271,279,0.0,0.0
ASDZ,SHL,2024-03-01,0,0,11,5,5,13,19.666666666666664,9,25,29.45,0,0.0,45,0.0,0.0,8.29800033569336,0.20000000298023224,0.0,0.0,20.721118927001953,36.36000061035156,7.3480000495910645,False,1,3,2,0,0.768,1.0,1.0,1,1.0,6,3,0.5,2024,3,5,2024-03,2024-03-01 00:00:00,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,550,271,279,1.0,1.0
DDZD,DDR,2024-03-01,0,0,1,2,4,9,15.0,9,11,28.5,0,0.0,36,0.0,0.0,8.893499374389648,0.0,0.0,0.0,21.959999084472656,37.439998626708984,7.493500232696533,False,1,0,2,0,4.082,1.0,1.0,1,1.0,2,2,1.0,2024,3,5,2024-03,2024-03-01 00:00:00,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,550,271,279,1.0,1.0
DVNK,VST,2024-03-01,0,0,2,2,4,6,5.0,4,6,8.0,0,0.0,16,0.0,0.0,8.53700065612793,0.10000000149011612,0.0,0.0,21.707731246948242,36.71999740600586,7.486999988555908,False,0,0,2,0,0.466,1.0,1.0,1,1.0,2,1,0.5,2024,3,5,2024-03,2024-03-01 00:00:00,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,550,271,279,1.0,1.0
UT,UTZL,2024-03-01,0,0,2,1,22,47,36.36363636363637,4,4,7.0,0,0.0,88,0.0,0.0,8.554500579833984,0.5,0.0,0.0,19.201873779296875,33.839996337890625,7.3545002937316895,False,0,0,1,0,0.0,1.0,1.0,6,6.0,4,1,0.25,2024,3,5,2024-03,2024-03-01 00:00:00,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,550,271,279,0.0,0.0
ZL,KPNZ,2024-03-01,0,0,15,2,8,12,48.5,4,6,32.0,0,0.0,32,0.0,0.0,7.900000095367432,0.0,0.0,0.0,20.17606544494629,33.839996337890625,7.050000190734863,False,0,1,1,0,6.0,1.0,1.0,1,1.0,2,2,1.0,2024,3,5,2024-03,2024-03-01 00:00:00,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,550,271,279,1.0,1.0
VP,RH,2024-03-01,0,0,4,1,4,4,7.0,4,4,10.0,0,0.0,16,0.0,0.0,7.871500015258789,0.10000000149011612,0.0,0.0,18.10409927368164,30.96000099182129,6.971499919891357,False,0,1,0,0,0.0,1.0,1.0,9,9.0,2,1,0.5,2024,3,5,2024-03,2024-03-01 00:00:00,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,550,271,279,0.0,0.0
HLM,OVN,2024-03-01,0,0,2,1,10,21,10.0,4,4,8.0,0,0.0,40,0.0,0.0,8.204500198364258,0.20000000298023224,0.0,0.0,22.453149795532227,37.79999923706055,7.454500198364258,False,0,0,1,0,2.4,1.0,1.0,1,1.0,2,2,1.0,2024,3,5,2024-03,2024-03-01 00:00:00,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,550,271,279,0.0,0.0
ZTM,YPB,2024-03-01,0,0,5,4,4,10,6.0,4,10,9.0,0,0.0,16,0.0,0.0,8.643499374389648,0.10000000149011612,0.0,0.0,21.647945404052734,36.36000061035156,7.493500232696533,False,0,0,4,0,1.4,1.0,1.0,1,1.0,4,4,1.0,2024,3,5,2024-03,2024-03-01 00:00:00,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,550,271,279,1.0,1.0
AMF,DLD,2024-03-01,0,0,9,1,11,17,28.25,5,6,10.5,0,0.0,55,0.0,0.0,8.526000022888184,0.699999988079071,0.0,0.0,19.770523071289062,34.91999816894531,7.426000118255615,False,1,0,1,0,0.6,1.0,1.0,3,3.0,2,2,1.0,2024,3,5,2024-03,2024-03-01 00:00:00,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,550,271,279,0.0,0.0
TBR,GZ,2024-03-01,0,0,6,1,4,4,10.0,4,5,16.0,0,0.0,16,0.0,0.0,9.076000213623047,0.30000001192092896,0.0,0.0,20.570463180541992,36.36000061035156,7.676000118255615,False,1,1,0,0,12.7,1.0,1.0,1,1.0,1,1,1.0,2024,3,5,2024-03,2024-03-01 00:00:00,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,550,271,279,0.0,0.0
DTCP,SDM,2024-03-01,0,0,9,2,4,6,10.0,6,12,15.333333333333334,1,0.25,24,0.6213349345596119,0.2,8.837000846862793,0.0,0.0,0.0,21.24304962158203,36.36000061035156,7.586999893188477,False,1,0,2,0,0.45,1.0,1.0,3,3.0,2,2,1.0,2024,3,5,2024-03,2024-03-01 00:00:00,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,550,271,279,1.0,1.0
BET,EHS,2024-03-01,0,0,9,2,4,8,19.0,3,5,14.0,0,0.0,12,0.0,0.0,9.006500244140625,0.6000000238418579,0.0,0.0,17.639999389648438,31.68000030517578,7.606499671936035,False,1,0,2,0,0.782,1.0,1.0,1,1.0,2,1,0.5,2024,3,5,2024-03,2024-03-01 00:00:00,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,550,271,279,1.0,1.0
ALMO,ALMB,2024-03-01,0,0,2,1,3,5,11.0,4,6,6.0,0,0.0,12,0.0,0.0,8.443499565124512,0.6000000238418579,0.0,0.0,23.31955337524414,40.31999969482422,7.493500232696533,False,0,0,1,0,0.1,1.0,1.0,4,4.0,2,1,0.5,2024,3,5,2024-03,2024-03-01 00:00:00,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,550,271,279,0.0,0.0
NS,HDE,2024-03-01,0,0,9,1,4,4,21.0,4,4,18.0,0,0.0,16,0.0,0.0,8.023500442504883,0.20000000298023224,0.0,0.0,19.645580291748047,34.20000076293945,7.223499774932861,False,0,0,1,0,1.0,1.0,1.0,1,1.0,2,1,0.5,2024,3,5,2024-03,2024-03-01 00:00:00,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,550,271,279,0.0,0.0
WP,DMN,2024-03-01,0,0,7,2,8,14,18.0,4,8,9.0,0,0.0,32,0.0,0.0,8.380499839782715,0.30000001192092896,0.0,0.0,21.03152084350586,36.36000061035156,7.380500316619873,False,1,0,2,0,2.316,1.0,1.0,1,1.0,2,2,1.0,2024,3,5,2024-03,2024-03-01 00:00:00,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,550,271,279,1.0,1.0
ST,STZ,2024-03-01,0,0,1,1,3,3,2.0,4,4,7.0,0,0.0,12,0.0,0.0,8.441499710083008,0.699999988079071,0.0,0.0,18.998313903808594,34.20000076293945,7.341500282287598,False,1,0,1,0,0.2,1.0,1.0,5,5.0,2,2,1.0,2024,3,5,2024-03,2024-03-01 00:00:00,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,550,271,279,0.0,0.0
GD,LLZM,2024-03-01,0,0,13,4,12,30,33.0,4,11,15.0,0,0.0,48,0.0,0.0,8.737000465393066,0.0,0.0,0.0,21.626983642578125,36.71999740600586,7.436999797821045,False,0,0,4,0,1.0,1.0,1.0,1,1.0,4,2,0.5,2024,3,5,2024-03,2024-03-01 00:00:00,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,550,271,279,1.0,1.0
WP,NDB,2024-03-01,0,0,9,2,8,14,18.0,7,9,14.833333333333332,1,0.14285714285714285,56,0.9102392266268373,0.3333333333333333,8.380499839782715,0.30000001192092896,0.0,0.0,21.03152084350586,36.36000061035156,7.380500316619873,False,1,0,2,0,1.05,1.0,1.0,2,2.0,2,1,0.5,2024,3,5,2024-03,2024-03-01 00:00:00,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,550,271,279,1.0,1.0
PT,NKK,2024-03-01,0,0,7,1,2,2,12.0,4,4,19.5,0,0.0,8,0.0,0.0,8.184500694274902,0.5,0.0,0.0,19.562946319580078,36.36000061035156,7.284499645233154,False,1,0,1,0,1.0,1.0,1.0,1,1.0,1,1,1.0,2024,3,5,2024-03,2024-03-01 00:00:00,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,550,271,279,0.0,0.0
RB,KBD,2024-03-01,0,0,3,1,4,4,19.0,3,4,8.0,0,0.0,12,0.0,0.0,9.050000190734863,0.0,0.0,0.0,22.705699920654297,39.599998474121094,7.650000095367432,False,0,1,0,0,5.1,1.0,1.0,1,1.0,3,2,0.6666667,2024,3,5,2024-03,2024-03-01 00:00:00,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,550,271,279,0.0,0.0
RTD,RTB,2024-03-01,0,0,1,2,11,20,23.0,6,9,15.333333333333334,1,0.1111111111111111,66,0.5581106265512472,0.16666666666666666,8.817500114440918,0.0,0.0,0.0,22.319997787475586,38.519996643066406,7.517500400543213,False,0,1,1,0,4.746,1.0,1.0,1,1.0,4,1,0.25,2024,3,5,2024-03,2024-03-01 00:00:00,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,550,271,279,1.0,1.0
VG,HT,2024-03-01,0,0,4,1,4,6,12.0,10,15,46.5,0,0.0,40,0.0,0.0,8.993499755859375,0.4000000059604645,0.0,0.0,19.45332908630371,32.76000213623047,7.593500137329102,False,0,0,1,0,1.5,1.0,1.0,2,2.0,1,1,1.0,2024,3,5,2024-03,2024-03-01 00:00:00,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,550,271,279,0.0,0.0
PMO,HN,2024-03-01,0,0,18,2,4,6,19.0,5,7,24.5,0,0.0,20,0.0,0.0,8.243499755859375,0.30000001192092896,0.0,0.0,23.141029357910156,38.15999984741211,7.44350004196167,False,1,1,1,0,0.7,1.0,1.0,2,2.0,1,1,1.0,2024,3,5,2024-03,2024-03-01 00:00:00,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,550,271,279,1.0,1.0
BDG,WD,2024-03-01,0,0,11,2,4,12,19.0,10,21,27.2,0,0.0,40,0.0,0.0,8.62399959564209,0.20000000298023224,0.0,0.0,21.746503829956055,35.63999938964844,7.374000072479248,False,0,0,2,0,0.2,1.0,1.0,4,4.0,2,2,1.0,2024,3,5,2024-03,2024-03-01 00:00:00,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,550,271,279,1.0,1.0
TBR,TBU,2024-03-01,0,0,4,1,4,4,10.0,4,6,5.0,0,0.0,16,0.0,0.0,9.076000213623047,0.30000001192092896,0.0,0.0,20.570463180541992,36.36000061035156,7.676000118255615,False,1,0,1,0,0.5,1.0,1.0,1,1.0,1,1,1.0,2024,3,5,2024-03,2024-03-01 00:00:00,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,550,271,279,0.0,0.0
BD,RTD,2024-03-01,0,0,50,1,10,14,35.16666666666667,11,20,23.0,1,0.07692307692307693,110,0.5581106265512472,0.16666666666666666,9.12600040435791,0.10000000149011612,0.0,0.0,23.0849552154541,39.23999786376953,7.625999927520752,False,0,1,0,0,12.25,1.0,1.0,2,2.0,4,2,0.5,2024,3,5,2024-03,2024-03-01 00:00:00,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,550,271,279,0.0,0.0
RSW,DT,2024-03-01,0,0,5,2,4,6,7.0,9,14,13.6,0,0.0,36,0.0,0.0,8.800000190734863,0.10000000149011612,0.0,0.0,22.346113204956055,38.519996643066406,7.650000095367432,False,1,0,2,0,0.45,1.0,1.0,1,1.0,2,2,1.0,2024,3,5,2024-03,2024-03-01 00:00:00,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,550,271,279,1.0,1.0
WM,ZZS,2024-03-01,0,0,3,1,4,6,5.0,4,5,4.0,0,0.0,16,0.0,0.0,8.193499565124512,0.10000000149011612,0.0,0.0,20.27538299560547,34.20000076293945,7.393500328063965,False,1,0,1,0,0.4,1.0,1.0,3,3.0,2,2,1.0,2024,3,5,2024-03,2024-03-01 00:00:00,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,550,271,279,0.0,0.0
ANA,SGN,2024-03-01,0,0,9,2,4,6,20.0,4,7,23.0,0,0.0,16,0.0,0.0,8.143499374389648,0.0,0.0,0.0,22.380884170532227,38.519996643066406,7.593500137329102,False,1,1,1,0,0.5,1.0,1.0,3,3.0,2,1,0.5,2024,3,5,2024-03,2024-03-01 00:00:00,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,550,271,279,1.0,1.0
O,OW,2024-03-01,0,0,1,2,5,7,15.5,4,6,12.0,0,0.0,20,0.0,0.0,8.243499755859375,0.6000000238418579,0.0,0.0,17.317459106445312,29.8799991607666,7.2935004234313965,False,1,0,2,0,15.0,1.0,1.0,1,1.0,1,1,1.0,2024,3,5,2024-03,2024-03-01 00:00:00,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,550,271,279,1.0,1.0
SDM,RTD,2024-03-01,0,0,4,4,6,12,15.333333333333334,11,20,23.0,1,0.1111111111111111,66,0.6213349345596119,0.2,8.791500091552734,0.0,0.0,0.0,22.319997787475586,38.519996643066406,7.491500377655029,False,1,2,2,0,2.1380000000000003,1.0,1.0,1,1.0,5,2,0.4,2024,3,5,2024-03,2024-03-01 00:00:00,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,550,271,279,1.0,1.0
ANA,HDRZ,2024-03-01,0,0,11,1,4,6,20.0,4,5,12.0,0,0.0,16,0.0,0.0,8.143499374389648,0.0,0.0,0.0,22.380884170532227,38.519996643066406,7.593500137329102,False,1,1,0,0,3.4,1.0,1.0,2,2.0,2,1,0.5,2024,3,5,2024-03,2024-03-01 00:00:00,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,550,271,279,0.0,0.0
DVD,ASA,2024-03-01,0,0,2,2,8,15,4.5,9,17,20.15,1,0.125,72,0.7213475204444817,0.25,8.321999549865723,0.30000001192092896,0.0,0.0,21.03152084350586,36.36000061035156,7.322000026702881,False,0,0,2,0,3.85,1.0,1.0,2,2.0,2,1,0.5,2024,3,5,2024-03,2024-03-01 00:00:00,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,550,271,279,1.0,1.0
AMF,APD,2024-03-01,0,0,43,1,11,17,28.25,4,5,32.0,0,0.0,44,0.0,0.0,8.526000022888184,0.699999988079071,0.0,0.0,19.770523071289062,34.91999816894531,7.426000118255615,False,1,1,0,0,0.3,1.0,1.0,1,1.0,2,1,0.5,2024,3,5,2024-03,2024-03-01 00:00:00,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,550,271,279,0.0,0.0
VNDC,RHN,2024-03-01,0,0,8,2,4,6,9.0,2,3,16.0,0,0.0,8,0.0,0.0,8.106500625610352,0.6000000238418579,0.0,0.0,16.981164932250977,30.23999786376953,7.256499767303467,False,0,0,2,0,1.4,1.0,1.0,1,1.0,2,1,0.5,2024,3,5,2024-03,2024-03-01 00:00:00,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,550,271,279,1.0,1.0
TBU,TBR,2024-03-01,0,0,4,1,4,6,5.0,4,4,10.0,0,0.0,16,0.0,0.0,9.03700065612793,0.30000001192092896,0.0,0.0,20.570463180541992,36.36000061035156,7.63700008392334,False,1,1,0,0,12.7,1.0,1.0,1,1.0,1,1,1.0,2024,3,5,2024-03,2024-03-01 00:00:00,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,550,271,279,0.0,0.0
BV,HK,2024-03-01,0,0,3,1,4,4,8.0,4,4,6.0,0,0.0,16,0.0,0.0,8.25,0.10000000149011612,0.0,0.0,22.453149795532227,37.07999801635742,7.5,False,0,0,1,0,1.2,1.0,1.0,1,1.0,2,1,0.5,2024,3,5,2024-03,2024-03-01 00:00:00,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,550,271,279,0.0,0.0
DDR,ZWD,2024-03-01,0,0,2,1,9,11,28.5,4,4,9.0,0,0.0,36,0.0,0.0,8.88700008392334,0.0,0.0,0.0,21.959999084472656,37.439998626708984,7.486999988555908,False,1,0,1,0,6.1,1.0,1.0,1,1.0,2,2,1.0,2024,3,5,2024-03,2024-03-01 00:00:00,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,550,271,279,0.0,0.0
NMGO,NMD,2024-03-01,0,0,2,1,4,4,5.0,4,4,6.0,0,0.0,16,0.0,0.0,7.804500102996826,0.30000001192092896,0.0,0.0,17.447933197021484,30.23999786376953,7.054500102996826,False,0,0,1,0,13.1,1.0,1.0,1,1.0,1,1,1.0,2024,3,5,2024-03,2024-03-01 00:00:00,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,550,271,279,0.0,0.0
HIL,VH,2024-03-01,0,0,10,1,4,4,17.0,4,4,18.0,0,0.0,16,0.0,0.0,8.256500244140625,0.10000000149011612,0.0,0.0,25.772077560424805,32.39999771118164,7.2064995765686035,False,1,0,1,0,0.5,1.0,1.0,3,3.0,2,1,0.5,2024,3,5,2024-03,2024-03-01 00:00:00,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,550,271,279,0.0,0.0
RTD,DDR,2024-03-01,0,0,20,1,11,20,23.0,9,11,28.5,2,0.18181818181818182,99,1.424137568996588,0.47619047619047616,8.817500114440918,0.0,0.0,0.0,22.319997787475586,38.519996643066406,7.517500400543213,False,0,1,0,0,0.0,97.0,97.0,8,104.0,3,2,0.6666667,2024,3,5,2024-03,2024-03-01 00:00:00,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,550,271,279,0.0,0.0
DMNZ,WP,2024-03-01,0,0,7,2,4,8,9.0,8,14,18.0,0,0.0,32,0.0,0.0,8.38700008392334,0.30000001192092896,0.0,0.0,21.03152084350586,36.36000061035156,7.38700008392334,False,1,0,2,0,1.05,1.0,1.0,2,2.0,2,2,1.0,2024,3,5,2024-03,2024-03-01 00:00:00,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,550,271,279,1.0,1.0
NVP,SSH,2024-03-01,0,0,11,2,4,8,16.0,4,7,19.0,0,0.0,16,0.0,0.0,8.406499862670898,0.20000000298023224,0.0,0.0,20.063339233398438,34.560001373291016,7.4564995765686035,False,1,0,2,0,1.5,1.0,1.0,2,2.0,2,1,0.5,2024,3,5,2024-03,2024-03-01 00:00:00,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,550,271,279,1.0,1.0
ZLW,BDPB,2024-03-01,0,0,10,2,7,11,22.416666666666664,4,6,15.0,1,0.2,28,0.5138983423697507,0.14285714285714285,8.930500030517578,0.10000000149011612,0.0,0.0,21.971799850463867,37.439998626708984,7.530500411987305,False,1,0,2,0,0.0,1.0,1.0,6,6.0,2,1,0.5,2024,3,5,2024-03,2024-03-01 00:00:00,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,550,271,279,1.0,1.0
DT,RSW,2024-03-01,0,0,5,1,9,14,13.6,4,6,7.0,0,0.0,36,0.0,0.0,8.843500137329102,0.0,0.0,0.0,21.24304962158203,36.36000061035156,7.593500137329102,False,1,0,1,0,3.85,1.0,1.0,1,1.0,2,2,1.0,2024,3,5,2024-03,2024-03-01 00:00:00,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,550,271,279,0.0,0.0
DDZD,ZLW,2024-03-01,0,0,14,3,4,9,15.0,7,11,22.416666666666664,0,0.0,28,0.0,0.0,8.893499374389648,0.0,0.0,0.0,21.959999084472656,37.439998626708984,7.493500232696533,False,1,0,3,0,0.6,1.0,1.0,1,1.0,2,1,0.5,2024,3,5,2024-03,2024-03-01 00:00:00,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,550,271,279,1.0,1.0
LEDN,LAA,2024-03-01,0,0,14,2,16,29,26.0,6,14,12.666666666666666,1,0.1,96,0.6213349345596119,0.2,8.467499732971191,0.0,0.0,0.0,22.553936004638672,37.439998626708984,7.46750020980835,False,1,2,0,0,3.4200000000000004,1.0,1.0,1,1.0,2,1,0.5,2024,3,5,2024-03,2024-03-01 00:00:00,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,550,271,279,1.0,1.0
RSW,GVMW,2024-03-01,10,10,2,4,4,16,7.0,4,16,3.0,0,0.0,16,0.0,0.0,6.550000190734863,0.0,0.0,0.0,27.722335815429688,48.23999786376953,6.699999809265137,False,0,0,4,0,0.33399999999999996,1.0,1.0,3,3.0,4,3,0.75,2024,3,5,2024-03,2024-03-01 10:00:00,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,644,324,320,1.0,0.0
UTT,UTLR,2024-03-01,10,10,2,2,4,12,4.0,4,12,5.0,0,0.0,16,0.0,0.0,6.723999977111816,0.0,0.0,0.0,23.770906448364258,40.31999969482422,6.52400016784668,False,0,0,2,0,0.3,1.0,1.0,2,2.0,2,1,0.5,2024,3,5,2024-03,2024-03-01 10:00:00,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,644,324,320,0.0,1.0
DT,RTD,2024-03-01,10,10,14,2,10,42,15.2,14,62,43.142857142857146,1,0.09090909090909091,140,0.9102392266268373,0.3333333333333333,6.5435004234313965,0.0,0.0,0.0,26.642431259155273,45.71999740600586,6.593500137329102,False,1,2,0,0,0.3,1.0,1.0,2,2.0,2,1,0.5,2024,3,5,2024-03,2024-03-01 10:00:00,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,644,324,320,0.0,1.0
