source,target,YearMonth,year,month,distance,total_departure_delay_minutes,avg_departure_delay_minutes,count_delayed_departure_services,total_delay_minutes,avg_delay_minutes,count_delayed_services,total_services,ratio_departure_delayed,ratio_arrival_delayed,count_platform_changes,last_active_volume,months_since_last_service,decayed_edge_weight,is_new_or_stale_route,src_degree,src_w_deg_inbound,src_w_deg_outbound,src_w_deg_total,src_avg_distance_total,src_avg_distance_in,src_avg_distance_out,tgt_degree,tgt_avg_distance_total,tgt_avg_distance_in,tgt_avg_distance_out,tgt_w_deg_inbound,tgt_w_deg_outbound,tgt_w_deg_total,common_neighbors,jaccard_coefficient,preferential_attachment,adamic_adar_index,resource_allocation_index,src_avg_temperature_2m,src_avg_rain,src_avg_snowfall,src_avg_snow_depth,src_avg_wind_speed_10m,src_avg_wind_gusts_10m,src_avg_soil_temperature,tgt_avg_temperature_2m,tgt_avg_rain,tgt_avg_snowfall,tgt_avg_snow_depth,tgt_avg_wind_speed_10m,tgt_avg_wind_gusts_10m,tgt_avg_soil_temperature,total_holidays,holiday_density_ratio,weekend_days,working_days,global_median,target_binary,target_absolute,target_threshold_month_relative,target_relative,raw_intercity,raw_intercity_direct,raw_international,raw_exceptions,ratio_intercity,ratio_intercity_direct,ratio_international,ratio_operational_exceptions,ratio_sprinter,season_ordinal,month_sin,month_cos,simultaneous_pred,simultaneous_null
EKZ,BKF,2023-08-01,2023,8,3,134.0,0.1,49,6240.0,4.83,202,1292,0.0379,0.1563,25,1445,1,1445.0,0,1,0.0,1445.0,1445.0,3.0,0.0,3.0,3,3.0,2.0,1.0,2815.0,1445.0,4260.0,0,0.0,3,0.0,0.0,17.509598993485973,79.70000071078539,0.0,0.0,15.994553670607587,71.28,18.135002206730586,17.522599176693987,79.70000071078539,0.0,0.0,15.994553670607587,71.28,18.148002461720537,0,0.0,8.0,23.0,0.2629,0,0,0.2428,0,0.9272446,0.0,0.0,0.0,0.927,0.0,0.0,0.0,0.073,3,-0.8660254037844384,-0.5000000000000004,0.0,0.0
AMRN,AMR,2023-08-01,2023,8,1,1156.0,0.53,472,6839.0,3.13,626,2182,0.2163,0.2869,0,2302,1,2302.0,0,4,4721.0,4672.0,9393.0,7.0,3.5,3.5,6,12.0,6.0,6.0,4696.0,5765.0,10461.0,0,0.0,24,0.0,0.0,17.311999851657497,144.30000076442957,0.0,0.0,16.47941376725512,76.32,17.912806193033855,17.311999851657497,144.30000076442957,0.0,0.0,16.47941376725512,76.32,17.912806193033855,0,0.0,8.0,23.0,0.2629,1,1,0.2428,1,0.53070575,0.0,0.0,0.0,0.531,0.0,0.0,0.0,0.469,3,-0.8660254037844384,-0.5000000000000004,1.0,0.0
MZ,HZE,2019-08-01,2019,8,10,214.0,0.23,68,801.0,0.87,74,923,0.0737,0.0802,6,957,1,957.0,0,3,1905.0,957.0,2862.0,18.5,8.5,10.0,4,15.0,7.5,7.5,1905.0,1905.0,3810.0,0,0.0,12,0.0,0.0,19.44352981608401,50.40000066161156,0.0,0.0,11.416688818204147,66.96,19.96557283529671,19.340454486108595,51.60000039637089,0.0,0.0,11.551015274819507,69.84,19.866865764382066,0,0.0,9.0,22.0,0.2629,0,0,0.2428,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,-0.8660254037844384,-0.5000000000000004,0.0,0.0
WDN,DV,2022-08-01,2022,8,34,3.0,0.6,3,32.0,6.4,2,5,0.6,0.4,0,31,16,1.94,0,6,1954.0,1190.94,3144.94,31.333333333333332,15.666666666666666,15.666666666666666,14,35.142857142857146,17.571428571428573,17.571428571428573,6485.94,6929.0,13414.939999999999,1,0.1111111111111111,84,0.7213475204444817,0.25,20.224432501741635,42.79999999701977,0.0,0.0,10.133082333271222,44.28,20.926246923785055,20.415443174300655,32.8000001758337,0.0,0.0,10.240886206588437,44.639996,21.041249543107966,0,0.0,8.0,23.0,0.2629,1,1,0.2428,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.8660254037844384,-0.5000000000000004,0.0,1.0
BMN,ZP,2019-08-01,2019,8,7,13.0,0.52,7,13.0,0.52,7,25,0.28,0.28,0,27,1,27.0,0,4,2010.0,1030.0,3040.0,13.0,6.5,6.5,6,24.0,12.0,12.0,2189.0,3232.0,5421.0,1,0.25,24,0.7213475204444817,0.25,18.991967998525148,70.50000036507845,0.0,0.0,12.809478287735294,75.24,19.297613175966408,18.936793299131494,73.70000038295984,0.0,0.0,13.0976779903135,74.88,19.222075558477833,0,0.0,9.0,22.0,0.2629,1,1,0.2428,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.8660254037844384,-0.5000000000000004,1.0,1.0
ASB,ASHD,2022-08-01,2022,8,1,1006.0,0.54,425,18086.0,9.71,782,1863,0.2281,0.4198,3,2053,1,2053.0,0,13,9691.0,9627.0,19318.0,18.523809523809526,8.666666666666666,9.857142857142858,4,5.0,2.5,2.5,4048.0,4049.0,8097.0,0,0.0,52,0.0,0.0,19.731648232347222,43.00000008195639,0.0,0.0,11.968334643590834,46.8,20.58433643079573,19.738832763446275,38.79999989271164,0.0,0.0,11.47436330988202,45.0,20.28775740054346,0,0.0,8.0,23.0,0.2629,1,1,0.2428,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,-0.8660254037844384,-0.5000000000000004,0.0,1.0
KRG,BZL,2023-08-01,2023,8,6,1371.0,1.18,539,6243.0,5.38,650,1161,0.4643,0.5599,2,1390,1,1390.0,0,4,2785.0,2785.0,5570.0,13.0,6.5,6.5,4,11.0,5.5,5.5,2784.0,2784.0,5568.0,0,0.0,16,0.0,0.0,17.90452125380116,96.0999999716878,0.0,0.0,15.687662659793771,75.96,18.461913717690333,17.8915210423931,96.0999999716878,0.0,0.0,15.687662659793771,75.96,18.448913448600358,0,0.0,8.0,23.0,0.2629,1,1,0.2428,1,0.69595176,0.0,0.0,0.0,0.696,0.0,0.0,0.0,0.304,3,-0.8660254037844384,-0.5000000000000004,1.0,1.0
SD,ST,2019-08-01,2019,8,1,1009.0,0.88,869,1166.0,1.01,50,1152,0.7543,0.0434,0,1152,1,1152.0,0,3,2273.0,1152.0,3425.0,3.5,2.5,1.0,4,2.0,1.0,1.0,2272.0,2273.0,4545.0,0,0.0,12,0.0,0.0,18.696158092509034,80.40000117570162,0.0,0.0,13.309815025778226,75.6,18.9761983835569,18.657158278649852,80.40000117570162,0.0,0.0,13.309815025778226,75.6,18.937198632506913,0,0.0,9.0,22.0,0.2629,0,0,0.2428,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,-0.8660254037844384,-0.5000000000000004,0.0,0.0
AHP,AHPR,2024-08-01,2024,8,2,549.0,0.55,289,1504.0,1.51,309,997,0.2899,0.3099,0,1039,1,1039.0,0,4,2065.0,2031.0,4096.0,3.0,1.5,1.5,4,5.0,2.5,2.5,2065.0,2065.0,4130.0,0,0.0,16,0.0,0.0,19.49820654238424,87.7000002861023,0.0,0.0,12.221075290874127,73.439995,19.88994045026841,19.550206590724247,87.7000002861023,0.0,0.0,12.221075290874127,73.439995,19.941940499890237,0,0.0,9.0,22.0,0.2629,1,1,0.2428,1,0.059177533,0.0,0.0,0.0,0.059,0.0,0.0,0.0,0.941,3,-0.8660254037844384,-0.5000000000000004,0.0,1.0
ALMO,LLS,2022-08-01,2022,8,16,447.0,0.42,150,9008.0,8.53,303,1056,0.142,0.2869,70,1078,1,1078.0,0,4,2913.0,3457.0,6370.0,18.0,9.0,9.0,10,60.8,32.8,28.0,4670.6900000000005,5710.0,10380.69,1,0.14285714285714285,40,0.7213475204444817,0.25,20.257814284293882,34.900000400841236,0.0,0.0,12.789858554640125,50.039997,21.160771257133895,20.207023883378636,26.100000232458115,0.0,0.0,11.974736078932722,46.079998,21.142642164743076,0,0.0,8.0,23.0,0.2629,1,1,0.2428,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,-0.8660254037844384,-0.5000000000000004,1.0,1.0
ES,HGL,2021-08-01,2021,8,8,118.0,0.11,75,1290.0,1.16,37,1111,0.0675,0.0333,3,1152,1,1152.0,0,2,0.0,1362.0,1362.0,6.0,0.0,6.0,7,15.416666666666668,7.75,7.666666666666667,2907.0,1762.0,4669.0,1,0.2,14,1.4426950408889634,0.5,16.767706867187254,67.30000045150518,0.0,0.0,12.579900144489221,56.88,17.122276777862222,16.897601715980038,69.90000081807375,0.0,0.0,12.915418662371174,57.239998,17.27266889105561,0,0.0,9.0,22.0,0.2629,0,0,0.2428,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.8660254037844384,-0.5000000000000004,0.0,1.0
APD,AMF,2021-08-01,2021,8,43,390.0,0.3,172,1368.0,1.04,129,1310,0.1313,0.0985,8,1605,1,1605.0,0,5,3185.0,3882.0,7067.0,49.33333333333333,29.0,20.333333333333332,15,46.10714285714286,23.857142857142858,22.25,11989.0,12451.0,24440.0,0,0.0,75,0.0,0.0,16.734742077448036,77.00000044703484,0.0,0.0,13.889250860098869,56.88,17.186220665131845,16.810004836769515,83.90000070631504,0.0,0.0,13.640542570942191,60.839996,17.194413359447193,0,0.0,9.0,22.0,0.2629,0,0,0.2428,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.8660254037844384,-0.5000000000000004,0.0,1.0
SGN,ANA,2022-08-01,2022,8,9,1692.0,1.41,801,11594.0,9.64,346,1203,0.6658,0.2876,27,1306,1,1306.0,0,4,2578.0,2750.0,5328.0,23.0,11.5,11.5,4,20.0,10.0,10.0,2578.0,2578.0,5156.0,0,0.0,16,0.0,0.0,19.235539770895436,25.60000006854534,0.0,0.0,11.79138421691874,51.12,19.884397210613376,19.567693347572,17.70000020414591,0.0,0.0,15.003066870794502,61.199997,20.94659117088523,0,0.0,8.0,23.0,0.2629,1,1,0.2428,1,0.98586863,0.0,0.0,0.0074812965,0.986,0.0,0.0,0.007,0.007,3,-0.8660254037844384,-0.5000000000000004,1.0,1.0
DVC,DV,2024-08-01,2024,8,4,217.0,0.25,70,778.0,0.89,82,879,0.0796,0.0933,0,893,1,893.0,0,4,2044.0,1902.0,3946.0,19.0,9.5,9.5,12,29.666666666666668,14.833333333333334,14.833333333333334,6710.0,7142.0,13852.0,0,0.0,48,0.0,0.0,19.331389204148323,108.40000027418137,0.0,0.0,12.296796140571436,75.96,19.679440190715173,19.337889448288948,108.40000027418137,0.0,0.0,12.296796140571436,75.96,19.685940434855798,0,0.0,9.0,22.0,0.2629,0,0,0.2428,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,-0.8660254037844384,-0.5000000000000004,0.0,0.0
DVD,ASB,2021-08-01,2021,8,2,1711.0,0.94,1092,4074.0,2.23,455,1824,0.5987,0.2495,1,1829,1,1829.0,0,16,11819.0,11700.0,23519.0,22.125,11.625,10.5,13,18.523809523809526,8.666666666666666,9.857142857142858,8282.0,8231.0,16513.0,3,0.23076923076923078,208,1.441278341989853,0.3761904761904762,16.74888224627382,87.19999992847443,0.0,0.0,15.215051149488778,65.159996,17.19894952030592,16.73588213100228,87.19999992847443,0.0,0.0,15.215051149488778,65.159996,17.18594934735247,0,0.0,9.0,22.0,0.2629,0,1,0.2428,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,-0.8660254037844384,-0.5000000000000004,0.0,1.0
NMGO,NMD,2024-08-01,2024,8,2,1366.0,0.81,928,4078.0,2.43,975,1680,0.5524,0.5804,0,1926,1,1926.0,0,4,3790.0,3180.0,6970.0,5.0,2.5,2.5,4,6.0,3.0,3.0,3806.0,3059.0,6865.0,0,0.0,16,0.0,0.0,19.55214803321387,61.20000024884939,0.0,0.0,11.972242347215133,72.72,19.910010928748758,19.58464749525952,61.20000024884939,0.0,0.0,11.972242347215133,72.72,19.942510307476084,0,0.0,9.0,22.0,0.2629,1,1,0.2428,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,-0.8660254037844384,-0.5000000000000004,1.0,0.0
GP,HZE,2024-08-01,2024,8,5,779.0,0.86,281,1826.0,2.01,302,910,0.3088,0.3319,0,961,1,961.0,0,4,1930.0,1845.0,3775.0,11.0,5.5,5.5,4,15.0,7.5,7.5,1930.0,1930.0,3860.0,0,0.0,16,0.0,0.0,19.937508809951044,64.40000035613775,0.0,0.0,11.007476432028637,68.4,20.52789870128837,19.946838887788918,61.59999995678663,0.0,0.0,10.888321040258292,68.76,20.5458309009511,0,0.0,9.0,22.0,0.2629,1,1,0.2428,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,-0.8660254037844384,-0.5000000000000004,0.0,1.0
BTL,TB,2022-08-01,2022,8,17,356.0,0.58,177,3270.0,5.3,94,617,0.2869,0.1524,3,77,3,25.67,0,8,5578.0,5504.67,11082.67,22.0,11.0,11.0,11,31.46666666666667,17.666666666666668,13.8,10421.67,7165.0,17586.67,1,0.1111111111111111,88,1.4426950408889634,0.5,20.920295696104727,36.600000001490116,0.0,0.0,10.35431934460517,41.760002,21.944220424980244,20.777782782431572,39.29999988526106,0.0,0.0,10.801596675108197,43.56,21.907621506721743,0,0.0,8.0,23.0,0.2629,0,0,0.2428,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.8660254037844384,-0.5000000000000004,0.0,0.0
ASS,ASDL,2021-08-01,2021,8,3,910.0,0.27,308,4564.0,1.38,567,3314,0.0929,0.1711,14,3599,1,3599.0,0,14,27206.0,19560.0,46766.0,25.428571428571427,12.714285714285714,12.714285714285714,4,15.0,7.5,7.5,7130.0,7125.0,14255.0,1,0.125,56,0.48089834696298783,0.125,16.63952111300602,84.90000063180923,0.0,0.0,14.279797053785733,66.24,17.16492426523598,16.707255563428326,87.50000034272671,0.0,0.0,14.317600156671258,66.6,17.144285128962608,0,0.0,9.0,22.0,0.2629,0,0,0.2428,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,-0.8660254037844384,-0.5000000000000004,0.0,1.0
ZLW,BDPB,2024-08-01,2024,8,10,257.0,0.32,108,1796.0,2.24,145,801,0.1348,0.181,5,1151,1,1151.0,0,9,5561.0,4809.0,10370.0,25.75,14.0,11.75,4,15.0,7.5,7.5,2350.0,2307.0,4657.0,0,0.0,36,0.0,0.0,19.44320103558161,70.20000030845404,0.0,0.0,12.871667452476999,72.36,19.889504774924248,19.54007235265547,51.200000658631325,0.0,0.0,12.572219820272538,77.4,19.95378198546748,0,0.0,9.0,22.0,0.2629,0,0,0.2428,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,-0.8660254037844384,-0.5000000000000004,1.0,0.0
ASA,ASB,2023-08-01,2023,8,4,82.0,0.37,42,1127.0,5.05,71,223,0.1883,0.3184,0,894,1,894.0,0,10,10503.0,10284.0,20787.0,18.8,9.4,9.4,13,18.523809523809526,8.666666666666666,9.857142857142858,9430.0,9187.0,18617.0,3,0.3333333333333333,130,1.2844622019350946,0.2916666666666667,17.389293454026664,81.70000084489584,0.0,0.0,13.913590354143933,65.88,17.966578409235964,17.337293408250297,81.70000084489584,0.0,0.0,13.913590354143933,65.88,17.914578363459597,0,0.0,8.0,23.0,0.2629,1,1,0.2428,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.8660254037844384,-0.5000000000000004,1.0,1.0
ZVT,HLMS,2024-08-01,2024,8,9,0.0,0.0,0,510.0,30.0,17,17,0.0,1.0,5,16,12,1.33,0,3,0.0,1669.33,1669.33,7.666666666666667,0.0,7.666666666666667,6,11.75,7.75,4.0,5450.83,5374.0,10824.83,1,0.16666666666666666,18,0.4170323914242463,0.09090909090909091,19.053953682222673,56.70000019669533,0.0,0.0,15.668194759997629,78.479996,19.73144015317322,19.079954537012245,56.70000019669533,0.0,0.0,15.668194759997629,78.479996,19.757441077181088,0,0.0,9.0,22.0,0.2629,1,1,0.2428,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,-0.8660254037844384,-0.5000000000000004,0.0,0.0
ZWD,BRD,2022-08-01,2022,8,7,744.0,0.33,422,16458.0,7.41,653,2222,0.1899,0.2939,29,2460,1,2460.0,0,4,4960.0,2550.0,7510.0,9.0,4.5,4.5,4,11.0,5.5,5.5,4958.0,4960.0,9918.0,0,0.0,16,0.0,0.0,20.20094084483321,37.39999970793724,0.0,0.0,11.40868100339687,45.36,21.13978494751838,20.16194128733809,37.39999970793724,0.0,0.0,11.40868100339687,45.36,21.100785390023262,0,0.0,8.0,23.0,0.2629,1,1,0.2428,1,0.00090009003,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.999,3,-0.8660254037844384,-0.5000000000000004,1.0,1.0
KZ,ZD,2020-08-01,2020,8,2,703.0,0.43,279,4040.0,2.46,473,1644,0.1697,0.2877,0,1882,1,1882.0,0,4,3757.0,3757.0,7514.0,3.0,1.5,1.5,8,14.0,7.0,7.0,10277.0,10316.0,20593.0,0,0.0,32,0.0,0.0,19.873338446822217,117.30000050365925,0.0,0.0,13.406592925349551,84.96,20.03321749420576,19.96287335375304,100.30000049620867,0.0,0.0,13.084726751651814,83.88,20.28074965297535,0,0.0,10.0,21.0,0.2629,1,1,0.2428,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,-0.8660254037844384,-0.5000000000000004,0.0,0.0
HTO,RS,2024-08-01,2024,8,6,617.0,0.57,136,2866.0,2.65,193,1083,0.1256,0.1782,0,1154,1,1154.0,0,4,2348.0,2262.0,4610.0,7.0,3.5,3.5,4,17.0,8.5,8.5,2348.0,2348.0,4696.0,0,0.0,16,0.0,0.0,19.549067981781498,58.30000030249357,0.0,0.0,12.239358704376926,73.439995,19.996111044319726,19.62065029144287,54.300000078976154,0.0,0.0,12.130580642290655,74.159996,20.02078471773414,0,0.0,9.0,22.0,0.2629,0,0,0.2428,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,-0.8660254037844384,-0.5000000000000004,1.0,0.0
VNDW,MRN,2021-08-01,2021,8,14,494.0,0.34,408,1806.0,1.25,89,1445,0.2824,0.0616,0,1555,1,1555.0,0,4,3144.0,2970.0,6114.0,15.0,7.5,7.5,4,22.0,11.0,11.0,3144.0,3144.0,6288.0,0,0.0,16,0.0,0.0,16.761338969712618,99.00000020861626,0.0,0.0,13.815468760587835,60.120003,17.111002919494464,16.77836020146647,87.20000044256449,0.0,0.0,13.983204920605946,63.0,17.066465011207008,0,0.0,9.0,22.0,0.2629,0,0,0.2428,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,-0.8660254037844384,-0.5000000000000004,0.0,0.0
RH,VP,2022-08-01,2022,8,4,207.0,0.21,84,6939.0,7.08,231,980,0.0857,0.2357,0,1019,1,1019.0,0,4,2044.0,2042.0,4086.0,10.0,5.0,5.0,4,7.0,3.5,3.5,2042.0,2042.0,4084.0,0,0.0,16,0.0,0.0,20.59386331035245,73.3000003322959,0.0,0.0,10.005190327282875,43.199997,21.158379479121137,20.636957639007157,65.09999967366457,0.0,0.0,10.32509507186791,43.199997,21.239780281179694,0,0.0,8.0,23.0,0.2629,0,1,0.2428,0,0.023469388,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.977,3,-0.8660254037844384,-0.5000000000000004,0.0,1.0
LLZM,GD,2020-08-01,2020,8,13,1259.0,0.71,627,3821.0,2.14,245,1782,0.3519,0.1375,0,1842,1,1842.0,0,4,3708.0,3708.0,7416.0,15.0,7.5,7.5,17,39.625,21.0,18.625,15121.0,10782.130000000001,25903.13,0,0.0,68,0.0,0.0,20.255656456434597,96.80000097304583,0.0,0.0,13.461013785613481,88.92,20.503707597332617,20.265225520697975,84.6000010818243,0.0,0.0,13.348505936603072,86.399994,20.4229539363615,0,0.0,10.0,21.0,0.2629,0,0,0.2428,0,0.0,0.0,0.0,0.00056116725,0.0,0.0,0.0,0.001,0.999,3,-0.8660254037844384,-0.5000000000000004,0.0,0.0
BMN,DR,2019-08-01,2019,8,6,68.0,0.07,30,1397.0,1.42,68,986,0.0304,0.069,0,1003,1,1003.0,0,4,2010.0,1030.0,3040.0,13.0,6.5,6.5,8,20.5,10.25,10.25,4186.0,4124.0,8310.0,1,0.2,32,0.9102392266268373,0.3333333333333333,18.991967998525148,70.50000036507845,0.0,0.0,12.809478287735294,75.24,19.297613175966408,18.95296820004781,70.50000036507845,0.0,0.0,12.809478287735294,75.24,19.25861346721649,0,0.0,9.0,22.0,0.2629,0,0,0.2428,0,0.022312373,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.978,3,-0.8660254037844384,-0.5000000000000004,1.0,0.0
DLD,STZ,2024-08-01,2024,8,6,523.0,0.49,289,1204.0,1.14,435,1058,0.2732,0.4112,6,1081,1,1081.0,0,6,4292.0,4287.0,8579.0,12.0,6.0,6.0,4,7.0,3.5,3.5,2186.0,2186.0,4372.0,0,0.0,24,0.0,0.0,19.417644871178492,83.29999961704016,0.0,0.0,13.051014378746991,80.28,20.271206564800714,19.321139467659815,68.10000038146973,0.0,0.0,12.673883903571355,79.2,19.969459286300086,0,0.0,9.0,22.0,0.2629,1,1,0.2428,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,-0.8660254037844384,-0.5000000000000004,1.0,0.0
KLP,ED,2022-08-01,2022,8,7,318.0,1.16,49,2845.0,10.42,99,273,0.1795,0.3626,0,1296,1,1296.0,0,6,2670.0,2690.0,5360.0,42.0,21.0,21.0,8,39.0,23.5,15.5,5240.0,5377.0,10617.0,2,0.3333333333333333,48,0.9040868828124409,0.2222222222222222,20.553478540912753,52.90000020712614,0.0,0.0,10.607799834461622,42.48,21.48802150449445,20.468979039499835,52.90000020712614,0.0,0.0,10.607799834461622,42.48,21.403522062045273,0,0.0,8.0,23.0,0.2629,1,1,0.2428,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.8660254037844384,-0.5000000000000004,1.0,1.0
DR,ZP,2020-08-01,2020,8,13,791.0,1.02,396,3898.0,5.03,218,775,0.511,0.2813,4,1124,1,1124.0,0,8,4396.0,4291.0,8687.0,20.5,10.25,10.25,6,24.0,12.0,12.0,2363.0,3397.0,5760.0,1,0.16666666666666666,48,1.4426950408889634,0.5,20.74436609463025,57.39999993145466,0.0,0.0,12.356884716419122,85.32,21.01909734228606,20.835247547395767,63.30000005662441,0.0,0.0,12.564817907629154,83.88,21.41011308213716,0,0.0,10.0,21.0,0.2629,1,1,0.2428,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.8660254037844384,-0.5000000000000004,0.0,1.0
DVD,HVS,2021-08-01,2021,8,24,717.0,0.7,413,1175.0,1.15,112,1021,0.4045,0.1097,0,1124,1,1124.0,0,16,11819.0,11700.0,23519.0,22.125,11.625,10.5,16,28.0,14.0,14.0,11344.25,9360.33,20704.58,1,0.0625,256,0.5138983423697507,0.14285714285714285,16.74888224627382,87.19999992847443,0.0,0.0,15.215051149488778,65.159996,17.19894952030592,16.794862797183374,97.60000080615282,0.0,0.0,13.974513876181776,59.76,17.120601966816892,0,0.0,9.0,22.0,0.2629,0,0,0.2428,0,0.93143976,0.0,0.0,0.068560235,0.931,0.0,0.0,0.069,0.0,3,-0.8660254037844384,-0.5000000000000004,0.0,0.0
AMR,CAS,2020-08-01,2020,8,12,131.0,0.17,71,3258.0,4.25,123,766,0.0927,0.1606,38,814,1,814.0,0,6,4893.0,5890.0,10783.0,12.0,6.0,6.0,10,20.0,10.0,10.0,6963.0,6388.0,13351.0,1,0.14285714285714285,60,1.4426950408889634,0.5,20.006690520112233,97.000000692904,0.0,0.0,16.126962410826838,100.079994,20.30138132520901,20.013642440560044,105.60000021755695,0.0,0.0,15.874875565530152,99.72,20.263776877874967,0,0.0,10.0,21.0,0.2629,0,0,0.2428,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.8660254037844384,-0.5000000000000004,0.0,1.0
MDB,ARN,2020-08-01,2020,8,4,368.0,0.3,148,7338.0,6.02,421,1218,0.1215,0.3456,7,1259,1,1259.0,0,7,2632.0,2584.0,5216.0,17.833333333333336,8.5,9.333333333333334,4,19.0,9.5,9.5,2538.0,2536.0,5074.0,1,0.2,28,0.7213475204444817,0.25,20.266916927470955,76.70000009983778,0.0,0.0,15.745924332609741,104.76,20.90495454752317,20.3875671919956,82.70000027865171,0.0,0.0,13.952551161169366,90.0,20.859072583977895,0,0.0,10.0,21.0,0.2629,1,1,0.2428,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.8660254037844384,-0.5000000000000004,1.0,0.0
MP,ASN,2022-08-01,2022,8,50,54.0,3.0,18,20.0,1.11,9,18,1.0,0.5,0,358,1,358.0,0,7,5915.0,5270.0,11185.0,48.66666666666667,20.666666666666668,28.0,8,77.46666666666667,38.8,38.666666666666664,4728.0,3493.0,8221.0,1,0.125,56,0.48089834696298783,0.125,19.955174733233708,18.30000014603138,0.0,0.0,10.484226705486416,43.56,20.251344096276068,20.020026886334982,24.500000298023224,0.0,0.0,11.098008746982261,46.8,21.27452956091973,0,0.0,8.0,23.0,0.2629,1,1,0.2428,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.8660254037844384,-0.5000000000000004,0.0,1.0
EST,AH,2023-08-01,2023,8,11,33.0,1.94,14,33.0,1.94,14,17,0.8235,0.8235,1,20,1,20.0,0,7,3795.0,3717.0,7512.0,14.25,7.25,7.0,13,22.857142857142858,12.0,10.857142857142858,7755.0,8432.0,16187.0,2,0.2222222222222222,91,2.0640299754485754,0.7,17.906991718917766,106.40000058710575,0.0,0.0,12.188236168555674,56.88,18.21324174378508,17.68714290793224,99.30000058561563,0.0,0.0,12.486503658836247,55.079998,18.076255803467124,0,0.0,8.0,23.0,0.2629,1,1,0.2428,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.8660254037844384,-0.5000000000000004,1.0,1.0
HWD,AMRN,2021-08-01,2021,8,6,1492.0,0.61,841,9388.0,3.81,635,2466,0.341,0.2575,22,2506,1,2506.0,0,6,4973.0,4849.0,9822.0,17.333333333333332,8.666666666666666,8.666666666666666,4,7.0,3.5,3.5,4974.0,4946.0,9920.0,0,0.0,24,0.0,0.0,16.75279289804479,90.60000026971102,0.0,0.0,15.23995203612953,68.4,17.18538689356978,16.936193359795435,89.50000031292439,0.0,0.0,17.70551122324441,75.96,17.26898902590557,0,0.0,9.0,22.0,0.2629,0,1,0.2428,1,0.5729927,0.0,0.0,0.0,0.573,0.0,0.0,0.0,0.427,3,-0.8660254037844384,-0.5000000000000004,1.0,0.0
DLD,AMF,2024-08-01,2024,8,9,230.0,0.54,87,496.0,1.17,94,425,0.2047,0.2212,2,1112,1,1112.0,0,6,4292.0,4287.0,8579.0,12.0,6.0,6.0,16,46.63492063492063,23.857142857142858,22.77777777777778,12238.0,11993.67,24231.67,0,0.0,96,0.0,0.0,19.417644871178492,83.29999961704016,0.0,0.0,13.051014378746991,80.28,20.271206564800714,19.45664442226451,83.29999961704016,0.0,0.0,13.051014378746991,80.28,20.310206121014012,0,0.0,9.0,22.0,0.2629,0,1,0.2428,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,-0.8660254037844384,-0.5000000000000004,1.0,1.0
