source,target,YearMonth,year,month,distance,total_departure_delay_minutes,avg_departure_delay_minutes,count_delayed_departure_services,total_delay_minutes,avg_delay_minutes,count_delayed_services,total_services,monthly_true_total_services,monthly_pure_delay_count,monthly_cancellation_count,ratio_departure_delayed,ratio_arrival_delayed,count_platform_changes,last_active_volume,months_since_last_service,decayed_edge_weight,is_new_or_stale_route,src_degree,src_w_deg_inbound,src_w_deg_outbound,src_w_deg_total,src_avg_distance_total,src_avg_distance_in,src_avg_distance_out,tgt_degree,tgt_avg_distance_total,tgt_avg_distance_in,tgt_avg_distance_out,tgt_w_deg_inbound,tgt_w_deg_outbound,tgt_w_deg_total,common_neighbors,jaccard_coefficient,preferential_attachment,adamic_adar_index,resource_allocation_index,src_avg_temperature_2m,src_avg_rain,src_avg_snowfall,src_avg_snow_depth,src_avg_wind_speed_10m,src_avg_wind_gusts_10m,src_avg_soil_temperature,tgt_avg_temperature_2m,tgt_avg_rain,tgt_avg_snowfall,tgt_avg_snow_depth,tgt_avg_wind_speed_10m,tgt_avg_wind_gusts_10m,tgt_avg_soil_temperature,total_holidays,holiday_density_ratio,weekend_days,working_days,global_median,target_binary,target_absolute,target_threshold_month_relative,target_relative,raw_intercity,raw_intercity_direct,raw_international,raw_exceptions,ratio_intercity,ratio_intercity_direct,ratio_international,ratio_operational_exceptions,ratio_sprinter,season_ordinal,month_sin,month_cos,simultaneous_pred,simultaneous_null
KZ,ZZS,2019-01-01,2019,1,1,2355.0,1.32,907,6955.0,3.91,688,1779,1779.0,559.0,129.0,0.5098,0.3867,1,0,12,0.0,1,4,0.0,0.0,0.0,3.0,1.5,1.5,4,4.0,2.0,2.0,0.0,0.0,0.0,0,0.0,16,0.0,0.0,3.7932312856979107,42.000000439584255,3.570000007748604,0.002580645103608408,17.125545659052428,76.67999,3.535906034551801,3.79973117757829,42.000000439584255,3.570000007748604,0.002580645103608408,17.125545659052428,76.67999,3.5424059106998387,1,0.0323,8.0,22.0,0.2629,1,1,0.2534,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,1.0,1.0
KZ,ZZS,2022-01-01,2022,1,1,1218.0,0.61,521,6689.0,3.37,485,1983,1983.0,296.0,189.0,0.2627,0.2446,0,1934,1,1934.0,0,4,3886.0,3814.0,7700.0,3.0,1.5,1.5,4,4.0,2.0,2.0,3886.0,3886.0,7772.0,0,0.0,16,0.0,0.0,5.551833445466654,57.70000070333481,5.249999932944775,0.0,16.66496696339179,90.0,5.120852257936232,5.558333343801198,57.70000070333481,5.249999932944775,0.0,16.66496696339179,90.0,5.127352148614904,1,0.0323,10.0,21.0,0.2629,0,1,0.2534,0,0.011094302,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.989,1,0.49999999999999994,0.8660254037844387,1.0,0.0
WDN,AML,2024-01-01,2024,1,5,227.0,1.24,67,638.0,3.49,78,183,183.0,65.0,13.0,0.3661,0.4262,1,287,1,287.0,0,4,2044.0,1399.0,3443.0,13.0,6.5,6.5,8,30.0,15.0,15.0,2922.0,3640.0,6562.0,0,0.0,32,0.0,0.0,3.124231242359446,76.20000053197145,0.9800000116229057,0.0017204300690722722,18.123256162770332,86.76,3.1681828146039317,3.1372311885508717,76.20000053197145,0.9800000116229057,0.0017204300690722722,18.123256162770332,86.76,3.1811827914639106,1,0.0323,8.0,22.0,0.2629,1,1,0.2534,1,0.010928961,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.989,1,0.49999999999999994,0.8660254037844387,1.0,1.0
WF,OTB,2020-01-01,2020,1,4,936.0,1.09,474,1198.0,1.39,218,862,862.0,204.0,14.0,0.5499,0.2529,13,876,1,876.0,0,3,1806.0,876.0,2682.0,10.5,6.5,4.0,3,8.0,4.0,4.0,1853.0,930.0,2783.0,0,0.0,9,0.0,0.0,5.617717733000836,49.3000006377697,0.0,0.0,16.604836732790034,83.159996,5.323430143937629,5.578717813386472,49.3000006377697,0.0,0.0,16.604836732790034,83.159996,5.28443017419708,1,0.0323,8.0,22.0,0.2629,0,1,0.2534,0,0.0011600928,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.999,1,0.49999999999999994,0.8660254037844387,0.0,0.0
RH,DR,2024-01-01,2024,1,6,482.0,0.48,109,1647.0,1.65,138,1000,1000.0,101.0,37.0,0.109,0.138,0,1016,1,1016.0,0,4,2031.0,2031.0,4062.0,10.0,5.0,5.0,8,20.5,10.25,10.25,4432.0,4388.0,8820.0,0,0.0,32,0.0,0.0,3.17101348856444,68.40000012516975,1.0500000193715096,0.002231182745828103,18.17246506964007,85.67999,3.4758521681300976,3.185696124537317,66.80000063031912,0.8400000110268593,0.002123655866511086,18.400306002747627,81.72,3.4078063546800084,1,0.0323,8.0,22.0,0.2629,0,0,0.2534,0,0.062,0.0,0.0,0.0,0.062,0.0,0.0,0.0,0.938,1,0.49999999999999994,0.8660254037844387,0.0,0.0
ZWD,BRD,2024-01-01,2024,1,7,1276.0,0.67,701,4038.0,2.11,767,1918,1918.0,697.0,70.0,0.3655,0.3999,23,1934,1,1934.0,0,4,3997.0,2382.0,6379.0,9.0,4.5,4.5,4,11.0,5.5,5.5,3996.0,3996.0,7992.0,0,0.0,16,0.0,0.0,3.847782266161014,56.80000002682209,0.9800000041723251,0.00012096773923164414,19.118761129276727,89.64,3.8102150595576694,3.8087823322363277,56.80000002682209,0.9800000041723251,0.0,19.118761129276727,89.64,3.7712150900824977,1,0.0323,8.0,22.0,0.2629,1,1,0.2534,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,1.0,0.0
DRH,SPTN,2020-01-01,2020,1,1,431.0,0.36,239,1986.0,1.64,282,1214,1214.0,233.0,49.0,0.1969,0.2323,0,1224,1,1224.0,0,4,2383.0,2383.0,4766.0,6.0,3.0,3.0,4,3.0,1.5,1.5,2383.0,2383.0,4766.0,0,0.0,16,0.0,0.0,6.645841380441061,63.90000040829182,0.14000000059604645,0.0,21.214396096605768,82.439995,6.156728478208665,6.639341433442408,63.90000040829182,0.14000000059604645,0.0,21.214396096605768,82.439995,6.1502286038732015,1,0.0323,8.0,22.0,0.2629,0,1,0.2534,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,0.0,1.0
HDE,NS,2021-01-01,2021,1,9,718.0,0.68,322,1808.0,1.7,150,1061,1061.0,114.0,36.0,0.3035,0.1414,8,1147,1,1147.0,0,4,2275.0,2276.0,4551.0,18.0,9.0,9.0,4,21.0,10.5,10.5,2274.0,2276.0,4550.0,0,0.0,16,0.0,0.0,2.864440875193004,86.60000056028366,3.2900000661611557,0.001908602107877052,15.845162059350681,104.399994,2.75819087734506,2.891510746872393,84.200000397861,3.640000030398369,0.0013037634117188312,15.995570187126436,106.56,2.867518824194708,1,0.0323,10.0,20.0,0.2629,0,0,0.2534,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,1.0,1.0
RSW,GVMW,2023-01-01,2023,1,2,1408.0,0.78,613,4859.0,2.68,629,1813,1813.0,530.0,99.0,0.3381,0.3469,15,1953,1,1953.0,0,4,3873.0,3873.0,7746.0,7.0,3.5,3.5,4,3.0,1.5,1.5,3873.0,3873.0,7746.0,0,0.0,16,0.0,0.0,6.016666662053115,127.20000065863132,6.089999996125698,0.0,21.852375457844428,82.439995,5.784543027600614,6.016666662053115,127.20000065863132,6.089999996125698,0.0,21.852375457844428,82.439995,5.784543027600614,1,0.0323,9.0,22.0,0.2629,1,1,0.2534,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,0.0,1.0
TBR,TBU,2023-01-01,2023,1,4,893.0,0.96,248,3239.0,3.47,309,933,933.0,235.0,74.0,0.2658,0.3312,0,1228,1,1228.0,0,4,2448.0,2448.0,4896.0,10.0,5.0,5.0,4,5.0,2.5,2.5,2449.0,3522.0,5971.0,0,0.0,16,0.0,0.0,5.325663992093616,104.20000057667494,12.250000052154064,0.003736559056266341,18.67236953396951,81.0,5.217733897113551,5.286664110157759,104.20000057667494,12.250000052154064,0.005631720304228766,18.67236953396951,81.0,5.1787340044925205,1,0.0323,9.0,22.0,0.2629,1,1,0.2534,1,0.004287245,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.996,1,0.49999999999999994,0.8660254037844387,0.0,0.0
DDZD,ZLW,2021-01-01,2021,1,14,1173.0,0.55,665,5729.0,2.68,270,2139,2139.0,115.0,155.0,0.3109,0.1262,2,2177,1,2177.0,0,3,4302.0,2177.0,6479.0,21.5,7.5,14.0,6,21.333333333333332,10.666666666666666,10.666666666666666,4339.0,4340.0,8679.0,0,0.0,18,0.0,0.0,3.4402742432480458,86.50000026077032,6.1600000113248825,0.0016532257694991366,16.507293768787896,108.72,3.3766989888803614,3.429760826658958,87.4000004529953,6.439999952912331,0.0020295698471086963,16.03117686574177,107.64,3.3743844681008848,1,0.0323,10.0,20.0,0.2629,0,0,0.2534,0,0.014025246,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.986,1,0.49999999999999994,0.8660254037844387,0.0,1.0
RTZ,RTB,2021-01-01,2021,1,3,880.0,0.48,428,3669.0,2.0,437,1831,1831.0,349.0,88.0,0.2338,0.2387,43,1960,1,1960.0,0,4,3962.0,3962.0,7924.0,6.0,3.0,3.0,6,15.333333333333334,7.666666666666667,7.666666666666667,8578.0,7377.0,15955.0,0,0.0,24,0.0,0.0,3.451110231509853,84.20000018924475,4.970000021159649,0.0011827956724871872,16.092586225078954,103.32,3.3263790707294176,3.4446102056291794,84.20000018924475,4.970000021159649,0.0011827956724871872,16.092586225078954,103.32,3.319879002448532,1,0.0323,10.0,20.0,0.2629,0,1,0.2534,0,0.0021845985,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.998,1,0.49999999999999994,0.8660254037844387,0.0,0.0
RS,HTO,2019-01-01,2019,1,6,831.0,0.73,248,3992.0,3.52,305,1135,1135.0,192.0,113.0,0.2185,0.2687,0,0,12,0.0,1,4,0.0,0.0,0.0,17.0,8.5,8.5,4,7.0,3.5,3.5,0.0,0.0,0.0,0,0.0,16,0.0,0.0,3.2002877304405577,47.10000080615282,3.780000038444996,0.004233870873107544,15.940869933174502,72.36,3.4633925918024033,3.258408586609788,45.10000042617321,3.5000000596046448,0.004206989153278291,15.8669119127976,68.76,3.4726558889823176,1,0.0323,8.0,22.0,0.2629,1,1,0.2534,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,1.0,1.0
RS,HTO,2022-01-01,2022,1,6,484.0,0.4,185,5003.0,4.09,305,1223,1223.0,167.0,138.0,0.1513,0.2494,0,1233,1,1233.0,0,4,2460.0,2460.0,4920.0,17.0,8.5,8.5,4,7.0,3.5,3.5,2460.0,2402.0,4862.0,0,0.0,16,0.0,0.0,4.5625188938637455,45.40000042319298,0.559999980032444,0.0,14.814972666482772,75.6,4.5496828588106295,4.604443525364722,44.800000347197056,1.0499999821186066,0.0,14.785058004561291,75.24,4.537508039544988,1,0.0323,10.0,21.0,0.2629,0,1,0.2534,0,0.0,0.0,0.0,0.00081766146,0.0,0.0,0.0,0.001,0.999,1,0.49999999999999994,0.8660254037844387,0.0,1.0
UTLR,UT,2021-01-01,2021,1,3,738.0,0.45,311,2485.0,1.51,322,1644,1644.0,266.0,56.0,0.1892,0.1959,0,1777,1,1777.0,0,4,3664.0,3625.0,7289.0,5.0,2.5,2.5,27,50.13333333333333,26.0,24.133333333333333,25296.0,32757.0,58053.0,0,0.0,108,0.0,0.0,3.0842741992504847,89.70000076293945,2.9399999901652336,0.0008870967543653903,15.273191140864485,105.12,2.955376344172144,3.0627661751212694,86.20000090450048,2.8700000047683716,0.0008870967543653903,15.607154747331014,106.92,3.1019462768378996,1,0.0323,10.0,20.0,0.2629,0,0,0.2534,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,0.0,0.0
AKM,HR,2019-01-01,2019,1,11,555.0,0.59,296,865.0,0.91,168,948,948.0,152.0,16.0,0.3122,0.1772,0,0,12,0.0,1,4,0.0,0.0,0.0,16.0,8.0,8.0,7,34.083333333333336,18.75,15.333333333333334,0.0,0.0,0.0,0,0.0,28,0.0,0.0,3.5825538633351206,50.900000520050526,4.410000018775463,0.0022983870454012386,19.04761816625313,87.12,3.4655511681721496,3.3749517327029337,53.00000083446503,5.250000007450581,0.002352150485059747,18.719210284691986,83.159996,3.102774302860702,1,0.0323,8.0,22.0,0.2629,0,0,0.2534,0,0.12974684,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.87,1,0.49999999999999994,0.8660254037844387,0.0,1.0
AKM,HR,2022-01-01,2022,1,11,360.0,0.4,179,558.0,0.62,73,907,907.0,61.0,12.0,0.1974,0.0805,1,982,1,982.0,0,4,1953.0,1953.0,3906.0,16.0,8.0,8.0,7,34.083333333333336,18.75,15.333333333333334,4141.0,3025.0,7166.0,0,0.0,28,0.0,0.0,5.367298474435204,51.90000028908253,3.2899999544024467,0.0,18.706149846315384,77.76,5.088064611919465,5.243500101012027,45.90000003576279,0.2800000011920929,0.0,18.302486441148226,75.96,4.888190983764587,1,0.0323,10.0,21.0,0.2629,0,0,0.2534,0,0.10804851,0.0,0.0,0.0,0.108,0.0,0.0,0.0,0.892,1,0.49999999999999994,0.8660254037844387,0.0,0.0
DR,RH,2019-01-01,2019,1,6,576.0,0.58,273,3441.0,3.49,156,987,987.0,52.0,104.0,0.2766,0.1581,0,0,12,0.0,1,8,0.0,0.0,0.0,20.5,10.25,10.25,4,10.0,5.0,5.0,0.0,0.0,0.0,0,0.0,32,0.0,0.0,2.8180213918388692,45.80000064522028,5.040000036358833,0.0031451612200227475,16.150842898955908,80.64,3.0506827056192622,2.827061812117976,45.300000943243504,4.689999990165234,0.0031720429398520017,15.703744745983553,75.24,3.0364704063282377,1,0.0323,8.0,22.0,0.2629,0,0,0.2534,0,0.022289768,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.978,1,0.49999999999999994,0.8660254037844387,1.0,0.0
DR,RH,2022-01-01,2022,1,6,514.0,0.55,215,3074.0,3.28,364,936,936.0,287.0,77.0,0.2297,0.3889,0,1021,1,1021.0,0,8,4361.0,4333.0,8694.0,20.5,10.25,10.25,4,10.0,5.0,5.0,2043.0,2040.0,4083.0,0,0.0,32,0.0,0.0,4.560024083506876,60.80000050365925,2.1000000461935997,0.0,15.373645262852792,70.2,4.486905800879643,4.526389809595721,57.000000454485416,1.4700000137090683,0.0,14.947143314426304,76.32,4.455018843133604,1,0.0323,10.0,21.0,0.2629,1,1,0.2534,1,0.023504274,0.0,0.0,0.0010683761,0.024,0.0,0.0,0.001,0.975,1,0.49999999999999994,0.8660254037844387,0.0,1.0
BHV,UTO,2021-01-01,2021,1,6,1413.0,0.61,665,4089.0,1.78,690,2299,2299.0,630.0,60.0,0.2893,0.3001,0,2321,1,2321.0,0,4,4551.0,4551.0,9102.0,9.0,4.5,4.5,7,17.666666666666664,8.0,9.666666666666666,9385.0,4914.0,14299.0,0,0.0,28,0.0,0.0,3.0712742145343492,89.70000076293945,2.9399999901652336,0.0009005376142800175,15.273191140864485,105.12,2.9423763348460596,3.1102742198454116,89.70000076293945,2.9399999901652336,0.0008870967543653903,15.273191140864485,105.12,2.9813763655281518,1,0.0323,10.0,20.0,0.2629,1,1,0.2534,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,0.0,0.0
OT,BTL,2021-01-01,2021,1,9,513.0,0.49,211,1549.0,1.47,131,1051,1051.0,92.0,39.0,0.2008,0.1246,0,1062,1,1062.0,0,4,3031.0,3032.0,6063.0,17.0,8.5,8.5,8,21.8,12.8,9.0,5532.5,5433.0,10965.5,1,0.16666666666666666,32,0.5581106265512472,0.16666666666666666,3.09356723589352,92.20000094175339,10.009999938309193,0.005524193447443747,15.85295170545578,104.399994,3.1516989750126676,3.054502692649401,88.50000038743019,9.450000084936619,0.006115591358794,15.252668668826422,88.92,3.067069889602041,1,0.0323,10.0,20.0,0.2629,0,0,0.2534,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,1.0,0.0
VH,LEDN,2019-01-01,2019,1,8,1331.0,1.74,534,2948.0,3.86,562,763,763.0,524.0,38.0,0.6999,0.7366,0,0,12,0.0,1,4,0.0,0.0,0.0,18.0,9.0,9.0,18,35.33333333333333,18.444444444444443,16.88888888888889,0.0,0.0,0.0,0,0.0,72,0.0,0.0,4.1707850647214,47.400000892579556,3.1500000059604645,0.002661290263096171,19.823247871011176,85.32,4.015811960523327,4.144785044754865,47.400000892579556,3.1500000059604645,0.002661290263096171,19.823247871011176,85.32,3.9898119424369627,1,0.0323,8.0,22.0,0.2629,1,1,0.2534,1,0.002621232,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.997,1,0.49999999999999994,0.8660254037844387,1.0,1.0
VH,LEDN,2022-01-01,2022,1,8,914.0,1.28,537,2102.0,2.94,169,716,716.0,133.0,36.0,0.75,0.236,0,921,1,921.0,0,4,2525.0,2169.0,4694.0,18.0,9.0,9.0,19,36.388888888888886,19.5,16.88888888888889,14189.25,14624.0,28813.25,0,0.0,76,0.0,0.0,5.8512286113034335,57.500000201165676,1.4700000435113907,0.0,18.579659551101667,101.52,5.474615731627069,5.825228589777184,57.500000201165676,1.4700000435113907,0.0,18.579659551101667,101.52,5.448615708818999,1,0.0323,10.0,21.0,0.2629,0,1,0.2534,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,0.0,1.0
ZBM,HT,2024-01-01,2024,1,13,28.0,4.67,5,28.0,4.67,5,6,6.0,5.0,0.0,0.8333,0.8333,0,69,12,5.75,0,6,3419.0,1166.75,4585.75,38.0,19.0,19.0,14,39.714285714285715,19.857142857142858,19.857142857142858,11286.75,13243.0,24529.75,1,0.1111111111111111,84,0.3396232718951086,0.05263157894736842,3.4708521802363896,61.10000045597553,4.76000003516674,0.0017607526488161536,18.222007303468644,88.56,3.5285806942991513,3.464957064678592,64.60000063478947,4.9699999913573265,0.0013709677112919668,18.203224191101647,81.0,3.7224167145648472,1,0.0323,8.0,22.0,0.2629,1,1,0.2534,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.49999999999999994,0.8660254037844387,1.0,1.0
DTCP,SDM,2024-01-01,2024,1,9,2606.0,1.36,1185,4674.0,2.44,1229,1913,1913.0,1167.0,62.0,0.6194,0.6424,3,1904,1,1904.0,0,4,4247.0,4045.0,8292.0,10.0,5.0,5.0,6,15.333333333333334,7.666666666666667,7.666666666666667,9447.0,9301.0,18748.0,1,0.25,24,0.6213349345596119,0.2,4.193048479085568,75.0000004246831,2.2400000244379044,0.0,18.7400451562097,95.76,3.955212407560158,3.980881718958738,62.400000274181366,2.1000000089406967,0.0,18.714111432753583,90.36,3.8768494947342784,1,0.0323,8.0,22.0,0.2629,1,1,0.2534,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,1.0,1.0
UTZL,UT,2023-01-01,2023,1,2,816.0,0.65,496,2352.0,1.87,406,1261,1261.0,358.0,48.0,0.3933,0.322,1,1843,1,1843.0,0,4,3939.0,3792.0,7731.0,7.0,3.5,3.5,25,43.5,21.5,22.0,23200.0,31211.57,54411.57,0,0.0,100,0.0,0.0,5.438317072249808,115.40000004321337,7.9099999368190765,0.003252688099339765,18.48668041096259,73.799995,5.244567085678379,5.3605485037469895,112.3000006377697,5.319999858736992,0.003252688099339765,18.86115221535006,73.079994,5.309809250126202,1,0.0323,9.0,22.0,0.2629,1,1,0.2534,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,1.0,0.0
ED,DB,2020-01-01,2020,1,29,834.0,0.88,468,4221.0,4.43,211,952,952.0,88.0,123.0,0.4916,0.2216,3,949,1,949.0,0,7,4450.0,5218.0,9668.0,33.16666666666667,17.666666666666668,15.5,10,30.0,15.0,15.0,5437.0,5407.0,10844.0,1,0.125,70,0.9102392266268373,0.3333333333333333,5.751572596715382,51.00000061839819,0.0,0.0,16.957654159556153,83.88,5.321733950767466,5.990276785342083,53.30000061541796,0.14000000059604645,0.0,17.885866644802274,89.64,5.692897811532021,1,0.0323,8.0,22.0,0.2629,0,1,0.2534,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.49999999999999994,0.8660254037844387,1.0,1.0
HRT,BR,2020-01-01,2020,1,10,791.0,0.72,298,3779.0,3.42,364,1104,1104.0,269.0,95.0,0.2699,0.3297,3,1152,1,1152.0,0,4,2300.0,2302.0,4602.0,28.0,14.0,14.0,4,23.333333333333336,13.333333333333334,10.0,2304.0,1150.0,3454.0,1,0.25,16,0.7213475204444817,0.25,5.528494628667031,45.500000461936,0.41999999433755875,0.0,15.473443079379297,73.439995,5.028629030912153,5.618822517970036,45.000000678002834,0.560000017285347,0.0,15.726323445958476,70.56,5.225139772599583,1,0.0323,8.0,22.0,0.2629,1,1,0.2534,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.49999999999999994,0.8660254037844387,1.0,0.0
BTL,BET,2024-01-01,2024,1,10,2499.0,1.33,831,7333.0,3.9,992,1881,1881.0,834.0,158.0,0.4418,0.5274,34,1981,1,1981.0,0,6,3953.0,3960.0,7913.0,18.0,9.0,9.0,4,19.0,9.5,9.5,3903.0,3905.0,7808.0,0,0.0,24,0.0,0.0,3.4221774206286475,59.00000075995922,5.949999883770943,0.0014247311509504755,17.751890659051877,90.0,3.55120967778187,3.36059945091475,56.00000029057264,3.6400000378489494,0.003494623577803053,17.50478859414016,89.64,3.5234354400872103,1,0.0323,8.0,22.0,0.2629,1,1,0.2534,1,0.0010632642,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.999,1,0.49999999999999994,0.8660254037844387,0.0,0.0
KZ,ZD,2019-01-01,2019,1,2,1526.0,0.86,690,7075.0,3.97,619,1784,1784.0,472.0,147.0,0.3868,0.347,0,0,12,0.0,1,4,0.0,0.0,0.0,3.0,1.5,1.5,10,24.4,12.2,12.2,0.0,0.0,0.0,0,0.0,40,0.0,0.0,3.7932312856979107,42.000000439584255,3.570000007748604,0.002580645103608408,17.125545659052428,76.67999,3.535906034551801,3.753330666401614,42.30000037699938,3.430000051856041,0.0026075268234376624,16.719784914726212,76.32,3.5812876209596634,1,0.0323,8.0,22.0,0.2629,1,1,0.2534,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,0.0,1.0
KZ,ZD,2022-01-01,2022,1,2,581.0,0.29,276,7326.0,3.64,567,2012,2012.0,363.0,204.0,0.1372,0.2818,1,1880,1,1880.0,0,4,3886.0,3814.0,7700.0,3.0,1.5,1.5,9,16.8,7.0,9.8,9999.0,10050.2,20049.2,0,0.0,36,0.0,0.0,5.551833445466654,57.70000070333481,5.249999932944775,0.0,16.66496696339179,90.0,5.120852257936232,5.524567265013453,56.40000004321337,4.759999930858612,0.0,16.12909436690551,90.0,5.144056497402088,1,0.0323,10.0,21.0,0.2629,1,1,0.2534,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,0.0,0.0
WDN,RSN,2024-01-01,2024,1,8,617.0,0.63,240,1906.0,1.93,276,986,986.0,236.0,40.0,0.2434,0.2799,3,1112,1,1112.0,0,4,2044.0,1399.0,3443.0,13.0,6.5,6.5,5,21.166666666666664,7.5,13.666666666666666,2193.0,2303.5,4496.5,0,0.0,20,0.0,0.0,3.124231242359446,76.20000053197145,0.9800000116229057,0.0017204300690722722,18.123256162770332,86.76,3.1681828146039317,3.1918789295064065,74.60000080615282,3.4999999403953552,0.0017473117889015264,18.48914554362656,88.56,3.2162068975333287,1,0.0323,8.0,22.0,0.2629,1,1,0.2534,1,0.0010141988,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.999,1,0.49999999999999994,0.8660254037844387,1.0,0.0
AC,BKL,2019-01-01,2019,1,12,1061.0,0.59,367,7007.0,3.88,437,1804,1804.0,289.0,148.0,0.2034,0.2422,17,0,12,0.0,1,4,0.0,0.0,0.0,16.0,8.0,8.0,6,24.0,12.0,12.0,0.0,0.0,0.0,0,0.0,24,0.0,0.0,3.6679811824203257,39.80000055581331,4.060000032186508,0.002688171982925425,17.194172817692962,75.6,3.514889770162402,3.6686236301427004,39.40000053495169,4.760000005364418,0.0027284945626693067,17.241055499642126,75.6,3.6410698636324814,1,0.0323,8.0,22.0,0.2629,0,1,0.2534,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,1.0,0.0
AC,BKL,2022-01-01,2022,1,12,818.0,0.4,332,7550.0,3.68,506,2053,2053.0,298.0,208.0,0.1617,0.2465,16,1974,1,1974.0,0,4,3890.0,3890.0,7780.0,16.0,8.0,8.0,6,24.0,12.0,12.0,3917.0,4968.0,8885.0,0,0.0,24,0.0,0.0,5.2432500555690735,54.39999997615814,1.6100000068545341,0.0,16.338282177525183,83.88,4.9001720854511825,5.218825242982837,53.70000057667494,1.469999998807907,0.0,16.264076000099543,84.24,4.948663962864748,1,0.0323,10.0,21.0,0.2629,0,1,0.2534,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,1.0,1.0
AVAT,AMFS,2023-01-01,2023,1,3,1165.0,0.54,436,4909.0,2.27,469,2159,2159.0,344.0,125.0,0.2019,0.2172,2,2174,1,2174.0,0,4,2259.0,3289.0,5548.0,8.0,4.0,4.0,4,6.0,3.0,3.0,4402.0,4387.0,8789.0,0,0.0,16,0.0,0.0,5.319556454436913,114.20000042021275,7.069999910891056,0.003051075200620358,18.43598331519032,71.64,5.12009408378533,5.306556591498715,114.20000042021275,7.069999910891056,0.003051075200620358,18.43598331519032,71.64,5.107094199056187,1,0.0323,9.0,22.0,0.2629,0,1,0.2534,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,0.0,1.0
ZWD,DDR,2024-01-01,2024,1,2,59.0,0.98,17,113.0,1.88,18,60,60.0,16.0,2.0,0.2833,0.3,2,448,1,448.0,0,4,3997.0,2382.0,6379.0,9.0,4.5,4.5,14,35.714285714285715,17.857142857142858,17.857142857142858,5041.0,9112.0,14153.0,0,0.0,56,0.0,0.0,3.847782266161014,56.80000002682209,0.9800000041723251,0.00012096773923164414,19.118761129276727,89.64,3.8102150595576694,3.829271595179033,63.10000053793192,2.5199999660253525,0.0005645161164143394,19.167625067054583,91.439995,3.823357568362788,1,0.0323,8.0,22.0,0.2629,1,1,0.2534,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,1.0,0.0
