source,target,YearMonth,year,month,distance,total_departure_delay_minutes,avg_departure_delay_minutes,count_delayed_departure_services,total_delay_minutes,avg_delay_minutes,count_delayed_services,total_services,ratio_departure_delayed,ratio_arrival_delayed,count_platform_changes,last_active_volume,months_since_last_service,decayed_edge_weight,is_new_or_stale_route,src_degree,src_w_deg_inbound,src_w_deg_outbound,src_w_deg_total,src_avg_distance_total,src_avg_distance_in,src_avg_distance_out,tgt_degree,tgt_avg_distance_total,tgt_avg_distance_in,tgt_avg_distance_out,tgt_w_deg_inbound,tgt_w_deg_outbound,tgt_w_deg_total,common_neighbors,jaccard_coefficient,preferential_attachment,adamic_adar_index,resource_allocation_index,src_avg_temperature_2m,src_avg_rain,src_avg_snowfall,src_avg_snow_depth,src_avg_wind_speed_10m,src_avg_wind_gusts_10m,src_avg_soil_temperature,tgt_avg_temperature_2m,tgt_avg_rain,tgt_avg_snowfall,tgt_avg_snow_depth,tgt_avg_wind_speed_10m,tgt_avg_wind_gusts_10m,tgt_avg_soil_temperature,total_holidays,holiday_density_ratio,weekend_days,working_days,global_median,target_binary,target_absolute,target_threshold_month_relative,target_relative,raw_intercity,raw_intercity_direct,raw_international,raw_exceptions,ratio_intercity,ratio_intercity_direct,ratio_international,ratio_operational_exceptions,ratio_sprinter,season_ordinal,month_sin,month_cos,simultaneous_pred,simultaneous_null
WT,RM,2020-08-01,2020,8,24,1211.0,0.63,308,7067.0,3.66,442,1931,0.1595,0.2289,16,2755,1,2755.0,0,5,5528.0,6095.0,11623.0,45.66666666666667,26.0,19.666666666666668,4,49.0,24.5,24.5,5522.0,5528.0,11050.0,0,0.0,20,0.0,0.0,21.27214491751886,58.50000086426735,0.0,0.0,11.436738357268354,90.0,22.10971219308915,21.542234209276014,53.00000040233135,0.0,0.0,11.294819752855968,86.399994,22.166293435199286,0,0.0,10.0,21.0,0.2629,0,1,0.2428,0,0.99274987,0.0,0.0,0.0072501292,0.993,0.0,0.0,0.007,0.0,3,-0.8660254037844384,-0.5000000000000004,1.0,1.0
KLP,UT,2022-08-01,2022,8,34,75.0,0.48,32,284.0,1.83,37,155,0.2065,0.2387,0,962,1,962.0,0,6,2670.0,2690.0,5360.0,42.0,21.0,21.0,30,47.098214285714285,24.785714285714285,22.3125,23642.49,32224.54,55867.03,2,0.10526315789473684,180,1.179445561110859,0.3666666666666667,20.553478540912753,52.90000020712614,0.0,0.0,10.607799834461622,42.48,21.48802150449445,19.924930300763858,51.600000344216824,0.0,0.0,10.449862934568877,42.12,20.427148044750254,0,0.0,8.0,23.0,0.2629,0,1,0.2428,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.8660254037844384,-0.5000000000000004,1.0,0.0
APD,AMF,2021-08-01,2021,8,43,390.0,0.3,172,1368.0,1.04,129,1310,0.1313,0.0985,8,1605,1,1605.0,0,5,3185.0,3882.0,7067.0,49.33333333333333,29.0,20.333333333333332,15,46.10714285714286,23.857142857142858,22.25,11989.0,12451.0,24440.0,0,0.0,75,0.0,0.0,16.734742077448036,77.00000044703484,0.0,0.0,13.889250860098869,56.88,17.186220665131845,16.810004836769515,83.90000070631504,0.0,0.0,13.640542570942191,60.839996,17.194413359447193,0,0.0,9.0,22.0,0.2629,0,0,0.2428,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.8660254037844384,-0.5000000000000004,0.0,0.0
SGN,ANA,2022-08-01,2022,8,9,1692.0,1.41,801,11594.0,9.64,346,1203,0.6658,0.2876,27,1306,1,1306.0,0,4,2578.0,2750.0,5328.0,23.0,11.5,11.5,4,20.0,10.0,10.0,2578.0,2578.0,5156.0,0,0.0,16,0.0,0.0,19.235539770895436,25.60000006854534,0.0,0.0,11.79138421691874,51.12,19.884397210613376,19.567693347572,17.70000020414591,0.0,0.0,15.003066870794502,61.199997,20.94659117088523,0,0.0,8.0,23.0,0.2629,1,1,0.2428,1,0.98586863,0.0,0.0,0.0074812965,0.986,0.0,0.0,0.007,0.007,3,-0.8660254037844384,-0.5000000000000004,1.0,1.0
AKM,HR,2020-08-01,2020,8,11,616.0,0.63,228,2206.0,2.26,137,975,0.2338,0.1405,5,1100,1,1100.0,0,4,2196.0,2196.0,4392.0,16.0,8.0,8.0,7,34.083333333333336,18.75,15.333333333333334,4297.0,3243.0,7540.0,0,0.0,28,0.0,0.0,19.835712893034824,80.80000119656324,0.0,0.0,14.502049183813474,78.84,20.135242512149194,19.842760514187557,89.20000041276217,0.0,0.0,14.132516158604494,78.84,19.803244357467978,0,0.0,10.0,21.0,0.2629,0,0,0.2428,0,0.16205128,0.0,0.0,0.0,0.162,0.0,0.0,0.0,0.838,3,-0.8660254037844384,-0.5000000000000004,1.0,1.0
AMR,AMRN,2020-08-01,2020,8,1,1187.0,0.49,382,9070.0,3.76,627,2415,0.1582,0.2596,178,2455,1,2455.0,0,6,4893.0,5890.0,10783.0,12.0,6.0,6.0,4,7.0,3.5,3.5,4962.0,4934.0,9896.0,0,0.0,24,0.0,0.0,20.006690520112233,97.000000692904,0.0,0.0,16.126962410826838,100.079994,20.30138132520901,20.006690520112233,97.000000692904,0.0,0.0,16.126962410826838,100.079994,20.30138132520901,0,0.0,10.0,21.0,0.2629,0,1,0.2428,1,0.5747412,0.0,0.0,0.0,0.575,0.0,0.0,0.0,0.425,3,-0.8660254037844384,-0.5000000000000004,1.0,0.0
VH,HIL,2020-08-01,2020,8,10,192.0,0.16,81,670.0,0.57,90,1179,0.0687,0.0763,0,1185,1,1185.0,0,4,2402.0,1929.0,4331.0,18.0,9.0,9.0,4,17.0,8.5,8.5,2402.0,2402.0,4804.0,0,0.0,16,0.0,0.0,20.337115336489934,98.20000042766333,0.0,0.0,14.69602942683043,96.479996,20.832478230999364,20.376325553463353,105.10000052303076,0.0,0.0,17.293109767058844,101.88,21.59897336780384,0,0.0,10.0,21.0,0.2629,0,0,0.2428,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,-0.8660254037844384,-0.5000000000000004,0.0,1.0
BTL,TB,2022-08-01,2022,8,17,356.0,0.58,177,3270.0,5.3,94,617,0.2869,0.1524,3,77,3,25.67,0,8,5578.0,5504.67,11082.67,22.0,11.0,11.0,11,31.46666666666667,17.666666666666668,13.8,10421.67,7165.0,17586.67,1,0.1111111111111111,88,1.4426950408889634,0.5,20.920295696104727,36.600000001490116,0.0,0.0,10.35431934460517,41.760002,21.944220424980244,20.777782782431572,39.29999988526106,0.0,0.0,10.801596675108197,43.56,21.907621506721743,0,0.0,8.0,23.0,0.2629,0,0,0.2428,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.8660254037844384,-0.5000000000000004,0.0,0.0
MDB,VSS,2020-08-01,2020,8,5,797.0,0.66,376,6735.0,5.57,325,1209,0.311,0.2688,5,1279,1,1279.0,0,7,2632.0,2584.0,5216.0,17.833333333333336,8.5,9.333333333333334,3,8.0,3.0,5.0,2536.0,1257.0,3793.0,1,0.2,21,1.4426950408889634,0.5,20.266916927470955,76.70000009983778,0.0,0.0,15.745924332609741,104.76,20.90495454752317,20.253916439189705,76.70000009983778,0.0,0.0,15.745924332609741,104.76,20.89195405924192,0,0.0,10.0,21.0,0.2629,1,1,0.2428,1,0.99834573,0.0,0.0,0.0016542597,0.998,0.0,0.0,0.002,0.0,3,-0.8660254037844384,-0.5000000000000004,0.0,1.0
PMW,ZDK,2022-08-01,2022,8,10,453.0,0.37,254,12000.0,9.75,517,1231,0.2063,0.42,7,1201,1,1201.0,0,4,2408.0,2408.0,4816.0,11.0,5.5,5.5,4,13.0,6.5,6.5,2408.0,2397.0,4805.0,0,0.0,16,0.0,0.0,19.919306202601362,22.20000024139881,0.0,0.0,13.543825349860615,52.56,20.773674497040368,19.470937842963846,28.800000205636024,0.0,0.0,11.457166946262761,45.36,20.09009099263017,0,0.0,8.0,23.0,0.2629,1,1,0.2428,1,0.030056864,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.97,3,-0.8660254037844384,-0.5000000000000004,0.0,0.0
SPTN,DRH,2023-08-01,2023,8,1,1064.0,0.9,434,2675.0,2.25,474,1187,0.3656,0.3993,5,1256,1,1256.0,0,4,2481.0,2481.0,4962.0,3.0,1.5,1.5,4,6.0,3.0,3.0,2494.0,2481.0,4975.0,0,0.0,16,0.0,0.0,17.402984258949115,110.80000027269125,0.0,0.0,15.772021339144757,77.03999,17.897809577244583,17.40948450308974,110.80000027269125,0.0,0.0,15.772021339144757,77.03999,17.90430982138521,0,0.0,8.0,23.0,0.2629,1,1,0.2428,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,-0.8660254037844384,-0.5000000000000004,1.0,1.0
ZTMO,LLZM,2020-08-01,2020,8,2,650.0,0.36,192,4003.0,2.25,369,1782,0.1077,0.2071,4,1842,1,1842.0,0,4,3708.0,3708.0,7416.0,3.0,1.5,1.5,4,15.0,7.5,7.5,3708.0,3708.0,7416.0,0,0.0,16,0.0,0.0,20.236155891931187,96.80000097304583,0.0,0.0,13.461013785613481,88.92,20.484206989247312,20.255656456434597,96.80000097304583,0.0,0.0,13.461013785613481,88.92,20.503707597332617,0,0.0,10.0,21.0,0.2629,0,1,0.2428,0,0.0,0.0,0.0,0.00056116725,0.0,0.0,0.0,0.001,0.999,3,-0.8660254037844384,-0.5000000000000004,1.0,0.0
RS,HTO,2020-08-01,2020,8,6,1044.0,0.86,358,5339.0,4.41,477,1210,0.2959,0.3942,0,1251,1,1251.0,0,4,2479.0,2479.0,4958.0,17.0,8.5,8.5,4,7.0,3.5,3.5,2479.0,2416.0,4895.0,0,0.0,16,0.0,0.0,20.91151047906568,56.50000051409006,0.0,0.0,12.547148967942883,84.96,21.294507845755547,20.885358210532896,57.60000026226044,0.0,0.0,12.678158363667867,83.159996,21.34201157093048,0,0.0,10.0,21.0,0.2629,1,1,0.2428,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,-0.8660254037844384,-0.5000000000000004,0.0,0.0
ZLW,BDPB,2024-08-01,2024,8,10,257.0,0.32,108,1796.0,2.24,145,801,0.1348,0.181,5,1151,1,1151.0,0,9,5561.0,4809.0,10370.0,25.75,14.0,11.75,4,15.0,7.5,7.5,2350.0,2307.0,4657.0,0,0.0,36,0.0,0.0,19.44320103558161,70.20000030845404,0.0,0.0,12.871667452476999,72.36,19.889504774924248,19.54007235265547,51.200000658631325,0.0,0.0,12.572219820272538,77.4,19.95378198546748,0,0.0,9.0,22.0,0.2629,0,0,0.2428,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,-0.8660254037844384,-0.5000000000000004,0.0,1.0
MP,SWK,2022-08-01,2022,8,14,1234.0,0.61,433,15920.0,7.91,681,2013,0.2151,0.3383,25,2022,1,2022.0,0,7,5915.0,5270.0,11185.0,48.66666666666667,20.666666666666668,28.0,6,34.0,17.0,17.0,4076.0,3922.0,7998.0,0,0.0,42,0.0,0.0,19.955174733233708,18.30000014603138,0.0,0.0,10.484226705486416,43.56,20.251344096276068,20.006892151730035,26.60000018775463,0.0,0.0,11.286859730799351,44.639996,21.098289944792306,0,0.0,8.0,23.0,0.2629,1,1,0.2428,1,0.5876801,0.0,0.0,0.0,0.588,0.0,0.0,0.0,0.412,3,-0.8660254037844384,-0.5000000000000004,1.0,0.0
AHPR,AHP,2020-08-01,2020,8,2,614.0,0.88,310,1012.0,1.44,237,701,0.4422,0.3381,0,1031,1,1031.0,0,4,2070.0,2067.0,4137.0,5.0,2.5,2.5,4,3.0,1.5,1.5,2067.0,2025.0,4092.0,0,0.0,16,0.0,0.0,20.79718244075775,60.900000013411045,0.0,0.0,12.292032496823419,87.479996,21.031792612485987,20.745182430872354,60.900000013411045,0.0,0.0,12.292032496823419,87.479996,20.9797925654278,0,0.0,10.0,21.0,0.2629,1,1,0.2428,1,0.01997147,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.98,3,-0.8660254037844384,-0.5000000000000004,0.0,1.0
RAI,ASDZ,2024-08-01,2024,8,1,809.0,0.45,393,3647.0,2.03,457,1799,0.2185,0.254,7,2001,1,2001.0,0,4,4122.0,3801.0,7923.0,4.0,2.0,2.0,11,20.7,10.5,10.2,13703.0,11432.0,25135.0,1,0.14285714285714285,44,0.48089834696298783,0.125,19.024093816357276,54.700000047683716,0.0,0.0,13.551279552521244,70.56,19.588139495541974,19.0305940604979,54.700000047683716,0.0,0.0,13.551279552521244,70.56,19.5946397396826,0,0.0,9.0,22.0,0.2629,0,1,0.2428,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,-0.8660254037844384,-0.5000000000000004,1.0,0.0
EST,NML,2023-08-01,2023,8,7,509.0,0.34,218,4003.0,2.69,311,1489,0.1464,0.2089,0,1840,1,1840.0,0,7,3795.0,3717.0,7512.0,14.25,7.25,7.0,4,8.0,4.0,4.0,3696.0,3245.0,6941.0,1,0.2,28,0.6213349345596119,0.2,17.906991718917766,106.40000058710575,0.0,0.0,12.188236168555674,56.88,18.21324174378508,17.948292638665887,117.10000050067902,0.0,0.0,11.925745655932735,58.679996,18.312674287826784,0,0.0,8.0,23.0,0.2629,0,1,0.2428,0,0.026863666,0.0,0.0,0.0,0.027,0.0,0.0,0.0,0.973,3,-0.8660254037844384,-0.5000000000000004,1.0,1.0
HT,UT,2024-08-01,2024,8,48,2371.0,0.88,817,17240.0,6.38,942,2703,0.3023,0.3485,152,2964,1,2964.0,0,14,11215.0,13242.8,24457.8,41.125,21.0,20.125,30,47.73755656108597,25.384615384615383,22.352941176470587,23665.57,36482.0,60147.57,0,0.0,420,0.0,0.0,19.562066857532788,58.30000030249357,0.0,0.0,12.239358704376926,73.439995,20.00910976368894,19.340051257482138,83.10000038146973,0.0,0.0,12.818012562009596,76.67999,19.907994817661983,0,0.0,9.0,22.0,0.2629,1,1,0.2428,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.8660254037844384,-0.5000000000000004,1.0,0.0
AMF,APD,2019-08-01,2019,8,43,802.0,0.58,272,2849.0,2.06,218,1380,0.1971,0.158,39,1557,1,1557.0,0,17,11905.0,11446.0,23351.0,52.25,30.0,22.25,5,49.33333333333333,29.0,20.333333333333332,3169.0,3849.0,7018.0,1,0.08333333333333333,85,0.45511961331341866,0.1111111111111111,18.818942844226797,72.90000036358833,0.0,0.0,13.522226925338469,77.03999,19.24273310169097,18.82345188561306,87.69999992847443,0.0,0.0,13.539307590293628,73.079994,19.261892853244657,0,0.0,9.0,22.0,0.2629,0,0,0.2428,0,0.9927536,0.0,0.007246377,0.0,0.993,0.0,0.007,0.0,0.0,3,-0.8660254037844384,-0.5000000000000004,0.0,1.0
AMRN,HWD,2023-08-01,2023,8,6,1699.0,0.75,585,7076.0,3.14,719,2257,0.2592,0.3186,1,2370,1,2370.0,0,4,4721.0,4672.0,9393.0,7.0,3.5,3.5,6,17.333333333333332,8.666666666666666,8.666666666666666,4741.0,4730.0,9471.0,0,0.0,24,0.0,0.0,17.311999851657497,144.30000076442957,0.0,0.0,16.47941376725512,76.32,17.912806193033855,17.003800979224586,125.10000043362379,0.0,0.0,13.834918818166178,69.12,17.734580438624146,0,0.0,8.0,23.0,0.2629,1,1,0.2428,1,0.5423128,0.0,0.0,0.0,0.542,0.0,0.0,0.0,0.458,3,-0.8660254037844384,-0.5000000000000004,1.0,1.0
AMFS,AVAT,2021-08-01,2021,8,3,444.0,0.38,135,1487.0,1.27,166,1170,0.1154,0.1419,6,1126,1,1126.0,0,4,4411.0,4443.0,8854.0,6.0,3.0,3.0,6,45.333333333333336,22.666666666666668,22.666666666666668,2273.0,3357.0,5630.0,0,0.0,24,0.0,0.0,16.727322455375425,90.10000070184469,0.0,0.0,13.597382529368323,58.679996,17.0748358772647,16.7403225603924,90.10000070184469,0.0,0.0,13.597382529368323,58.679996,17.087836019454464,0,0.0,9.0,22.0,0.2629,0,0,0.2428,0,0.0,0.0,0.0,0.05897436,0.0,0.0,0.0,0.059,0.941,3,-0.8660254037844384,-0.5000000000000004,0.0,0.0
RTA,CPS,2024-08-01,2024,8,1,544.0,0.45,182,2717.0,2.27,299,1199,0.1518,0.2494,1,1426,1,1426.0,0,7,6887.0,4796.0,11683.0,14.166666666666668,7.5,6.666666666666667,4,5.0,2.5,2.5,2655.0,2655.0,5310.0,0,0.0,28,0.0,0.0,19.29739760967993,66.80000016093254,0.0,0.0,13.53440251846307,68.76,19.78751854870909,19.284397259835274,66.80000016093254,0.0,0.0,13.53440251846307,68.76,19.774518132209778,0,0.0,9.0,22.0,0.2629,0,1,0.2428,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,-0.8660254037844384,-0.5000000000000004,1.0,0.0
BNK,DB,2024-08-01,2024,8,4,685.0,0.63,404,1863.0,1.71,425,1089,0.371,0.3903,0,1141,1,1141.0,0,4,2766.0,2535.0,5301.0,11.0,5.5,5.5,10,30.0,15.0,15.0,5568.0,6253.0,11821.0,0,0.0,40,0.0,0.0,19.379050814977255,83.10000038146973,0.0,0.0,12.818012562009596,76.67999,19.9469943751571,19.43207751679164,81.00000029802322,0.0,0.0,12.868345693514872,77.4,19.932883940717225,0,0.0,9.0,22.0,0.2629,1,1,0.2428,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,-0.8660254037844384,-0.5000000000000004,0.0,0.0
KRG,KBD,2023-08-01,2023,8,7,1149.0,0.98,522,6535.0,5.59,660,1170,0.4462,0.5641,21,1395,1,1395.0,0,4,2785.0,2785.0,5570.0,13.0,6.5,6.5,4,10.0,5.0,5.0,2786.0,2786.0,5572.0,0,0.0,16,0.0,0.0,17.90452125380116,96.0999999716878,0.0,0.0,15.687662659793771,75.96,18.461913717690333,17.989015940696962,86.90000065416098,0.0,0.0,14.220916029266132,68.4,18.693115318975142,0,0.0,8.0,23.0,0.2629,1,1,0.2428,1,0.7034188,0.0,0.0,0.00085470086,0.703,0.0,0.0,0.001,0.296,3,-0.8660254037844384,-0.5000000000000004,0.0,1.0
AHP,AH,2024-08-01,2024,8,1,428.0,0.44,220,1196.0,1.24,238,963,0.2285,0.2471,0,992,1,992.0,0,4,2065.0,2031.0,4096.0,3.0,1.5,1.5,13,22.857142857142858,12.0,10.857142857142858,8148.0,8456.0,16604.0,0,0.0,52,0.0,0.0,19.49820654238424,87.7000002861023,0.0,0.0,12.221075290874127,73.439995,19.88994045026841,19.420207427394004,87.7000002861023,0.0,0.0,12.221075290874127,73.439995,19.811941335278174,0,0.0,9.0,22.0,0.2629,0,1,0.2428,1,0.023883697,0.0,0.0,0.0,0.024,0.0,0.0,0.0,0.976,3,-0.8660254037844384,-0.5000000000000004,1.0,1.0
APD,APDO,2021-08-01,2021,8,3,192.0,0.3,81,150.0,0.23,4,648,0.125,0.0062,3,922,1,922.0,0,5,3185.0,3882.0,7067.0,49.33333333333333,29.0,20.333333333333332,3,12.0,5.0,7.0,1834.0,922.0,2756.0,0,0.0,15,0.0,0.0,16.734742077448036,77.00000044703484,0.0,0.0,13.889250860098869,56.88,17.186220665131845,16.786742132197144,77.00000044703484,0.0,0.0,13.889250860098869,56.88,17.238220717317315,0,0.0,9.0,22.0,0.2629,0,0,0.2428,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,-0.8660254037844384,-0.5000000000000004,0.0,1.0
DR,ZP,2020-08-01,2020,8,13,791.0,1.02,396,3898.0,5.03,218,775,0.511,0.2813,4,1124,1,1124.0,0,8,4396.0,4291.0,8687.0,20.5,10.25,10.25,6,24.0,12.0,12.0,2363.0,3397.0,5760.0,1,0.16666666666666666,48,1.4426950408889634,0.5,20.74436609463025,57.39999993145466,0.0,0.0,12.356884716419122,85.32,21.01909734228606,20.835247547395767,63.30000005662441,0.0,0.0,12.564817907629154,83.88,21.41011308213716,0,0.0,10.0,21.0,0.2629,1,1,0.2428,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.8660254037844384,-0.5000000000000004,1.0,0.0
BTL,OT,2022-08-01,2022,8,9,264.0,0.24,98,6641.0,6.09,170,1091,0.0898,0.1558,10,1962,1,1962.0,0,8,5578.0,5504.67,11082.67,22.0,11.0,11.0,4,17.0,8.5,8.5,3037.0,3037.0,6074.0,1,0.2,32,0.5581106265512472,0.16666666666666666,20.920295696104727,36.600000001490116,0.0,0.0,10.35431934460517,41.760002,21.944220424980244,20.841349192844923,37.00000029057264,0.0,0.0,10.834997106463678,43.199997,21.816685253574,0,0.0,8.0,23.0,0.2629,0,0,0.2428,0,0.015582035,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.984,3,-0.8660254037844384,-0.5000000000000004,1.0,0.0
MDB,ARN,2020-08-01,2020,8,4,368.0,0.3,148,7338.0,6.02,421,1218,0.1215,0.3456,7,1259,1,1259.0,0,7,2632.0,2584.0,5216.0,17.833333333333336,8.5,9.333333333333334,4,19.0,9.5,9.5,2538.0,2536.0,5074.0,1,0.2,28,0.7213475204444817,0.25,20.266916927470955,76.70000009983778,0.0,0.0,15.745924332609741,104.76,20.90495454752317,20.3875671919956,82.70000027865171,0.0,0.0,13.952551161169366,90.0,20.859072583977895,0,0.0,10.0,21.0,0.2629,1,1,0.2428,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.8660254037844384,-0.5000000000000004,1.0,1.0
ASA,ASDM,2023-08-01,2023,8,2,978.0,0.63,391,3832.0,2.47,456,1554,0.2516,0.2934,0,1806,1,1806.0,0,10,10503.0,10284.0,20787.0,18.8,9.4,9.4,6,4.666666666666667,2.3333333333333335,2.3333333333333335,9927.0,9360.0,19287.0,1,0.14285714285714285,60,0.43429448190325176,0.1,17.389293454026664,81.70000084489584,0.0,0.0,13.913590354143933,65.88,17.966578409235964,17.389293454026664,81.70000084489584,0.0,0.0,13.913590354143933,65.88,17.966578409235964,0,0.0,8.0,23.0,0.2629,1,1,0.2428,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,-0.8660254037844384,-0.5000000000000004,1.0,1.0
HWD,AMRN,2021-08-01,2021,8,6,1492.0,0.61,841,9388.0,3.81,635,2466,0.341,0.2575,22,2506,1,2506.0,0,6,4973.0,4849.0,9822.0,17.333333333333332,8.666666666666666,8.666666666666666,4,7.0,3.5,3.5,4974.0,4946.0,9920.0,0,0.0,24,0.0,0.0,16.75279289804479,90.60000026971102,0.0,0.0,15.23995203612953,68.4,17.18538689356978,16.936193359795435,89.50000031292439,0.0,0.0,17.70551122324441,75.96,17.26898902590557,0,0.0,9.0,22.0,0.2629,0,1,0.2428,1,0.5729927,0.0,0.0,0.0,0.573,0.0,0.0,0.0,0.427,3,-0.8660254037844384,-0.5000000000000004,0.0,0.0
WT,EHV,2020-08-01,2020,8,28,847.0,0.5,345,7368.0,4.37,442,1686,0.2046,0.2622,18,2366,1,2366.0,0,5,5528.0,6095.0,11623.0,45.66666666666667,26.0,19.666666666666668,14,33.375,15.0,18.375,10412.0,14482.0,24894.0,0,0.0,70,0.0,0.0,21.27214491751886,58.50000086426735,0.0,0.0,11.436738357268354,90.0,22.10971219308915,21.148016338707297,55.20000018179417,0.0,0.0,11.401977457506682,87.12,21.702720670289892,0,0.0,10.0,21.0,0.2629,0,1,0.2428,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.8660254037844384,-0.5000000000000004,1.0,0.0
MP,ZL,2022-08-01,2022,8,28,1569.0,1.28,728,11344.0,9.27,797,1224,0.5948,0.6511,2,1763,1,1763.0,0,7,5915.0,5270.0,11185.0,48.66666666666667,20.666666666666668,28.0,13,85.30952380952381,47.166666666666664,38.142857142857146,5157.0,9965.0,15122.0,1,0.09090909090909091,91,0.6213349345596119,0.2,19.955174733233708,18.30000014603138,0.0,0.0,10.484226705486416,43.56,20.251344096276068,20.177889782895324,49.50000047683716,0.0,0.0,11.004971577916095,46.44,20.82365594628037,0,0.0,8.0,23.0,0.2629,1,1,0.2428,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.8660254037844384,-0.5000000000000004,0.0,0.0
BD,ETN,2019-08-01,2019,8,11,1289.0,1.12,238,3763.0,3.26,337,1153,0.2064,0.2923,22,1152,1,1152.0,0,13,7398.0,8364.0,15762.0,42.73809523809524,21.571428571428573,21.166666666666668,3,23.0,12.0,11.0,2277.0,1125.0,3402.0,1,0.125,39,0.6213349345596119,0.2,18.974050406486757,63.80000028014183,0.0,0.0,13.293130830651329,78.12,19.46101265568887,18.86089583750694,58.50000073760748,0.0,0.0,13.378192020279746,77.4,19.229981944125186,0,0.0,9.0,22.0,0.2629,1,1,0.2428,1,0.9982654,0.0,0.0,0.0017346054,0.998,0.0,0.0,0.002,0.0,3,-0.8660254037844384,-0.5000000000000004,0.0,0.0
CAS,AMR,2022-08-01,2022,8,12,81.0,1.45,26,1263.0,22.55,37,56,0.4643,0.6607,0,216,1,216.0,0,11,7153.0,6636.0,13789.0,22.166666666666664,12.166666666666666,10.0,6,12.0,6.0,6.0,4923.0,5947.0,10870.0,1,0.125,66,0.9102392266268373,0.3333333333333333,19.58064514975394,22.800000548362732,0.0,0.0,12.988485907995573,51.839996,20.43319890063296,19.46744320084972,25.200000412762165,0.0,0.0,13.129814972520196,52.56,20.178599064068127,0,0.0,8.0,23.0,0.2629,1,1,0.2428,1,0.91071427,0.0,0.0,0.08928572,0.911,0.0,0.0,0.089,0.0,3,-0.8660254037844384,-0.5000000000000004,0.0,0.0
DVD,ALM,2021-08-01,2021,8,25,408.0,0.66,138,1320.0,2.14,130,616,0.224,0.211,0,767,1,767.0,0,16,11819.0,11700.0,23519.0,22.125,11.625,10.5,14,25.714285714285715,12.857142857142858,12.857142857142858,8649.0,9590.0,18239.0,2,0.14285714285714285,224,1.072008968920998,0.30952380952380953,16.74888224627382,87.19999992847443,0.0,0.0,15.215051149488778,65.159996,17.19894952030592,16.883620736419513,77.40000102669,0.0,0.0,15.881100234325213,65.88,17.43026053905487,0,0.0,9.0,22.0,0.2629,0,1,0.2428,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.8660254037844384,-0.5000000000000004,1.0,1.0
AMF,ZL,2019-08-01,2019,8,66,751.0,0.56,263,2887.0,2.14,247,1346,0.1954,0.1835,75,1043,1,1043.0,0,17,11905.0,11446.0,23351.0,52.25,30.0,22.25,16,94.06349206349206,56.285714285714285,37.77777777777778,4419.0,8918.0,13337.0,2,0.10526315789473684,272,0.8575492176952633,0.19444444444444442,18.818942844226797,72.90000036358833,0.0,0.0,13.522226925338469,77.03999,19.24273310169097,18.844892468503726,101.60000122338533,0.0,0.0,14.093294731151031,74.520004,19.015389783408054,0,0.0,9.0,22.0,0.2629,0,0,0.2428,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.8660254037844384,-0.5000000000000004,0.0,1.0
ASB,DVD,2022-08-01,2022,8,2,452.0,0.25,211,16445.0,9.1,434,1807,0.1168,0.2402,12,1996,1,1996.0,0,13,9691.0,9627.0,19318.0,18.523809523809526,8.666666666666666,9.857142857142858,15,20.482142857142858,11.625,8.857142857142858,12131.0,12134.0,24265.0,3,0.25,195,1.4179852251821916,0.36507936507936506,19.731648232347222,43.00000008195639,0.0,0.0,11.968334643590834,46.8,20.58433643079573,19.744648566810035,43.00000008195639,0.0,0.0,11.968334643590834,46.8,20.597336821658637,0,0.0,8.0,23.0,0.2629,0,1,0.2428,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,-0.8660254037844384,-0.5000000000000004,1.0,0.0
