source,target,YearMonth,year,month,distance,total_departure_delay_minutes,avg_departure_delay_minutes,count_delayed_departure_services,total_delay_minutes,avg_delay_minutes,count_delayed_services,total_services,monthly_true_total_services,monthly_pure_delay_count,monthly_cancellation_count,ratio_departure_delayed,ratio_arrival_delayed,count_platform_changes,last_active_volume,months_since_last_service,decayed_edge_weight,is_new_or_stale_route,src_degree,src_w_deg_inbound,src_w_deg_outbound,src_w_deg_total,src_avg_distance_total,src_avg_distance_in,src_avg_distance_out,tgt_degree,tgt_avg_distance_total,tgt_avg_distance_in,tgt_avg_distance_out,tgt_w_deg_inbound,tgt_w_deg_outbound,tgt_w_deg_total,common_neighbors,jaccard_coefficient,preferential_attachment,adamic_adar_index,resource_allocation_index,src_avg_temperature_2m,src_avg_rain,src_avg_snowfall,src_avg_snow_depth,src_avg_wind_speed_10m,src_avg_wind_gusts_10m,src_avg_soil_temperature,tgt_avg_temperature_2m,tgt_avg_rain,tgt_avg_snowfall,tgt_avg_snow_depth,tgt_avg_wind_speed_10m,tgt_avg_wind_gusts_10m,tgt_avg_soil_temperature,total_holidays,holiday_density_ratio,weekend_days,working_days,global_median,target_binary,target_absolute,target_threshold_month_relative,target_relative,raw_intercity,raw_intercity_direct,raw_international,raw_exceptions,ratio_intercity,ratio_intercity_direct,ratio_international,ratio_operational_exceptions,ratio_sprinter,season_ordinal,month_sin,month_cos,simultaneous_pred,simultaneous_null
LLZM,ZTMO,2020-07-01,2020,7,2,501.0,0.27,241,3671.0,1.97,257,1866,1866.0,168.0,89.0,0.1292,0.1377,0,1840,1,1840.0,0,4,3663.0,3661.0,7324.0,15.0,7.5,7.5,4,3.0,1.5,1.5,3661.0,3661.0,7322.0,0,0.0,16,0.0,0.0,16.813720755679633,82.60000114142895,0.0,0.0,14.776901680936096,77.4,17.653976339165883,16.794220386012906,82.60000114142895,0.0,0.0,14.776901680936096,77.4,17.63447581183526,0,0.0,8.0,23.0,0.2629,0,0,0.226,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,-0.4999999999999997,-0.8660254037844388,0.0,0.0
HIL,HAD,2022-07-01,2022,7,7,301.0,0.26,120,2122.0,1.83,174,1160,1160.0,140.0,34.0,0.1034,0.15,0,1249,1,1249.0,0,4,2525.0,2526.0,5051.0,17.0,8.5,8.5,6,24.0,12.0,12.0,6971.0,5789.0,12760.0,0,0.0,24,0.0,0.0,18.421890007552282,29.300000332295895,0.0,0.0,16.099524149811398,75.96,20.946553985277813,18.09042719871767,28.100000225007534,0.0,0.0,13.098874246881854,68.03999,18.962806138941037,0,0.0,10.0,21.0,0.2629,0,0,0.226,0,0.00086206896,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.999,3,-0.4999999999999997,-0.8660254037844388,0.0,1.0
HIL,HAD,2023-07-01,2023,7,7,572.0,0.49,292,2702.0,2.29,342,1179,1179.0,292.0,50.0,0.2477,0.2901,1,1337,1,1337.0,0,4,2687.0,2687.0,5374.0,17.0,8.5,8.5,6,24.0,12.0,12.0,6632.0,5460.0,12092.0,0,0.0,24,0.0,0.0,17.675384633002743,126.80000049620867,0.0,0.0,25.002122091349737,112.67999,18.712750222093316,17.760118024323575,131.10000070929527,0.0,0.0,19.123338229072992,114.479996,18.519257709544192,0,0.0,10.0,21.0,0.2629,1,1,0.226,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,-0.4999999999999997,-0.8660254037844388,1.0,0.0
HIL,HAD,2024-07-01,2024,7,7,725.0,0.59,357,1448.0,1.18,371,1228,1228.0,355.0,16.0,0.2907,0.3021,0,1276,1,1276.0,0,4,2570.0,2571.0,5141.0,17.0,8.5,8.5,6,24.0,12.0,12.0,6931.0,5854.0,12785.0,0,0.0,24,0.0,0.0,17.333381966878008,121.10000096261501,0.0,0.0,20.001462213855277,80.64,18.48882552372512,17.44721492900643,113.8000001013279,0.0,0.0,14.929972259347798,87.12,18.076986335938976,0,0.0,8.0,23.0,0.2629,1,1,0.226,1,0.0008143322,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.999,3,-0.4999999999999997,-0.8660254037844388,1.0,1.0
HWZB,ASS,2021-07-01,2021,7,7,910.0,0.39,361,4743.0,2.02,416,2351,2351.0,302.0,114.0,0.1536,0.1769,0,2350,1,2350.0,0,4,4673.0,4673.0,9346.0,14.0,7.0,7.0,14,25.428571428571427,12.714285714285714,12.714285714285714,27084.0,19831.0,46915.0,0,0.0,56,0.0,0.0,17.366446498901613,86.2000005543232,0.0,0.0,14.418590698030687,90.72,18.10219919553367,17.421039854326555,86.20000045001507,0.0,0.0,12.786241161767194,80.64,18.353768215384534,0,0.0,9.0,22.0,0.2629,0,0,0.226,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,-0.4999999999999997,-0.8660254037844388,0.0,1.0
DMNZ,ALM,2021-07-01,2021,7,23,0.0,0.0,0,180.0,30.0,6,6,6.0,0.0,6.0,0.0,1.0,0,4,6,0.67,0,6,4232.0,4268.67,8500.67,15.666666666666666,5.0,10.666666666666666,20,44.41414141414141,22.636363636363637,21.77777777777778,8975.79,9844.45,18820.24,2,0.15384615384615385,120,0.9690179556831694,0.25396825396825395,17.652591188748676,97.2000000923872,0.0,0.0,13.518881507418168,82.799995,18.503128704204354,17.724144906126043,90.30000072717667,0.0,0.0,14.145106509167661,82.079994,18.746591165501584,0,0.0,9.0,22.0,0.2629,1,1,0.226,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.4999999999999997,-0.8660254037844388,1.0,1.0
DR,ZP,2020-07-01,2020,7,13,950.0,0.85,510,3490.0,3.12,232,1117,1117.0,135.0,97.0,0.4566,0.2077,3,1124,1,1124.0,0,8,4396.0,4291.0,8687.0,20.5,10.25,10.25,6,24.0,12.0,12.0,2363.0,3397.0,5760.0,1,0.16666666666666666,48,1.4426950408889634,0.5,17.066274564753297,79.30000095069408,0.0,0.0,13.10418837092897,70.92,17.691745100482816,17.049763715395365,74.70000077784061,0.0,0.0,13.264590630127538,72.0,17.72046265294475,0,0.0,8.0,23.0,0.2629,0,1,0.226,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.4999999999999997,-0.8660254037844388,1.0,0.0
AMR,CAS,2020-07-01,2020,7,12,145.0,0.19,71,2251.0,2.9,87,775,775.0,18.0,69.0,0.0916,0.1123,13,814,1,814.0,0,6,4867.0,5890.0,10757.0,12.0,6.0,6.0,10,20.0,10.0,10.0,6963.0,6362.0,13325.0,1,0.14285714285714285,60,1.4426950408889634,0.5,16.409983784921707,90.80000066757202,0.0,0.0,17.147731845577557,83.159996,17.218048162357782,16.466129008159843,94.30000030249357,0.0,0.0,17.072202351304792,82.799995,17.263575279584494,0,0.0,8.0,23.0,0.2629,0,0,0.226,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.4999999999999997,-0.8660254037844388,1.0,0.0
ZL,ALM,2021-07-01,2021,7,81,89.0,1.03,24,149.0,1.73,16,86,86.0,12.0,4.0,0.2791,0.186,0,0,12,0.0,1,19,4603.0,9407.0,14010.0,98.92045454545455,53.375,45.54545454545455,20,44.41414141414141,22.636363636363637,21.77777777777778,8975.79,9844.45,18820.24,1,0.045454545454545456,380,0.5581106265512472,0.16666666666666666,17.91364246927282,121.90000110119581,0.0,0.0,12.731358649910137,76.32,18.337701602648664,17.724144906126043,90.30000072717667,0.0,0.0,14.145106509167661,82.079994,18.746591165501584,0,0.0,9.0,22.0,0.2629,0,0,0.226,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.4999999999999997,-0.8660254037844388,1.0,0.0
KPNZ,DRON,2019-07-01,2019,7,17,1104.0,0.99,453,1427.0,1.28,121,1113,1113.0,88.0,33.0,0.407,0.1087,3,1152,1,1152.0,0,5,2273.0,1247.67,3520.67,40.66666666666667,16.0,24.666666666666668,4,42.0,21.0,21.0,2272.0,2242.0,4514.0,1,0.25,20,0.5581106265512472,0.16666666666666666,18.792097087829344,48.400000497698784,0.0,0.0,12.0772166820944,51.839996,19.410444026352256,18.809637423484556,53.99999987334013,0.0,0.0,12.488751973956823,53.639996,19.36447625775491,0,0.0,8.0,23.0,0.2629,0,0,0.226,0,0.017969452,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.982,3,-0.4999999999999997,-0.8660254037844388,0.0,1.0
MDB,GS,2020-07-01,2020,7,19,5.0,0.11,5,108.0,2.35,20,46,46.0,17.0,3.0,0.1087,0.4348,0,46,1,46.0,0,7,2630.0,2584.0,5214.0,17.833333333333336,8.5,9.333333333333334,8,38.0,19.0,19.0,2630.0,2629.0,5259.0,1,0.14285714285714285,56,1.4426950408889634,0.5,17.092185690838804,74.30000051110983,0.0,0.0,17.488838451043254,75.6,17.97693032090382,17.272589278477493,84.70000085234642,0.0,0.0,16.13973657738778,73.079994,18.08535825437115,0,0.0,8.0,23.0,0.2629,1,1,0.226,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.4999999999999997,-0.8660254037844388,0.0,0.0
EST,AH,2019-07-01,2019,7,11,11.0,0.92,9,8.0,0.67,8,12,12.0,8.0,0.0,0.75,0.6667,0,20,1,20.0,0,7,4030.0,3931.0,7961.0,14.25,7.25,7.0,17,40.57142857142857,18.571428571428573,22.0,8447.0,8461.0,16908.0,2,0.16666666666666666,119,2.0640299754485754,0.7,19.324196124589573,42.70000030845404,0.0,0.0,10.4969875669928,52.56,19.84946487155012,19.22014017130739,40.200000286102295,0.0,0.0,10.900168561006105,52.92,19.99319128964537,0,0.0,8.0,23.0,0.2629,1,1,0.226,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.4999999999999997,-0.8660254037844388,0.0,1.0
HGV,ASN,2021-07-01,2021,7,30,1.0,0.11,1,270.0,30.0,9,9,9.0,0.0,9.0,0.1111,1.0,0,174,1,174.0,0,6,2309.0,2413.0,4722.0,42.666666666666664,21.333333333333332,21.333333333333332,10,73.83333333333334,37.333333333333336,36.5,4704.5,3611.0,8315.5,2,0.2857142857142857,60,2.164042561333445,0.75,17.89383574326833,114.3000006377697,0.0,0.0,12.20539746209178,72.72,18.505260499574806,17.846034937007452,120.10000019520521,0.0,0.0,12.254181597101432,69.479996,18.485483895065965,0,0.0,9.0,22.0,0.2629,1,1,0.226,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.4999999999999997,-0.8660254037844388,1.0,0.0
TB,BD,2023-07-01,2023,7,21,1827.0,0.77,444,16197.0,6.85,956,2364,2364.0,542.0,414.0,0.1878,0.4044,123,2421,1,2421.0,0,10,9610.56,7116.0,16726.559999999998,30.666666666666668,17.666666666666668,13.0,12,42.333333333333336,21.166666666666668,21.166666666666668,7421.0,8334.0,15755.0,0,0.0,120,0.0,0.0,18.510242350639835,120.8000005632639,0.0,0.0,15.940035806227757,77.4,19.317702183159447,18.47237026947801,118.90000050514936,0.0,0.0,16.504580306430018,73.799995,19.21511213881995,0,0.0,10.0,21.0,0.2629,1,1,0.226,1,0.9729272,0.027072757,0.0,0.0,0.973,0.027,0.0,0.0,0.0,3,-0.4999999999999997,-0.8660254037844388,1.0,0.0
HVSP,HVS,2019-07-01,2019,7,1,1961.0,1.08,904,2835.0,1.56,386,1818,1818.0,327.0,59.0,0.4972,0.2123,1,1980,1,1980.0,0,6,4144.0,4039.0,8183.0,14.333333333333334,7.666666666666667,6.666666666666667,13,21.166666666666664,12.0,9.166666666666666,10914.0,9265.0,20179.0,0,0.0,78,0.0,0.0,18.70048899291664,41.20000011473894,0.0,0.0,11.534953008015309,56.16,19.332276619890685,18.693989037185588,41.20000011473894,0.0,0.0,11.534953008015309,56.16,19.325776556486723,0,0.0,8.0,23.0,0.2629,0,1,0.226,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,-0.4999999999999997,-0.8660254037844388,0.0,1.0
UTG,KMA,2022-07-01,2022,7,5,701.0,0.41,260,9855.0,5.74,217,1718,1718.0,15.0,202.0,0.1513,0.1263,56,2014,1,2014.0,0,6,2750.0,4639.0,7389.0,8.0,4.0,4.0,4,7.0,3.5,3.5,3998.0,2146.0,6144.0,0,0.0,24,0.0,0.0,17.865188169223007,30.800000444054604,0.0,0.0,14.542352344720594,64.439995,18.976411277248012,17.94162924443522,30.400000289082527,0.0,0.0,14.17532296831249,64.439995,19.033027219515976,0,0.0,10.0,21.0,0.2629,0,0,0.226,0,0.0005820722,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.999,3,-0.4999999999999997,-0.8660254037844388,1.0,1.0
UTG,KMA,2024-07-01,2024,7,5,1114.0,0.73,363,3343.0,2.18,134,1535,1535.0,35.0,99.0,0.2365,0.0873,133,1608,1,1608.0,0,6,2796.0,4144.0,6940.0,8.0,4.0,4.0,4,7.0,3.5,3.5,3371.0,1872.0,5243.0,0,0.0,24,0.0,0.0,17.37916666077029,108.79999972879887,0.0,0.0,16.52062333279079,91.079994,18.173319869143988,17.417435619138903,115.70000076293945,0.0,0.0,16.02723589539528,88.56,18.154129280838916,0,0.0,8.0,23.0,0.2629,0,0,0.226,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,-0.4999999999999997,-0.8660254037844388,1.0,0.0
GS,ARN,2022-07-01,2022,7,15,1530.0,1.27,625,8417.0,7.0,739,1203,1203.0,524.0,215.0,0.5195,0.6143,18,1225,1,1225.0,0,9,3193.0,3193.0,6386.0,36.4,17.4,19.0,4,19.0,9.5,9.5,2471.0,2470.0,4941.0,1,0.16666666666666666,36,0.7213475204444817,0.25,19.088852850339745,20.100000247359276,0.0,0.0,13.754072070682561,64.079994,20.797656697611654,18.958400544299874,21.69999998807907,0.0,0.0,12.836812649763399,64.439995,20.481586037143583,0,0.0,10.0,21.0,0.2629,1,1,0.226,1,0.7323358,0.0,0.0,0.0016625104,0.732,0.0,0.0,0.002,0.266,3,-0.4999999999999997,-0.8660254037844388,1.0,1.0
GS,ARN,2023-07-01,2023,7,15,1540.0,1.3,543,7188.0,6.06,684,1186,1186.0,507.0,177.0,0.4578,0.5767,3,1390,1,1390.0,0,8,3688.0,3688.0,7376.0,38.0,19.0,19.0,4,19.0,9.5,9.5,2784.0,2784.0,5568.0,1,0.2,32,0.7213475204444817,0.25,18.477831364959798,93.40000050514936,0.0,0.0,19.629846378840426,81.72,19.550613746848157,18.322379028925333,99.60000065714121,0.0,0.0,18.1828849721019,77.76,19.345698936011203,0,0.0,10.0,21.0,0.2629,1,1,0.226,1,0.7470489,0.0,0.0,0.0,0.747,0.0,0.0,0.0,0.253,3,-0.4999999999999997,-0.8660254037844388,1.0,0.0
GS,ARN,2024-07-01,2024,7,15,1430.0,1.12,499,11181.0,8.74,749,1280,1280.0,424.0,325.0,0.3898,0.5852,18,1721,1,1721.0,0,8,4228.0,4245.0,8473.0,38.0,19.0,19.0,4,19.0,9.5,9.5,3457.0,3458.0,6915.0,1,0.2,32,0.7213475204444817,0.25,17.872589329237577,92.00000028312206,0.0,0.0,14.985218079660529,81.72,18.487844774799964,17.74059139272218,116.09999986737967,0.0,0.0,13.639370090218,79.2,18.391330643366743,0,0.0,8.0,23.0,0.2629,1,1,0.226,1,0.7078125,0.0,0.0,0.0,0.708,0.0,0.0,0.0,0.292,3,-0.4999999999999997,-0.8660254037844388,1.0,0.0
TB,BD,2022-07-01,2022,7,21,1289.0,0.54,377,10858.0,4.52,686,2400,2400.0,419.0,267.0,0.1571,0.2858,74,2460,1,2460.0,0,10,10411.0,7165.0,17576.0,31.6,17.8,13.8,12,42.333333333333336,21.166666666666668,21.166666666666668,7486.0,8613.0,16099.0,0,0.0,120,0.0,0.0,18.9983471708913,19.40000019967556,0.0,0.0,11.343589449441561,51.12,20.44297093473455,19.007787002030238,18.10000029951334,0.0,0.0,11.444997034726605,55.079998,20.298915934819046,0,0.0,10.0,21.0,0.2629,1,1,0.226,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.4999999999999997,-0.8660254037844388,1.0,1.0
TB,HT,2023-07-01,2023,7,22,2711.0,1.26,1223,14673.0,6.81,1617,2154,2154.0,1243.0,374.0,0.5678,0.7507,134,2371,1,2371.0,0,10,9610.56,7116.0,16726.559999999998,30.666666666666668,17.666666666666668,13.0,14,41.0,21.142857142857142,19.857142857142858,13193.0,14337.0,27530.0,1,0.07692307692307693,140,0.5138983423697507,0.14285714285714285,18.510242350639835,120.8000005632639,0.0,0.0,15.940035806227757,77.4,19.317702183159447,18.48861265695223,121.10000015795231,0.0,0.0,16.084498685213827,75.6,19.10863943125612,0,0.0,10.0,21.0,0.2629,1,1,0.226,1,0.5598886,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.44,3,-0.4999999999999997,-0.8660254037844388,1.0,1.0
TB,BD,2024-07-01,2024,7,21,2059.0,0.87,613,18540.0,7.79,967,2379,2379.0,464.0,503.0,0.2577,0.4065,138,2364,1,2364.0,0,12,10151.17,6830.12,16981.29,29.314285714285717,16.714285714285715,12.6,12,42.333333333333336,21.166666666666668,21.166666666666668,7993.0,8840.0,16833.0,1,0.08333333333333333,144,0.9102392266268373,0.3333333333333333,18.127379380246644,107.60000010579824,0.0,0.0,12.401332872208728,72.0,18.6522450729083,18.095824694120754,101.00000028312206,0.0,0.0,12.615321999275556,71.64,18.726402532669805,0,0.0,8.0,23.0,0.2629,1,1,0.226,1,0.7553594,0.24422026,0.0,0.00042034467,0.755,0.244,0.0,0.0,0.001,3,-0.4999999999999997,-0.8660254037844388,1.0,0.0
UTG,KMA,2023-07-01,2023,7,5,971.0,0.63,342,6534.0,4.23,216,1543,1543.0,44.0,172.0,0.2216,0.14,101,1815,1,1815.0,0,9,2862.75,4612.0,7474.75,15.05,8.8,6.25,4,7.0,3.5,3.5,3604.0,1993.0,5597.0,0,0.0,36,0.0,0.0,17.676008075796148,141.40000111609697,0.0,0.0,21.204626532652046,126.35999,18.52405914696314,17.71837661471418,147.3000006750226,0.0,0.0,20.792642978891248,128.52,18.54351109330372,0,0.0,10.0,21.0,0.2629,0,0,0.226,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,-0.4999999999999997,-0.8660254037844388,1.0,0.0
TB,HT,2022-07-01,2022,7,22,2535.0,1.13,1014,11507.0,5.13,1284,2245,2245.0,996.0,288.0,0.4517,0.5719,78,2316,1,2316.0,0,10,10411.0,7165.0,17576.0,31.6,17.8,13.8,14,41.0,21.142857142857142,19.857142857142858,11268.5,13356.0,24624.5,1,0.07692307692307693,140,0.5138983423697507,0.14285714285714285,18.9983471708913,19.40000019967556,0.0,0.0,11.343589449441561,51.12,20.44297093473455,18.85460731291002,23.900000140070915,0.0,0.0,11.426243659950071,51.839996,19.895467359532592,0,0.0,10.0,21.0,0.2629,1,1,0.226,1,0.51358575,0.0,0.0,0.0004454343,0.514,0.0,0.0,0.0,0.486,3,-0.4999999999999997,-0.8660254037844388,1.0,1.0
TB,HT,2024-07-01,2024,7,22,1502.0,0.66,460,10055.0,4.43,926,2268,2268.0,656.0,270.0,0.2028,0.4083,135,2258,1,2258.0,0,12,10151.17,6830.12,16981.29,29.314285714285717,16.714285714285715,12.6,14,39.57142857142857,19.714285714285715,19.857142857142858,11048.1,13228.0,24276.1,2,0.15384615384615385,168,1.1352332769293625,0.34285714285714286,18.127379380246644,107.60000010579824,0.0,0.0,12.401332872208728,72.0,18.6522450729083,18.08760469575082,88.90000011026859,0.0,0.0,12.50791314172168,70.56,18.52120670580095,0,0.0,8.0,23.0,0.2629,1,1,0.226,1,0.5185185,0.0,0.0,0.0,0.519,0.0,0.0,0.0,0.481,3,-0.4999999999999997,-0.8660254037844388,1.0,1.0
AH,AHZ,2021-07-01,2021,7,8,407.0,0.22,144,4103.0,2.21,302,1854,1854.0,191.0,111.0,0.0777,0.1629,98,1993,1,1993.0,0,13,8745.630000000001,8652.0,17397.63,22.857142857142858,12.0,10.857142857142858,4,11.0,5.5,5.5,3998.0,3070.0,7068.0,1,0.125,52,0.7213475204444817,0.25,17.895812284561895,107.80000038444996,0.0,0.0,12.098660441576152,74.88,18.254011169556648,17.949015776316326,116.70000011473894,0.0,0.0,12.059330436611368,74.159996,18.276435047067622,0,0.0,9.0,22.0,0.2629,0,0,0.226,0,0.022653721,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.977,3,-0.4999999999999997,-0.8660254037844388,0.0,0.0
DT,DDR,2021-07-01,2021,7,34,126.0,25.2,4,151.0,30.2,5,5,5.0,2.0,3.0,0.8,1.0,0,38,1,38.0,0,11,11109.0,11010.0,22119.0,19.6,7.6,12.0,13,49.075,28.2,20.875,3110.25,8109.08,11219.33,2,0.15384615384615385,143,0.9151928288662396,0.225,17.305529340620964,81.40000037103891,0.0,0.0,13.390145666576842,96.479996,17.915878789399258,17.65514498500414,92.90000092983246,0.0,0.0,13.080691055785264,94.32,18.02853194744356,0,0.0,9.0,22.0,0.2629,1,1,0.226,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.4999999999999997,-0.8660254037844388,0.0,1.0
AH,NM,2021-07-01,2021,7,19,345.0,0.31,146,5489.0,4.88,484,1124,1124.0,333.0,151.0,0.1299,0.4306,65,1165,1,1165.0,0,13,8745.630000000001,8652.0,17397.63,22.857142857142858,12.0,10.857142857142858,9,22.75,11.75,11.0,5550.0,8350.75,13900.75,1,0.09090909090909091,117,0.7213475204444817,0.25,17.895812284561895,107.80000038444996,0.0,0.0,12.098660441576152,74.88,18.254011169556648,18.076161053872877,109.5000005736947,0.0,0.0,11.465405791196773,77.4,18.293970173405064,0,0.0,9.0,22.0,0.2629,1,1,0.226,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.4999999999999997,-0.8660254037844388,0.0,1.0
ZL,WH,2021-07-01,2021,7,14,273.0,0.36,76,3240.0,4.29,103,755,755.0,0.0,103.0,0.1007,0.1364,3,1163,1,1163.0,0,19,4603.0,9407.0,14010.0,98.92045454545455,53.375,45.54545454545455,3,17.5,10.5,7.0,2361.0,1163.0,3524.0,0,0.0,57,0.0,0.0,17.91364246927282,121.90000110119581,0.0,0.0,12.731358649910137,76.32,18.337701602648664,17.879905896802104,118.40000043809414,0.0,0.0,12.147838143251276,70.56,18.347446226304577,0,0.0,9.0,22.0,0.2629,0,0,0.226,0,0.9986755,0.0,0.0,0.0013245033,0.999,0.0,0.0,0.001,0.0,3,-0.4999999999999997,-0.8660254037844388,0.0,1.0
UTO,HOR,2020-07-01,2020,7,9,1005.0,0.55,516,2064.0,1.12,218,1841,1841.0,185.0,33.0,0.2803,0.1184,4,2068,1,2068.0,0,7,9451.0,5124.0,14575.0,17.666666666666664,8.0,9.666666666666666,4,14.0,7.0,7.0,4095.0,4095.0,8190.0,1,0.2,28,0.9102392266268373,0.3333333333333333,16.771765596123153,90.20000092685223,0.0,0.0,13.344915372309504,71.64,17.319278919568625,16.71974701009771,93.0000005364418,0.0,0.0,13.421802643285965,72.72,17.253819415646216,0,0.0,8.0,23.0,0.2629,0,0,0.226,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,-0.4999999999999997,-0.8660254037844388,0.0,0.0
HVSM,HVS,2019-07-01,2019,7,1,1240.0,0.68,554,3759.0,2.08,341,1811,1811.0,251.0,90.0,0.3059,0.1883,0,2075,1,2075.0,0,4,4240.0,4232.0,8472.0,5.0,2.5,2.5,13,21.166666666666664,12.0,9.166666666666666,10914.0,9265.0,20179.0,0,0.0,52,0.0,0.0,18.726890398610024,45.300000444054604,0.0,0.0,12.039684718655002,55.8,19.31714593082346,18.693989037185588,41.20000011473894,0.0,0.0,11.534953008015309,56.16,19.325776556486723,0,0.0,8.0,23.0,0.2629,0,0,0.226,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,-0.4999999999999997,-0.8660254037844388,0.0,1.0
DVD,ALM,2020-07-01,2020,7,25,524.0,0.59,172,2668.0,3.0,197,889,889.0,130.0,67.0,0.1935,0.2216,0,766,1,766.0,0,15,11910.0,11987.0,23897.0,20.482142857142858,11.625,8.857142857142858,15,31.339285714285715,16.625,14.714285714285714,8581.61,9501.56,18083.17,1,0.06666666666666667,225,0.6213349345596119,0.2,16.649957499196454,93.1000010818243,0.0,0.0,14.524097367640465,75.96,17.57206779397944,16.69645676048853,89.80000048875809,0.0,0.0,14.984067879376873,77.03999,17.762921764004616,0,0.0,8.0,23.0,0.2629,0,1,0.226,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.4999999999999997,-0.8660254037844388,0.0,0.0
SDM,RTD,2020-07-01,2020,7,4,2141.0,0.52,984,17199.0,4.19,992,4109,4109.0,508.0,484.0,0.2395,0.2414,135,4107,1,4107.0,0,6,8479.0,8378.0,16857.0,15.333333333333334,7.666666666666667,7.666666666666667,17,56.55714285714285,34.857142857142854,21.7,14167.0,17966.0,32133.0,1,0.07692307692307693,102,0.5138983423697507,0.14285714285714285,16.88733302136903,77.00000073760748,0.0,0.0,14.424300590429896,78.479996,17.82389218961039,16.913333646712765,77.00000073760748,0.0,0.0,14.424300590429896,78.479996,17.849892958517998,0,0.0,8.0,23.0,0.2629,0,1,0.226,1,0.5451448,0.0,0.0,0.0,0.545,0.0,0.0,0.0,0.455,3,-0.4999999999999997,-0.8660254037844388,1.0,0.0
BRD,ZWD,2022-07-01,2022,7,7,791.0,0.36,337,5613.0,2.52,541,2223,2223.0,430.0,111.0,0.1516,0.2434,27,2500,1,2500.0,0,4,4956.0,4960.0,9916.0,11.0,5.5,5.5,3,11.5,4.5,7.0,4960.0,2460.0,7420.0,0,0.0,12,0.0,0.0,18.6247101073624,17.50000023841858,0.0,0.0,12.111650826950227,59.039997,19.69641710865882,18.663709687930282,17.50000023841858,0.0,0.0,12.111650826950227,59.039997,19.73541667384486,0,0.0,10.0,21.0,0.2629,0,1,0.226,1,0.00044984257,0.0,0.0,0.0013495276,0.0,0.0,0.0,0.001,0.999,3,-0.4999999999999997,-0.8660254037844388,1.0,0.0
BRD,ZWD,2023-07-01,2023,7,7,1000.0,0.54,386,6226.0,3.34,500,1862,1862.0,357.0,143.0,0.2073,0.2685,15,2355,1,2355.0,0,4,4701.0,4700.0,9401.0,11.0,5.5,5.5,5,13.5,4.5,9.0,4700.0,2793.0,7493.0,0,0.0,20,0.0,0.0,18.28425311785872,135.90000058710575,0.0,0.0,17.496173269966597,74.88,19.134454778445665,18.32325267535384,135.90000058710575,0.0,0.0,17.496173269966597,74.88,19.173454335940782,0,0.0,10.0,21.0,0.2629,1,1,0.226,1,0.0,0.0,0.0,0.0021482278,0.0,0.0,0.0,0.002,0.998,3,-0.4999999999999997,-0.8660254037844388,1.0,0.0
BRD,ZWD,2024-07-01,2024,7,7,930.0,0.48,326,13992.0,7.16,686,1954,1954.0,253.0,433.0,0.1668,0.3511,28,2156,1,2156.0,0,4,4160.0,4159.0,8319.0,11.0,5.5,5.5,4,9.0,4.5,4.5,4161.0,2270.0,6431.0,0,0.0,16,0.0,0.0,17.754280018550094,107.90000049769878,0.0,0.0,13.291128915724574,76.32,18.28949508231173,17.79327957604521,107.90000049769878,0.0,0.0,13.291128915724574,76.32,18.32849463980685,0,0.0,8.0,23.0,0.2629,1,1,0.226,1,0.0,0.0,0.0,0.0010235414,0.0,0.0,0.0,0.001,0.999,3,-0.4999999999999997,-0.8660254037844388,0.0,0.0
