source,target,YearMonth,year,month,distance,total_departure_delay_minutes,avg_departure_delay_minutes,count_delayed_departure_services,total_delay_minutes,avg_delay_minutes,count_delayed_services,total_services,ratio_departure_delayed,ratio_arrival_delayed,count_platform_changes,last_active_volume,months_since_last_service,decayed_edge_weight,is_new_or_stale_route,src_degree,src_w_deg_inbound,src_w_deg_outbound,src_w_deg_total,src_avg_distance_total,src_avg_distance_in,src_avg_distance_out,tgt_degree,tgt_avg_distance_total,tgt_avg_distance_in,tgt_avg_distance_out,tgt_w_deg_inbound,tgt_w_deg_outbound,tgt_w_deg_total,common_neighbors,jaccard_coefficient,preferential_attachment,adamic_adar_index,resource_allocation_index,src_avg_temperature_2m,src_avg_rain,src_avg_snowfall,src_avg_snow_depth,src_avg_wind_speed_10m,src_avg_wind_gusts_10m,src_avg_soil_temperature,tgt_avg_temperature_2m,tgt_avg_rain,tgt_avg_snowfall,tgt_avg_snow_depth,tgt_avg_wind_speed_10m,tgt_avg_wind_gusts_10m,tgt_avg_soil_temperature,total_holidays,holiday_density_ratio,weekend_days,working_days,global_median,target_binary,raw_intercity,raw_intercity_direct,raw_international,raw_exceptions,ratio_intercity,ratio_intercity_direct,ratio_international,ratio_operational_exceptions,ratio_sprinter,season_ordinal,month_sin,month_cos,XGBClassifier_TOP_pred,XGBClassifier_TOP_proba
KBD,KRG,2024-02,2024,2,7,1469.0,1.31,368,7139.0,6.35,508,1124,0.3274,0.452,0,1712.0,1,1712.0,0,4,3462.0,3462.0,6924.0,10.0,5.0,5.0,6,21.0,8.0,13.0,3457.33,3463.88,6921.21,0,0.0,24,0.0,0.0,8.179529012619764,0.18548850641296855,0.001609195398445102,0.0,19.90323837803698,34.2393094630077,7.7403766632765185,8.227120626931903,0.1714080465614967,0.0002011494261437449,0.0,22.437986214955647,39.28861959912311,7.931430994436659,0,0.0,8.0,21.0,0.2629,1,0.69928825,0.0,0.0,0.0008896797,0.699,0.0,0.0,0.001,0.3,1,0.8660254037844386,0.5000000000000001,1.0,0.9858844876289368
ASSP,DMN,2024-02,2024,2,2,2038.0,1.43,784,3932.0,2.75,818,1428,0.549,0.5728,0,2407.0,1,2407.0,0,4,4871.0,4870.0,9741.0,3.0,1.5,1.5,4,9.0,4.5,4.5,4936.0,4914.0,9850.0,0,0.0,16,0.0,0.0,7.763299092404202,0.185775863006711,0.0012068965782721837,0.0,19.652092345144556,34.550688718242206,7.390885255117526,7.789299114874896,0.185775863006711,0.0012068965782721837,0.0,19.652092345144556,34.550688718242206,7.41688527800571,0,0.0,8.0,21.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001,1.0,0.9915424585342407
NMGO,NM,2024-02,2024,2,3,1351.0,1.16,498,4947.0,4.24,582,1168,0.4264,0.4983,1,1128.0,1,1128.0,0,4,3691.0,2997.0,6688.0,5.0,2.5,2.5,9,22.75,11.75,11.0,4688.0,7593.0,12281.0,0,0.0,36,0.0,0.0,7.715276023811907,0.17729885182503996,0.0005028735546545051,0.0,17.99581133805472,33.45930944777083,7.375836398409701,7.718212588015815,0.17327586378388363,0.0,0.0,17.2625296551777,33.63672327858278,7.39579885136122,0,0.0,8.0,21.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001,1.0,0.9776836633682251
GP,HZE,2024-02,2024,2,5,904.0,0.99,309,2691.0,2.95,350,911,0.3392,0.3842,1,926.0,1,926.0,0,4,1858.0,1824.0,3682.0,11.0,5.5,5.5,4,15.0,7.5,7.5,1858.0,1858.0,3716.0,0,0.0,16,0.0,0.0,7.847132151732328,0.17887931181139302,0.0,0.0,16.72177018139554,32.92603351741001,7.476586192846298,7.886396728306153,0.1681034498173615,0.0,0.0,16.842923554195753,33.52603360976296,7.54379615410306,0,0.0,8.0,21.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001,0.0,0.25001949071884155
AHZ,EST,2024-02,2024,2,3,660.0,0.4,270,6154.0,3.77,426,1634,0.1652,0.2607,0,1633.0,1,1633.0,0,4,3270.0,2692.0,5962.0,11.0,5.5,5.5,7,14.25,7.25,7.0,3370.0,3290.0,6660.0,1,0.2,28,0.5138983423697507,0.14285714285714285,7.664888049379505,0.189224138566903,0.002614942625507541,0.0,17.70775881572359,33.651723258111666,7.355117892396861,7.707065923075223,0.1817528748049818,0.00010057471307187245,0.0,17.506133634468604,33.852930068284614,7.399666480805682,0,0.0,8.0,21.0,0.2629,0,0.020807834,0.0,0.0,0.0,0.021,0.0,0.0,0.0,0.979,1,0.8660254037844386,0.5000000000000001,1.0,0.9676872491836548
HTO,HT,2024-02,2024,2,1,3358.0,3.17,904,9106.0,8.61,987,1058,0.8544,0.9329,0,1108.0,1,1108.0,0,4,2326.0,2251.0,4577.0,7.0,3.5,3.5,13,40.85714285714286,21.0,19.857142857142858,11408.0,13404.0,24812.0,0,0.0,52,0.0,0.0,7.9192585996726805,0.18275862130411397,0.0002011494261437449,0.0,18.33120644914693,33.59586120953505,7.556614919297997,7.932258889849844,0.18275862130411397,0.0002011494261437449,0.0,18.33120644914693,33.59586120953505,7.569615160939337,0,0.0,8.0,21.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001,1.0,0.9769846200942993
HT,O,2024-02,2024,2,19,830.0,0.77,305,4891.0,4.52,399,1083,0.2816,0.3684,56,1208.0,1,1208.0,0,13,11408.0,13404.0,24812.0,40.85714285714286,21.0,19.857142857142858,8,26.0,13.0,13.0,4703.0,4712.0,9415.0,0,0.0,104,0.0,0.0,7.932258889849844,0.18275862130411397,0.0002011494261437449,0.0,18.33120644914693,33.59586120953505,7.569615160939337,7.821445320615138,0.18333333454512316,0.0,0.0,18.586057848971464,33.99465421835581,7.466632191477151,0,0.0,8.0,21.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.8660254037844386,0.5000000000000001,1.0,0.9975277781486511
MRN,DB,2024-02,2024,2,8,556.0,0.51,246,1681.0,1.55,272,1086,0.2265,0.2505,0,1181.0,1,1181.0,0,4,2333.0,2328.0,4661.0,22.0,11.0,11.0,10,30.0,15.0,15.0,5243.0,5448.0,10691.0,0,0.0,40,0.0,0.0,7.724640806756871,0.18074712731029796,0.0016091954519693878,0.0,18.6350294649601,35.09120587781928,7.430172422151456,7.763640571663949,0.18074712731029796,0.0016091954519693878,0.0,18.6350294649601,35.09120587781928,7.469172229712036,0,0.0,8.0,21.0,0.2629,0,0.00092081033,0.0,0.0,0.00092081033,0.001,0.0,0.0,0.001,0.998,1,0.8660254037844386,0.5000000000000001,1.0,0.9965866804122925
BNK,UT,2024-02,2024,2,8,22.0,0.32,7,52.0,0.76,8,68,0.1029,0.1176,0,25.0,23,1.09,0,5,2780.0,2565.09,5345.09,11.833333333333332,5.5,6.333333333333333,31,43.03846153846154,21.53846153846154,21.5,23174.09,34867.0,58041.09,2,0.1,155,1.531574161186449,0.5333333333333333,7.801976939470603,0.1790229899102244,0.001910919526955862,0.0,18.63424655966375,34.2796542658203,7.453988500367636,7.762977176527867,0.1790229899102244,0.001910919526955862,0.0,18.63424655966375,34.2796542658203,7.414988690751723,0,0.0,8.0,21.0,0.2629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001,1.0,0.9835547804832458
RTA,GD,2024-02,2024,2,14,1971.0,1.14,900,7703.0,4.47,1025,1723,0.5223,0.5949,1,2000.0,1,2000.0,0,7,6621.0,4644.0,11265.0,14.166666666666668,7.5,6.666666666666667,14,32.5,18.0,14.5,14536.0,10822.0,25358.0,0,0.0,98,0.0,0.0,8.008155118117386,0.17241379418463884,0.0025143677625676683,0.0,20.040493045045043,36.05689569519854,7.723744238587631,8.001655445701774,0.17241379418463884,0.0025143677625676683,0.0,20.040493045045043,36.05689569519854,7.717244484301271,0,0.0,8.0,21.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.8660254037844386,0.5000000000000001,1.0,0.9535111784934998
BNK,DB,2024-02,2024,2,4,1031.0,0.94,498,2338.0,2.13,524,1100,0.4527,0.4764,1,1164.0,1,1164.0,0,5,2780.0,2565.09,5345.09,11.833333333333332,5.5,6.333333333333333,10,30.0,15.0,15.0,5243.0,5448.0,10691.0,1,0.14285714285714285,50,0.3396232718951086,0.05263157894736842,7.801976939470603,0.1790229899102244,0.001910919526955862,0.0,18.63424655966375,34.2796542658203,7.453988500367636,7.763640571663949,0.18074712731029796,0.0016091954519693878,0.0,18.6350294649601,35.09120587781928,7.469172229712036,0,0.0,8.0,21.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001,1.0,0.9934806823730469
ALM,ALMB,2024-02,2024,2,6,120.0,1.29,27,670.0,7.2,48,93,0.2903,0.5161,10,460.0,1,460.0,0,18,8158.14,8544.880000000001,16703.02,43.075,21.7,21.375,7,11.5,7.5,4.0,4705.0,3742.0,8447.0,2,0.16666666666666666,126,2.0008056674402104,0.6666666666666666,7.79256603087502,0.1833333340098803,0.002614942614802684,1.4367815770808308e-05,20.71273012921728,36.31137834677751,7.492781589771139,7.631936967073158,0.17916666753804203,0.002715517359989128,0.00011494252616646646,20.93031816895323,37.72344718274029,7.316060540833693,0,0.0,8.0,21.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.8660254037844386,0.5000000000000001,0.0,0.42492207884788513
HT,EHV,2024-02,2024,2,32,6010.0,2.09,1402,22958.0,7.97,2399,2880,0.4868,0.833,258,3373.0,1,3373.0,0,13,11408.0,13404.0,24812.0,40.85714285714286,21.0,19.857142857142858,13,33.14285714285714,15.0,18.142857142857142,9878.0,12152.0,22030.0,1,0.07692307692307693,169,0.6213349345596119,0.2,7.932258889849844,0.18275862130411397,0.0002011494261437449,0.0,18.33120644914693,33.59586120953505,7.569615160939337,7.931632294276751,0.17887931181139302,0.0,0.0,16.72177018139554,32.92603351741001,7.561086280250001,0,0.0,8.0,21.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.8660254037844386,0.5000000000000001,1.0,0.9936704635620117
ALM,LLS,2024-02,2024,2,24,2605.0,2.45,594,7058.0,6.63,621,1065,0.5577,0.5831,58,1174.0,1,1174.0,0,18,8158.14,8544.880000000001,16703.02,43.075,21.7,21.375,9,65.0,37.0,28.0,3777.75,5485.0,9262.75,2,0.14285714285714285,162,1.1556420023477334,0.35,7.79256603087502,0.1833333340098803,0.002614942614802684,1.4367815770808308e-05,20.71273012921728,36.31137834677751,7.492781589771139,7.538770004122079,0.16839080534061823,0.0016091953770353876,8.620689462484985e-05,19.946568917782827,34.791206025186625,7.1243304163217545,0,0.0,8.0,21.0,0.2629,1,0.9971831,0.0,0.0,0.0028169013,0.997,0.0,0.0,0.003,0.0,1,0.8660254037844386,0.5000000000000001,1.0,0.5717325210571289
HT,UT,2024-02,2024,2,48,2652.0,1.12,817,15800.0,6.66,966,2373,0.3443,0.4071,112,3168.0,1,3168.0,0,13,11408.0,13404.0,24812.0,40.85714285714286,21.0,19.857142857142858,31,43.03846153846154,21.53846153846154,21.5,23174.09,34867.0,58041.09,0,0.0,403,0.0,0.0,7.932258889849844,0.18275862130411397,0.0002011494261437449,0.0,18.33120644914693,33.59586120953505,7.569615160939337,7.762977176527867,0.1790229899102244,0.001910919526955862,0.0,18.63424655966375,34.2796542658203,7.414988690751723,0,0.0,8.0,21.0,0.2629,1,0.9995786,0.0,0.0,0.0004214075,1.0,0.0,0.0,0.0,0.0,1,0.8660254037844386,0.5000000000000001,1.0,0.9876428842544556
HT,ZBM,2024-02,2024,2,13,1107.0,1.02,269,1830.0,1.68,59,1088,0.2472,0.0542,24,1161.0,1,1161.0,0,13,11408.0,13404.0,24812.0,40.85714285714286,21.0,19.857142857142858,3,20.0,11.0,9.0,3471.0,1161.0,4632.0,0,0.0,39,0.0,0.0,7.932258889849844,0.18275862130411397,0.0002011494261437449,0.0,18.33120644914693,33.59586120953505,7.569615160939337,7.938614867285065,0.18448276055612783,0.0002011494261437449,0.0,18.287293902073785,32.70206809043884,7.517206872331685,0,0.0,8.0,21.0,0.2629,0,0.0,0.0,0.0,0.0045955884,0.0,0.0,0.0,0.005,0.995,1,0.8660254037844386,0.5000000000000001,0.0,0.27630412578582764
UTG,CAS,2024-02,2024,2,4,1021.0,0.88,411,3005.0,2.59,285,1158,0.3549,0.2461,28,1377.0,1,1377.0,0,6,2855.0,4223.0,7078.0,8.0,4.0,4.0,10,25.2,12.6,12.6,6527.0,5811.5,12338.5,0,0.0,60,0.0,0.0,7.658261490134715,0.1981321859077133,0.001106321843790597,0.0,22.700928221317543,39.04137821375639,7.3362068867888945,7.658261490134715,0.1981321859077133,0.001106321843790597,0.0,22.700928221317543,39.04137821375639,7.3362068867888945,0,0.0,8.0,21.0,0.2629,0,0.027633851,0.0,0.0,0.00086355786,0.028,0.0,0.0,0.001,0.971,1,0.8660254037844386,0.5000000000000001,1.0,0.9543463587760925
ESK,HGL,2024-02,2024,2,4,133.0,0.65,40,337.0,1.65,45,204,0.1961,0.2206,0,326.0,1,326.0,0,3,624.0,326.0,950.0,8.0,4.0,4.0,7,15.416666666666668,7.75,7.666666666666667,2937.0,1759.0,4696.0,1,0.2,21,1.4426950408889634,0.5,7.304925464540613,0.16982758669289708,0.00040229886299234695,0.0,17.323984890319835,32.940516327646954,6.900471444702012,7.363425066828428,0.16982758669289708,0.00040229886299234695,0.0,17.323984890319835,32.940516327646954,6.958971096866432,0,0.0,8.0,21.0,0.2629,0,0.073529415,0.0,0.0,0.0,0.074,0.0,0.0,0.0,0.926,1,0.8660254037844386,0.5000000000000001,0.0,0.14297819137573242
VS,MDB,2024-02,2024,2,6,105.0,0.3,39,2640.0,7.59,85,348,0.1121,0.2443,12,458.0,1,458.0,0,2,0.0,2194.0,2194.0,3.5,0.0,3.5,7,17.833333333333336,8.5,9.333333333333334,4362.0,3922.0,8284.0,1,0.2,14,1.4426950408889634,0.5,8.210244143146207,0.17083333443379264,0.00010057471307187245,0.0,19.18658113411103,34.741550822367614,7.738189591758553,8.296298929158299,0.18290229930660162,0.0010057471307187245,0.0,22.884678865301197,42.08844723920713,8.039546028635968,0,0.0,8.0,21.0,0.2629,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.8660254037844386,0.5000000000000001,0.0,0.04459716007113457
BKF,BKG,2024-02,2024,2,1,238.0,0.2,114,4205.0,3.57,235,1178,0.0968,0.1995,0,1445.0,1,1445.0,0,3,2847.0,1445.0,4292.0,3.0,2.0,1.0,4,5.0,2.5,2.5,2847.0,2848.0,5695.0,0,0.0,12,0.0,0.0,7.512968369684685,0.16939655310292354,0.0010057471200138673,0.0,23.077251460531663,40.18086097158235,7.326186798427297,7.506468605464217,0.16939655310292354,0.0010057471200138673,0.0,23.077251460531663,40.18086097158235,7.319686976314961,0,0.0,8.0,21.0,0.2629,0,0.95331067,0.0,0.0,0.0,0.953,0.0,0.0,0.0,0.047,1,0.8660254037844386,0.5000000000000001,1.0,0.7380821108818054
ZP,DR,2024-02,2024,2,13,1014.0,0.89,329,5159.0,4.52,456,1142,0.2881,0.3993,3,1214.0,1,1214.0,0,6,2661.0,3485.0,6146.0,24.0,12.0,12.0,8,20.5,10.25,10.25,4432.0,4388.0,8820.0,1,0.16666666666666666,48,1.4426950408889634,0.5,7.615468499261415,0.17557471388972354,0.001206896535452755,0.0,18.26987829239204,33.55913704839246,7.183500065029352,7.546654978287995,0.1775862075945084,0.00010057471307187245,0.0,18.05234090589929,32.44344738434101,7.222588888187518,0,0.0,8.0,21.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.8660254037844386,0.5000000000000001,1.0,0.8801825642585754
TBR,GZ,2024-02,2024,2,6,1668.0,1.51,368,7562.0,6.84,507,1105,0.333,0.4588,0,1175.0,1,1175.0,0,4,2365.0,2348.0,4713.0,10.0,5.0,5.0,4,16.0,8.0,8.0,2331.0,2321.0,4652.0,0,0.0,16,0.0,0.0,7.976502883446071,0.19885057607001957,0.0005028735653593622,0.0,18.36264716688244,34.79275769269329,7.603729913974631,7.944827576874402,0.2081896565726091,0.0007040229807982499,0.0,18.226798296574202,33.63930940216985,7.544827589358406,0,0.0,8.0,21.0,0.2629,1,0.028054299,0.0,0.0,0.0,0.028,0.0,0.0,0.0,0.972,1,0.8660254037844386,0.5000000000000001,1.0,0.9558561444282532
TB,BD,2024-02,2024,2,21,2871.0,1.28,765,16869.0,7.52,1117,2243,0.3411,0.498,132,2364.0,1,2364.0,0,9,9804.0,6836.0,16640.0,30.8,17.8,13.0,12,42.333333333333336,21.166666666666668,21.166666666666668,7993.0,8806.0,16799.0,0,0.0,108,0.0,0.0,7.918002760150181,0.19885057607001957,0.0005028735653593622,0.0,18.36264716688244,34.79275769269329,7.545229848088889,8.006818978265784,0.2110632192450522,0.001307471280639199,0.0,18.898025424230372,34.66241292295785,7.615727035136058,0,0.0,8.0,21.0,0.2629,1,0.8024967,0.19705752,0.0,0.00044583148,0.802,0.197,0.0,0.0,0.001,1,0.8660254037844386,0.5000000000000001,1.0,0.9965212345123291
AMRI,BN,2024-02,2024,2,7,98.0,0.58,29,425.0,2.5,37,170,0.1706,0.2176,0,287.0,1,287.0,0,4,594.0,594.0,1188.0,9.0,4.5,4.5,4,12.0,6.0,6.0,594.0,594.0,1188.0,0,0.0,16,0.0,0.0,7.396014304039465,0.1665229887926373,0.0008045976938701224,0.0,17.75485605720816,32.99327502168458,6.9690747183972395,7.363425066828428,0.16982758669289708,0.00040229886299234695,0.0,17.323984890319835,32.940516327646954,6.958971096866432,0,0.0,8.0,21.0,0.2629,0,0.005882353,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.994,1,0.8660254037844386,0.5000000000000001,0.0,0.3013926148414612
VS,VSS,2024-02,2024,2,1,329.0,0.29,113,6540.0,5.72,198,1144,0.0988,0.1731,53,1736.0,1,1736.0,0,2,0.0,2194.0,2194.0,3.5,0.0,3.5,3,8.0,3.0,5.0,3464.0,1736.0,5200.0,1,0.3333333333333333,6,0.7213475204444817,0.25,8.210244143146207,0.17083333443379264,0.00010057471307187245,0.0,19.18658113411103,34.741550822367614,7.738189591758553,8.283298781377146,0.18290229930660162,0.0010057471307187245,0.0,22.884678865301197,42.08844723920713,8.02654594868079,0,0.0,8.0,21.0,0.2629,0,0.7237762,0.0,0.0,0.00087412586,0.724,0.0,0.0,0.001,0.275,1,0.8660254037844386,0.5000000000000001,0.0,0.18554550409317017
TB,HT,2024-02,2024,2,22,2050.0,0.97,696,11415.0,5.41,1178,2109,0.33,0.5586,141,2257.0,1,2257.0,0,9,9804.0,6836.0,16640.0,30.8,17.8,13.0,13,40.85714285714286,21.0,19.857142857142858,11408.0,13404.0,24812.0,1,0.09090909090909091,117,0.5138983423697507,0.14285714285714285,7.918002760150181,0.19885057607001957,0.0005028735653593622,0.0,18.36264716688244,34.79275769269329,7.545229848088889,7.932258889849844,0.18275862130411397,0.0002011494261437449,0.0,18.33120644914693,33.59586120953505,7.569615160939337,0,0.0,8.0,21.0,0.2629,1,0.5135135,0.0,0.0,0.00047415838,0.514,0.0,0.0,0.0,0.486,1,0.8660254037844386,0.5000000000000001,1.0,0.9949014186859131
AVAT,AMFS,2024-02,2024,2,3,1069.0,0.57,386,2515.0,1.34,353,1872,0.2062,0.1886,2,2166.0,1,2166.0,0,4,2313.0,3331.0,5644.0,8.0,4.0,4.0,4,6.0,3.0,3.0,4263.0,4407.0,8670.0,0,0.0,16,0.0,0.0,7.683979881713274,0.19195402402901787,0.007744252649617606,0.0,18.23156771029549,32.86034394680769,7.230028732583441,7.670980135449904,0.19195402402901787,0.007744252649617606,0.0,18.23156771029549,32.86034394680769,7.217028937634381,0,0.0,8.0,21.0,0.2629,0,0.00053418806,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.999,1,0.8660254037844386,0.5000000000000001,1.0,0.9551109075546265
ASDM,ASSP,2024-02,2024,2,1,2261.0,1.58,923,4159.0,2.91,958,1428,0.6464,0.6709,3,2408.0,1,2408.0,0,7,8196.0,7249.5,15445.5,5.583333333333334,2.3333333333333335,3.25,4,3.0,1.5,1.5,4871.0,4870.0,9741.0,0,0.0,28,0.0,0.0,7.763299092404202,0.185775863006711,0.0012068965782721837,0.0,19.652092345144556,34.550688718242206,7.390885255117526,7.763299092404202,0.185775863006711,0.0012068965782721837,0.0,19.652092345144556,34.550688718242206,7.390885255117526,0,0.0,8.0,21.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001,1.0,0.9947683811187744
SD,ST,2024-02,2024,2,1,610.0,0.71,542,820.0,0.96,547,854,0.6347,0.6405,0,955.0,1,955.0,0,3,1885.0,955.0,2840.0,3.5,2.5,1.0,4,2.0,1.0,1.0,1885.0,1886.0,3771.0,0,0.0,12,0.0,0.0,7.672382355980767,0.18836207069114022,0.0032183907861853467,0.0,17.92009743945352,33.657930124080046,7.231003060936928,7.633382057953069,0.18836207069114022,0.0032183907861853467,0.0,17.92009743945352,33.657930124080046,7.192002812507509,0,0.0,8.0,21.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001,1.0,0.5075154304504395
BRD,RLB,2024-02,2024,2,4,1044.0,0.56,383,4382.0,2.37,468,1850,0.207,0.253,14,1934.0,1,1934.0,0,4,3996.0,3996.0,7992.0,11.0,5.5,5.5,6,6.0,3.0,3.0,4013.0,4058.0,8071.0,0,0.0,24,0.0,0.0,7.9839887539374415,0.17198275992025933,0.00010057471307187245,0.0,19.675502311909337,35.071033541155956,7.618543299107716,8.029488582891979,0.17198275992025933,0.00010057471307187245,0.0,19.675502311909337,35.071033541155956,7.664043114788231,0,0.0,8.0,21.0,0.2629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001,1.0,0.9599812626838684
MZ,HZE,2024-02,2024,2,10,446.0,0.49,124,1881.0,2.06,163,915,0.1355,0.1781,8,932.0,1,932.0,0,3,1858.0,932.0,2790.0,18.5,8.5,10.0,4,15.0,7.5,7.5,1858.0,1858.0,3716.0,0,0.0,12,0.0,0.0,7.881715603472515,0.15862069064858317,0.0002011494261437449,0.0,16.875221364457033,32.553102527541675,7.4697902387586135,7.886396728306153,0.1681034498173615,0.0,0.0,16.842923554195753,33.52603360976296,7.54379615410306,0,0.0,8.0,21.0,0.2629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001,1.0,0.7247108221054077
NKK,PT,2024-02,2024,2,7,607.0,0.59,190,1096.0,1.06,203,1034,0.1838,0.1963,1,1165.0,1,1165.0,0,6,2348.0,2348.0,4696.0,17.0,7.666666666666667,9.333333333333334,4,12.0,6.0,6.0,2313.0,2313.0,4626.0,0,0.0,24,0.0,0.0,7.67747981364614,0.19195402402901787,0.007744252649617606,0.0,18.23156771029549,32.86034394680769,7.223528722750729,7.622503007194776,0.19267241478009128,0.007844827544672051,0.0,18.331629160149344,34.614826704065,7.196856405714462,0,0.0,8.0,21.0,0.2629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001,1.0,0.9107015132904053
NKK,HD,2024-02,2024,2,16,67.0,2.48,11,67.0,2.48,11,27,0.4074,0.4074,0,35.0,1,35.0,0,6,2348.0,2348.0,4696.0,17.0,7.666666666666667,9.333333333333334,6,29.0,10.666666666666666,18.333333333333332,2353.0,2347.0,4700.0,0,0.0,36,0.0,0.0,7.67747981364614,0.19195402402901787,0.007744252649617606,0.0,18.23156771029549,32.86034394680769,7.223528722750729,7.663275649492768,0.18376436967659612,0.005431034345308255,0.0,18.169869412036462,33.52551630447651,7.179798691779718,0,0.0,8.0,21.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.8660254037844386,0.5000000000000001,1.0,0.991447925567627
BD,ETN,2024-02,2024,2,11,1194.0,1.0,262,6484.0,5.44,588,1192,0.2198,0.4933,38,1257.0,1,1257.0,0,12,7993.0,8806.0,16799.0,42.333333333333336,21.166666666666668,21.166666666666668,4,30.5,12.0,18.5,2495.0,1238.53,3733.5299999999997,0,0.0,48,0.0,0.0,8.006818978265784,0.2110632192450522,0.001307471280639199,0.0,18.898025424230372,34.66241292295785,7.615727035136058,7.98944538199589,0.20100574823760095,0.0015086207067829438,0.0,19.154430833270496,34.93965422353525,7.591528704454159,0,0.0,8.0,21.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.8660254037844386,0.5000000000000001,0.0,0.34822583198547363
NKK,AVAT,2024-02,2024,2,5,1452.0,1.38,725,1899.0,1.8,734,1055,0.6872,0.6957,1,1148.0,1,1148.0,0,6,2348.0,2348.0,4696.0,17.0,7.666666666666667,9.333333333333334,4,8.0,4.0,4.0,2313.0,3331.0,5644.0,0,0.0,24,0.0,0.0,7.67747981364614,0.19195402402901787,0.007744252649617606,0.0,18.23156771029549,32.86034394680769,7.223528722750729,7.683979881713274,0.19195402402901787,0.007744252649617606,0.0,18.23156771029549,32.86034394680769,7.230028732583441,0,0.0,8.0,21.0,0.2629,1,0.0009478673,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.999,1,0.8660254037844386,0.5000000000000001,1.0,0.8364660143852234
BD,DDR,2024-02,2024,2,30,23.0,0.26,10,89.0,1.0,15,89,0.1124,0.1685,2,408.0,1,408.0,0,12,7993.0,8806.0,16799.0,42.333333333333336,21.166666666666668,21.166666666666668,13,35.35714285714286,17.857142857142858,17.5,5041.0,8874.0,13915.0,1,0.08333333333333333,156,0.43429448190325176,0.1,8.006818978265784,0.2110632192450522,0.001307471280639199,0.0,18.898025424230372,34.66241292295785,7.615727035136058,8.03671291367761,0.17787356423107029,0.00010057471307187245,0.0,19.651632561423312,35.57172318573656,7.648638158694081,0,0.0,8.0,21.0,0.2629,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.8660254037844386,0.5000000000000001,1.0,0.9799976348876953
BD,GZ,2024-02,2024,2,10,1147.0,1.06,419,5964.0,5.5,544,1084,0.3865,0.5018,192,1156.0,1,1156.0,0,12,7993.0,8806.0,16799.0,42.333333333333336,21.166666666666668,21.166666666666668,4,16.0,8.0,8.0,2331.0,2321.0,4652.0,0,0.0,48,0.0,0.0,8.006818978265784,0.2110632192450522,0.001307471280639199,0.0,18.898025424230372,34.66241292295785,7.615727035136058,7.944827576874402,0.2081896565726091,0.0007040229807982499,0.0,18.226798296574202,33.63930940216985,7.544827589358406,0,0.0,8.0,21.0,0.2629,1,0.003690037,0.0,0.0,0.00092250924,0.004,0.0,0.0,0.001,0.995,1,0.8660254037844386,0.5000000000000001,1.0,0.9430049657821655
