source,target,YearMonth,year,month,distance,total_departure_delay_minutes,avg_departure_delay_minutes,count_delayed_departure_services,total_delay_minutes,avg_delay_minutes,count_delayed_services,total_services,ratio_departure_delayed,ratio_arrival_delayed,count_platform_changes,last_active_volume,months_since_last_service,decayed_edge_weight,is_new_or_stale_route,src_degree,src_w_deg_inbound,src_w_deg_outbound,src_w_deg_total,src_avg_distance_total,src_avg_distance_in,src_avg_distance_out,tgt_degree,tgt_avg_distance_total,tgt_avg_distance_in,tgt_avg_distance_out,tgt_w_deg_inbound,tgt_w_deg_outbound,tgt_w_deg_total,common_neighbors,jaccard_coefficient,preferential_attachment,adamic_adar_index,resource_allocation_index,src_avg_temperature_2m,src_avg_rain,src_avg_snowfall,src_avg_snow_depth,src_avg_wind_speed_10m,src_avg_wind_gusts_10m,src_avg_soil_temperature,tgt_avg_temperature_2m,tgt_avg_rain,tgt_avg_snowfall,tgt_avg_snow_depth,tgt_avg_wind_speed_10m,tgt_avg_wind_gusts_10m,tgt_avg_soil_temperature,total_holidays,holiday_density_ratio,weekend_days,working_days,global_median,target_binary,raw_intercity,raw_intercity_direct,raw_international,raw_exceptions,ratio_intercity,ratio_intercity_direct,ratio_international,ratio_operational_exceptions,ratio_sprinter,season_ordinal,month_sin,month_cos,RandomForestClassifier_ALLF_pred,RandomForestClassifier_ALLF_proba
PMR,ASS,2024-02,2024,2,20,57.0,2.85,16,87.0,4.35,17,20,0.8,0.85,0,36,1,36.0,0,8,2108.0,2108.0,4216.0,20.5,10.25,10.25,17,34.84722222222222,21.22222222222222,13.625,24921.0,19986.0,44907.0,1,0.08333333333333333,136,0.5581106265512472,0.16666666666666666,7.690919458919644,0.18160919625654645,0.00442528728952353,2.8735631541616615e-05,21.740005351431755,36.89275757882787,7.39386490689612,7.710684075309285,0.2002873577969684,0.001609195398445102,0.0,18.6796912191243,33.6486197381184,7.3061582103542895,0,0.0,8.0,21.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.8660254037844386,0.5000000000000001,1.0,0.52
NDB,AMPO,2024-02,2024,2,22,745.0,0.71,246,3096.0,2.95,491,1051,0.2341,0.4672,0,1121,1,1121.0,0,8,6105.0,6128.0,12233.0,19.0,9.5,9.5,8,20.0,10.0,10.0,6905.17,7061.0,13966.17,1,0.14285714285714285,64,0.5581106265512472,0.16666666666666666,7.7657641796074035,0.1834770123013991,0.0010057471307187245,0.0,18.51564454184524,34.97172324513567,7.428838874759345,7.763068985557933,0.19123563265706273,0.0020114942507325918,0.0,19.824412606399633,35.79310250008243,7.385770133857069,0,0.0,8.0,21.0,0.2629,1,0.06565176,0.0,0.0,0.0,0.066,0.0,0.0,0.0,0.934,1,0.8660254037844386,0.5000000000000001,1.0,0.87
GVC,GV,2024-02,2024,2,1,620.0,0.27,210,10080.0,4.36,308,2313,0.0908,0.1332,105,3010,1,3010.0,0,5,0.0,10772.0,10772.0,9.6,0.0,9.6,11,19.53333333333333,8.333333333333334,11.2,12424.0,9362.0,21786.0,3,0.3333333333333333,55,1.6365403493107213,0.475,7.951051902223978,0.19123563177926445,0.002614942518458969,0.0,21.263657430122638,38.63741283101597,7.72827891371716,7.957551967534611,0.19123563177926445,0.002614942518458969,0.0,21.263657430122638,38.63741283101597,7.734778938964865,0,0.0,8.0,21.0,0.2629,0,0.20146996,0.0047557284,0.0,0.0,0.201,0.005,0.0,0.0,0.794,1,0.8660254037844386,0.5000000000000001,0.0,0.21
WD,UT,2024-02,2024,2,16,584.0,0.59,212,3110.0,3.14,262,991,0.2139,0.2644,13,1081,1,1081.0,0,12,10099.0,10426.0,20525.0,28.0,14.0,14.0,31,43.03846153846154,21.53846153846154,21.5,23174.09,34867.0,58041.09,2,0.08695652173913043,372,1.391137573589825,0.4583333333333333,7.876948507524085,0.16824712770209574,0.000905172417646852,0.0,19.3549097337942,34.25637831153541,7.4895203182067,7.762977176527867,0.1790229899102244,0.001910919526955862,0.0,18.63424655966375,34.2796542658203,7.414988690751723,0,0.0,8.0,21.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001,1.0,0.69
LEDN,GV,2024-02,2024,2,16,140.0,1.12,41,620.0,4.96,50,125,0.328,0.4,29,272,1,272.0,0,18,14482.0,15158.0,29640.0,35.33333333333333,18.444444444444443,16.88888888888889,11,19.53333333333333,8.333333333333334,11.2,12424.0,9362.0,21786.0,2,0.13333333333333333,198,1.3426824550040934,0.45,7.9042815178547094,0.19870689765004249,0.0007040229915031072,0.0,20.98250385228245,37.80413692915577,7.54472698391169,7.957551967534611,0.19123563177926445,0.002614942518458969,0.0,21.263657430122638,38.63741283101597,7.734778938964865,0,0.0,8.0,21.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.8660254037844386,0.5000000000000001,1.0,0.54
ASSP,DMN,2024-02,2024,2,2,2038.0,1.43,784,3932.0,2.75,818,1428,0.549,0.5728,0,2407,1,2407.0,0,4,4871.0,4870.0,9741.0,3.0,1.5,1.5,4,9.0,4.5,4.5,4936.0,4914.0,9850.0,0,0.0,16,0.0,0.0,7.763299092404202,0.185775863006711,0.0012068965782721837,0.0,19.652092345144556,34.550688718242206,7.390885255117526,7.789299114874896,0.185775863006711,0.0012068965782721837,0.0,19.652092345144556,34.550688718242206,7.41688527800571,0,0.0,8.0,21.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001,1.0,0.8
GP,EHV,2024-02,2024,2,6,443.0,0.82,173,1655.0,3.06,207,540,0.3204,0.3833,7,898,1,898.0,0,4,1858.0,1824.0,3682.0,11.0,5.5,5.5,13,33.14285714285714,15.0,18.142857142857142,9878.0,12152.0,22030.0,0,0.0,52,0.0,0.0,7.847132151732328,0.17887931181139302,0.0,0.0,16.72177018139554,32.92603351741001,7.476586192846298,7.931632294276751,0.17887931181139302,0.0,0.0,16.72177018139554,32.92603351741001,7.561086280250001,0,0.0,8.0,21.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001,1.0,0.96
ZVT,OVN,2024-02,2024,2,6,257.0,0.24,58,420.0,0.39,10,1082,0.0536,0.0092,70,1343,1,1343.0,0,1,0.0,1343.0,1343.0,6.0,0.0,6.0,3,6.0,4.0,2.0,2755.0,1154.0,3909.0,0,0.0,3,0.0,0.0,7.742641017911421,0.18936781722238694,0.0009051724283517092,0.0,21.793527588205432,39.285516127772716,7.516491598438942,7.710140770172765,0.18936781722238694,0.0009051724283517092,0.0,21.793527588205432,39.285516127772716,7.483991341686797,0,0.0,8.0,21.0,0.2629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001,0.0,0.24
DVC,HON,2024-02,2024,2,15,1053.0,1.13,390,1802.0,1.94,410,929,0.4198,0.4413,1,1080,1,1080.0,0,4,2192.0,1963.0,4155.0,19.0,9.5,9.5,4,22.0,11.0,11.0,2192.0,2193.0,4385.0,0,0.0,16,0.0,0.0,7.537911052285725,0.16982758706756707,0.0009051724069419948,0.0,17.909002355246365,33.56586113280949,7.166862239097727,7.399362282763267,0.16005747285725055,0.001005747162833296,2.8735631541616615e-05,17.501474485400763,33.158792226307696,6.989448429695491,0,0.0,8.0,21.0,0.2629,1,0.07534984,0.0,0.0,0.0,0.075,0.0,0.0,0.0,0.925,1,0.8660254037844386,0.5000000000000001,1.0,0.72
BNK,UT,2024-02,2024,2,8,22.0,0.32,7,52.0,0.76,8,68,0.1029,0.1176,0,25,23,1.09,0,5,2780.0,2565.09,5345.09,11.833333333333332,5.5,6.333333333333333,31,43.03846153846154,21.53846153846154,21.5,23174.09,34867.0,58041.09,2,0.1,155,1.531574161186449,0.5333333333333333,7.801976939470603,0.1790229899102244,0.001910919526955862,0.0,18.63424655966375,34.2796542658203,7.453988500367636,7.762977176527867,0.1790229899102244,0.001910919526955862,0.0,18.63424655966375,34.2796542658203,7.414988690751723,0,0.0,8.0,21.0,0.2629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001,1.0,0.76
RTA,GD,2024-02,2024,2,14,1971.0,1.14,900,7703.0,4.47,1025,1723,0.5223,0.5949,1,2000,1,2000.0,0,7,6621.0,4644.0,11265.0,14.166666666666668,7.5,6.666666666666667,14,32.5,18.0,14.5,14537.0,10822.0,25359.0,0,0.0,98,0.0,0.0,8.008155118117386,0.17241379418463884,0.0025143677625676683,0.0,20.040493045045043,36.05689569519854,7.723744238587631,8.001655445701774,0.17241379418463884,0.0025143677625676683,0.0,20.040493045045043,36.05689569519854,7.717244484301271,0,0.0,8.0,21.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.8660254037844386,0.5000000000000001,1.0,0.93
DLD,STZ,2024-02,2024,2,6,790.0,0.95,342,1135.0,1.36,467,833,0.4106,0.5606,15,930,1,930.0,0,6,4140.0,4139.0,8279.0,12.0,6.0,6.0,4,7.0,3.5,3.5,1886.0,1886.0,3772.0,0,0.0,24,0.0,0.0,7.680319219608203,0.18132184042284885,0.004827586088286734,0.0,18.541795207508677,34.77206808020328,7.300074921428473,7.678882424371724,0.18836207069114022,0.0032183907861853467,0.0,17.92009743945352,33.657930124080046,7.237503071797305,0,0.0,8.0,21.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001,1.0,0.66
DN,HM,2024-02,2024,2,9,1545.0,1.42,357,7090.0,6.5,495,1091,0.3272,0.4537,0,1349,1,1349.0,0,5,3025.0,3983.0,7008.0,25.166666666666664,13.5,11.666666666666666,8,12.0,6.0,6.0,4934.0,4690.0,9624.0,1,0.16666666666666666,40,1.4426950408889634,0.5,7.792451168656692,0.1692528753252379,0.0,0.0,16.800293006045724,32.86861980303951,7.407106342158098,7.797083423612104,0.1745689662879911,0.0,0.0,17.15544297332051,32.564481927060534,7.409798884700084,0,0.0,8.0,21.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.8660254037844386,0.5000000000000001,1.0,0.86
AHZ,EST,2024-02,2024,2,3,660.0,0.4,270,6154.0,3.77,426,1634,0.1652,0.2607,0,1633,1,1633.0,0,4,3270.0,2692.0,5962.0,11.0,5.5,5.5,7,14.25,7.25,7.0,3370.0,3290.0,6660.0,1,0.2,28,0.5138983423697507,0.14285714285714285,7.664888049379505,0.189224138566903,0.002614942625507541,0.0,17.70775881572359,33.651723258111666,7.355117892396861,7.707065923075223,0.1817528748049818,0.00010057471307187245,0.0,17.506133634468604,33.852930068284614,7.399666480805682,0,0.0,8.0,21.0,0.2629,0,0.020807834,0.0,0.0,0.0,0.021,0.0,0.0,0.0,0.979,1,0.8660254037844386,0.5000000000000001,1.0,0.9
HTO,RS,2024-02,2024,2,6,864.0,0.8,192,5829.0,5.4,315,1079,0.1779,0.2919,0,1143,1,1143.0,0,4,2326.0,2251.0,4577.0,7.0,3.5,3.5,4,17.0,8.5,8.5,2326.0,2326.0,4652.0,0,0.0,16,0.0,0.0,7.9192585996726805,0.18275862130411397,0.0002011494261437449,0.0,18.33120644914693,33.59586120953505,7.556614919297997,7.899678092843307,0.18419540352348623,0.0,0.0,18.258417524397373,33.99206810641563,7.563614932284958,0,0.0,8.0,21.0,0.2629,1,0.0,0.0,0.0,0.00092678407,0.0,0.0,0.0,0.001,0.999,1,0.8660254037844386,0.5000000000000001,1.0,0.99
DVC,DV,2024-02,2024,2,4,207.0,0.26,75,746.0,0.95,90,782,0.0959,0.1151,0,883,1,883.0,0,4,2192.0,1963.0,4155.0,19.0,9.5,9.5,12,29.666666666666668,14.833333333333334,14.833333333333334,6531.0,7046.0,13577.0,0,0.0,48,0.0,0.0,7.537911052285725,0.16982758706756707,0.0009051724069419948,0.0,17.909002355246365,33.56586113280949,7.166862239097727,7.544411114871973,0.16982758706756707,0.0009051724069419948,0.0,17.909002355246365,33.56586113280949,7.173362237283553,0,0.0,8.0,21.0,0.2629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001,0.0,0.44
KBD,RB,2024-02,2024,2,3,1634.0,1.42,610,8088.0,7.05,763,1147,0.5318,0.6652,3,1750,1,1750.0,0,4,3462.0,3462.0,6924.0,10.0,5.0,5.0,4,19.0,9.5,9.5,3462.0,3462.0,6924.0,0,0.0,16,0.0,0.0,8.179529012619764,0.18548850641296855,0.001609195398445102,0.0,19.90323837803698,34.2393094630077,7.7403766632765185,8.15272989175443,0.20100574685667438,0.0005028735653593622,0.0,18.635787611035095,35.427412744226125,7.836566092296579,0,0.0,8.0,21.0,0.2629,1,0.72362685,0.0,0.0,0.0008718396,0.724,0.0,0.0,0.001,0.275,1,0.8660254037844386,0.5000000000000001,1.0,0.86
HT,EHV,2024-02,2024,2,32,6010.0,2.09,1402,22958.0,7.97,2399,2880,0.4868,0.833,258,3373,1,3373.0,0,13,11408.0,13404.0,24812.0,40.85714285714286,21.0,19.857142857142858,13,33.14285714285714,15.0,18.142857142857142,9878.0,12152.0,22030.0,1,0.07692307692307693,169,0.6213349345596119,0.2,7.932258889849844,0.18275862130411397,0.0002011494261437449,0.0,18.33120644914693,33.59586120953505,7.569615160939337,7.931632294276751,0.17887931181139302,0.0,0.0,16.72177018139554,32.92603351741001,7.561086280250001,0,0.0,8.0,21.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.8660254037844386,0.5000000000000001,1.0,0.92
RAI,HVS,2024-02,2024,2,27,38.0,0.66,12,182.0,3.14,16,58,0.2069,0.2759,0,4,5,0.8,0,8,4107.3,4191.8,8299.1,18.0,9.0,9.0,18,29.45,15.7,13.75,10523.8,9220.8,19744.6,2,0.16666666666666666,144,1.039008973514235,0.29166666666666663,7.777563111952923,0.18448275994595098,0.0008045976938701224,0.0,19.06484791328167,35.49982660460746,7.470953970119871,7.73570715536995,0.1785919552818797,0.0015086207067829438,0.0,18.387631229970648,34.61275764922986,7.398925492133217,0,0.0,8.0,21.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.8660254037844386,0.5000000000000001,1.0,0.87
ALM,LLS,2024-02,2024,2,24,2605.0,2.45,594,7058.0,6.63,621,1065,0.5577,0.5831,58,1174,1,1174.0,0,18,8158.14,8544.880000000001,16703.02,43.075,21.7,21.375,9,65.0,37.0,28.0,3777.75,5485.0,9262.75,2,0.14285714285714285,162,1.1556420023477334,0.35,7.79256603087502,0.1833333340098803,0.002614942614802684,1.4367815770808308e-05,20.71273012921728,36.31137834677751,7.492781589771139,7.538770004122079,0.16839080534061823,0.0016091953770353876,8.620689462484985e-05,19.946568917782827,34.791206025186625,7.1243304163217545,0,0.0,8.0,21.0,0.2629,1,0.9971831,0.0,0.0,0.0028169013,0.997,0.0,0.0,0.003,0.0,1,0.8660254037844386,0.5000000000000001,1.0,0.78
HT,TB,2024-02,2024,2,22,3420.0,1.53,983,16023.0,7.15,1867,2242,0.4384,0.8327,130,2338,1,2338.0,0,13,11408.0,13404.0,24812.0,40.85714285714286,21.0,19.857142857142858,9,30.8,17.8,13.0,9804.0,6836.0,16640.0,1,0.09090909090909091,117,0.5138983423697507,0.14285714285714285,7.932258889849844,0.18275862130411397,0.0002011494261437449,0.0,18.33120644914693,33.59586120953505,7.569615160939337,7.918002760150181,0.19885057607001957,0.0005028735653593622,0.0,18.36264716688244,34.79275769269329,7.545229848088889,0,0.0,8.0,21.0,0.2629,1,0.52096343,0.0,0.0,0.0,0.521,0.0,0.0,0.0,0.479,1,0.8660254037844386,0.5000000000000001,1.0,0.96
ALM,ALMM,2024-02,2024,2,1,688.0,0.28,244,4653.0,1.91,231,2430,0.1004,0.0951,50,3354,1,3354.0,0,18,8158.14,8544.880000000001,16703.02,43.075,21.7,21.375,4,3.0,1.5,1.5,6709.0,5208.0,11917.0,1,0.09090909090909091,72,0.7213475204444817,0.25,7.79256603087502,0.1833333340098803,0.002614942614802684,1.4367815770808308e-05,20.71273012921728,36.31137834677751,7.492781589771139,7.750068705700253,0.19123563265706273,0.0020114942507325918,1.4367815770808308e-05,19.824412606399633,35.79310250008243,7.3727698942710616,0,0.0,8.0,21.0,0.2629,0,0.00041152263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001,1.0,0.76
ZLW,BDPB,2024-02,2024,2,10,495.0,0.48,171,5389.0,5.18,311,1040,0.1644,0.299,23,1103,1,1103.0,0,11,5169.53,4682.0,9851.529999999999,30.0,16.0,14.0,4,15.0,7.5,7.5,2256.0,2226.0,4482.0,0,0.0,44,0.0,0.0,8.035457089885899,0.18448275937859354,0.0002011494261437449,0.0,19.38358372723919,34.861550732590686,7.590557687584011,8.024103367594124,0.2024425294614215,0.0017097701329266887,0.0,18.94098461701952,35.62034386122364,7.663543095876431,0,0.0,8.0,21.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001,1.0,0.95
HT,ZBM,2024-02,2024,2,13,1107.0,1.02,269,1830.0,1.68,59,1088,0.2472,0.0542,24,1161,1,1161.0,0,13,11408.0,13404.0,24812.0,40.85714285714286,21.0,19.857142857142858,3,20.0,11.0,9.0,3471.0,1161.0,4632.0,0,0.0,39,0.0,0.0,7.932258889849844,0.18275862130411397,0.0002011494261437449,0.0,18.33120644914693,33.59586120953505,7.569615160939337,7.938614867285065,0.18448276055612783,0.0002011494261437449,0.0,18.287293902073785,32.70206809043884,7.517206872331685,0,0.0,8.0,21.0,0.2629,0,0.0,0.0,0.0,0.0045955884,0.0,0.0,0.0,0.005,0.995,1,0.8660254037844386,0.5000000000000001,1.0,0.72
CPS,RTA,2024-02,2024,2,1,1548.0,1.32,329,6555.0,5.59,466,1172,0.2807,0.3976,0,1218,1,1218.0,0,4,2644.0,2644.0,5288.0,5.0,2.5,2.5,7,14.166666666666668,7.5,6.666666666666667,6621.0,4644.0,11265.0,0,0.0,28,0.0,0.0,7.995155380717639,0.17241379418463884,0.0025143677625676683,0.0,20.040493045045043,36.05689569519854,7.710744466932341,8.008155118117386,0.17241379418463884,0.0025143677625676683,0.0,20.040493045045043,36.05689569519854,7.723744238587631,0,0.0,8.0,21.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001,1.0,0.77
GDM,ZBM,2024-02,2024,2,9,4527.0,2.08,1689,8405.0,3.86,2023,2180,0.7748,0.928,107,2310,1,2310.0,0,6,6855.0,6854.0,13709.0,18.0,9.0,9.0,3,20.0,11.0,9.0,3471.0,1161.0,4632.0,0,0.0,18,0.0,0.0,7.8594884873721105,0.19181034534141936,0.004626436876240133,0.0,18.42451348892231,34.46482669904657,7.485278714662311,7.938614867285065,0.18448276055612783,0.0002011494261437449,0.0,18.287293902073785,32.70206809043884,7.517206872331685,0,0.0,8.0,21.0,0.2629,1,0.0,0.0,0.0,0.0004587156,0.0,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001,1.0,0.94
HAD,HIL,2024-02,2024,2,7,767.0,0.75,344,1312.0,1.28,357,1026,0.3353,0.348,0,1350,1,1350.0,0,6,6568.0,5318.0,11886.0,24.0,12.0,12.0,4,17.0,8.5,8.5,2687.0,2687.0,5374.0,0,0.0,24,0.0,0.0,7.819255991292925,0.18505747194519673,0.000905172417646852,0.0,20.817422294753722,37.41620586041746,7.515807701595898,7.6542730214952055,0.1955459776238121,0.0021120690494433217,0.0,26.074302640111966,34.696550733741674,6.663252609899675,0,0.0,8.0,21.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001,1.0,0.86
ZL,ASN,2024-02,2024,2,78,1555.0,1.58,355,5150.0,5.24,430,982,0.3615,0.4379,20,1121,1,1121.0,0,16,6706.71,10611.64,17318.35,96.0,52.0,44.0,9,76.0,37.333333333333336,38.666666666666664,4807.5,3862.0,8669.5,2,0.14285714285714285,144,1.4426950408889634,0.5,7.550574714917389,0.17499999947118006,0.0035201148183523923,0.00011494252616646646,19.255094976860217,34.37534390167258,7.149066085788025,7.115804608996915,0.18060344839789744,0.005129310377370352,0.0002155172365621246,18.61681886137217,34.15448182273185,6.63548850910417,0,0.0,8.0,21.0,0.2629,1,0.99898165,0.0,0.0,0.00101833,0.999,0.0,0.0,0.001,0.0,1,0.8660254037844386,0.5000000000000001,1.0,0.66
CPS,NWK,2024-02,2024,2,4,698.0,0.63,227,5617.0,5.08,360,1105,0.2054,0.3258,3,1426,1,1426.0,0,4,2644.0,2644.0,5288.0,5.0,2.5,2.5,4,13.0,6.5,6.5,2644.0,2644.0,5288.0,0,0.0,16,0.0,0.0,7.995155380717639,0.17241379418463884,0.0025143677625676683,0.0,20.040493045045043,36.05689569519854,7.710744466932341,8.014655183101523,0.17241379418463884,0.0025143677625676683,0.0,20.040493045045043,36.05689569519854,7.7302442559565625,0,0.0,8.0,21.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001,1.0,0.82
NS,HD,2024-02,2024,2,12,1097.0,1.05,432,1544.0,1.47,442,1047,0.4126,0.4222,0,1153,1,1153.0,0,5,2315.0,2323.8,4638.8,30.5,10.5,20.0,6,29.0,10.666666666666666,18.333333333333332,2353.0,2347.0,4700.0,0,0.0,30,0.0,0.0,7.587221193330726,0.18879310390644374,0.004224137970428357,0.00015804597347889138,18.981467214466512,34.956206016841975,7.203384954353859,7.663275649492768,0.18376436967659612,0.005431034345308255,0.0,18.169869412036462,33.52551630447651,7.179798691779718,0,0.0,8.0,21.0,0.2629,1,0.00095510983,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.999,1,0.8660254037844386,0.5000000000000001,1.0,0.65
HWZB,ASS,2024-02,2024,2,7,909.0,0.44,360,3867.0,1.89,438,2050,0.1756,0.2137,0,2728,1,2728.0,0,4,5419.0,5432.0,10851.0,14.0,7.0,7.0,17,34.84722222222222,21.22222222222222,13.625,24921.0,19986.0,44907.0,0,0.0,68,0.0,0.0,7.768640864640474,0.18936781722238694,0.0009051724283517092,0.0,21.793527588205432,39.285516127772716,7.542491394212877,7.710684075309285,0.2002873577969684,0.001609195398445102,0.0,18.6796912191243,33.6486197381184,7.3061582103542895,0,0.0,8.0,21.0,0.2629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001,1.0,0.85
VP,AHPR,2024-02,2024,2,3,583.0,0.62,233,1485.0,1.58,251,940,0.2479,0.267,0,1015,1,1015.0,0,4,2030.0,2031.0,4061.0,7.0,3.5,3.5,4,5.0,2.5,2.5,2030.0,2030.0,4060.0,0,0.0,16,0.0,0.0,7.586801570866942,0.19137931162298755,0.0004022988522874898,0.0,17.842594130970966,33.56327501384691,7.267979727394279,7.606301529477511,0.19137931162298755,0.0004022988522874898,0.0,17.842594130970966,33.56327501384691,7.287479751240248,0,0.0,8.0,21.0,0.2629,1,0.05531915,0.0,0.0,0.0,0.055,0.0,0.0,0.0,0.945,1,0.8660254037844386,0.5000000000000001,1.0,0.6
GDM,CL,2024-02,2024,2,8,2331.0,1.09,665,5774.0,2.7,820,2141,0.3106,0.383,459,2339,1,2339.0,0,6,6855.0,6854.0,13709.0,18.0,9.0,9.0,4,17.0,8.5,8.5,6854.0,6854.0,13708.0,0,0.0,24,0.0,0.0,7.8594884873721105,0.19181034534141936,0.004626436876240133,0.0,18.42451348892231,34.46482669904657,7.485278714662311,7.852988416221978,0.19181034534141936,0.004626436876240133,0.0,18.42451348892231,34.46482669904657,7.478778706199821,0,0.0,8.0,21.0,0.2629,1,0.0,0.0,0.0,0.0028024288,0.0,0.0,0.0,0.003,0.997,1,0.8660254037844386,0.5000000000000001,1.0,0.97
AH,ED,2024-02,2024,2,17,935.0,0.5,366,6887.0,3.71,579,1858,0.197,0.3116,125,2183,1,2183.0,0,14,7953.0,8239.0,16192.0,21.714285714285715,10.857142857142858,10.857142857142858,10,41.2,20.6,20.6,4657.4,5362.0,10019.4,0,0.0,140,0.0,0.0,7.476301933702981,0.19137931162298755,0.0004022988522874898,0.0,17.842594130970966,33.56327501384691,7.157480054888232,7.579999914050274,0.1820402305423357,0.0014080459937110715,0.0,17.743596754368696,33.28655083768669,7.163908029767288,0,0.0,8.0,21.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.8660254037844386,0.5000000000000001,1.0,0.71
AMPO,ALM,2024-02,2024,2,3,117.0,1.63,43,176.0,2.44,44,72,0.5972,0.6111,0,103,1,103.0,0,8,6905.17,7061.0,13966.17,20.0,10.0,10.0,18,43.075,21.7,21.375,8158.14,8544.880000000001,16703.02,2,0.16666666666666666,144,2.0008056674402104,0.6666666666666666,7.763068985557933,0.19123563265706273,0.0020114942507325918,0.0,19.824412606399633,35.79310250008243,7.385770133857069,7.79256603087502,0.1833333340098803,0.002614942614802684,1.4367815770808308e-05,20.71273012921728,36.31137834677751,7.492781589771139,0,0.0,8.0,21.0,0.2629,1,0.9583333,0.0,0.0,0.0,0.958,0.0,0.0,0.0,0.042,1,0.8660254037844386,0.5000000000000001,0.0,0.37
DT,SDM,2024-02,2024,2,10,3585.0,1.37,1245,17924.0,6.83,1587,2625,0.4743,0.6046,7,3004,1,3004.0,0,10,12444.0,12343.0,24787.0,15.2,7.6,7.6,6,15.333333333333334,7.666666666666667,7.666666666666667,9456.0,9301.0,18757.0,2,0.3333333333333333,60,1.876989522792215,0.6,8.002192473488636,0.18074712726747852,0.0026149424649346835,0.0,19.357214413840197,35.20396464309473,7.656718372270979,7.983741279563,0.1737068971704649,0.0024137930280860812,0.0,19.48743032107408,35.72896461925287,7.653281549612681,0,0.0,8.0,21.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.8660254037844386,0.5000000000000001,1.0,0.95
AH,OTB,2024-02,2024,2,4,253.0,0.29,116,300.0,0.34,5,877,0.1323,0.0057,49,949,1,949.0,0,14,7953.0,8239.0,16192.0,21.714285714285715,10.857142857142858,10.857142857142858,4,8.0,4.0,4.0,1839.0,971.0,2810.0,0,0.0,56,0.0,0.0,7.476301933702981,0.19137931162298755,0.0004022988522874898,0.0,17.842594130970966,33.56327501384691,7.157480054888232,7.456888023913763,0.189224138566903,0.002614942625507541,0.0,17.70775881572359,33.651723258111666,7.147117930410922,0,0.0,8.0,21.0,0.2629,0,0.0045610033,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.995,1,0.8660254037844386,0.5000000000000001,0.0,0.17
AMPO,WP,2024-02,2024,2,13,582.0,0.4,226,2851.0,1.97,282,1450,0.1559,0.1945,40,2491,1,2491.0,0,8,6905.17,7061.0,13966.17,20.0,10.0,10.0,10,20.4,10.0,10.4,8769.0,8881.0,17650.0,2,0.25,80,1.1556420023477334,0.35,7.763068985557933,0.19123563265706273,0.0020114942507325918,0.0,19.824412606399633,35.79310250008243,7.385770133857069,7.782799051012095,0.185775863006711,0.0012068965782721837,0.0,19.652092345144556,34.550688718242206,7.410385266802777,0,0.0,8.0,21.0,0.2629,0,0.0006896552,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.999,1,0.8660254037844386,0.5000000000000001,1.0,0.78
