source,target,YearMonth,year,month,distance,total_departure_delay_minutes,avg_departure_delay_minutes,count_delayed_departure_services,total_delay_minutes,avg_delay_minutes,count_delayed_services,total_services,ratio_departure_delayed,ratio_arrival_delayed,count_platform_changes,total_services_lag1,months_since_last_service,decayed_edge_weight,is_new_or_stale_route,src_degree,src_w_deg_inbound,src_w_deg_outbound,src_w_deg_total,src_avg_distance_total,src_avg_distance_in,src_avg_distance_out,tgt_degree,tgt_avg_distance_total,tgt_avg_distance_in,tgt_avg_distance_out,tgt_w_deg_inbound,tgt_w_deg_outbound,tgt_w_deg_total,common_neighbors,jaccard_coefficient,preferential_attachment,adamic_adar_index,resource_allocation_index,src_avg_temperature_2m,src_avg_rain,src_avg_snowfall,src_avg_snow_depth,src_avg_wind_speed_10m,src_avg_wind_gusts_10m,src_avg_soil_temperature,tgt_avg_temperature_2m,tgt_avg_rain,tgt_avg_snowfall,tgt_avg_snow_depth,tgt_avg_wind_speed_10m,tgt_avg_wind_gusts_10m,tgt_avg_soil_temperature,total_holidays,holiday_density_ratio,weekend_days,working_days,global_median,target_binary,raw_intercity,raw_intercity_direct,raw_international,raw_exceptions,ratio_intercity,ratio_intercity_direct,ratio_international,ratio_operational_exceptions,ratio_sprinter,season_ordinal,month_sin,month_cos,LogisticRegression_TOP_pred,LogisticRegression_TOP_proba
DVD,RAI,2024-10-01,2024,10,3,1158.0,0.65,527,3122.0,1.75,565,1781,0.2959,0.3172,0,1726,1,1726.0,0,15,9198.0,9132.0,18330.0,20.482142857142858,11.625,8.857142857142858,6,6.0,3.0,3.0,3476.0,3476.0,6952.0,2.0,0.2222222222222222,90.0,1.0383673259838582,0.2909090909090909,12.195288579415955,0.07436241707545799,0.0,0.0,13.843367655965306,24.524455656781292,11.977100617453557,12.214318573074852,0.07369127559581859,0.0,0.0,13.47094346756903,25.124616708371462,12.063647375810866,0,0.0,8.0,23.0,0.263,1,0.00056148233,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.999,4,-0.8660254037844386,0.5000000000000001,0.0,0.47548956646426693
MT,STD,2024-10-01,2024,10,21,312.0,0.26,103,5550.0,4.61,173,1204,0.0855,0.1437,56,1050,1,1050.0,0,1,0.0,1050.0,1050.0,21.0,0.0,21.0,4,46.66666666666667,21.666666666666668,25.0,3699.0,1848.0,5547.0,0.0,0.0,4.0,0.0,0.0,12.844640887023619,0.12429530223544012,0.0,0.0,11.275704798042375,22.111247695052384,12.806922856913317,12.664677614173634,0.12362416172587631,0.0,0.0,10.892081891850337,22.002522852116783,12.676422428924765,0,0.0,8.0,23.0,0.263,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,-0.8660254037844386,0.5000000000000001,0.0,0.44709268510773653
GVC,LEDN,2024-10-01,2024,10,15,625.0,0.31,234,4020.0,1.98,117,2029,0.1153,0.0577,157,2017,1,2017.0,0,6,0.75,9859.0,9859.75,10.6,1.0,9.6,22,39.90909090909091,19.90909090909091,20.0,12922.27,13217.5,26139.77,2.0,0.125,132.0,1.279458146995729,0.41666666666666663,12.453157899843767,0.08375839038983288,0.0,0.0,14.60588765784398,26.823623479292696,12.495037112140016,12.410385789807211,0.07449664482534332,0.0,0.0,14.596082076370315,26.415301266292598,12.30562058519197,0,0.0,8.0,23.0,0.263,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,-0.8660254037844386,0.5000000000000001,0.0,0.0673648195816168
GVM,VST,2024-10-01,2024,10,6,1204.0,0.65,660,4351.0,2.34,733,1858,0.3552,0.3945,7,1830,1,1830.0,0,4,3774.0,3773.0,7547.0,9.0,4.5,4.5,4,8.0,4.0,4.0,3773.0,3774.0,7547.0,0.0,0.0,16.0,0.0,0.0,12.498657701479509,0.08375839038983288,0.0,0.0,14.60588765784398,26.823623479292696,12.540536913775759,12.28089293281504,0.07865771890286631,0.0,0.0,13.835637485900982,24.92263016156702,12.31585948483256,0,0.0,8.0,23.0,0.263,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,-0.8660254037844386,0.5000000000000001,1.0,0.5267132115742292
LEDN,SSH,2024-10-01,2024,10,8,1775.0,0.98,771,3766.0,2.08,267,1811,0.4257,0.1474,173,1641,1,1641.0,0,22,12922.27,13217.5,26139.77,39.90909090909091,19.90909090909091,20.0,4,19.0,9.5,9.5,3284.0,2839.0,6123.0,0.0,0.0,88.0,0.0,0.0,12.410385789807211,0.07449664482534332,0.0,0.0,14.596082076370315,26.415301266292598,12.30562058519197,12.42988623676684,0.07449664482534332,0.0,0.0,14.596082076370315,26.415301266292598,12.325121179363071,0,0.0,8.0,23.0,0.263,0,0.0005521811,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.999,4,-0.8660254037844386,0.5000000000000001,1.0,0.5942180730192932
BGN,RSD,2024-10-01,2024,10,13,1778.0,1.51,571,6520.0,5.54,682,1177,0.4851,0.5794,2,1170,1,1170.0,0,6,2987.0,2653.0,5640.0,44.0,22.0,22.0,8,43.46666666666667,24.666666666666668,18.8,1712.0,3696.0,5408.0,0.0,0.0,48.0,0.0,0.0,12.322855609215345,0.08255033624052201,0.0,0.0,12.420964706024067,23.56429457216455,12.307150856760524,12.306433049144362,0.07865771878285696,0.0,0.0,12.674441389109464,23.986630226621692,12.297842510914643,0,0.0,8.0,23.0,0.263,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,-0.8660254037844386,0.5000000000000001,1.0,0.6786097006591396
WD,BKL,2024-10-01,2024,10,19,608.0,0.52,184,4233.0,3.61,362,1171,0.1571,0.3091,23,1133,1,1133.0,0,13,9211.0,9128.0,18339.0,27.357142857142858,13.857142857142858,13.5,6,24.0,12.0,12.0,2916.0,3995.0,6911.0,0.0,0.0,78.0,0.0,0.0,12.169389678647855,0.06912751717855466,0.0,0.0,13.371607867503327,23.844563081920548,12.127510465711556,12.236147724382029,0.07234899378662941,0.0,0.0,13.603892561413298,23.899650354833412,12.073060413334995,0,0.0,8.0,23.0,0.263,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,-0.8660254037844386,0.5000000000000001,1.0,0.7217787786570031
GV,LAA,2024-10-01,2024,10,2,1936.0,0.84,585,12322.0,5.34,1094,2308,0.2535,0.474,87,2338,1,2338.0,0,12,11044.0,8177.75,19221.75,19.0,9.5,9.5,7,11.333333333333332,5.0,6.333333333333333,8614.0,6596.0,15210.0,2.0,0.25,84.0,1.011206179810892,0.27692307692307694,12.4596580966207,0.08375839038983288,0.0,0.0,14.60588765784398,26.823623479292696,12.501537340279393,12.47915782544437,0.08375839038983288,0.0,0.0,14.60588765784398,26.823623479292696,12.521037097905307,0,0.0,8.0,23.0,0.263,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,-0.8660254037844386,0.5000000000000001,1.0,0.619720500364884
LEDN,HAD,2024-10-01,2024,10,25,1195.0,0.62,433,6090.0,3.14,558,1940,0.2232,0.2876,112,1964,1,1964.0,0,22,12922.27,13217.5,26139.77,39.90909090909091,19.90909090909091,20.0,6,24.0,12.0,12.0,6101.0,4963.0,11064.0,1.0,0.06666666666666667,132.0,0.5138983423697507,0.14285714285714285,12.410385789807211,0.07449664482534332,0.0,0.0,14.596082076370315,26.415301266292598,12.30562058519197,12.470960081343684,0.0887248331668393,0.0,0.0,14.628642725124456,26.531274427983586,12.35847692809649,0,0.0,8.0,23.0,0.263,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,-0.8660254037844386,0.5000000000000001,1.0,0.5260250943908847
NDB,AMPO,2024-10-01,2024,10,22,480.0,0.42,143,2049.0,1.81,440,1133,0.1262,0.3883,1,1093,1,1093.0,0,8,5584.0,5513.0,11097.0,19.0,9.5,9.5,6,24.666666666666668,12.333333333333334,12.333333333333334,6040.0,6032.0,12072.0,1.0,0.16666666666666666,48.0,0.5138983423697507,0.14285714285714285,12.232788467727252,0.07140939640718819,0.0,0.0,13.081945493077273,24.847247661360157,12.06594274316058,12.338147567582611,0.07691275231390192,0.0,0.0,14.01831797337372,25.708348272310808,12.28908722192649,0,0.0,8.0,23.0,0.263,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,-0.8660254037844386,0.5000000000000001,1.0,0.6129121818802927
WD,UTLR,2024-10-01,2024,10,13,67.0,0.34,43,265.0,1.36,41,195,0.2205,0.2103,14,222,1,222.0,0,13,9211.0,9128.0,18339.0,27.357142857142858,13.857142857142858,13.5,6,12.0,6.0,6.0,4322.0,4120.0,8442.0,1.0,0.1111111111111111,78.0,0.35295612386476116,0.058823529411764705,12.169389678647855,0.06912751717855466,0.0,0.0,13.371607867503327,23.844563081920548,12.127510465711556,12.198590609531275,0.07476510109517398,0.0,0.0,13.090334057327885,24.778630151204617,12.012818792202328,0,0.0,8.0,23.0,0.263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,-0.8660254037844386,0.5000000000000001,0.0,0.4773602347388879
GVC,LAA,2024-10-01,2024,10,1,700.0,0.36,317,3210.0,1.66,89,1935,0.1638,0.046,226,1866,1,1866.0,0,6,0.75,9859.0,9859.75,10.6,1.0,9.6,7,11.333333333333332,5.0,6.333333333333333,8614.0,6596.0,15210.0,2.0,0.2857142857142857,42.0,0.9479818718025272,0.24358974358974358,12.453157899843767,0.08375839038983288,0.0,0.0,14.60588765784398,26.823623479292696,12.495037112140016,12.47915782544437,0.08375839038983288,0.0,0.0,14.60588765784398,26.823623479292696,12.521037097905307,0,0.0,8.0,23.0,0.263,0,0.039793283,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.96,4,-0.8660254037844386,0.5000000000000001,0.0,0.018958574846473532
PMR,PMW,2024-10-01,2024,10,1,696.0,0.7,320,1795.0,1.81,339,991,0.3229,0.3421,0,959,1,959.0,0,8,1975.0,1936.0,3911.0,20.5,10.25,10.25,4,11.0,5.5,5.5,1907.0,1907.0,3814.0,0.0,0.0,32.0,0.0,0.0,12.363875682241964,0.06644295314014358,0.0,0.0,15.392777500376605,26.61052277456194,12.088707845163025,12.389875627044063,0.06644295314014358,0.0,0.0,15.392777500376605,26.61052277456194,12.114707838608915,0,0.0,8.0,23.0,0.263,1,0.032290615,0.0,0.0,0.0,0.032,0.0,0.0,0.0,0.968,4,-0.8660254037844386,0.5000000000000001,0.0,0.48092916119617846
LEDN,ASS,2024-10-01,2024,10,44,89.0,22.25,3,120.0,30.0,4,4,0.75,1.0,1,15,10,1.5,0,22,12922.27,13217.5,26139.77,39.90909090909091,19.90909090909091,20.0,17,30.625,17.0,13.625,23290.5,18188.0,41478.5,3.0,0.15789473684210525,374.0,1.3972262937145832,0.35119047619047616,12.410385789807211,0.07449664482534332,0.0,0.0,14.596082076370315,26.415301266292598,12.30562058519197,12.078365847888408,0.08228187983068044,0.0,0.0,13.230330501306778,23.72182486873345,11.925681372776928,0,0.0,8.0,23.0,0.263,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,-0.8660254037844386,0.5000000000000001,0.0,0.15973628016466396
LEDN,DVNK,2024-10-01,2024,10,3,2297.0,1.12,870,5312.0,2.59,715,2049,0.4246,0.349,172,1943,1,1943.0,0,22,12922.27,13217.5,26139.77,39.90909090909091,19.90909090909091,20.0,4,5.0,2.5,2.5,3774.0,3772.0,7546.0,0.0,0.0,88.0,0.0,0.0,12.410385789807211,0.07449664482534332,0.0,0.0,14.596082076370315,26.415301266292598,12.30562058519197,12.28089293281504,0.07865771890286631,0.0,0.0,13.835637485900982,24.92263016156702,12.31585948483256,0,0.0,8.0,23.0,0.263,1,0.0043923864,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.996,4,-0.8660254037844386,0.5000000000000001,0.0,0.45710816765900764
GV,DT,2024-10-01,2024,10,8,1509.0,0.66,436,13662.0,5.98,829,2284,0.1909,0.363,72,3725,1,3725.0,0,12,11044.0,8177.75,19221.75,19.0,9.5,9.5,10,15.2,7.6,7.6,10973.0,10826.0,21799.0,0.0,0.0,120.0,0.0,0.0,12.4596580966207,0.08375839038983288,0.0,0.0,14.60588765784398,26.823623479292696,12.501537340279393,12.277660916795666,0.08872483261679642,0.0,0.0,13.31423381639007,23.961019508950663,12.296587028119388,0,0.0,8.0,23.0,0.263,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,-0.8660254037844386,0.5000000000000001,1.0,0.7693954984719025
LEDN,LDL,2024-10-01,2024,10,1,292.0,0.2,97,3840.0,2.64,121,1452,0.0668,0.0833,31,1288,1,1288.0,0,22,12922.27,13217.5,26139.77,39.90909090909091,19.90909090909091,20.0,3,21.5,7.5,14.0,3662.0,1288.0,4950.0,0.0,0.0,66.0,0.0,0.0,12.410385789807211,0.07449664482534332,0.0,0.0,14.596082076370315,26.415301266292598,12.30562058519197,12.274392739878405,0.07865771890286631,0.0,0.0,13.835637485900982,24.92263016156702,12.309359263733729,0,0.0,8.0,23.0,0.263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,-0.8660254037844386,0.5000000000000001,1.0,0.6164915797197293
DDR,RSD,2024-10-01,2024,10,38,1151.0,1.04,410,5137.0,4.64,411,1107,0.3704,0.3713,28,538,1,538.0,0,14,2391.0,6028.35,8419.35,34.714285714285715,17.857142857142858,16.857142857142858,8,43.46666666666667,24.666666666666668,18.8,1712.0,3696.0,5408.0,1.0,0.08333333333333333,112.0,0.5581106265512472,0.16666666666666666,12.309215055056066,0.062013423282828106,0.0,0.0,13.248989010817253,24.13111343831824,12.288074227787504,12.306433049144362,0.07865771878285696,0.0,0.0,12.674441389109464,23.986630226621692,12.297842510914643,0,0.0,8.0,23.0,0.263,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,-0.8660254037844386,0.5000000000000001,0.0,0.4557333927055073
ANA,HDRZ,2024-10-01,2024,10,11,1454.0,1.32,371,4410.0,3.99,458,1104,0.3361,0.4149,6,1164,1,1164.0,0,4,2371.0,2371.0,4742.0,20.0,10.0,10.0,3,17.0,6.0,11.0,2371.0,1207.0,3578.0,0.0,0.0,12.0,0.0,0.0,12.79135211970182,0.0868456384279584,0.0,0.0,16.999931237521587,31.47897906463418,12.623432640741335,12.778352489727455,0.0868456384279584,0.0,0.0,16.999931237521587,31.47897906463418,12.61043306901151,0,0.0,8.0,23.0,0.263,1,0.9945652,0.0,0.0,0.0,0.995,0.0,0.0,0.0,0.005,4,-0.8660254037844386,0.5000000000000001,1.0,0.5415151696788859
BKL,WD,2024-10-01,2024,10,19,1345.0,1.21,385,5709.0,5.14,489,1111,0.3465,0.4401,8,1074,1,1074.0,0,6,2916.0,3995.0,6911.0,24.0,12.0,12.0,13,27.357142857142858,13.857142857142858,13.5,9211.0,9128.0,18339.0,0.0,0.0,78.0,0.0,0.0,12.236147724382029,0.07234899378662941,0.0,0.0,13.603892561413298,23.899650354833412,12.073060413334995,12.169389678647855,0.06912751717855466,0.0,0.0,13.371607867503327,23.844563081920548,12.127510465711556,0,0.0,8.0,23.0,0.263,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,-0.8660254037844386,0.5000000000000001,0.0,0.4840405732013856
TL,TPSW,2024-10-01,2024,10,2,910.0,0.81,281,2010.0,1.78,67,1129,0.2489,0.0593,2,1088,1,1088.0,0,1,0.0,1088.0,1088.0,2.0,0.0,2.0,3,16.0,6.0,10.0,3226.0,1088.0,4314.0,0.0,0.0,3.0,0.0,0.0,12.221966754990136,0.07476510136519503,0.0,0.0,12.785248022271483,23.911247614086076,12.192839321034066,12.299003151759205,0.0828187922603332,0.0,0.0,12.896556091308593,23.94458999057744,12.278466197148266,0,0.0,8.0,23.0,0.263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,-0.8660254037844386,0.5000000000000001,0.0,0.4685224739147116
BDPB,BD,2024-10-01,2024,10,5,886.0,1.03,340,3693.0,4.3,405,858,0.3963,0.472,1,1004,1,1004.0,0,4,2225.0,2067.0,4292.0,15.0,7.5,7.5,12,42.333333333333336,21.166666666666668,21.166666666666668,6529.0,7713.0,14242.0,0.0,0.0,48.0,0.0,0.0,12.323432698345824,0.08510067159897529,0.0,0.0,12.840650198603637,24.357260998783495,12.315647422227283,12.279288483306065,0.08416107433954341,0.0,0.0,12.768487736322736,23.631462385190414,12.27720801782288,0,0.0,8.0,23.0,0.263,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,-0.8660254037844386,0.5000000000000001,1.0,0.8043690350994732
SWK,HR,2024-10-01,2024,10,24,1784.0,1.85,468,4823.0,5.01,539,962,0.4865,0.5603,0,1156,1,1156.0,0,6,4121.0,4122.0,8243.0,34.0,17.0,17.0,7,34.083333333333336,18.75,15.333333333333334,4119.0,2966.0,7085.0,1.0,0.16666666666666666,42.0,1.4426950408889634,0.5,11.91800703906373,0.06295302069227167,0.0,0.0,13.861593045444296,24.78587849188171,11.844651436005663,11.903634030386906,0.07959731622230287,0.0,0.0,14.477675255833056,25.526173832272523,11.702694409005593,0,0.0,8.0,23.0,0.263,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,-0.8660254037844386,0.5000000000000001,1.0,0.5793240821569359
DDR,DDZD,2024-10-01,2024,10,1,476.0,0.24,172,4177.0,2.11,171,1976,0.087,0.0865,154,1476,1,1476.0,0,14,2391.0,6028.35,8419.35,34.714285714285715,17.857142857142858,16.857142857142858,4,15.0,7.5,7.5,2974.0,1512.0,4486.0,1.0,0.1111111111111111,56.0,0.5581106265512472,0.16666666666666666,12.309215055056066,0.062013423282828106,0.0,0.0,13.248989010817253,24.13111343831824,12.288074227787504,12.315714557378884,0.062013423282828106,0.0,0.0,13.248989010817253,24.13111343831824,12.294573597619998,0,0.0,8.0,23.0,0.263,0,0.0060728746,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.994,4,-0.8660254037844386,0.5000000000000001,0.0,0.16046817595073748
